"stage2/step","Group: VaDE_Simple_gauss - stage2/mcc_pearson","Group: VaDE_Simple_gauss - stage2/mcc_pearson__MIN","Group: VaDE_Simple_gauss - stage2/mcc_pearson__MAX","Group: VaDE_Simple_gauss - _step","Group: VaDE_Simple_gauss - _step__MIN","Group: VaDE_Simple_gauss - _step__MAX","Group: Danru_Simple_gauss - stage2/mcc_pearson","Group: Danru_Simple_gauss - stage2/mcc_pearson__MIN","Group: Danru_Simple_gauss - stage2/mcc_pearson__MAX","Group: Danru_Simple_gauss - _step","Group: Danru_Simple_gauss - _step__MIN","Group: Danru_Simple_gauss - _step__MAX","Group: Ours_Simple_gauss - stage2/mcc_pearson","Group: Ours_Simple_gauss - stage2/mcc_pearson__MIN","Group: Ours_Simple_gauss - stage2/mcc_pearson__MAX","Group: Ours_Simple_gauss - _step","Group: Ours_Simple_gauss - _step__MIN","Group: Ours_Simple_gauss - _step__MAX"
"95001","0.3385665723747034","0","0.6535608912974034","106187","106187","106187","0.7682772099530878","0.557559740554764","0.993711764892227","116188","116188","116188","0.9674860580295214","0.8787063571900751","0.9951666285474516","116188","116188","116188"
"95251","0.26961649305365293","0","0.5257954743704133","106440","106440","106440","0.7679288114950448","0.5469086765526306","0.9939066240711864","116441","116441","116441","0.9661280208254415","0.8683937668476288","0.9944359489930373","116441","116441","116441"
"95501","0.29276130638143905","0","0.6510226658489782","106693","106693","106693","0.7709928146500485","0.5723369914926717","0.9940599733171821","116694","116694","116694","0.96588951024741","0.8730832009067685","0.9949730188219127","116694","116694","116694"
"95751","0.2991609358574274","0","0.589558865731368","106946","106946","106946","0.7722664122997573","0.5688763479503549","0.994278980289613","116947","116947","116947","0.96641353358585","0.8760475661590705","0.9949948473566664","116947","116947","116947"
"96001","0.2884827361155314","0","0.7530951849016873","107199","107199","107199","0.7704881730485792","0.5655272165910185","0.994213315265958","117200","117200","117200","0.9659370044057372","0.8740075798569702","0.9948474060038016","117200","117200","117200"
"96251","0.2786153085567596","0","0.6265260401636905","107452","107452","107452","0.7736000878583397","0.5919202770628317","0.9909122129299764","117453","117453","117453","0.9664669135950111","0.8804208431491896","0.9948559437395454","117453","117453","117453"
"96501","0.26777669061783793","0","0.600734919503987","107705","107705","107705","0.7708426108102098","0.5694175964883261","0.9910726007985501","117706","117706","117706","0.9669277590078418","0.8805560350331514","0.9948077553341467","117706","117706","117706"
"96751","0.2835558548127036","0","0.6253638892382523","107958","107958","107958","0.7724577662726315","0.5822631145240243","0.9909320014647066","117959","117959","117959","0.9664058485782931","0.8747230198158317","0.9948070471159128","117959","117959","117959"
"97001","0.30936779709666423","0","0.5833772444848307","108211","108211","108211","0.7747216300120123","0.5850167649195184","0.9906214370088343","118212","118212","118212","0.9669615053708995","0.8776300570668415","0.9949234508968918","118212","118212","118212"
"97251","0.27519701041710826","0","0.5165053224946273","108464","108464","108464","0.7717648680627842","0.5793684004429275","0.9903083531264172","118465","118465","118465","0.9672299837031059","0.8794159825155771","0.9949456172327816","118465","118465","118465"
"97501","0.30075913114145425","0","0.5963127259653164","108717","108717","108717","0.7724420957871457","0.5921449628433852","0.9911511048131073","118718","118718","118718","0.9672465146915282","0.884424971462454","0.9951968760809278","118718","118718","118718"
"97751","0.33022906152138376","0","0.6272283352567988","108970","108970","108970","0.7638801884337496","0.580911761303076","0.9915681785913303","118971","118971","118971","0.9667634587931341","0.8748593486912415","0.9950657502790555","118971","118971","118971"
"98001","0.3236568024876836","0","0.5449453107927907","109223","109223","109223","0.7671802178007094","0.5899895792170222","0.9918041736700225","119224","119224","119224","0.9666504043287387","0.8741405697928585","0.9944922102097457","119224","119224","119224"
"98251","0.3106843320604872","0","0.5581871196371863","109476","109476","109476","0.7648611338483936","0.5676384366022182","0.9925012585218554","119477","119477","119477","0.9674371191429177","0.8829022925050035","0.994808243748167","119477","119477","119477"
"98501","0.301786734269718","0","0.5615370310986117","109729","109729","109729","0.7641876766342772","0.5822858058328626","0.992304786980255","119730","119730","119730","0.9666855445138761","0.878748753547738","0.9950471849193437","119730","119730","119730"
"98751","0.28446555413364594","0","0.5972789760323489","109982","109982","109982","0.7661036506925212","0.5720080817741603","0.9930327420840753","119983","119983","119983","0.9661829352246218","0.8732493026724891","0.9945382838569813","119983","119983","119983"
"99001","0.28928374702080717","0","0.6269819365094262","110235","110235","110235","0.7670908140813519","0.5709704455539989","0.9921930310914159","120236","120236","120236","0.967275569751535","0.8839424312622578","0.9953855028564077","120236","120236","120236"
"99251","0.26640248406994027","0","0.6350313858217946","110488","110488","110488","0.7637269707590566","0.5608028704260678","0.9923113490460627","120489","120489","120489","0.9670756836546366","0.8789485885239731","0.9949433528581388","120489","120489","120489"
"99501","0.2994784537087051","0","0.6566773531816882","110741","110741","110741","0.7671277783290307","0.5829303107839326","0.9929097921031383","120742","120742","120742","0.967693489550826","0.8851581583405227","0.9948007728952932","120742","120742","120742"
"99751","0.29423344230530385","0","0.5603979370110691","110994","110994","110994","0.7649365297740517","0.5666851775090499","0.9926040277724768","120995","120995","120995","0.9669028012216556","0.8770803667920412","0.9951340406313518","120995","120995","120995"
"100001","0.31319631939331416","0","0.5685193665833483","111247","111247","111247","0.7616911869676877","0.5604903188315657","0.9817793134415682","121248","121248","121248","0.9675621674497163","0.8810126900779007","0.995060264512567","121248","121248","121248"
