"stage2/step","Group: VaDE_Complicate_cauchy - stage2/mcc_pearson","Group: VaDE_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: VaDE_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: VaDE_Complicate_cauchy - _step","Group: VaDE_Complicate_cauchy - _step__MIN","Group: VaDE_Complicate_cauchy - _step__MAX","Group: Danru_Complicate_cauchy - stage2/mcc_pearson","Group: Danru_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Danru_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Danru_Complicate_cauchy - _step","Group: Danru_Complicate_cauchy - _step__MIN","Group: Danru_Complicate_cauchy - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX"
"97251","0","0","0","108464","108464","108464","0.2111252860675575","0.12630410004027665","0.33646081947242373","118464.2","118463","118465","0.5869642606031282","0.41537623594310286","0.8482917754164111","118464.2","118463","118465"
"97501","0","0","0","108717","108717","108717","0.2871045347888414","0.11128563897221781","0.4178342165124323","118717.2","118716","118718","0.5406467109095988","0.37831601989676483","0.675929059934914","118717.2","118716","118718"
"97751","0","0","0","108970","108970","108970","0.2540962529375731","0.13874149099719746","0.3444323094556498","118970.2","118969","118971","0.6266190836479202","0.45290739453318435","0.8354487071640282","118970.2","118969","118971"
"98001","0","0","0","109223","109223","109223","0.30558523442519836","0.12133767929447978","0.47480112847222056","119223.2","119222","119224","0.5877204550232549","0.5182580972880605","0.7692864419024175","119223.2","119222","119224"
"98251","0","0","0","109476","109476","109476","0.24956026045406493","0.15249331103224206","0.38888520113683794","119476.2","119475","119477","0.5254968035985841","0.3373096566313707","0.7507803374321287","119476.2","119475","119477"
"98501","0","0","0","109729","109729","109729","0.23714969456348411","0.1394936290036289","0.314899418285265","119729.2","119728","119730","0.5787545984063536","0.3914366054919189","0.8085042785314445","119729.2","119728","119730"
"98751","0","0","0","109982","109982","109982","0.21426126450150806","0.10404506676005468","0.3207301074788987","119982.2","119981","119983","0.6550389278263514","0.5608661917174841","0.7633494409814268","119982.2","119981","119983"
"99001","0","0","0","110235","110235","110235","0.2060316775736725","0.1006122910726549","0.4047479083509648","120235.2","120234","120236","0.5667759405945014","0.27901057139005303","0.8105676504036594","120235.2","120234","120236"
"99251","0","0","0","110488","110488","110488","0.23668260547686937","0.1072897511447275","0.3287179689828208","120488.2","120487","120489","0.4885246945362177","0.24134018531136872","0.7193257264872547","120488.2","120487","120489"
"99501","0","0","0","110741","110741","110741","0.2661065738447515","0.1463095175560462","0.3713236034781383","120741.2","120740","120742","0.47848605702686714","0.259609412449572","0.7282189424900221","120741.2","120740","120742"
"99751","0","0","0","110994","110994","110994","0.26222910393413784","0.11205525736395656","0.4324223553897132","120994.2","120993","120995","0.605551652479122","0.47775885904322823","0.7946852164430516","120994.2","120993","120995"
"100001","0","0","0","111247","111247","111247","0.2827805663099534","0.10877842416915376","0.4226951578704517","121247.2","121246","121248","0.5560545639176938","0.4122874976803076","0.7690700220414938","121247.2","121246","121248"
