"stage2/step","Group: VaDE_Simple_gumbel - stage2/mcc_spearman","Group: VaDE_Simple_gumbel - stage2/mcc_spearman__MIN","Group: VaDE_Simple_gumbel - stage2/mcc_spearman__MAX","Group: VaDE_Simple_gumbel - _step","Group: VaDE_Simple_gumbel - _step__MIN","Group: VaDE_Simple_gumbel - _step__MAX","Group: Danru_Simple_gumbel - stage2/mcc_spearman","Group: Danru_Simple_gumbel - stage2/mcc_spearman__MIN","Group: Danru_Simple_gumbel - stage2/mcc_spearman__MAX","Group: Danru_Simple_gumbel - _step","Group: Danru_Simple_gumbel - _step__MIN","Group: Danru_Simple_gumbel - _step__MAX","Group: Ours_Simple_gumbel - stage2/mcc_spearman","Group: Ours_Simple_gumbel - stage2/mcc_spearman__MIN","Group: Ours_Simple_gumbel - stage2/mcc_spearman__MAX","Group: Ours_Simple_gumbel - _step","Group: Ours_Simple_gumbel - _step__MIN","Group: Ours_Simple_gumbel - _step__MAX"
"84751","0.4140793877508397","0.18164932054489427","0.5820934836556574","95814","95814","95814","0.6508100604901107","0.4445149291780897","0.7777028935119691","105815","105815","105815","0.8054250114149225","0.786126615933525","0.8163713062528779","105815","105815","105815"
"85001","0.4684084869682062","0.1832392487663702","0.6387259074722642","96067","96067","96067","0.6503925293210282","0.447851239557062","0.7734322214895836","106068","106068","106068","0.8051207704463053","0.7859223450149567","0.8158927488911859","106068","106068","106068"
"85251","0.4456377696784677","0.1879748145986024","0.6008293465989735","96320","96320","96320","0.6511712822774005","0.4458324868504846","0.7815700226780562","106321","106321","106321","0.8050601943144331","0.7805594805984728","0.8185357439443098","106321","106321","106321"
"85501","0.48294269617959706","0.26020117670601156","0.6445981404250528","96573","96573","96573","0.6507404632552904","0.44182739941174315","0.7826254018844098","106574","106574","106574","0.8054403851948289","0.782204362769508","0.8157039525688762","106574","106574","106574"
"85751","0.4879539645583332","0.15911108727482187","0.6253012036715798","96826","96826","96826","0.650175172518652","0.4406125450226481","0.7804673646047876","106827","106827","106827","0.8055491240402184","0.7841486848826985","0.8170250579989046","106827","106827","106827"
"86001","0.44662097051358945","0.14593170568262612","0.5952481964166682","97079","97079","97079","0.6514883701282307","0.4457002243751756","0.7779717512051302","107080","107080","107080","0.8048892882312669","0.7846897894871306","0.8175198260382598","107080","107080","107080"
"86251","0.43633238612292385","0.14052999112322495","0.5935935032002516","97332","97332","97332","0.6508590579022069","0.44742253811134985","0.7803471397274722","107333","107333","107333","0.8052920951526147","0.7845616658386115","0.8173342930954105","107333","107333","107333"
"86501","0.4635645253941341","0.18397647570161801","0.6284689528253181","97585","97585","97585","0.6519437719606154","0.4640924126062314","0.7818677555242989","107586","107586","107586","0.8052026925182771","0.7843445294963433","0.813283191558649","107586","107586","107586"
"86751","0.4654179490078187","0.10271844488619743","0.655299835598386","97838","97838","97838","0.6503862646203519","0.456948440211655","0.7832433820631609","107839","107839","107839","0.8054714113957055","0.7845283291216768","0.8178408257658174","107839","107839","107839"
"87001","0.4514779032789077","0.13980990924910616","0.5844612338622753","98091","98091","98091","0.6501721841992374","0.4495948585081726","0.7814608384159146","108092","108092","108092","0.8053726487095663","0.7840490538271715","0.8199637981303883","108092","108092","108092"
"87251","0.42984639967740546","0.16380446522206576","0.6517522783440569","98344","98344","98344","0.649296763418729","0.45169537538597826","0.7813057161782896","108345","108345","108345","0.8047443917847887","0.7857851743200305","0.8149891378834763","108345","108345","108345"
"87501","0.42958641109933565","0.08679675508322822","0.6468740612024854","98597","98597","98597","0.6487471872420412","0.4463937913758924","0.7819831278350026","108598","108598","108598","0.8050477290431081","0.7842678682612313","0.8172184740468914","108598","108598","108598"
"87751","0.458339892860005","0.24096129132998392","0.6772570885663987","98850","98850","98850","0.6485679347537168","0.4434181140020262","0.7801739336544194","108851","108851","108851","0.8046017951878623","0.7840408803616509","0.8157001264051765","108851","108851","108851"
"88001","0.44006433944826123","0.12728200513945345","0.62969046412059","99103","99103","99103","0.6492802248078925","0.448389854119904","0.7814063039027284","109104","109104","109104","0.8055039681687539","0.7845285268470251","0.8173864021365609","109104","109104","109104"
"88251","0.4181448650226455","0.16711076255317794","0.5367948669151129","99356","99356","99356","0.6496265290648563","0.45586619016254265","0.7830495709109977","109357","109357","109357","0.8054207753734728","0.7831237295967935","0.8181671434861038","109357","109357","109357"
"88501","0.45876378264385165","0.20404289173903012","0.6642567784201617","99609","99609","99609","0.6475025431508956","0.44407885739173575","0.779738385573831","109610","109610","109610","0.8047481733468285","0.7833692266780439","0.8151938645450083","109610","109610","109610"
"88751","0.44340163485297746","0.1609943222828529","0.6174095599672369","99862","99862","99862","0.6484238515211275","0.44083287609512994","0.7789022394302302","109863","109863","109863","0.8049475353586798","0.7869212701589378","0.8183650566001965","109863","109863","109863"
"89001","0.4481546438246055","0.10422166507230056","0.6284127082240446","100115","100115","100115","0.6481071443258962","0.4456653678773013","0.7822855508291928","110116","110116","110116","0.8052754434531814","0.7853596676868086","0.8170222293334951","110116","110116","110116"
"89251","0.45461201611341534","0.22098138525772504","0.619706540658833","100368","100368","100368","0.6460602686858224","0.4520918020151486","0.7605522938116017","110369","110369","110369","0.8055762848055494","0.7860930806075768","0.8160475237306275","110369","110369","110369"
"89501","0.44190551007165685","0.11713575044491815","0.6516763412018037","100621","100621","100621","0.6462658741244166","0.44642967523727606","0.760135305477997","110622","110622","110622","0.804678468335665","0.7814762427683631","0.8159741132462601","110622","110622","110622"
"89751","0.47429918138495897","0.24458355835684853","0.5849283491784495","100874","100874","100874","0.6479462469343904","0.45636161090961397","0.7612050033989842","110875","110875","110875","0.8047985931057766","0.7818683467764381","0.8167195543519815","110875","110875","110875"
"90001","0.44350383074919286","0.2032671254342322","0.6718320233315535","101127","101127","101127","0.6473380200803918","0.4577170990393797","0.7631625823137776","111128","111128","111128","0.805379819041281","0.7851990762527024","0.815295701769915","111128","111128","111128"
"90251","0.421333964961601","0.11256140815775002","0.5955128428562625","101380","101380","101380","0.6469177042027067","0.44783432607698487","0.7678416258158345","111381","111381","111381","0.8052159164340449","0.7841233064713021","0.8178226177738548","111381","111381","111381"
"90501","0.43821053178249747","0.2109436725346039","0.6342365214175438","101633","101633","101633","0.647082715458939","0.4541911259813675","0.7690186699541376","111634","111634","111634","0.8052485814763282","0.7820915408231438","0.8160512972732996","111634","111634","111634"
"90751","0.43653170424397886","0.14181644608851893","0.5496337948172597","101886","101886","101886","0.6468428515795276","0.44370077941283076","0.776200174387102","111887","111887","111887","0.8039330947700034","0.7805898265943111","0.8140584254517912","111887","111887","111887"
"91001","0.4729599373305945","0.28695717136306476","0.5837196683193634","102139","102139","102139","0.6486454565214781","0.44379761986517047","0.7747534681399388","112140","112140","112140","0.8059125417846424","0.7857521620935812","0.8160923063904285","112140","112140","112140"
"91251","0.41953066425533986","0.18898052341181357","0.5915593768259138","102392","102392","102392","0.6497207728872705","0.4497777222475398","0.7822722129834222","112393","112393","112393","0.8056384581708398","0.7853130056897911","0.8161921265133438","112393","112393","112393"
"91501","0.4331632168080487","0.12253729827888198","0.5751987817681099","102645","102645","102645","0.6439879147902848","0.44460841790836003","0.7770567481753449","112646","112646","112646","0.8049382301773221","0.7863107463429966","0.8169755859916065","112646","112646","112646"
"91751","0.43822135897410674","0.27693366214880194","0.5941207513850855","102898","102898","102898","0.6484777821131101","0.45603307058553777","0.7807891263211576","112899","112899","112899","0.8059128016005968","0.7858231474317997","0.8167264026775825","112899","112899","112899"
"92001","0.41415737269594927","0.11961217945192892","0.6118583107444328","103151","103151","103151","0.6477833767421844","0.45434193919187854","0.7809813209291891","113152","113152","113152","0.8044729566881349","0.7826564628967945","0.8166712570624313","113152","113152","113152"
"92251","0.4237490791376575","0.13745569370876062","0.5787130033595668","103404","103404","103404","0.6464088259486266","0.4488899129882979","0.7790367408155666","113405","113405","113405","0.8049144255143815","0.7821051342676978","0.8164479158768837","113405","113405","113405"
"92501","0.41345128619484184","0.20479853833469608","0.5942506239690197","103657","103657","103657","0.6474195707324368","0.4457918103252072","0.7810436418063148","113658","113658","113658","0.8061977433975928","0.7877425615984802","0.8148729140756484","113658","113658","113658"
"92751","0.43891107572403926","0.15048561515124667","0.7005862592993678","103910","103910","103910","0.6478297451069133","0.4473610619037216","0.7785969011495045","113911","113911","113911","0.8053307262859318","0.7816723992605915","0.8149645271810222","113911","113911","113911"
"93001","0.45593559344342854","0.19692063809671023","0.6456928650961354","104163","104163","104163","0.648505075338712","0.44598945636857495","0.7818836645980639","114164","114164","114164","0.8060811161437439","0.7855217155818695","0.8170183361712712","114164","114164","114164"
"93251","0.42162233802325433","0.163333934487675","0.6034824137824841","104416","104416","104416","0.6469329432758499","0.44304094102979813","0.7727391293229813","114417","114417","114417","0.8037642289167352","0.7804862779596617","0.8170497617742319","114417","114417","114417"
"93501","0.4364920191433839","0.1352054023659842","0.6439123227924272","104669","104669","104669","0.6473814697045506","0.45014720967026917","0.7723644499834013","114670","114670","114670","0.8052519536849401","0.7838149990528348","0.8160958407234075","114670","114670","114670"
"93751","0.412123653301682","0.2572646610475268","0.5597824324223025","104922","104922","104922","0.6477326802863275","0.4442419038016614","0.7793527835398883","114923","114923","114923","0.8054128534750784","0.7827999647663049","0.8166868550776911","114923","114923","114923"
"94001","0.44171718535902205","0.16387691395248458","0.6401065970896812","105175","105175","105175","0.6477921939962752","0.4508466286949897","0.7751622200193369","115176","115176","115176","0.8051137107331139","0.7840498698018664","0.8159137115665409","115176","115176","115176"
"94251","0.44053321595289824","0.18339233111565958","0.6025621564327541","105428","105428","105428","0.6475205618637145","0.45701044105244265","0.7768783026461015","115429","115429","115429","0.8046436724766111","0.7803157964560881","0.8183413286087758","115429","115429","115429"
"94501","0.4339066788480831","0.182786157084454","0.6701128183753419","105681","105681","105681","0.6467718585050053","0.44492563770423726","0.7778375704945829","115682","115682","115682","0.8051982515994446","0.7842870243981869","0.813892320087652","115682","115682","115682"
"94751","0.4246580446341751","0.11958090475828427","0.6060598030478971","105934","105934","105934","0.6477221095663066","0.44979308582063","0.7772284387030349","115935","115935","115935","0.8043300896039576","0.7827071211413065","0.816212414534255","115935","115935","115935"
"95001","0.4364252784171697","0.1054568154473351","0.6736615248760486","106187","106187","106187","0.6475971151882215","0.45130218073881884","0.7785229607195235","116188","116188","116188","0.8055434722034077","0.7854144232904293","0.8169935380159364","116188","116188","116188"
"95251","0.48053633893821085","0.20828885801123867","0.6298792227527232","106440","106440","106440","0.6475411486938919","0.44803715111540376","0.7785044140972545","116441","116441","116441","0.8051374776992061","0.7835881309923399","0.816464976170343","116441","116441","116441"
"95501","0.4340587028493787","0.20317661145324084","0.5809822729526591","106693","106693","106693","0.6478505749973439","0.4561270942642202","0.7760981410893736","116694","116694","116694","0.8044013008207193","0.7817249108073123","0.8149753476623834","116694","116694","116694"
"95751","0.45336388283076945","0.29469453909753546","0.5973656749617756","106946","106946","106946","0.6475316529072863","0.45205155217409443","0.7829764841001713","116947","116947","116947","0.8054886982129814","0.7866278424648376","0.8149414364898343","116947","116947","116947"
"96001","0.43547839998482746","0.19309144075545517","0.5634418774425444","107199","107199","107199","0.6466560753897069","0.46038623531917944","0.7806556086803434","117200","117200","117200","0.8057098595316834","0.78634895115438","0.8160905856259267","117200","117200","117200"
"96251","0.4321621358525226","0.22766705726277214","0.5806720436790797","107452","107452","107452","0.64593182100716","0.4580784433042598","0.7801965673886238","117453","117453","117453","0.8049852010637129","0.7807621837983073","0.8176231676659111","117453","117453","117453"
"96501","0.46400396261154037","0.17531811362648084","0.6296886385754723","107705","107705","107705","0.6464846967849502","0.4609989063405919","0.780612812659823","117706","117706","117706","0.8049988621773405","0.7833197413914378","0.8160200963534762","117706","117706","117706"
"96751","0.4200755536262064","0.16276186321855463","0.5939948401554472","107958","107958","107958","0.6442230277238835","0.4452911824458825","0.7778452071637124","117959","117959","117959","0.8050274973499286","0.7843556282566698","0.8153005078892189","117959","117959","117959"
"97001","0.43744493734619894","0.16621000767460986","0.5928158069034756","108211","108211","108211","0.6441599149135203","0.4454746723681849","0.772465309678076","118212","118212","118212","0.8053499406730784","0.7835235243549534","0.8155491594216772","118212","118212","118212"
"97251","0.4254662391281216","0.2225479992367793","0.6058077053106944","108464","108464","108464","0.6456212852739347","0.4497060269516436","0.7746372932442466","118465","118465","118465","0.8047736175215741","0.7806689835071076","0.8158780813142199","118465","118465","118465"
"97501","0.4396795449554447","0.17192368668319039","0.5964259567087112","108717","108717","108717","0.6465043038816625","0.45016386748038856","0.7749079400026648","118718","118718","118718","0.8052800319416921","0.7841778363389658","0.8174631018527254","118718","118718","118718"
"97751","0.4389711703990507","0.1681376919463122","0.6634729980671684","108970","108970","108970","0.6471623245981317","0.46138373202442806","0.7760092648772258","118971","118971","118971","0.8050312060694156","0.7863071207799913","0.8174296478880168","118971","118971","118971"
"98001","0.4552026825944709","0.17813852942645966","0.6315902210504237","109223","109223","109223","0.6469400375729013","0.45418548238242273","0.771320525947421","119224","119224","119224","0.8054430399213723","0.7834790889955064","0.8160953598603155","119224","119224","119224"
"98251","0.4704098350519317","0.15380304349021512","0.5803145962494122","109476","109476","109476","0.6459429725647602","0.454852480865447","0.773159410497963","119477","119477","119477","0.8044821815330379","0.78165938024445","0.8177996599255303","119477","119477","119477"
"98501","0.46089464354998144","0.16739900967690813","0.6045995885687642","109729","109729","109729","0.6460028258930708","0.45285451369602425","0.7761912901990312","119730","119730","119730","0.8051215231391924","0.7849262402198324","0.8170353503747068","119730","119730","119730"
"98751","0.4515299990340118","0.18197519232990308","0.6216540804449423","109982","109982","109982","0.6460893876104785","0.4416081322737626","0.7798178967031987","119983","119983","119983","0.8047762782911967","0.7859574717670577","0.8166777464205907","119983","119983","119983"
"99001","0.4189667435629875","0.10290449999055407","0.5910791191192625","110235","110235","110235","0.6467974207246407","0.4521300201045408","0.7780797061390228","120236","120236","120236","0.805109037469889","0.7809827423166551","0.8152919995802664","120236","120236","120236"
"99251","0.4357310363327037","0.11977675170201885","0.6057707782576855","110488","110488","110488","0.6454703101461599","0.4452489171211908","0.7767918111314018","120489","120489","120489","0.8053984381182463","0.7860725601290329","0.816356051522682","120489","120489","120489"
"99501","0.4391325955671153","0.19149166493189365","0.5976471463476024","110741","110741","110741","0.646854812051064","0.4554736082281265","0.7804875952931294","120742","120742","120742","0.804724334649204","0.7816211403191518","0.8151501740164625","120742","120742","120742"
"99751","0.4459439726538724","0.17263667396621485","0.5810688633994167","110994","110994","110994","0.6463798842294899","0.44464946039879516","0.777147109106045","120995","120995","120995","0.8060222077785255","0.7854310187771018","0.8156173483510912","120995","120995","120995"
"100001","0.4468521660411836","0.20862149435903113","0.576658639036839","111247","111247","111247","0.6481961849995121","0.4636140265160056","0.7789140024227593","121248","121248","121248","0.8047991660580534","0.7856761875870863","0.816191214456821","121248","121248","121248"
