"stage2/step","Group: VaDE_Complicate_gauss - stage2/mcc_spearman","Group: VaDE_Complicate_gauss - stage2/mcc_spearman__MIN","Group: VaDE_Complicate_gauss - stage2/mcc_spearman__MAX","Group: VaDE_Complicate_gauss - _step","Group: VaDE_Complicate_gauss - _step__MIN","Group: VaDE_Complicate_gauss - _step__MAX","Group: VaDE_Complicate_gumbel - stage2/mcc_spearman","Group: VaDE_Complicate_gumbel - stage2/mcc_spearman__MIN","Group: VaDE_Complicate_gumbel - stage2/mcc_spearman__MAX","Group: VaDE_Complicate_gumbel - _step","Group: VaDE_Complicate_gumbel - _step__MIN","Group: VaDE_Complicate_gumbel - _step__MAX","Group: VaDE_Complicate_cauchy - stage2/mcc_spearman","Group: VaDE_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: VaDE_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: VaDE_Complicate_cauchy - _step","Group: VaDE_Complicate_cauchy - _step__MIN","Group: VaDE_Complicate_cauchy - _step__MAX","Group: VaDE_Simple_gauss - stage2/mcc_spearman","Group: VaDE_Simple_gauss - stage2/mcc_spearman__MIN","Group: VaDE_Simple_gauss - stage2/mcc_spearman__MAX","Group: VaDE_Simple_gauss - _step","Group: VaDE_Simple_gauss - _step__MIN","Group: VaDE_Simple_gauss - _step__MAX","Group: VaDE_Simple_gumbel - stage2/mcc_spearman","Group: VaDE_Simple_gumbel - stage2/mcc_spearman__MIN","Group: VaDE_Simple_gumbel - stage2/mcc_spearman__MAX","Group: VaDE_Simple_gumbel - _step","Group: VaDE_Simple_gumbel - _step__MIN","Group: VaDE_Simple_gumbel - _step__MAX","Group: VaDE_Simple_cauchy - stage2/mcc_spearman","Group: VaDE_Simple_cauchy - stage2/mcc_spearman__MIN","Group: VaDE_Simple_cauchy - stage2/mcc_spearman__MAX","Group: VaDE_Simple_cauchy - _step","Group: VaDE_Simple_cauchy - _step__MIN","Group: VaDE_Simple_cauchy - _step__MAX"
"34001","0.14326564113552265","0.11749663754090085","0.18276561998343088","44455","44455","44455","0.17211839232376352","0.1107043451973992","0.2520535348066804","44455","44455","44455","0","0","0","44455","44455","44455","0.29428881078647706","0","0.5988698502941826","44455","44455","44455","0.45759322063233326","0.1287193815222162","0.5731308853660095","44455","44455","44455","0","0","0","44455","44455","44455"
"34251","0.15629606372941635","0.11476090476029983","0.21890576768157893","44708","44708","44708","0.16526913922174388","0.11434119636035263","0.23961822952915615","44708","44708","44708","0","0","0","44708","44708","44708","0.291223828900499","0","0.5556055986371095","44708","44708","44708","0.4519696158409581","0.2444134360540745","0.5415210259136415","44708","44708","44708","0","0","0","44708","44708","44708"
"34501","0.13571427851725018","0.09384695966049601","0.18723394481103856","44961","44961","44961","0.1733220526065018","0.07393874361435882","0.2915950891661255","44961","44961","44961","0","0","0","44961","44961","44961","0.2793222455668256","0","0.5643075566965491","44961","44961","44961","0.45002309472201996","0.19937600569475009","0.6009664277059185","44961","44961","44961","0","0","0","44961","44961","44961"
"34751","0.1819126443516103","0.12421149308713342","0.3062457574636233","45214","45214","45214","0.14647661277405385","0.07284589368047245","0.2430901683595102","45214","45214","45214","0","0","0","45214","45214","45214","0.3101294758498513","0","0.6456674011304911","45214","45214","45214","0.49304353878852136","0.1424018027165457","0.6238727128427862","45214","45214","45214","0","0","0","45214","45214","45214"
"35001","0.17784498498177628","0.1290908119422583","0.24427959274839575","45467","45467","45467","0.15329098396927715","0.10784675209272046","0.22782238174627728","45467","45467","45467","0","0","0","45467","45467","45467","0.31110378795097643","0","0.6315082516751866","45467","45467","45467","0.4977432166208414","0.2786259186692186","0.602092025909431","45467","45467","45467","0","0","0","45467","45467","45467"
"35251","0.14914927541118292","0.09734493357981669","0.26091757745920197","45720","45720","45720","0.14725665026241253","0.0816006397087227","0.2461635185878223","45720","45720","45720","0","0","0","45720","45720","45720","0.3107573055365886","0","0.5446882177596715","45720","45720","45720","0.5207044721251249","0.3123366399762909","0.6524689259564771","45720","45720","45720","0","0","0","45720","45720","45720"
"35501","0.15721076514834434","0.0951891324613485","0.2739259586919395","45973","45973","45973","0.17366155258661126","0.09100028780533288","0.2492128277879732","45973","45973","45973","0","0","0","45973","45973","45973","0.31232448471613977","0","0.6082238639894078","45973","45973","45973","0.4115344837579998","0.13209731643488104","0.5534865482214179","45973","45973","45973","0","0","0","45973","45973","45973"
"35751","0.14707279188452044","0.10169289030655182","0.20120502586825312","46226","46226","46226","0.15251542306399002","0.08291424202714882","0.23880690979240157","46226","46226","46226","0","0","0","46226","46226","46226","0.3171600285490783","0","0.5359403248999746","46226","46226","46226","0.45138514017956854","0.18616624633856768","0.5727684492091504","46226","46226","46226","0","0","0","46226","46226","46226"
"36001","0.1567680394860886","0.1256642828146357","0.2122945822970561","46479","46479","46479","0.15031385328005703","0.08453373263362211","0.25769231941339393","46479","46479","46479","0","0","0","46479","46479","46479","0.3060324736718831","0","0.5772742495132849","46479","46479","46479","0.4751383737926604","0.23627695646804234","0.6223922736581992","46479","46479","46479","0","0","0","46479","46479","46479"
"36251","0.1772104414649115","0.1138363806491606","0.25062596589239317","46732","46732","46732","0.15217967714167055","0.0792463757445278","0.23587670500817381","46732","46732","46732","0","0","0","46732","46732","46732","0.31381982301889","0","0.5844193456231113","46732","46732","46732","0.45009560162562784","0.3185992746675525","0.5471174341348651","46732","46732","46732","0","0","0","46732","46732","46732"
"36501","0.1586961109893152","0.1003311783162405","0.25083127682354095","46985","46985","46985","0.15860627980171715","0.0881071811040132","0.2514165601652419","46985","46985","46985","0","0","0","46985","46985","46985","0.2941948867424308","0","0.5968794597495551","46985","46985","46985","0.4594573359084121","0.21452386253771352","0.574607533867524","46985","46985","46985","0","0","0","46985","46985","46985"
"36751","0.16653033289340613","0.10145453069953785","0.3039191488784808","47238","47238","47238","0.16955168325363987","0.09071044216905123","0.2588018389917838","47238","47238","47238","0","0","0","47238","47238","47238","0.3074623362815244","0","0.5968083648924668","47238","47238","47238","0.4878329068139","0.1821946359666865","0.6236544703750164","47238","47238","47238","0","0","0","47238","47238","47238"
"37001","0.17742647512617635","0.12419943999107574","0.26404516324877797","47491","47491","47491","0.14049203427550358","0.09569289744347967","0.22678173826214273","47491","47491","47491","0","0","0","47491","47491","47491","0.3141899404765518","0","0.6888407960931082","47491","47491","47491","0.4602067296955292","0.398558475320941","0.5731954430109187","47491","47491","47491","0","0","0","47491","47491","47491"
"37251","0.16520130255805104","0.10297866905749084","0.2622787383190105","47744","47744","47744","0.14737846405230706","0.08681125493019617","0.21850884440132862","47744","47744","47744","0","0","0","47744","47744","47744","0.2884516690304079","0","0.5441957944046182","47744","47744","47744","0.4632423771371636","0.23587881412174064","0.603081683603509","47744","47744","47744","0","0","0","47744","47744","47744"
"37501","0.16862009181597096","0.10687613394548534","0.3195944541517955","47997","47997","47997","0.14742755683927147","0.0918986177011944","0.26733773985899695","47997","47997","47997","0","0","0","47997","47997","47997","0.2807009788212388","0","0.5356482595446339","47997","47997","47997","0.45715260619297676","0.16479659155664664","0.6314561195087797","47997","47997","47997","0","0","0","47997","47997","47997"
"37751","0.16673023881916563","0.09037865243810399","0.25791554072501166","48250","48250","48250","0.15336335702393106","0.09167605130788185","0.2573298624915068","48250","48250","48250","0","0","0","48250","48250","48250","0.2783925755552013","0","0.5459455082868242","48250","48250","48250","0.46608231887754037","0.23453027497784704","0.5865407982718559","48250","48250","48250","0","0","0","48250","48250","48250"
"38001","0.1327838493212481","0.09483894094092606","0.2008382491155704","48503","48503","48503","0.1435901039325601","0.10911029227073832","0.22940853731427552","48503","48503","48503","0","0","0","48503","48503","48503","0.2843311395839952","0","0.6083343229022068","48503","48503","48503","0.46399941336981154","0.24957815131034297","0.5764521595974688","48503","48503","48503","0","0","0","48503","48503","48503"
"38251","0.16390882181849428","0.12555910665177866","0.3098180676670862","48756","48756","48756","0.14785489007145344","0.08676634105311377","0.23121082227708523","48756","48756","48756","0","0","0","48756","48756","48756","0.26167916440144123","0","0.5041091991890535","48756","48756","48756","0.4636425692560227","0.20247303710647122","0.5819422992046338","48756","48756","48756","0","0","0","48756","48756","48756"
"38501","0.14657007504427788","0.11448023365827413","0.22879295292198187","49009","49009","49009","0.16094485108256665","0.09492698225397686","0.2559834607586994","49009","49009","49009","0","0","0","49009","49009","49009","0.290986642130309","0","0.5427873470539187","49009","49009","49009","0.44088187263847456","0.2555620566706185","0.584243825398094","49009","49009","49009","0","0","0","49009","49009","49009"
"38751","0.15591886036590402","0.08673770536419112","0.24489421451185134","49262","49262","49262","0.17238257199124807","0.08864398534502609","0.2404337109837984","49262","49262","49262","0","0","0","49262","49262","49262","0.314030712676398","0","0.668968591460808","49262","49262","49262","0.4787824889876785","0.22864054304299528","0.6391852330315082","49262","49262","49262","0","0","0","49262","49262","49262"
"39001","0.15563451053610478","0.09900153519475632","0.24884983233193653","49515","49515","49515","0.1578315953732951","0.09444652752703649","0.24168556920460388","49515","49515","49515","0","0","0","49515","49515","49515","0.3106185592889555","0","0.656724675677736","49515","49515","49515","0.4531243514441245","0.16276242078496891","0.5911833176646245","49515","49515","49515","0","0","0","49515","49515","49515"
"39251","0.16808251864598425","0.11631693681263941","0.29517493438052766","49768","49768","49768","0.14826674944773682","0.09466469616339404","0.20685285116772398","49768","49768","49768","0","0","0","49768","49768","49768","0.31388607251358985","0","0.5785086571417036","49768","49768","49768","0.4611465831099113","0.2779860809539536","0.5935700983049771","49768","49768","49768","0","0","0","49768","49768","49768"
"39501","0.16233363021602928","0.11185757198426705","0.2629459992101676","50021","50021","50021","0.16581238668913573","0.11219361315048162","0.24480455217332678","50021","50021","50021","0","0","0","50021","50021","50021","0.2799931526829035","0","0.5293114181046299","50021","50021","50021","0.46738085232189414","0.270169872670563","0.6011191209390017","50021","50021","50021","0","0","0","50021","50021","50021"
"39751","0.14160839228772415","0.10530015295860687","0.16660429560375187","50274","50274","50274","0.1523459624667971","0.10927045294615212","0.22734627879845987","50274","50274","50274","0","0","0","50274","50274","50274","0.28409093454239087","0","0.6020782754914423","50274","50274","50274","0.4302093744234545","0.1909832557383069","0.5834623753059412","50274","50274","50274","0","0","0","50274","50274","50274"
"40001","0.1388994852541805","0.11354839913706764","0.19090627696684803","50527","50527","50527","0.1773741876255822","0.11188164352655831","0.2347421685785363","50527","50527","50527","0","0","0","50527","50527","50527","0.2950733176760031","0","0.5596255744140394","50527","50527","50527","0.4630668095359285","0.10733470330753563","0.626611385085063","50527","50527","50527","0","0","0","50527","50527","50527"
"40251","0.16747122941185716","0.12389865059383917","0.24218272432372082","50780","50780","50780","0.1526651025230858","0.10404620895912768","0.23120656818697713","50780","50780","50780","0","0","0","50780","50780","50780","0.2683196489886836","0","0.6224583999207617","50780","50780","50780","0.44092318098897687","0.24254321198082415","0.608501550196006","50780","50780","50780","0","0","0","50780","50780","50780"
"40501","0.16639002966681338","0.12203542158575202","0.24794475713922046","51033","51033","51033","0.16407084171413622","0.0941644406115886","0.25508505628572065","51033","51033","51033","0","0","0","51033","51033","51033","0.30168521527752135","0","0.5993435665914562","51033","51033","51033","0.4684590038477195","0.1875581128440338","0.5777329365125005","51033","51033","51033","0","0","0","51033","51033","51033"
"40751","0.15791421641262332","0.09764249471035695","0.2382112506498732","51286","51286","51286","0.16063217620070364","0.10362680660572814","0.2345012927976537","51286","51286","51286","0","0","0","51286","51286","51286","0.28863192182273284","0","0.5557041213607602","51286","51286","51286","0.45672587249719143","0.2587054579742098","0.5746479889822557","51286","51286","51286","0","0","0","51286","51286","51286"
"41001","0.1657898366717509","0.13064099088974596","0.23386615195615912","51539","51539","51539","0.17129551376361146","0.10946034300504592","0.22699949650921317","51539","51539","51539","0","0","0","51539","51539","51539","0.3046575290192498","0","0.6099152516856788","51539","51539","51539","0.422466308445304","0.25145079036370327","0.5837666477846117","51539","51539","51539","0","0","0","51539","51539","51539"
"41251","0.1706598982530079","0.12485938713435134","0.29072077158189014","51792","51792","51792","0.1351483701761225","0.08900582363286799","0.2139926692939577","51792","51792","51792","0","0","0","51792","51792","51792","0.29612045953213023","0","0.5982423920540455","51792","51792","51792","0.4768831704223448","0.19219339679732003","0.6141639285739849","51792","51792","51792","0","0","0","51792","51792","51792"
"41501","0.1692967798045283","0.11269771290381798","0.2971120579881694","52045","52045","52045","0.15752415545726192","0.10373421030249938","0.20089422406613933","52045","52045","52045","0","0","0","52045","52045","52045","0.33450454484610487","0","0.6032874201467818","52045","52045","52045","0.4634261792893949","0.1982063280705525","0.6335395679790753","52045","52045","52045","0","0","0","52045","52045","52045"
"41751","0.1723026162865119","0.12016353764039114","0.277653456868215","52298","52298","52298","0.16785187318979972","0.0875532105558923","0.2791453314148506","52298","52298","52298","0","0","0","52298","52298","52298","0.3202266584535985","0","0.6370487568327478","52298","52298","52298","0.47919873218026166","0.23397740073871623","0.6164724431410443","52298","52298","52298","0","0","0","52298","52298","52298"
"42001","0.1667369546214093","0.09603146458470299","0.25529916881539455","52551","52551","52551","0.15941025980868187","0.11654095389194237","0.2554982104272487","52551","52551","52551","0","0","0","52551","52551","52551","0.30427182905676337","0","0.5697997318197138","52551","52551","52551","0.4636503654437109","0.2594680820293513","0.6309380971846842","52551","52551","52551","0","0","0","52551","52551","52551"
"42251","0.16563293324473033","0.10023340332034023","0.28064099755741656","52804","52804","52804","0.1481602555920503","0.09452941800496038","0.2319780953822467","52804","52804","52804","0","0","0","52804","52804","52804","0.296885052582747","0","0.5920675013296367","52804","52804","52804","0.4691202292061055","0.26366236771735124","0.5969113495787738","52804","52804","52804","0","0","0","52804","52804","52804"
"42501","0.15805190986738546","0.11539675729975936","0.22049784940289566","53057","53057","53057","0.1741436051753831","0.10657668210841335","0.2655005210706839","53057","53057","53057","0","0","0","53057","53057","53057","0.2803046191690487","0","0.5708061261402487","53057","53057","53057","0.4841187598581911","0.3243987846704719","0.6204077363744446","53057","53057","53057","0","0","0","53057","53057","53057"
"42751","0.1514775133968909","0.11234010503064126","0.20650588177494772","53310","53310","53310","0.16003463049545724","0.11146235012769985","0.23632643983706436","53310","53310","53310","0","0","0","53310","53310","53310","0.29919490361439893","0","0.5612568644300747","53310","53310","53310","0.48344334080564877","0.3247369832081095","0.6004243556958785","53310","53310","53310","0","0","0","53310","53310","53310"
"43001","0.14788433991108302","0.09265236500022647","0.22655226340997947","53563","53563","53563","0.15630797397460455","0.09466342481472517","0.22128867740630906","53563","53563","53563","0","0","0","53563","53563","53563","0.2830454089256307","0","0.6920566940509216","53563","53563","53563","0.46997533268908515","0.29560237979357695","0.6055234527913197","53563","53563","53563","0","0","0","53563","53563","53563"
"43251","0.2032911416990672","0.11276043318166187","0.32926630587154737","53816","53816","53816","0.1617085500847095","0.10229579960318406","0.23653784531182304","53816","53816","53816","0","0","0","53816","53816","53816","0.2930644991184409","0","0.6301066440149549","53816","53816","53816","0.450059818145035","0.2144328971962197","0.5985855032488138","53816","53816","53816","0","0","0","53816","53816","53816"
"43501","0.16054249740493687","0.11835979633613661","0.1899479356055906","54069","54069","54069","0.17269352816713848","0.09626098906630369","0.2510057577671859","54069","54069","54069","0","0","0","54069","54069","54069","0.3032306806066762","0","0.6405160867966252","54069","54069","54069","0.4754667907340445","0.1583897857921631","0.5754790035421279","54069","54069","54069","0","0","0","54069","54069","54069"
"43751","0.16546449879654335","0.10179754908938987","0.24135420939193314","54322","54322","54322","0.16336587626803661","0.11259759174530089","0.2295714289678777","54322","54322","54322","0","0","0","54322","54322","54322","0.27096174392194255","0","0.5888332713235768","54322","54322","54322","0.43711482069814167","0.29119430419610187","0.6362543942855692","54322","54322","54322","0","0","0","54322","54322","54322"
"44001","0.1761127883754467","0.09577462310258786","0.2892092610278359","54575","54575","54575","0.17100246826622295","0.10778813181635623","0.22217775817191407","54575","54575","54575","0","0","0","54575","54575","54575","0.30561324967842707","0","0.6513916393264718","54575","54575","54575","0.46426057762050527","0.1874933949939741","0.568374053449635","54575","54575","54575","0","0","0","54575","54575","54575"
"44251","0.15546973332282132","0.11098576549666461","0.20502603880280468","54828","54828","54828","0.16077808579289846","0.09831159661340658","0.22737049979370005","54828","54828","54828","0","0","0","54828","54828","54828","0.28363097753394945","0","0.5600300325381445","54828","54828","54828","0.4837197194007275","0.23743586785519155","0.5609020915394131","54828","54828","54828","0","0","0","54828","54828","54828"
"44501","0.15878647528550313","0.09764089954546598","0.33043251626767234","55081","55081","55081","0.17023493650877752","0.11451472798338491","0.24443198964019794","55081","55081","55081","0","0","0","55081","55081","55081","0.2794013788669977","0","0.5442831329486885","55081","55081","55081","0.46261436289989744","0.22900424574396264","0.5982548850121954","55081","55081","55081","0","0","0","55081","55081","55081"
"44751","0.162178428486528","0.12168385442377778","0.2382800641739303","55334","55334","55334","0.18133230975692313","0.09720494831132097","0.23981477978918925","55334","55334","55334","0","0","0","55334","55334","55334","0.2666958162027636","0","0.5621040806108318","55334","55334","55334","0.4690330947830136","0.2963183722543364","0.6017653901336191","55334","55334","55334","0","0","0","55334","55334","55334"
"45001","0.17382443655133586","0.09234644882889945","0.2826061773587471","55587","55587","55587","0.17249428843967396","0.12604537960018905","0.2678311840706712","55587","55587","55587","0","0","0","55587","55587","55587","0.32581936129193223","0","0.6262851038858434","55587","55587","55587","0.45940207656369053","0.25505788804287505","0.5859399125197505","55587","55587","55587","0","0","0","55587","55587","55587"
"45251","0.17557314311349362","0.09998279504741228","0.2565098574315986","55840","55840","55840","0.1751289157334389","0.11400112975081558","0.26863964206928287","55840","55840","55840","0","0","0","55840","55840","55840","0.28413991787068366","0","0.6353890400298782","55840","55840","55840","0.44444390313012533","0.16968086512193511","0.5851077399529158","55840","55840","55840","0","0","0","55840","55840","55840"
"45501","0.15598369450926888","0.09186160599288418","0.23013718770979147","56093","56093","56093","0.15138512395772963","0.10115586424783578","0.2241781586054617","56093","56093","56093","0","0","0","56093","56093","56093","0.2612532751631412","0","0.5340254757569065","56093","56093","56093","0.46363111372744237","0.24168221546017177","0.6256105338577163","56093","56093","56093","0","0","0","56093","56093","56093"
"45751","0.15511928221778698","0.1061205825483085","0.23977951986309615","56346","56346","56346","0.16153731773612756","0.08534526293759911","0.23147131056822268","56346","56346","56346","0","0","0","56346","56346","56346","0.2810624847451129","0","0.5894704411369812","56346","56346","56346","0.46796954508466826","0.272054867449063","0.6329822861137112","56346","56346","56346","0","0","0","56346","56346","56346"
"46001","0.162867094593009","0.10769451705674986","0.27092384382355367","56599","56599","56599","0.1539921662419895","0.10618983670089269","0.2598090893096027","56599","56599","56599","0","0","0","56599","56599","56599","0.2958949063190467","0","0.6483430929594874","56599","56599","56599","0.49155680068363833","0.3554170096341527","0.6230182781295913","56599","56599","56599","0","0","0","56599","56599","56599"
"46251","0.16031339018141227","0.11229316799353355","0.26973901205990625","56852","56852","56852","0.1464176047790347","0.09508107373055635","0.23731150157284522","56852","56852","56852","0","0","0","56852","56852","56852","0.30499790614556754","0","0.620727785154098","56852","56852","56852","0.45012125301936806","0.1598926810916155","0.5874313773547362","56852","56852","56852","0","0","0","56852","56852","56852"
"46501","0.16346266339285562","0.11512021429364801","0.25314158183183355","57105","57105","57105","0.16143037661412202","0.09807959217578281","0.25403190070726844","57105","57105","57105","0","0","0","57105","57105","57105","0.3364982277547574","0","0.6838670170567843","57105","57105","57105","0.4979669199207214","0.28523403465545827","0.6068347605130947","57105","57105","57105","0","0","0","57105","57105","57105"
"46751","0.1664004199735701","0.10167768891646596","0.26194397644278683","57358","57358","57358","0.16521635061080028","0.1024516378503664","0.2613544643365618","57358","57358","57358","0","0","0","57358","57358","57358","0.2975371735491387","0","0.7083645001139628","57358","57358","57358","0.46686841798344647","0.22699800759219602","0.5931984963131792","57358","57358","57358","0","0","0","57358","57358","57358"
"47001","0.1381037320121933","0.10594279812958589","0.17780674814314973","57611","57611","57611","0.17854747877727534","0.11464922786605328","0.28283570951076403","57611","57611","57611","0","0","0","57611","57611","57611","0.31054746717341986","0","0.5896161200137707","57611","57611","57611","0.49003111545374817","0.231493454791193","0.6155418722312986","57611","57611","57611","0","0","0","57611","57611","57611"
"47251","0.18428609750326452","0.10049481133766677","0.2878254004070918","57864","57864","57864","0.1606621159308836","0.09624917492032448","0.2363099151971332","57864","57864","57864","0","0","0","57864","57864","57864","0.28438187756289046","0","0.5603894286304633","57864","57864","57864","0.4548848152644297","0.18785891969850924","0.5765473165016752","57864","57864","57864","0","0","0","57864","57864","57864"
"47501","0.1461459601423484","0.0925300875566976","0.24656032734637195","58117","58117","58117","0.15441092818670596","0.10448439190808412","0.2307946146285889","58117","58117","58117","0","0","0","58117","58117","58117","0.3199124928250304","0","0.6207413166869137","58117","58117","58117","0.4733896928890049","0.291049222144993","0.5878481027227633","58117","58117","58117","0","0","0","58117","58117","58117"
"47751","0.16469708650889128","0.12970934275977286","0.24251192046752185","58370","58370","58370","0.1654859604072601","0.10039406842304552","0.25092723637730346","58370","58370","58370","0","0","0","58370","58370","58370","0.3104153647682387","0","0.5602863682458933","58370","58370","58370","0.4722746728118466","0.15718168637787364","0.6228723224147131","58370","58370","58370","0","0","0","58370","58370","58370"
"48001","0.1405854068222591","0.10584015116282271","0.19625047941622706","58623","58623","58623","0.16844787998549848","0.08586898854627333","0.29372873814502365","58623","58623","58623","0","0","0","58623","58623","58623","0.31893069311022654","0","0.6161712765285853","58623","58623","58623","0.4325223549323104","0.18434428186750298","0.5641874740652076","58623","58623","58623","0","0","0","58623","58623","58623"
"48251","0.17984230199587006","0.13358118209145145","0.2875066413638374","58876","58876","58876","0.167788454914686","0.1134822554818113","0.23919506649183742","58876","58876","58876","0","0","0","58876","58876","58876","0.3210069803055059","0","0.6573284165100554","58876","58876","58876","0.4975527238307763","0.2823524784391614","0.6354320646480098","58876","58876","58876","0","0","0","58876","58876","58876"
"48501","0.17640458536167242","0.11274668774550181","0.3011948754775359","59129","59129","59129","0.16769397154862892","0.10260193092100853","0.2506133580819284","59129","59129","59129","0","0","0","59129","59129","59129","0.27927315598691715","0","0.5671512988398856","59129","59129","59129","0.4698414042388414","0.16479474476815983","0.6117222003084264","59129","59129","59129","0","0","0","59129","59129","59129"
"48751","0.1839072922227803","0.11922379048320317","0.3125982017558767","59382","59382","59382","0.17500149250745758","0.10586978591465342","0.2719722269592713","59382","59382","59382","0","0","0","59382","59382","59382","0.30081561741238566","0","0.5580285138905409","59382","59382","59382","0.48873585011028214","0.2017403312450272","0.6388162115946573","59382","59382","59382","0","0","0","59382","59382","59382"
"49001","0.17067228213827113","0.09453815806470992","0.30763883901898403","59635","59635","59635","0.15247342137416178","0.10596748690050843","0.2505859576625563","59635","59635","59635","0","0","0","59635","59635","59635","0.2903727781149716","0","0.5691310002265834","59635","59635","59635","0.4315506854086137","0.22323435990743512","0.5577604777807715","59635","59635","59635","0","0","0","59635","59635","59635"
"49251","0.1852815826215943","0.09826485676435216","0.2826096125863936","59888","59888","59888","0.15134609917467914","0.09399086968749275","0.23650107977422952","59888","59888","59888","0","0","0","59888","59888","59888","0.2966608105546239","0","0.5508578909170552","59888","59888","59888","0.455569390435907","0.17416324024598687","0.612471011801157","59888","59888","59888","0","0","0","59888","59888","59888"
"49501","0.1678398904861355","0.12216915041004672","0.2692069865959079","60141","60141","60141","0.1631925944586647","0.10172131735673692","0.2587343082045953","60141","60141","60141","0","0","0","60141","60141","60141","0.27709290324745656","0","0.6770020520264829","60141","60141","60141","0.4629249130031412","0.22153455462663976","0.6854694525430332","60141","60141","60141","0","0","0","60141","60141","60141"
"49751","0.1400196652193239","0.09736005129568649","0.17751229177592448","60394","60394","60394","0.18611868954321203","0.10654316839843944","0.2552181773131113","60394","60394","60394","0","0","0","60394","60394","60394","0.30713892018319183","0","0.6525142922272592","60394","60394","60394","0.44792426742670866","0.23516068526561926","0.5937528699351547","60394","60394","60394","0","0","0","60394","60394","60394"
"50001","0.15997143713455847","0.10396388091341369","0.23592486046341804","60647","60647","60647","0.17221541733044154","0.10121799467257923","0.2732626915745609","60647","60647","60647","0","0","0","60647","60647","60647","0.3125462812479193","0","0.6249481530785698","60647","60647","60647","0.4659667913836053","0.15976744415371658","0.6439785865910372","60647","60647","60647","0","0","0","60647","60647","60647"
"50251","0.1701827119835284","0.10119632298407691","0.2968880141853722","60900","60900","60900","0.17173308352213607","0.10147812937214537","0.2531764016673444","60900","60900","60900","0","0","0","60900","60900","60900","0.3111144189957094","0","0.7091917517652534","60900","60900","60900","0.47630024936801396","0.29494659189630584","0.6018109944166619","60900","60900","60900","0","0","0","60900","60900","60900"
"50501","0.17676787425960888","0.12031465515374067","0.23965484454478841","61153","61153","61153","0.15147645238442486","0.08143897704815614","0.22918678476033238","61153","61153","61153","0","0","0","61153","61153","61153","0.32632074794433935","0","0.6263024687365477","61153","61153","61153","0.5062864993206022","0.3530439536780248","0.6064810066838527","61153","61153","61153","0","0","0","61153","61153","61153"
"50751","0.19371252584385834","0.13340452772027528","0.3407156623819577","61406","61406","61406","0.18305821412040038","0.11770142625134827","0.26579581675139663","61406","61406","61406","0","0","0","61406","61406","61406","0.2950139650552941","0","0.6115168111994448","61406","61406","61406","0.45998431024216596","0.13668254332997168","0.648385444214775","61406","61406","61406","0","0","0","61406","61406","61406"
"51001","0.16716883639314203","0.09644203585718206","0.2450835630175169","61659","61659","61659","0.15788653192856816","0.11080961245719725","0.24972022254891843","61659","61659","61659","0","0","0","61659","61659","61659","0.29841698779321446","0","0.5881170346655171","61659","61659","61659","0.46521306133065643","0.08713670800499053","0.6710162991152785","61659","61659","61659","0","0","0","61659","61659","61659"
"51251","0.17187587754161085","0.11950247423250568","0.2798340719641269","61912","61912","61912","0.16481398864760982","0.10372660151811726","0.2758392064740375","61912","61912","61912","0","0","0","61912","61912","61912","0.2797770932298026","0","0.5934539338777393","61912","61912","61912","0.4745660255336328","0.2009040624719741","0.5868513874221769","61912","61912","61912","0","0","0","61912","61912","61912"
"51501","0.1717766952743045","0.11115343072328701","0.26570249582981326","62165","62165","62165","0.17837922048390467","0.09414364152169616","0.23875562914850562","62165","62165","62165","0","0","0","62165","62165","62165","0.3104425101354604","0","0.5527660443354788","62165","62165","62165","0.44424619534361715","0.14462165494626247","0.6263190094916565","62165","62165","62165","0","0","0","62165","62165","62165"
"51751","0.1717040367981091","0.09570120663680229","0.24202382464790978","62418","62418","62418","0.16575224463110003","0.09466572752043241","0.23831890718798995","62418","62418","62418","0","0","0","62418","62418","62418","0.30997808030108975","0","0.5815066386654512","62418","62418","62418","0.44859570040945085","0.08159740703765518","0.6287400000958125","62418","62418","62418","0","0","0","62418","62418","62418"
"52001","0.16694657999549944","0.10794284260710377","0.2673792867408197","62671","62671","62671","0.16662608979527105","0.09113658699356265","0.29702630041109285","62671","62671","62671","0","0","0","62671","62671","62671","0.29595122516480743","0","0.5803403868564125","62671","62671","62671","0.4408914687755649","0.14298464213458945","0.6090529530838261","62671","62671","62671","0","0","0","62671","62671","62671"
"52251","0.18121627464216047","0.1310912209412601","0.2618634213580442","62924","62924","62924","0.17201739213315742","0.11486792405471902","0.2657333343020117","62924","62924","62924","0","0","0","62924","62924","62924","0.3227332427124797","0","0.5854816462077954","62924","62924","62924","0.45850258840927205","0.13774292478596648","0.6661169994792","62924","62924","62924","0","0","0","62924","62924","62924"
"52501","0.16499118023914855","0.12829561753499769","0.22963309563870188","63177","63177","63177","0.1804423719562544","0.10933796598863439","0.26782375451011087","63177","63177","63177","0","0","0","63177","63177","63177","0.32005673495375514","0","0.5607060254505442","63177","63177","63177","0.4836803695608718","0.26011610348625447","0.6343070065432452","63177","63177","63177","0","0","0","63177","63177","63177"
