"stage2/step","Group: Danru_Complicate_cauchy - stage2/mcc_spearman","Group: Danru_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Danru_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Danru_Complicate_cauchy - _step","Group: Danru_Complicate_cauchy - _step__MIN","Group: Danru_Complicate_cauchy - _step__MAX","Group: Danru_Complicate_gumbel - stage2/mcc_spearman","Group: Danru_Complicate_gumbel - stage2/mcc_spearman__MIN","Group: Danru_Complicate_gumbel - stage2/mcc_spearman__MAX","Group: Danru_Complicate_gumbel - _step","Group: Danru_Complicate_gumbel - _step__MIN","Group: Danru_Complicate_gumbel - _step__MAX","Group: Danru_Complicate_gauss - stage2/mcc_spearman","Group: Danru_Complicate_gauss - stage2/mcc_spearman__MIN","Group: Danru_Complicate_gauss - stage2/mcc_spearman__MAX","Group: Danru_Complicate_gauss - _step","Group: Danru_Complicate_gauss - _step__MIN","Group: Danru_Complicate_gauss - _step__MAX","Group: Danru_Simple_cauchy - stage2/mcc_spearman","Group: Danru_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Danru_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Danru_Simple_cauchy - _step","Group: Danru_Simple_cauchy - _step__MIN","Group: Danru_Simple_cauchy - _step__MAX","Group: Danru_Simple_gumbel - stage2/mcc_spearman","Group: Danru_Simple_gumbel - stage2/mcc_spearman__MIN","Group: Danru_Simple_gumbel - stage2/mcc_spearman__MAX","Group: Danru_Simple_gumbel - _step","Group: Danru_Simple_gumbel - _step__MIN","Group: Danru_Simple_gumbel - _step__MAX","Group: Danru_Simple_gauss - stage2/mcc_spearman","Group: Danru_Simple_gauss - stage2/mcc_spearman__MIN","Group: Danru_Simple_gauss - stage2/mcc_spearman__MAX","Group: Danru_Simple_gauss - _step","Group: Danru_Simple_gauss - _step__MIN","Group: Danru_Simple_gauss - _step__MAX"
"37501","0.2356011481658699","0.15785713626857117","0.28943555575852126","57997.2","57996","57998","0.5650550830847826","0.479198931866586","0.6874260226005575","57997.4","57996","57998","0.587245107413736","0.5224110710983346","0.7445565272578019","57997.4","57996","57998","0.40341576065870466","0.2719990862796445","0.5732724071639609","57998","57998","57998","0.7310528432108312","0.49964146390615705","0.7890357108371449","57998","57998","57998","0.7339281848164018","0.475210695327871","0.8093746452736911","57998","57998","57998"
"37751","0.241136095631094","0.16300582666334207","0.3239970280210717","58250.2","58249","58251","0.5668969578974872","0.4712545943654198","0.6925343207506176","58250.4","58249","58251","0.5934898512996971","0.5361146033326145","0.7392997423927251","58250.4","58249","58251","0.38395977486937316","0.2663965903163416","0.5307682122218712","58251","58251","58251","0.7300493625346081","0.49837367674667926","0.7838821205103675","58251","58251","58251","0.7295215972384657","0.4380751308397886","0.808249775069744","58251","58251","58251"
"38001","0.23645319138220566","0.1677535310661792","0.28329032742913696","58503.2","58502","58504","0.5671465300964416","0.47516407465283894","0.7082409610040488","58503.4","58502","58504","0.5911734572093871","0.4993549976726522","0.7385418366244434","58503.4","58502","58504","0.39333451407917697","0.27475112180919875","0.5176339904357876","58504","58504","58504","0.7294776873683425","0.49435945951358656","0.7865201227234868","58504","58504","58504","0.7291743386130285","0.4440182090251095","0.8110561436326483","58504","58504","58504"
"38251","0.24181534769759833","0.17962443314488385","0.30290114264152734","58756.2","58755","58757","0.5567515479438012","0.47192636704254437","0.6758034183850334","58756.4","58755","58757","0.5926999278929884","0.4622250580180799","0.7381685121724516","58756.4","58755","58757","0.4008026240587762","0.24853756046145925","0.5158613472023074","58757","58757","58757","0.7297930754806949","0.5029022639002264","0.7813565569825413","58757","58757","58757","0.7288360049556281","0.4484467498087319","0.8137251465913987","58757","58757","58757"
"38501","0.23956856922612718","0.1789416129162717","0.3015510230194407","59009.2","59008","59010","0.5572073751873085","0.47098902142954896","0.6801689407346361","59009.4","59008","59010","0.6010498427956492","0.4985398828081788","0.7497129814525199","59009.4","59008","59010","0.4290065292562077","0.27632531513608","0.57746104587182","59010","59010","59010","0.730350325529409","0.5061955726345971","0.7817190585365014","59010","59010","59010","0.7286801395371876","0.4501030315235674","0.8184973682740634","59010","59010","59010"
"38751","0.24240711180034502","0.17654864115899221","0.3111145489626436","59262.2","59261","59263","0.5565862251760171","0.4665361922215784","0.6784388490308181","59262.4","59261","59263","0.6094944374591326","0.504021121444948","0.7604684140406006","59262.4","59261","59263","0.41331211990724565","0.27348921707331086","0.5256755414499091","59263","59263","59263","0.7315416527135874","0.5188800508841551","0.7793163500988595","59263","59263","59263","0.7281863917912805","0.4436477175382303","0.8213094682261771","59263","59263","59263"
"39001","0.24174248539857998","0.1802504123800297","0.3086662924858842","59515.2","59514","59516","0.556001455489963","0.4641388120511348","0.677916782618486","59515.4","59514","59516","0.6150117175947092","0.5112684841645481","0.766147031510931","59515.4","59514","59516","0.421666465335259","0.28176789121214535","0.5242786607564955","59516","59516","59516","0.7284507016090025","0.5004736611649897","0.7785870811695385","59516","59516","59516","0.7280709685841391","0.45494487256015326","0.823262895355758","59516","59516","59516"
"39251","0.24579416604821874","0.18129041633239718","0.31518275888035874","59768.2","59767","59769","0.5566569778735845","0.4647293769569023","0.6873029594704686","59768.4","59767","59769","0.6090595750612932","0.5059414657318805","0.7199672179795403","59768.4","59767","59769","0.4466795555025581","0.3045511628066619","0.5266924562307193","59769","59769","59769","0.7294343179887537","0.5082712632318951","0.775246811228826","59769","59769","59769","0.7283369914976844","0.47495547358279966","0.8219561642756902","59769","59769","59769"
"39501","0.23741233339727677","0.18711639991840404","0.27667468141957136","60021.2","60020","60022","0.5473711483714345","0.4626219619778083","0.683557367051569","60021.4","60020","60022","0.6132911250858588","0.5068130235821683","0.7157044167949346","60021.4","60020","60022","0.4289588352705591","0.27898970748567004","0.5206163560296259","60022","60022","60022","0.7284817860120713","0.5102152966897401","0.7778889331756401","60022","60022","60022","0.727814654400739","0.45955451446586176","0.8210233728679815","60022","60022","60022"
"39751","0.23743371861561452","0.17821254762913877","0.27075853467409083","60274.2","60273","60275","0.5457817241922445","0.4640995852542934","0.6855541842418371","60274.4","60273","60275","0.6152380159193139","0.5138047569620111","0.7143023359035853","60274.4","60273","60275","0.44780117018789145","0.27000289932900684","0.5404754252831381","60275","60275","60275","0.7283040585715668","0.5018079507650627","0.7789754246086233","60275","60275","60275","0.7290245120214405","0.4815882351852058","0.822952718435829","60275","60275","60275"
"40001","0.2409542848367913","0.17515044557085357","0.3168027799823997","60527.2","60526","60528","0.5433747480930478","0.45896702858371397","0.695528751834772","60527.4","60526","60528","0.6122035584652661","0.5042221710675674","0.708497254113049","60527.4","60526","60528","0.39915836800613425","0.2737130442306228","0.5260032867127123","60528","60528","60528","0.7279060189304027","0.5046459683687242","0.7798433411558935","60528","60528","60528","0.7313486023830991","0.503484934613024","0.8242920187413117","60528","60528","60528"
"40251","0.2415717516923591","0.1723877562612242","0.28628833726507646","60780.2","60779","60781","0.5481560954232905","0.4555763478094278","0.6984098302228833","60780.4","60779","60781","0.6128056262594026","0.517354775413036","0.7040608432405737","60780.4","60779","60781","0.41231321323545844","0.25326799896615704","0.5769353266117939","60781","60781","60781","0.7265892617316297","0.5032656029106803","0.7800939341326593","60781","60781","60781","0.7267572718513657","0.4990860670527108","0.8005925967328524","60781","60781","60781"
"40501","0.24193427238733106","0.17712428910702885","0.3029196209504579","61033.2","61032","61034","0.5443532107547754","0.45506916456501934","0.7042828333841037","61033.4","61032","61034","0.618097497043105","0.5300113424839845","0.7072276574668129","61033.4","61032","61034","0.41682430317494285","0.25637239687508284","0.5432668233339942","61034","61034","61034","0.7275392006283221","0.5181574195430535","0.7807679164525746","61034","61034","61034","0.7268069267778751","0.507542484500832","0.8000169417062365","61034","61034","61034"
"40751","0.23865565295879332","0.18257007289307658","0.28693217298054585","61286.2","61285","61287","0.5460584999125725","0.4565045245583221","0.7168482980320132","61286.4","61285","61287","0.6097765777549686","0.5223265580551713","0.6995307920111684","61286.4","61285","61287","0.42401295219447227","0.31497604113374494","0.5603503499079547","61287","61287","61287","0.7269764552654517","0.511285381337642","0.7809258404154562","61287","61287","61287","0.7232972354850558","0.49165969835710754","0.8006586571160952","61287","61287","61287"
"41001","0.23270277014602128","0.16009224645439576","0.27326875972639975","61539.2","61538","61540","0.5472794291467665","0.4497285486112628","0.7191920011988243","61539.4","61538","61540","0.6117006442289786","0.5287211801676157","0.7048281761960423","61539.4","61538","61540","0.4363879263933231","0.2650274981178746","0.5923474620825819","61540","61540","61540","0.7246639098727032","0.5047070478020088","0.7798106964301579","61540","61540","61540","0.7269986771809911","0.52277029854009","0.809773424864535","61540","61540","61540"
"41251","0.2331284426944269","0.1200657891220462","0.3012427006484688","61792.2","61791","61793","0.5472730810486739","0.45078309595101995","0.7241876596045114","61792.4","61791","61793","0.610230248687375","0.5316045672577985","0.7075876100892347","61792.4","61791","61793","0.4380734165725199","0.3028787872002492","0.5852502211820325","61793","61793","61793","0.7251166010113989","0.5081461601816962","0.7763471260313762","61793","61793","61793","0.7231319491827961","0.485452047508188","0.8097662312672523","61793","61793","61793"
"41501","0.24137121858066238","0.17938241577383857","0.2939880699202046","62045.2","62044","62046","0.5483464724286129","0.44883954202020526","0.7229892125444672","62045.4","62044","62046","0.6037227978370194","0.5261473841333615","0.7080579904641644","62045.4","62044","62046","0.43797236362430747","0.31496588236851963","0.5319309973303626","62046","62046","62046","0.7234692555248528","0.507890143560611","0.7753666561362436","62046","62046","62046","0.7255305890579586","0.5201193470820541","0.8149316983542603","62046","62046","62046"
"41751","0.23649948178000182","0.12014320267721038","0.2985929798762244","62298.2","62297","62299","0.5494342371919544","0.4495393854068384","0.7268614564339826","62298.4","62297","62299","0.6033848403324791","0.5130297370415591","0.7037919380728781","62298.4","62297","62299","0.45483532122123604","0.3422929253117985","0.561235934323914","62299","62299","62299","0.7231501619412122","0.5070979354831074","0.7771289552294122","62299","62299","62299","0.7241633378425233","0.5217761959327881","0.8165298183454589","62299","62299","62299"
"42001","0.235026496209432","0.12401895769243729","0.29036250409098796","62551.2","62550","62552","0.5490840491944795","0.4433351889032511","0.7318612983285842","62551.4","62550","62552","0.6122649167959374","0.5299586145272948","0.7065049520252095","62551.4","62550","62552","0.4434731729929971","0.3447412452832011","0.5406435075881517","62552","62552","62552","0.7226805567194793","0.5050599049836236","0.7801270469647829","62552","62552","62552","0.7242792511252215","0.5309605572364174","0.8153951098152058","62552","62552","62552"
"42251","0.23821236524532843","0.1351863094338334","0.2808439559424777","62804.2","62803","62805","0.5488432851480952","0.44425228461436206","0.7335480256424224","62804.4","62803","62805","0.6098215160695565","0.525909179062216","0.7173707316889483","62804.4","62803","62805","0.44663591460620555","0.2916536611479761","0.5770372048140876","62805","62805","62805","0.7197391918456726","0.4971514402744209","0.7778008176825706","62805","62805","62805","0.7227721705371172","0.5239557948172174","0.8176085819477036","62805","62805","62805"
"42501","0.24641050316260724","0.17223250886098568","0.29165390835471544","63057.2","63056","63058","0.5452370731280316","0.44846069616692424","0.7382888285483454","63057.4","63056","63058","0.6112011675489609","0.5164266443033697","0.7205581197371386","63057.4","63056","63058","0.41892077798142147","0.26708978027213776","0.5379818365783583","63058","63058","63058","0.7218624745400348","0.5131524111397449","0.7779998800185061","63058","63058","63058","0.7238449767455503","0.5424821291365496","0.8207483106482583","63058","63058","63058"
"42751","0.2427550162473698","0.17883177637417216","0.30066449421161984","63310.2","63309","63311","0.5448625590625695","0.44155081216270214","0.7387864674554793","63310.4","63309","63311","0.6185247056052618","0.5442369735372132","0.7228340252587478","63310.4","63309","63311","0.4429157253594738","0.3199336635810576","0.5666112104264546","63311","63311","63311","0.7189284335319663","0.49974889700242003","0.7844879694968","63311","63311","63311","0.7251179147064104","0.5689182563299864","0.819281138061882","63311","63311","63311"
"43001","0.24514837203421277","0.16666530295450355","0.3037698208575283","63563.2","63562","63564","0.5255338195839203","0.442210117252415","0.6185743715988539","63563.4","63562","63564","0.6146079159460509","0.5261520403135627","0.7274026674546588","63563.4","63562","63564","0.4411141766770947","0.30428183297175165","0.6031189652614151","63564","63564","63564","0.7196212341659165","0.5073059452097719","0.7799286954945391","63564","63564","63564","0.7231098583939799","0.5588873660307255","0.822078105680296","63564","63564","63564"
"43251","0.24196349652355606","0.17468234118260323","0.29262017432159204","63816.2","63815","63817","0.5267678929337705","0.4446151850307474","0.6229815237612726","63816.4","63815","63817","0.6169774860899667","0.5250119411310687","0.7361703183237627","63816.4","63815","63817","0.41034198960228246","0.26535089261736355","0.5629848603859865","63817","63817","63817","0.7185313670493004","0.5097032192499587","0.7812309603971768","63817","63817","63817","0.725914545847328","0.5773387927087498","0.8239426637636985","63817","63817","63817"
"43501","0.24846260405221457","0.16444814112351697","0.30450471057599116","64069.2","64068","64070","0.5279947834232909","0.44049862197122164","0.630211124206817","64069.4","64068","64070","0.6237562651750692","0.5346572584118363","0.7497284291856097","64069.4","64068","64070","0.43891009964494454","0.32795635413548146","0.5562308923056772","64070","64070","64070","0.7181231593260234","0.5050165987581369","0.7832944855030756","64070","64070","64070","0.7204869557050994","0.5722016515829464","0.8222364867562796","64070","64070","64070"
"43751","0.24245318123790546","0.17271891502197118","0.28921214251281546","64322.2","64321","64323","0.5284808063425135","0.4391397633688242","0.6394290003132127","64322.4","64321","64323","0.6184563693081129","0.5311320201757883","0.750515091337639","64322.4","64321","64323","0.4466603657536849","0.33645882556468454","0.533063313949921","64323","64323","64323","0.7181468816553878","0.5131990614146846","0.7843207764666754","64323","64323","64323","0.7193762189045729","0.5634196578914105","0.8242195650974159","64323","64323","64323"
"44001","0.23873596514510137","0.1490362063158541","0.28926816689043117","64575.2","64574","64576","0.5212796697288012","0.4418067740761276","0.5817436042587696","64575.4","64574","64576","0.6173293780317495","0.5304329176095467","0.6897299662254138","64575.4","64574","64576","0.4289181266459769","0.2599257065167421","0.5798161492071637","64576","64576","64576","0.715636927805976","0.5120691417999105","0.7780151950284071","64576","64576","64576","0.7179381083321665","0.5673403531720819","0.8171462322416411","64576","64576","64576"
