"stage2/step","Group: Ours_BN_Simple_cauchy - stage2/mcc_spearman","Group: Ours_BN_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Ours_BN_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Ours_BN_Simple_cauchy - _step","Group: Ours_BN_Simple_cauchy - _step__MIN","Group: Ours_BN_Simple_cauchy - _step__MAX","Group: Ours_BN_Complicate_cauchy - stage2/mcc_spearman","Group: Ours_BN_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Ours_BN_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Ours_BN_Complicate_cauchy - _step","Group: Ours_BN_Complicate_cauchy - _step__MIN","Group: Ours_BN_Complicate_cauchy - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_spearman","Group: Ours_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Ours_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_spearman","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX"
"59751","0.5849200848539546","0.470559385438329","0.6462610817946697","80515","80515","80515","0.23090601081450973","0.18040318815850936","0.3183925940547324","80514.2","80513","80515","0.7135543589664619","0.633018801056486","0.7701475001225465","80515","80515","80515","0.5441699860065096","0.4492128162844028","0.6305663820270462","80514.2","80513","80515"
"60001","0.582799657391631","0.45015130002774234","0.6585392132637402","80768","80768","80768","0.22865463213613185","0.1807877432303072","0.3039396390006967","80767.2","80766","80768","0.7128507520261517","0.6299414011842136","0.771755454687295","80768","80768","80768","0.5439120456434422","0.4523800555082101","0.6298553546858807","80767.2","80766","80768"
"60251","0.5843286804146899","0.4625497593922931","0.6610856598588813","81021","81021","81021","0.23272090770661213","0.18064461607767726","0.30784032662795","81020.2","81019","81021","0.7137445251345131","0.6311194913309298","0.7685292265075151","81021","81021","81021","0.5448809930908126","0.45085600461102376","0.6341831425820007","81020.2","81019","81021"
"60501","0.5806595835122463","0.4582370439520469","0.6405401267494076","81274","81274","81274","0.22732623527439771","0.1658112806905553","0.29037166751303517","81273.2","81272","81274","0.71346434204349","0.6281664307043012","0.7651791237409569","81274","81274","81274","0.5420604998314518","0.45727753211827926","0.6310166847377479","81273.2","81272","81274"
"60751","0.5803681340886084","0.4480544152129304","0.637984309811687","81527","81527","81527","0.2303521183152531","0.17037103504589463","0.2927195097036298","81526.2","81525","81527","0.7126264281231748","0.6343190100016985","0.7686903085919331","81527","81527","81527","0.5437784131828762","0.45426764020065036","0.6341503958543717","81526.2","81525","81527"
"61001","0.5773593182538747","0.4489321722591381","0.6462085058153294","81780","81780","81780","0.2321381628338409","0.16786745459632124","0.2967327068997976","81779.2","81778","81780","0.7129298927521136","0.6291310012064607","0.7688131464429245","81780","81780","81780","0.5433113755063513","0.4487362818357494","0.6330883670219578","81779.2","81778","81780"
"61251","0.5790541530677826","0.4550148204185189","0.6463297103990512","82033","82033","82033","0.23305638092328101","0.1786325831178876","0.3048558902146596","82032.2","82031","82033","0.7128418820068851","0.6294481821430553","0.767562121072021","82033","82033","82033","0.5433962162988762","0.4487593011585835","0.63397624414901","82032.2","82031","82033"
"61501","0.5813572633339124","0.46080227105110366","0.6514069807502307","82286","82286","82286","0.23124514954244887","0.17329335770208792","0.31684142478337224","82285.2","82284","82286","0.7120132763823793","0.6276224684138648","0.7665973675977146","82286","82286","82286","0.5437134191466596","0.45176304435713527","0.6370530964805103","82285.2","82284","82286"
"61751","0.5793818561644473","0.47347278771247875","0.6439002807800879","82539","82539","82539","0.230758954076172","0.1734246003481341","0.31223099428743084","82538.2","82537","82539","0.7121951504026351","0.6332756570777026","0.7673968575700449","82539","82539","82539","0.5402044027804911","0.44521193270501663","0.6375280068556349","82538.2","82537","82539"
"62001","0.5778921607625568","0.4551147011471935","0.6379165275724822","82792","82792","82792","0.2328381758934134","0.17996215508299196","0.31609723812771573","82791.2","82790","82792","0.7115827888481306","0.6336470321989661","0.7690802703732523","82792","82792","82792","0.5444584792632796","0.4546810783334819","0.633943207204102","82791.2","82790","82792"
"62251","0.5789797073213129","0.45674484430991563","0.6433561583970859","83045","83045","83045","0.230466331975961","0.17748517982110704","0.31860693029371595","83044.2","83043","83045","0.7143154800557098","0.629318061281355","0.7682577635056754","83045","83045","83045","0.5429923268979098","0.44717607516839575","0.6279720004039315","83044.2","83043","83045"
"62501","0.5798138398602173","0.4586060439645103","0.6357636044823497","83298","83298","83298","0.22710079114471782","0.17618124375674662","0.3065080883836453","83297.2","83296","83298","0.7126999212872802","0.6276364300096021","0.7667809646104266","83298","83298","83298","0.5458878137401962","0.44658280060986566","0.6374507385609737","83297.2","83296","83298"
"62751","0.581252305459756","0.45377769558520353","0.6623824141906539","83551","83551","83551","0.22697340379750552","0.18062701450827817","0.2990651937916569","83550.2","83549","83551","0.7141077300686405","0.6311762383538353","0.7670759008794604","83551","83551","83551","0.5444528964339092","0.4516893077233971","0.633621145015069","83550.2","83549","83551"
"63001","0.5803744869315013","0.4597064064667613","0.6505022823943966","83804","83804","83804","0.22980706036232407","0.18395129084440937","0.30889920191966924","83803.2","83802","83804","0.7137959710247241","0.6301514577567812","0.7704408373101174","83804","83804","83804","0.5459401852446114","0.4532966823291189","0.6368845472866915","83803.2","83802","83804"
"63251","0.5780688109882897","0.45379425968201326","0.6436524930744387","84057","84057","84057","0.22698337502653448","0.17408021334733795","0.3194468563183922","84056.2","84055","84057","0.7128769883573933","0.6266260916090781","0.769977981519599","84057","84057","84057","0.5460983245158688","0.4416545254603504","0.6369850963079824","84056.2","84055","84057"
"63501","0.5807007737021194","0.4639996634355768","0.645067147204461","84310","84310","84310","0.2304561970441325","0.17010633732987138","0.3203830445041324","84309.2","84308","84310","0.7133555194681611","0.62987871291319","0.7660514534235947","84310","84310","84310","0.5485552328858887","0.45437402473186717","0.6347078936892872","84309.2","84308","84310"
"63751","0.582486805354362","0.4735203743208414","0.6423381109396961","84563","84563","84563","0.23298693929679382","0.17285603486697018","0.32035648666125405","84562.2","84561","84563","0.712884736316892","0.6295463409518162","0.7664908412973048","84563","84563","84563","0.5481578108174501","0.4489554640631006","0.6401979423435149","84562.2","84561","84563"
"64001","0.5818793372910304","0.45189392809758666","0.6427095161447438","84816","84816","84816","0.23046946648303365","0.17707605559387196","0.33025962324269986","84815.2","84814","84816","0.7140988517691826","0.6352184991841948","0.7707201846525468","84816","84816","84816","0.5465262971078902","0.45033218383809004","0.6405340096549446","84815.2","84814","84816"
"64251","0.5795118002058774","0.46529936306799563","0.634293705136484","85069","85069","85069","0.22776724473023197","0.17445273354796703","0.32182321978809847","85068.2","85067","85069","0.712869437499614","0.6283623522629015","0.7667360624397824","85069","85069","85069","0.5464951717234772","0.4520533364634227","0.6340531054873036","85068.2","85067","85069"
"64501","0.5803338817688292","0.4629296107561756","0.6470801102394022","85322","85322","85322","0.23065950691541234","0.16409336021021037","0.3139227326364499","85321.2","85320","85322","0.7126763833818593","0.632372281805099","0.7662515309416555","85322","85322","85322","0.5486160019417539","0.4545988378301959","0.6446603375104958","85321.2","85320","85322"
"64751","0.5752375619856622","0.4572460252048985","0.6345555769006223","85575","85575","85575","0.2313622655521111","0.1815341444023119","0.31807431536795955","85574.2","85573","85575","0.7130010752130534","0.6313313920699358","0.7687969986027987","85575","85575","85575","0.5499792498385281","0.4520063915664432","0.6351897136865631","85574.2","85573","85575"
"65001","0.5779515718845056","0.4564738827239543","0.6451515955760798","85828","85828","85828","0.22831423382343194","0.16978105788538647","0.3076905456712057","85827.2","85826","85828","0.7126699459040076","0.6308512257479945","0.7703025415895445","85828","85828","85828","0.5501561825699288","0.4539677815973843","0.6366854535412159","85827.2","85826","85828"
"65251","0.5789946065589155","0.4612339922908877","0.6485438419302976","86081","86081","86081","0.2298366747383765","0.17750051742809128","0.3143294942523129","86080.2","86079","86081","0.7130591359079752","0.6328242776995533","0.7716031259961739","86081","86081","86081","0.5495870039979305","0.45332011830668895","0.6381644837948567","86080.2","86079","86081"
"65501","0.5765228817601937","0.45319580510806196","0.638405345892215","86334","86334","86334","0.2308957563245671","0.17370972477081487","0.3246818873882302","86333.2","86332","86334","0.7129344828991409","0.6297939125542737","0.7687703587686544","86334","86334","86334","0.5474879035125856","0.46042637215804083","0.6416799150061124","86333.2","86332","86334"
"65751","0.5776199072295786","0.44349304284988866","0.6358593527907579","86587","86587","86587","0.2280094175327625","0.1745015073789064","0.3057774490787293","86586.2","86585","86587","0.7128090855249302","0.6297810202900093","0.7634933974117941","86587","86587","86587","0.5485059613456797","0.45545447057312727","0.6345287104999089","86586.2","86585","86587"
"66001","0.5791064157820704","0.46286540602900916","0.6300509344003402","86840","86840","86840","0.22761948137442345","0.16694958946742242","0.29712559019367357","86839.2","86838","86840","0.7146859365272313","0.6320165057399939","0.7673966930148869","86840","86840","86840","0.5513385710975522","0.4536613867856182","0.6427388318746016","86839.2","86838","86840"
"66251","0.5825176936608301","0.45614065105246987","0.6612442620630419","87093","87093","87093","0.22718563010251072","0.170550811442374","0.2995725569683515","87092.2","87091","87093","0.7134055183858665","0.6302359978609732","0.7668920068831976","87093","87093","87093","0.5519422389334635","0.4546689066252257","0.6409711610844055","87092.2","87091","87093"
"66501","0.5796876043922119","0.4621826934360304","0.6418389145925677","87346","87346","87346","0.22935216359417526","0.17664344826916809","0.3192010631513869","87345.2","87344","87346","0.7128740793374375","0.6298222951024202","0.7644528605209416","87346","87346","87346","0.5496015784531891","0.4494970097932435","0.6351655657490161","87345.2","87344","87346"
"66751","0.5795738495378198","0.45600451307064277","0.6403465194650181","87599","87599","87599","0.2305503249985422","0.18189559795461455","0.3146147002096159","87598.2","87597","87599","0.7124270415804628","0.6280542242943753","0.7640475977314095","87599","87599","87599","0.5517870965572435","0.45304231461653377","0.6362435244631136","87598.2","87597","87599"
"67001","0.5704208150084332","0.41164836820132883","0.650766614572955","87852","87852","87852","0.22491815140271085","0.18308314010023458","0.2965277248333101","87851.2","87850","87852","0.7118622091736275","0.626405876136001","0.7659454008716314","87852","87852","87852","0.5502618254074836","0.45082563492780786","0.6372686728991814","87851.2","87850","87852"
"67251","0.5751496117005473","0.44928797315900537","0.6366596039899073","88105","88105","88105","0.23327694316275358","0.1868538790810928","0.3141947943308499","88104.2","88103","88105","0.7134715359694234","0.6281914514201351","0.7640697458014357","88105","88105","88105","0.5528028992681777","0.45287459154847465","0.6383307774513529","88104.2","88103","88105"
"67501","0.5814359119871684","0.4616628877746367","0.6442717237869883","88358","88358","88358","0.2283391746419164","0.16481725028939023","0.29957136855183136","88357.2","88356","88358","0.7137902470288793","0.6280438904943141","0.7677919082992757","88358","88358","88358","0.5491319964739804","0.44549579626142544","0.6403079217319231","88357.2","88356","88358"
"67751","0.5815188867833391","0.46142342740783837","0.6402047099870135","88611","88611","88611","0.22842854565283804","0.17528231608992512","0.30520075908011396","88610.2","88609","88611","0.7147421647242131","0.6278427835454926","0.7684185738230465","88611","88611","88611","0.5506227082753827","0.45299003685011","0.6442177325402363","88610.2","88609","88611"
"68001","0.5779719827835635","0.4644888603158015","0.6341079888484019","88864","88864","88864","0.23108270170845438","0.17525407462209147","0.3316417398702099","88863.2","88862","88864","0.7140511664185001","0.6279622826312962","0.7668615794713082","88864","88864","88864","0.5507497782177798","0.45777518060403866","0.6371390491690951","88863.2","88862","88864"
"68251","0.5798590854944983","0.46228357479305077","0.6432992900214795","89117","89117","89117","0.23008252330294554","0.16599900536131393","0.3093232033582945","89116.2","89115","89117","0.7124458755168298","0.6279986342934878","0.7641900930338861","89117","89117","89117","0.5536245871864547","0.45982753706060214","0.6426445138935566","89116.2","89115","89117"
"68501","0.5787080589937174","0.4606067968337038","0.6457749366307078","89370","89370","89370","0.22904023697708217","0.17373393151819558","0.3073580402101595","89369.2","89368","89370","0.7128023302324765","0.6291490872244567","0.7683462363523832","89370","89370","89370","0.5539072219663174","0.4561745317308371","0.6458476411262489","89369.2","89368","89370"
"68751","0.5743983390862683","0.45656575984734865","0.6342146519775506","89623","89623","89623","0.2293486620578033","0.1794422316569297","0.3064762289859429","89622.2","89621","89623","0.7150201805995139","0.6302805989544237","0.7691391456067201","89623","89623","89623","0.5556176380987314","0.46067577225522055","0.6444935855981148","89622.2","89621","89623"
"69001","0.5794670283037707","0.45357126133426906","0.6370678030034006","89876","89876","89876","0.23290062009243478","0.1781056681020543","0.29791786264240033","89875.2","89874","89876","0.7138011975589629","0.6284730655912626","0.7717996198122744","89876","89876","89876","0.5549772631392259","0.450211348679104","0.6417618183675391","89875.2","89874","89876"
"69251","0.5786147077508694","0.4539556499255946","0.6356256764505547","90129","90129","90129","0.2291795960603113","0.16992711381846648","0.3046208323428782","90128.2","90127","90129","0.714140225210376","0.6297172441276299","0.7671900794654789","90129","90129","90129","0.5552323264075347","0.4556354427550251","0.6462686134125408","90128.2","90127","90129"
"69501","0.5783853193406028","0.45260967325704193","0.6424508344897153","90382","90382","90382","0.22957063019794446","0.1699351043879926","0.3072984757025004","90381.2","90380","90382","0.7148893841596224","0.6288614858217415","0.768709227893142","90382","90382","90382","0.5554160085349281","0.44882497417180545","0.6447315403081391","90381.2","90380","90382"
"69751","0.5810309225973243","0.47064471224823706","0.6395433521317082","90635","90635","90635","0.22850370013760563","0.16173272884530415","0.2973385100086108","90634.2","90633","90635","0.7137785525674771","0.6272629088096268","0.7662804104920883","90635","90635","90635","0.5531837112481519","0.4509300455851009","0.63612423442513","90634.2","90633","90635"
"70001","0.5777009649046654","0.4507059815130849","0.6472306578933915","90888","90888","90888","0.2318001352904619","0.16838138604699748","0.2967001605741596","90887.2","90886","90888","0.7124536049660676","0.6275285046589197","0.7672070657717273","90888","90888","90888","0.5549272216321803","0.45575846886766447","0.6445528013032487","90887.2","90886","90888"
"70251","0.5765394615068892","0.4633069662857265","0.6321626475606734","91141","91141","91141","0.22819072961103454","0.17818196422891924","0.30640351382549413","91140.2","91139","91141","0.7120457502344477","0.6269607136833063","0.76691657090527","91141","91141","91141","0.5553893310281022","0.45157028344412636","0.6393506206234562","91140.2","91139","91141"
"70501","0.5794579867000234","0.4546654603591253","0.6350554574072014","91394","91394","91394","0.23031707649242295","0.17911982126394788","0.31475160528455215","91393.2","91392","91394","0.7116414489841925","0.628080679280084","0.767386968897802","91394","91394","91394","0.5553626609429118","0.4555877767086464","0.6372828299658114","91393.2","91392","91394"
"70751","0.582541857066428","0.4590670309908229","0.6565209765975485","91647","91647","91647","0.23253720242805276","0.1781119800165581","0.29895416113899115","91646.2","91645","91647","0.7141825710896283","0.6279068237828399","0.7675135122956306","91647","91647","91647","0.5548400085508025","0.45335680350516033","0.6355469802224425","91646.2","91645","91647"
"71001","0.5785944467772448","0.45668913445046294","0.6313087792759746","91900","91900","91900","0.23293065381510178","0.17222409661750046","0.29833463777306346","91899.2","91898","91900","0.7126438491596654","0.6278731428204634","0.7671154233913683","91900","91900","91900","0.5543538388472808","0.4525200814351896","0.6393904178864359","91899.2","91898","91900"
"71251","0.5790153308721694","0.45354491183389306","0.6404797205305509","92153","92153","92153","0.23188641414809602","0.17918220257331585","0.28957859540919545","92152.2","92151","92153","0.7127069824104592","0.6294105626121754","0.7661693280409562","92153","92153","92153","0.5564444197737576","0.45621903473007963","0.6437065801719396","92152.2","92151","92153"
"71501","0.5793504100260591","0.45251021719733386","0.6423721221230393","92406","92406","92406","0.23360938146544927","0.17979972119337265","0.3037292593845048","92405.2","92404","92406","0.7124448013056126","0.6250767263663725","0.7678350170606588","92406","92406","92406","0.5569111895301658","0.4577716929632329","0.637279575782993","92405.2","92404","92406"
"71751","0.5823461216025791","0.46206450243069314","0.6455635815571824","92659","92659","92659","0.2293696812296036","0.16554920866401607","0.3044168227511551","92658.2","92657","92659","0.7137965827949007","0.6280979287348728","0.7674809687326016","92659","92659","92659","0.5558608301804011","0.46008905546645906","0.6431303393067698","92658.2","92657","92659"
"72001","0.579823380531005","0.45233450005055764","0.6495627941624287","92912","92912","92912","0.23082409793820097","0.18003812136736425","0.2970049108521786","92911.2","92910","92912","0.7123430324403437","0.6262900537638699","0.7667365089092293","92912","92912","92912","0.5563279090592242","0.4561749927535863","0.6383494652095761","92911.2","92910","92912"
"72251","0.5797818190696844","0.45655966600890663","0.6362807854107654","93165","93165","93165","0.22923365079192295","0.1775738111075656","0.2946489149484407","93164.2","93163","93165","0.7131186481800615","0.6252659336859548","0.7702021314612021","93165","93165","93165","0.5550870735124475","0.458597552444035","0.6441638304632136","93164.2","93163","93165"
"72501","0.578369047441093","0.4531399204845769","0.6379660806842731","93418","93418","93418","0.2287465317315991","0.17497464532957457","0.29145215935939467","93417.2","93416","93418","0.7122313120547311","0.6264665428515389","0.7640512619369094","93418","93418","93418","0.5583684816341502","0.46252327873580895","0.6422762389850403","93417.2","93416","93418"
"72751","0.5794424368723626","0.4567683898597528","0.6422802596492246","93671","93671","93671","0.2292866938274063","0.17718432213468044","0.29530875367473397","93670.2","93669","93671","0.7128230178551106","0.6289234814740531","0.7721553142366444","93671","93671","93671","0.5577247394559431","0.4590430717508223","0.6447892748530484","93670.2","93669","93671"
"73001","0.5785057521333521","0.45544333070708715","0.6310199822846368","93924","93924","93924","0.23038688621454928","0.17062334734482182","0.29703752620982593","93923.2","93922","93924","0.7125629879500387","0.6266114766504446","0.7645979843934514","93924","93924","93924","0.5588923653930299","0.4642026781299041","0.6462139302741593","93923.2","93922","93924"
"73251","0.5815407395957293","0.4572706175249082","0.6468597736256785","94177","94177","94177","0.22736587725048554","0.18385019712170914","0.2828453689436968","94176.2","94175","94177","0.7128756930413388","0.6310015865005554","0.7646919885691693","94177","94177","94177","0.5550592394259912","0.46271898181568866","0.6434165970894428","94176.2","94175","94177"
"73501","0.579466217679958","0.46012694399782755","0.6442581091802059","94430","94430","94430","0.22622279417136806","0.16628970263896906","0.2996026501051507","94429.2","94428","94430","0.7131677276121847","0.6237741472023973","0.7705357707891617","94430","94430","94430","0.5566080602317907","0.4647439230213356","0.6472135560931463","94429.2","94428","94430"
"73751","0.578166972127484","0.45836812538030425","0.634964716452154","94683","94683","94683","0.22719364394660765","0.1696119407096785","0.2974589855945776","94682.2","94681","94683","0.7116409695418784","0.6247877762304649","0.7655024751839093","94683","94683","94683","0.5565570800224452","0.4660181609067088","0.6446679461398833","94682.2","94681","94683"
"74001","0.575408981348102","0.4508149569319557","0.6431146980804775","94936","94936","94936","0.22761681369912196","0.17463243195377298","0.30321019105033986","94935.2","94934","94936","0.7131347549897525","0.623950131075894","0.7641914372767813","94936","94936","94936","0.5570729632862477","0.4621926218553717","0.6397474789381729","94935.2","94934","94936"
"74251","0.5790335040185857","0.46398109890875266","0.6382400836621426","95189","95189","95189","0.23253329195297628","0.1711479271066778","0.31339517282085066","95188.2","95187","95189","0.7123579629754117","0.6274304139423913","0.7694478102649859","95189","95189","95189","0.5598663989752206","0.4640547173061777","0.6458499194342048","95188.2","95187","95189"
"74501","0.5784413547565042","0.4641950321500954","0.6335710496026844","95442","95442","95442","0.2300252393674859","0.16860617108231507","0.3046865208612921","95441.2","95440","95442","0.7126465518508485","0.6238275075028036","0.7654795898348555","95442","95442","95442","0.5539073374400707","0.46871840393941866","0.6353396362394526","95441.2","95440","95442"
"74751","0.579436213601095","0.4532376404632707","0.6474617254011746","95695","95695","95695","0.22978229507197528","0.1677592601575652","0.3207688579922313","95694.2","95693","95695","0.7123444721073062","0.6248599604934402","0.7655585155933958","95695","95695","95695","0.5550770041087583","0.4603617115613913","0.6408860954150738","95694.2","95693","95695"
"75001","0.581005444444249","0.45984324146146277","0.6510506875597007","95948","95948","95948","0.23039429705702136","0.1736023707102335","0.31928565169906453","95947.2","95946","95948","0.7119038255932972","0.6227391356527431","0.7662439591576035","95948","95948","95948","0.5559282154416261","0.45592707451774644","0.6449655517103483","95947.2","95946","95948"
"75251","0.5791028834952515","0.45469190636601836","0.6311806964214469","96201","96201","96201","0.22901027833570878","0.1685619906610934","0.3185049497427081","96200.2","96199","96201","0.7129228534142934","0.6296890085144863","0.7633451610708551","96201","96201","96201","0.5541779707180989","0.46784130769895615","0.6426789750726047","96200.2","96199","96201"
"75501","0.5803820302121443","0.4584025454369815","0.6414033060365717","96454","96454","96454","0.23186325611484743","0.18232820649996226","0.32353231963378115","96453.2","96452","96454","0.7116685373443754","0.6274209638773385","0.7600069059632465","96454","96454","96454","0.5526440777738623","0.4671995726373569","0.6240604630211327","96453.2","96452","96454"
"75751","0.5794367272780196","0.4521349187808474","0.6423286246008516","96707","96707","96707","0.22884976159011297","0.17611452313863868","0.3158303031858176","96706.2","96705","96707","0.7106521587898385","0.6273266376138987","0.7549682850555782","96707","96707","96707","0.5514808382953162","0.4593273114364056","0.6255437504158832","96706.2","96705","96707"
"76001","0.5796821586482537","0.44660378140623685","0.6362749610452293","96960","96960","96960","0.22692395332587326","0.17981929768951166","0.3122350957657858","96959.2","96958","96960","0.7121773669753393","0.6299118261006854","0.7584288419498643","96960","96960","96960","0.5539025363190909","0.467935911993156","0.6340717855410791","96959.2","96958","96960"
"76251","0.5806331686135353","0.45223682208356286","0.6424429357572491","97213","97213","97213","0.23006423708140805","0.17553805199791714","0.3118461938073132","97212.2","97211","97213","0.7120807951696004","0.628162552268882","0.7555064721119596","97213","97213","97213","0.5524057511996301","0.4612682316173772","0.6352427150335218","97212.2","97211","97213"
"76501","0.5760102714995698","0.4558003001534486","0.638113466431804","97466","97466","97466","0.23033868694239468","0.17545027977055697","0.30961083287313124","97465.2","97464","97466","0.7123444401666733","0.628100156008844","0.7594965683561319","97466","97466","97466","0.5536056517959038","0.46346360822948773","0.6316231046507428","97465.2","97464","97466"
"76751","0.5766327287524492","0.4537076223162609","0.6391103377741391","97719","97719","97719","0.22775055477775158","0.17724299817821582","0.30148932882808993","97718.2","97717","97719","0.7110016443515195","0.626670727204303","0.7604022854758145","97719","97719","97719","0.5531846468635335","0.4589375754841578","0.637475677349302","97718.2","97717","97719"
"77001","0.5769030903878128","0.4628671472959596","0.6310807313359218","97972","97972","97972","0.23058315349632452","0.18414026668566008","0.30538017170105386","97971.2","97970","97972","0.7123475525002314","0.6300730070668618","0.760327882782697","97972","97972","97972","0.5572161402038562","0.46373275239150635","0.6373460960016996","97971.2","97970","97972"
"77251","0.5764992917876305","0.45103546644506975","0.630442060382336","98225","98225","98225","0.23223401355071793","0.17669309434527955","0.3056785285736666","98224.2","98223","98225","0.7112737660056843","0.6254055430955016","0.7588265132223951","98225","98225","98225","0.5549611482047303","0.4673024511570188","0.6365954948562085","98224.2","98223","98225"
"77501","0.5783726668855479","0.4603308862160344","0.6417782729861373","98478","98478","98478","0.23609173712314302","0.16691886044934479","0.3185078481372231","98477.2","98476","98478","0.7104786833858053","0.6241852544418944","0.7607400753018151","98478","98478","98478","0.5566071843137338","0.462428076012242","0.6447979279222531","98477.2","98476","98478"
"77751","0.5774125855707097","0.4576285515620117","0.6338627429729999","98731","98731","98731","0.23304212175048322","0.17282313339299854","0.3054416916171236","98730.2","98729","98731","0.7126498039222344","0.6262152424795359","0.7632842723694052","98731","98731","98731","0.5566129535841235","0.4586888770626447","0.6434629138418863","98730.2","98729","98731"
"78001","0.580724273309376","0.4654160341753233","0.6339213508354483","98984","98984","98984","0.230410794072513","0.17181228177597044","0.3153145399764936","98983.2","98982","98984","0.7128393222051843","0.6283390211121677","0.7637138145940239","98984","98984","98984","0.5552639152908351","0.4602307011414748","0.6498242866354528","98983.2","98982","98984"
"78251","0.5791934448159566","0.45570321161635413","0.632498384741189","99237","99237","99237","0.23294220209183486","0.1797540832977968","0.3086754160344764","99236.2","99235","99237","0.7116223049693225","0.6215058920146176","0.7604451745700579","99237","99237","99237","0.5558330030453031","0.4637778954134995","0.646255248371409","99236.2","99235","99237"
"78501","0.5816780058329171","0.4551565948021589","0.6384620710716709","99490","99490","99490","0.23365272599754522","0.17286189180427522","0.32470310045310297","99489.2","99488","99490","0.7117281732849372","0.6272574494557169","0.7652605126202993","99490","99490","99490","0.5567903398727614","0.4693850422632181","0.6470324417573258","99489.2","99488","99490"
"78751","0.5811461942000523","0.46983477361531295","0.6322005743135986","99743","99743","99743","0.2316997541926033","0.18383635224115172","0.3156013255928929","99742.2","99741","99743","0.7123517679572803","0.6241442883160145","0.7636437905837417","99743","99743","99743","0.5577640900610132","0.46263767368949615","0.6501431687881883","99742.2","99741","99743"
"79001","0.5738157410094333","0.45758251386093746","0.6278242417792771","99996","99996","99996","0.22816376707605274","0.1703657974877081","0.3130554649120284","99995.2","99994","99996","0.7125406300544868","0.6283562378018651","0.7630649161139623","99996","99996","99996","0.555055803464616","0.4674062693349824","0.6487522746140965","99995.2","99994","99996"
"79251","0.5792278040933698","0.46180092202561945","0.6369118660467362","100249","100249","100249","0.23004153473796726","0.17591618725055175","0.31228579460188544","100248.2","100247","100249","0.7123556866958718","0.6295267342753632","0.7631984320441229","100249","100249","100249","0.5512692625329414","0.4675443663656698","0.6531141766033566","100248.2","100247","100249"
"79501","0.5772778261299073","0.4565491892511894","0.6345622631940584","100502","100502","100502","0.23315089011358","0.17380683698093258","0.3068978971272717","100501.2","100500","100502","0.7118821839945227","0.6259303673073635","0.7635218501495299","100502","100502","100502","0.5537852307428826","0.47263962385575387","0.6540168562315343","100501.2","100500","100502"
"79751","0.5774169970690639","0.45134158812250336","0.6546495199757464","100755","100755","100755","0.23057339126995044","0.18642248362121708","0.28973016715237426","100754.2","100753","100755","0.7116271138354666","0.6232148627725359","0.7632096167505654","100755","100755","100755","0.5536178444158942","0.4696053667916372","0.6592261579335337","100754.2","100753","100755"
"80001","0.5795288859601214","0.4562977905284346","0.6467086866896201","101008","101008","101008","0.23081963514960163","0.17913370596522704","0.27986573453816305","101007.2","101006","101008","0.7129532630930134","0.6253580325766647","0.7637394298873992","101008","101008","101008","0.5526975133333544","0.4704161409960113","0.6568963469101889","101007.2","101006","101008"
"80251","0.5778606497162977","0.45994344634212053","0.6334179794795761","101261","101261","101261","0.23015091698370815","0.18440720176535524","0.27893204680775263","101260.2","101259","101261","0.7127273454117133","0.6246877679132203","0.7629929593762977","101261","101261","101261","0.5532781133903264","0.458111318883867","0.6535178114618104","101260.2","101259","101261"
"80501","0.5796556408858801","0.4552703777506391","0.6451853521563305","101514","101514","101514","0.22633281332800098","0.17151058649765924","0.28692751650141607","101513.2","101512","101514","0.7121635127412016","0.6307120191826691","0.7641205639615033","101514","101514","101514","0.5533908543243555","0.45947083902530717","0.6607927375977731","101513.2","101512","101514"
"80751","0.5775183601760866","0.4517331986424165","0.6369077615166505","101767","101767","101767","0.2293426468606174","0.1754621291569582","0.2966233096986278","101766.2","101765","101767","0.711286883226037","0.6237608369209289","0.7631680814152721","101767","101767","101767","0.556989072754997","0.4735506488139757","0.6578229107007314","101766.2","101765","101767"
"81001","0.5760159567340982","0.45638991713754623","0.6280025329337259","102020","102020","102020","0.22905909256128618","0.18159725869045157","0.2965049490936963","102019.2","102018","102020","0.7119933629911549","0.6257641731831768","0.7627589069566215","102020","102020","102020","0.5560487717641075","0.46853504972636884","0.6608239739998194","102019.2","102018","102020"
"81251","0.5787285328428753","0.4577920674148605","0.6365527188690806","102273","102273","102273","0.22687155138004317","0.18027117032798443","0.304187053310566","102272.2","102271","102273","0.7112205616755995","0.6244243646379076","0.766573415265543","102273","102273","102273","0.5559918109277258","0.46353943525578883","0.6567683268859257","102272.2","102271","102273"
