"stage2/step","Group: Ours_MSE_Simple_cauchy - stage2/mcc_pearson","Group: Ours_MSE_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_MSE_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_MSE_Simple_cauchy - _step","Group: Ours_MSE_Simple_cauchy - _step__MIN","Group: Ours_MSE_Simple_cauchy - _step__MAX","Group: Ours_MSE_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_MSE_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_MSE_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_MSE_Complicate_cauchy - _step","Group: Ours_MSE_Complicate_cauchy - _step__MIN","Group: Ours_MSE_Complicate_cauchy - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_pearson","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX"
"42251","0.4923855019731704","0.3624929953545792","0.633679754616005","62805","62805","62805","0.2768108307132527","0.14379251794932393","0.43576547492941886","62804.2","62803","62805","0.7141710460556887","0.4783107896523504","0.8684172412346912","62805","62805","62805","0.5577974826122123","0.42188411762323524","0.7501241022228518","62804.2","62803","62805"
"42501","0.5210252479363461","0.3971402424642257","0.6113121323969429","63058","63058","63058","0.28018184657971645","0.13368506561606494","0.4158316686794147","63057.2","63056","63058","0.7712486769717476","0.5116175164954277","0.9582382779037114","63058","63058","63058","0.5172508608078432","0.2949440922662959","0.7161072018706302","63057.2","63056","63058"
"42751","0.5124663335318053","0.3735234999282932","0.6325462282419486","63311","63311","63311","0.264173080821127","0.12713271393297054","0.4093154812467402","63310.2","63309","63311","0.7707338191137352","0.6233357257223185","0.9778099324697359","63311","63311","63311","0.5367265282371512","0.36144064014376487","0.6805181175525447","63310.2","63309","63311"
"43001","0.5502275230728424","0.39356580448511874","0.7479347790255502","63564","63564","63564","0.2925127153506399","0.16702426568639883","0.4271542429656604","63563.2","63562","63564","0.7636934462353767","0.5709993789617435","0.9821952219160228","63564","63564","63564","0.5339633060213977","0.4092425184001131","0.6289075926404193","63563.2","63562","63564"
"43251","0.5191181980845745","0.39435742895514564","0.7782708984981846","63817","63817","63817","0.3468743879013081","0.2038224580720048","0.5997944465765854","63816.2","63815","63817","0.746860581444291","0.511772752757234","0.9510384268502735","63817","63817","63817","0.5593456032494588","0.43965205742204494","0.6477862677978191","63816.2","63815","63817"
"43501","0.5990319757344215","0.4644107540639362","0.7706240102991665","64070","64070","64070","0.29877267326899076","0.15088020177551092","0.5140264332183948","64069.2","64068","64070","0.8383643693828768","0.6732262152568079","0.9838922612522328","64070","64070","64070","0.5181758494107579","0.21934052056037348","0.6959462138101769","64069.2","64068","64070"
"43751","0.5304010812763675","0.40785931742249143","0.6975940774370839","64323","64323","64323","0.3280033590513993","0.19471326609930323","0.45129200091773314","64322.2","64321","64323","0.7823624733157913","0.4042629539213944","0.9805971411394528","64323","64323","64323","0.5818367159078949","0.32504479289889704","0.7604350760489209","64322.2","64321","64323"
"44001","0.5517840098034097","0.33850964075504647","0.6680660039277485","64576","64576","64576","0.3297357803462544","0.23695643396815963","0.44428699420779","64575.2","64574","64576","0.7879952501813373","0.4324944565782491","0.9833903092721071","64576","64576","64576","0.5795517838434032","0.38303954585855327","0.7782311828488236","64575.2","64574","64576"
"44251","0.5742293020653333","0.3243426892771753","0.7718321169169241","64829","64829","64829","0.3160072316897203","0.1951465404861576","0.4612940932560103","64828.2","64827","64829","0.7756890021557489","0.43037281518676224","0.9841829680389614","64829","64829","64829","0.5970162360814407","0.4653983808354809","0.7720018644494443","64828.2","64827","64829"
"44501","0.49657279953615746","0.37795507094064124","0.6151451906395359","65082","65082","65082","0.29400509004724196","0.1257945741718823","0.4009689934866188","65081.2","65080","65082","0.7528616613997461","0.5572950859789896","0.9470336267450673","65082","65082","65082","0.49881036717014904","0.3345373302013327","0.7215859150349709","65081.2","65080","65082"
"44751","0.47688571536354285","0.3389068577116688","0.6784343678574493","65335","65335","65335","0.26846881118300686","0.16814623805322423","0.36614357171781287","65334.2","65333","65335","0.5870710000808272","0.35638107439463157","0.9484830506354466","65335","65335","65335","0.603298024608629","0.37934573186202686","0.7594017458960169","65334.2","65333","65335"
"45001","0.5127131318987919","0.34633074325610697","0.6734906109665518","65588","65588","65588","0.31811652317869166","0.10113427050491057","0.5465597646650183","65587.2","65586","65588","0.767744517369421","0.5616674065030216","0.90259287607945","65588","65588","65588","0.4425728450198805","0.19979273022429744","0.705803257571554","65587.2","65586","65588"
"45251","0.5647544127509538","0.3597796751169347","0.736268748912433","65841","65841","65841","0.34211340819700176","0.17796996748642993","0.5031072030562075","65840.2","65839","65841","0.827271275968738","0.6319379661355594","0.9887709776923025","65841","65841","65841","0.5450946853183796","0.2727126170820967","0.6599843080058793","65840.2","65839","65841"
"45501","0.5741712402798196","0.35071520515371235","0.7256671868519636","66094","66094","66094","0.3086176704675926","0.1087829004760054","0.505275924812653","66093.2","66092","66094","0.7923905867296631","0.6165945053678222","0.9557651646401103","66094","66094","66094","0.5165094694249918","0.20505846195765853","0.6248932534261776","66093.2","66092","66094"
"45751","0.49200340469528425","0.3376381093981246","0.664279569730499","66347","66347","66347","0.3010880398751964","0.19635058214440712","0.4196446842333003","66346.2","66345","66347","0.7226723850235518","0.3459473069063368","0.9797723548047818","66347","66347","66347","0.5375951979233066","0.27657129010593334","0.6780059899685323","66346.2","66345","66347"
"46001","0.48692356885590726","0.34836337932062783","0.7069668355015581","66600","66600","66600","0.2930221451818035","0.11809144676783387","0.47933759406766396","66599.2","66598","66600","0.7372603274072149","0.4963258301681013","0.977066619009508","66600","66600","66600","0.5474632856044306","0.3744067397961253","0.7366589100855545","66599.2","66598","66600"
"46251","0.5364521837168896","0.3351659211178763","0.6750724038947","66853","66853","66853","0.23647847508222403","0.10399349593730405","0.38648108452233476","66852.2","66851","66853","0.7642408539960668","0.555881731747074","0.9438003417206252","66853","66853","66853","0.47189686510761647","0.11392901690332195","0.7053099226872765","66852.2","66851","66853"
"46501","0.5514903914468793","0.432779456658643","0.6872073784704827","67106","67106","67106","0.2911221414953397","0.11699403128122235","0.42798544293494556","67105.2","67104","67106","0.8081478983896101","0.4254005331654533","0.9528036772575906","67106","67106","67106","0.5366795936541715","0.2601395970219489","0.6788157116251569","67105.2","67104","67106"
"46751","0.498459179339687","0.34089358148615223","0.6746943490065358","67359","67359","67359","0.3079388867634944","0.18865830864584016","0.41014831869078305","67358.2","67357","67359","0.7029482272996661","0.5004980133896698","0.9788359779283575","67359","67359","67359","0.5506680853662489","0.32931315549754114","0.6566141396212114","67358.2","67357","67359"
"47001","0.5446212950269793","0.3688183845003852","0.710255475050324","67612","67612","67612","0.3276751537386842","0.19700534875414957","0.43939398462248463","67611.2","67610","67612","0.803664491685592","0.5963665528352243","0.9565657168586292","67612","67612","67612","0.5593331069972233","0.4282729308396288","0.7210605524269244","67611.2","67610","67612"
"47251","0.5022189866635639","0.3347442568380363","0.6194515362012192","67865","67865","67865","0.2673400192275059","0.17776733698274544","0.47989215397029944","67864.2","67863","67865","0.7225908991584917","0.3352597756933085","0.9580476241145606","67865","67865","67865","0.5340840622143512","0.18623673145935177","0.7035529903545975","67864.2","67863","67865"
"47501","0.5675604092432092","0.3603764247453561","0.8066406446862421","68118","68118","68118","0.28844333451733833","0.10555527225891734","0.4260411790629825","68117.2","68116","68118","0.7321034355348754","0.3374065822744659","0.9697190544374377","68118","68118","68118","0.5519968886339504","0.23291353174542828","0.6554502718106914","68117.2","68116","68118"
"47751","0.5292931020280037","0.3428843373793022","0.7049963616690658","68371","68371","68371","0.31998721285311904","0.20927522623089295","0.4722893252851095","68370.2","68369","68371","0.7857104947775099","0.5646898927191745","0.964528738492819","68371","68371","68371","0.5795078331354899","0.25084966984217705","0.7913252271764866","68370.2","68369","68371"
"48001","0.48493624195376483","0.34732197818712246","0.6895659935470896","68624","68624","68624","0.3263414935624352","0.1247118862804198","0.4741596817961695","68623.2","68622","68624","0.6969714256862127","0.37054717249919533","0.9242910019787538","68624","68624","68624","0.5239792831036744","0.3856056233271065","0.6335314381354351","68623.2","68622","68624"
"48251","0.5350664634453368","0.35687910153471325","0.6738921897294669","68877","68877","68877","0.2669775978791603","0.1573603651253483","0.39193168135045064","68876.2","68875","68877","0.7765651475359331","0.5712652387319529","0.9449003477135003","68877","68877","68877","0.540115692998179","0.30996637916307446","0.7654902537629488","68876.2","68875","68877"
"48501","0.5266659691182876","0.36024019699491805","0.7249546882911536","69130","69130","69130","0.3346730105008048","0.23307639340665576","0.4739305406896297","69129.2","69128","69130","0.780164451713784","0.5393785204116904","0.972834237097632","69130","69130","69130","0.5675552660241381","0.3174988155548895","0.737835397777902","69129.2","69128","69130"
"48751","0.5347718022255084","0.42093088141665413","0.6467863806332462","69383","69383","69383","0.28782482275947235","0.11663825220212205","0.397598671123174","69382.2","69381","69383","0.790621814812446","0.6433728970037866","0.9719160945737126","69383","69383","69383","0.5243652995763095","0.3490259793326434","0.617073536136614","69382.2","69381","69383"
"49001","0.477674558501821","0.3403332400636366","0.6349242985955622","69636","69636","69636","0.2882738568270657","0.1346754008561374","0.4164249712582345","69635.2","69634","69636","0.7321871737804392","0.452448285240764","0.9886691622373095","69636","69636","69636","0.5592649487634928","0.32135465938446384","0.6750366914921728","69635.2","69634","69636"
"49251","0.5037714866921991","0.338383187641252","0.7380779237424567","69889","69889","69889","0.3067117487885628","0.184705343579269","0.44391475370000233","69888.2","69887","69889","0.75655045778428","0.36645066861146436","0.9709102185499779","69889","69889","69889","0.5545333357949639","0.2599780021495955","0.7454747122564631","69888.2","69887","69889"
"49501","0.5294958177808288","0.37084445354769185","0.7610110701907308","70142","70142","70142","0.3273340220725527","0.22967195020284015","0.5093302384572379","70141.2","70140","70142","0.7950327735863021","0.6732697398166506","0.9866415160282046","70142","70142","70142","0.5940334445007939","0.49200587951122515","0.7235224588156145","70141.2","70140","70142"
"49751","0.5447666797588357","0.3897778647471353","0.7531210592635599","70395","70395","70395","0.27282545626108534","0.17855330789948187","0.3759688571889387","70394.2","70393","70395","0.7895752889418983","0.4732179387959709","0.9781416888693445","70395","70395","70395","0.5989735085310477","0.5568679377874638","0.6980004968951519","70394.2","70393","70395"
"50001","0.5189481524166331","0.3630088825604636","0.7211526930157984","70648","70648","70648","0.30082507933319474","0.19101737326301443","0.45197958866805515","70647.2","70646","70648","0.7540209826682089","0.5957830471911506","0.9422547231710361","70648","70648","70648","0.5168557433971791","0.30508341054877103","0.7458412108408208","70647.2","70646","70648"
"50251","0.49186642885469645","0.3680915708517949","0.6364935218757072","70901","70901","70901","0.3229202536993791","0.11932044462791332","0.4724695346099167","70900.2","70899","70901","0.7632873993335452","0.49279769179402555","0.9435144266565288","70901","70901","70901","0.5705031622439388","0.2577183631454697","0.7189655585903991","70900.2","70899","70901"
"50501","0.6009683779830386","0.49281684915562174","0.7009282376986121","71154","71154","71154","0.2885740281907083","0.1491710388803204","0.35520704400187186","71153.2","71152","71154","0.7645287251788313","0.5515886791703247","0.9716553481385697","71154","71154","71154","0.5770631871932681","0.3404779731153995","0.7073657397226324","71153.2","71152","71154"
"50751","0.5015342743837025","0.37492929376288203","0.6496896544788361","71407","71407","71407","0.2740205218072889","0.19398728002031934","0.45068875516842527","71406.2","71405","71407","0.7162479267737341","0.4205741360371594","0.9361027344041473","71407","71407","71407","0.546977823525381","0.32583520775186986","0.7719290031131705","71406.2","71405","71407"
"51001","0.5689461818447022","0.39219465979735046","0.6709060463336606","71660","71660","71660","0.283148768765455","0.1512876255319608","0.5204160055886126","71659.2","71658","71660","0.80912722561477","0.634583921232634","0.9875854934073227","71660","71660","71660","0.49475790491828275","0.20327634430689448","0.7528393609958155","71659.2","71658","71660"
"51251","0.543566558100632","0.3646865785898112","0.720971527984481","71913","71913","71913","0.2839223742907182","0.10338126839954265","0.39491555973427306","71912.2","71911","71913","0.7623457387336703","0.4577758620213026","0.9821457835026889","71913","71913","71913","0.5169982104026075","0.20961196997233528","0.6998486246945366","71912.2","71911","71913"
"51501","0.5325172577808048","0.3858433069988764","0.6651974242826858","72166","72166","72166","0.29835507984725707","0.21521174888632424","0.38126363279463","72165.2","72164","72166","0.7645082566521382","0.5696957649503988","0.9710850252736201","72166","72166","72166","0.5591718193993207","0.3764129161343043","0.69940304056825","72165.2","72164","72166"
"51751","0.5642898867487821","0.34707287139311854","0.7433184673440977","72419","72419","72419","0.30090543800564884","0.2147144279000973","0.3988496090486443","72418.2","72417","72419","0.7390189212960346","0.4546027815836093","0.9287066923709434","72419","72419","72419","0.5722432033311791","0.2376684521053969","0.7537290607050158","72418.2","72417","72419"
"52001","0.5652018188037221","0.4445653735663042","0.6977431596926204","72672","72672","72672","0.28238079090744717","0.1245946989464255","0.3411035719337246","72671.2","72670","72672","0.7865070175581729","0.6287409983821806","0.9757965678666757","72672","72672","72672","0.5578953698186099","0.3684139871956308","0.7446601392569636","72671.2","72670","72672"
"52251","0.514114080651783","0.3792139538077961","0.6518340930086833","72925","72925","72925","0.2629909009840923","0.10333762923402448","0.4006475021637623","72924.2","72923","72925","0.7739465933845673","0.6176188745208661","0.9742109537458213","72925","72925","72925","0.5461586468312036","0.2856413760406582","0.7686147144746629","72924.2","72923","72925"
"52501","0.5313544531481144","0.34630380510197073","0.6907733938232393","73178","73178","73178","0.30916723410208036","0.21128268963279623","0.3620470902283478","73177.2","73176","73178","0.7510871519183931","0.4712959518996002","0.9697192653398957","73178","73178","73178","0.587958380105545","0.41052690052024865","0.820124697512355","73177.2","73176","73178"
"52751","0.5418312766533391","0.4259098441695406","0.6300105861469724","73431","73431","73431","0.28583819583029857","0.15368177144919773","0.3443085927757041","73430.2","73429","73431","0.7317712618800176","0.349401635909466","0.9573372736027462","73431","73431","73431","0.5467065167683047","0.3336057896362555","0.6927666343584917","73430.2","73429","73431"
"53001","0.5404597071085033","0.3639952111131178","0.6992781100147004","73684","73684","73684","0.25869095898603617","0.14558902519381528","0.3819164005157968","73683.2","73682","73684","0.7703511043577759","0.4343772359166412","0.9795449808344013","73684","73684","73684","0.5173114444053988","0.21549715578475676","0.7639305684755922","73683.2","73682","73684"
"53251","0.5414713205406814","0.3708737005223979","0.7007020456339857","73937","73937","73937","0.28215527550038144","0.1322804884270627","0.45495024695457753","73936.2","73935","73937","0.7595778931871762","0.4544508187455654","0.976350791279443","73937","73937","73937","0.5978866314533255","0.37225592855243683","0.7295057928947425","73936.2","73935","73937"
"53501","0.5357548779963114","0.40267978740613414","0.695276186405092","74190","74190","74190","0.297792878255894","0.18537448480101984","0.402839667574123","74189.2","74188","74190","0.7370462744031042","0.4320522926686569","0.9698727417083367","74190","74190","74190","0.5874596188237315","0.4435911152078912","0.7650205959703568","74189.2","74188","74190"
"53751","0.5414273988594418","0.3547996906466398","0.6791293666887014","74443","74443","74443","0.2978585043935897","0.1527425265605841","0.38592807247894656","74442.2","74441","74443","0.7764307445770084","0.39552703864195554","0.9756872549066523","74443","74443","74443","0.5402204161387323","0.23858427483971276","0.698547388205822","74442.2","74441","74443"
"54001","0.5506258613901855","0.3804627654536558","0.7107826011672888","74696","74696","74696","0.2885522400481064","0.16343268142700162","0.40442028208456116","74695.2","74694","74696","0.7760518105931437","0.4551842768120122","0.9729641757750157","74696","74696","74696","0.5685045610009428","0.5130603411763849","0.6066596955599108","74695.2","74694","74696"
"54251","0.5388072178699872","0.4101812394806093","0.6737909842232193","74949","74949","74949","0.27840821697433604","0.1382512799255301","0.39742093751955554","74948.2","74947","74949","0.7600617806928839","0.5741231250729492","0.9691795915462601","74949","74949","74949","0.4988822723891368","0.2655286502717992","0.7138116311529135","74948.2","74947","74949"
"54501","0.5987860488269311","0.33831059641915545","0.7199594475606346","75202","75202","75202","0.30705989343514434","0.17497887113468352","0.4283421727677216","75201.2","75200","75202","0.7681137088933269","0.3813050670007136","0.9670937323545562","75202","75202","75202","0.5539833771415104","0.28514027351171467","0.7881549991465799","75201.2","75200","75202"
"54751","0.5545606542511792","0.4122254886362904","0.6807855027577164","75455","75455","75455","0.2948933314797898","0.21193799982133102","0.43175001226782805","75454.2","75453","75455","0.7958845473930902","0.59085637144873","0.9732184640396486","75455","75455","75455","0.5926463973505133","0.3952242433698159","0.7479077494800581","75454.2","75453","75455"
"55001","0.5516894058158358","0.3452820000181023","0.6838672214694586","75708","75708","75708","0.29858253972367843","0.1504675503722845","0.3933224696515212","75707.2","75706","75708","0.7076173954268423","0.4492547637121627","0.9824081095530497","75708","75708","75708","0.592690062191205","0.30094511817171465","0.7644521971608074","75707.2","75706","75708"
"55251","0.55248522749959","0.4467757004873878","0.6848105793051458","75961","75961","75961","0.2942175731061957","0.23178653339908922","0.3722370605754686","75960.2","75959","75961","0.8241922596063309","0.6133264187246206","0.9834286866710737","75961","75961","75961","0.5418088657602256","0.24702718585851113","0.7639275453376235","75960.2","75959","75961"
"55501","0.5774002869236864","0.45525646554262883","0.7369451195093054","76214","76214","76214","0.3098323074130971","0.15898139421755855","0.4957107456595796","76213.2","76212","76214","0.7642532550629696","0.5160028714456716","0.9368793213722442","76214","76214","76214","0.5673132766187838","0.40162862534467364","0.6802232528557564","76213.2","76212","76214"
"55751","0.5408155960658846","0.37280963871118517","0.6399599092880256","76467","76467","76467","0.2779245655371044","0.10908048028418746","0.40803656331595634","76466.2","76465","76467","0.6989479504028993","0.4385913748525119","0.9290257693582267","76467","76467","76467","0.5128059296684505","0.27399596006196414","0.7833542599837588","76466.2","76465","76467"
"56001","0.5382528939266961","0.3426860255805564","0.7495055912477057","76720","76720","76720","0.25776258281353814","0.13892925157223285","0.4234388262926515","76719.2","76718","76720","0.6737371107639898","0.34472186143977956","0.8726288767623287","76720","76720","76720","0.574391185031089","0.3802651837326624","0.8102367057413632","76719.2","76718","76720"
"56251","0.527276130386978","0.3734767654727409","0.6511293278937507","76973","76973","76973","0.2518096484075943","0.11930684146479646","0.32969043796491204","76972.2","76971","76973","0.7589364001263608","0.597637796030666","0.9679940177314322","76973","76973","76973","0.5462137530834041","0.23173801408105832","0.6977491311814431","76972.2","76971","76973"
"56501","0.5254512480293289","0.34458129299446566","0.7414089641459233","77226","77226","77226","0.2841350853441874","0.16995961101474316","0.4683422633845099","77225.2","77224","77226","0.7177371488616345","0.4476606356667552","0.9314188266426413","77226","77226","77226","0.5640352080426255","0.33116561156445745","0.8036497294739393","77225.2","77224","77226"
"56751","0.5831563803118651","0.47926215496078567","0.7021659462461654","77479","77479","77479","0.3132506990760394","0.15381275469150385","0.48055204728859524","77478.2","77477","77479","0.843591446292578","0.6731125680242025","0.9552896236974496","77479","77479","77479","0.5488753393643954","0.3892236205850675","0.6545763432242427","77478.2","77477","77479"
"57001","0.5547829678020347","0.35968188893356784","0.7540113130662539","77732","77732","77732","0.3428416805995274","0.15598477394844437","0.47842246731337623","77731.2","77730","77732","0.7527184893079284","0.36418640428229293","0.982306867178575","77732","77732","77732","0.5802976020604292","0.4875038129144474","0.6808343000797985","77731.2","77730","77732"
"57251","0.5391647684870354","0.3934330097323773","0.6932330995422094","77985","77985","77985","0.27834843379723295","0.1447961418865658","0.41545679933769","77984.2","77983","77985","0.8020268169391617","0.5689052045792541","0.9624712509731733","77985","77985","77985","0.53670400588968","0.31438609529504224","0.7256723503284833","77984.2","77983","77985"
"57501","0.5365210319554359","0.37295144804054536","0.7651213950389332","78238","78238","78238","0.2958257270014172","0.1466856838090639","0.46960403179041926","78237.2","78236","78238","0.7188531820855528","0.3787137447095543","0.9810346170950529","78238","78238","78238","0.5951549341788451","0.38371486235352115","0.7841871450570694","78237.2","78236","78238"
"57751","0.5716360877037377","0.4487010441155153","0.7131875334959162","78491","78491","78491","0.31176144835793185","0.2225901672804098","0.46264689535827924","78490.2","78489","78491","0.76359605013713","0.5753336615068629","0.9664843864128296","78491","78491","78491","0.499914931658931","0.3625748277315589","0.6015793486363903","78490.2","78489","78491"
"58001","0.5229411299523549","0.3144930771870882","0.7434490669208985","78744","78744","78744","0.2764377640583947","0.15726421088310832","0.37642080582997905","78743.2","78742","78744","0.7512690478309056","0.4872619439063646","0.9530259131556789","78744","78744","78744","0.5805790893701126","0.42294980911305347","0.7057182209261196","78743.2","78742","78744"
"58251","0.5282149450103983","0.3485372839278941","0.6908410468523777","78997","78997","78997","0.29685236416964783","0.12211665932353019","0.4306801146350261","78996.2","78995","78997","0.7951228085685399","0.4178371201168623","0.9812851414690108","78997","78997","78997","0.5714993681495801","0.3047268947210607","0.7354978319860591","78996.2","78995","78997"
"58501","0.5048493875984308","0.34205432668833535","0.6447117708275907","79250","79250","79250","0.27296366629473384","0.1752577480123269","0.40002459168354754","79249.2","79248","79250","0.7286698655609933","0.3733782376744286","0.9005126916579611","79250","79250","79250","0.5484495280968846","0.3009498728530803","0.6984512634793597","79249.2","79248","79250"
"58751","0.544593463110733","0.45212624712265503","0.7373682260895285","79503","79503","79503","0.30784120835993534","0.20596531598382276","0.40467743567864034","79502.2","79501","79503","0.7447276821484087","0.5346754836030828","0.9757207288949493","79503","79503","79503","0.5646595725436102","0.2795185024867846","0.7145842707044752","79502.2","79501","79503"
"59001","0.5344064386778148","0.3893834378740011","0.7849974234532597","79756","79756","79756","0.3143779912008854","0.18913381699867282","0.435001695899771","79755.2","79754","79756","0.7174463800302906","0.43861909909860763","0.9572001633147421","79756","79756","79756","0.57250945928297","0.3257432093381279","0.7715658847980029","79755.2","79754","79756"
"59251","0.5425032313956313","0.3722053645418355","0.7447940158410399","80009","80009","80009","0.277753442075212","0.1889462446521962","0.4108415959918957","80008.2","80007","80009","0.7993096978795137","0.43882684513795217","0.9919536971460285","80009","80009","80009","0.5799462041783582","0.327684704732987","0.7448498888905876","80008.2","80007","80009"
"59501","0.5437389307041574","0.3925559712426478","0.6459423049419039","80262","80262","80262","0.30077129430611355","0.15751135479476225","0.39268352478902047","80261.2","80260","80262","0.7516380889020781","0.5026708134537591","0.9241874347317625","80262","80262","80262","0.5962040379459914","0.431531246394513","0.7529236370999796","80261.2","80260","80262"
"59751","0.5495477154847308","0.40852226210246223","0.6877723674736288","80515","80515","80515","0.27783941726857947","0.140644620681876","0.3945759328222622","80514.2","80513","80515","0.7548407679643463","0.40735592318454233","0.9292240153037988","80515","80515","80515","0.5790422266634805","0.34607091015796027","0.7882315928036399","80514.2","80513","80515"
"60001","0.49204708943295267","0.369802679617643","0.740784555178319","80768","80768","80768","0.31536241511439533","0.18551039209271153","0.4224423023038789","80767.2","80766","80768","0.73766991939367","0.44512540155961294","0.9738955365752268","80768","80768","80768","0.5333697602859118","0.3984066768214179","0.6768237796919603","80767.2","80766","80768"
"60251","0.5374835655858183","0.40166935767150685","0.6175789363584246","81021","81021","81021","0.2696168769631119","0.10086988722840606","0.4221732929535852","81020.2","81019","81021","0.7119023440638481","0.4801947926236143","0.932161814018759","81021","81021","81021","0.5025322861376853","0.29057144383466754","0.785681007160339","81020.2","81019","81021"
"60501","0.5522400697558674","0.42896233310195164","0.7147782109623823","81274","81274","81274","0.26874598170985975","0.1027425823813805","0.4111840681758121","81273.2","81272","81274","0.8234227049300499","0.5713219939567594","0.9824408740775015","81274","81274","81274","0.480044634051776","0.2525796387492397","0.659426010484405","81273.2","81272","81274"
"60751","0.49959708782425427","0.3711946724982574","0.6592923018581918","81527","81527","81527","0.27490665543450465","0.21155794692308333","0.4276766247372378","81526.2","81525","81527","0.7571565754672174","0.5773853276486817","0.9723348930799444","81527","81527","81527","0.6158279105351365","0.4267780175104723","0.7998818584156281","81526.2","81525","81527"
"61001","0.5483280038106317","0.3631506674883959","0.7671860702042995","81780","81780","81780","0.27707639933104544","0.07648977055181266","0.41718486845671787","81779.2","81778","81780","0.6968474227225827","0.4563573867954933","0.9471078970545416","81780","81780","81780","0.4746877669801825","0.24813246475101","0.6847186182035631","81779.2","81778","81780"
"61251","0.5863780982909487","0.35177665697008087","0.7232898501555787","82033","82033","82033","0.27570775770147654","0.15052634689877578","0.41384754742525853","82032.2","82031","82033","0.7871416187413681","0.3653685632897709","0.9755944876573586","82033","82033","82033","0.5230667495480338","0.37340144058123415","0.6993837756087382","82032.2","82031","82033"
"61501","0.5371035565282997","0.3915867354150567","0.6791183031745497","82286","82286","82286","0.2822148465372803","0.14041260477878165","0.4630457234142673","82285.2","82284","82286","0.774292824861171","0.5386772177731834","0.9719798258728516","82286","82286","82286","0.525941854463069","0.26466601455715455","0.7904385000602392","82285.2","82284","82286"
"61751","0.5786657396013721","0.45091805043238037","0.7199633776947457","82539","82539","82539","0.24857713937274156","0.16919797300889644","0.3419248578204249","82538.2","82537","82539","0.7954356530345412","0.6723727363897359","0.9790525446593837","82539","82539","82539","0.5619954829049763","0.36789659615289183","0.7486092454154075","82538.2","82537","82539"
"62001","0.5487357113829447","0.34895529398157926","0.6683039813144186","82792","82792","82792","0.2764531005225489","0.19434843632560234","0.4106555223751748","82791.2","82790","82792","0.7888211748775988","0.44672377616416054","0.9648674324855863","82792","82792","82792","0.5383158230517796","0.2641688264314762","0.6878059936517825","82791.2","82790","82792"
"62251","0.5369317385424495","0.3767747556133338","0.6939935585090033","83045","83045","83045","0.277927209336738","0.16641991002502188","0.3732308120046261","83044.2","83043","83045","0.8299762313537528","0.677763717162763","0.9708205885366897","83045","83045","83045","0.5227509225460015","0.2809288900122074","0.6696125881310125","83044.2","83043","83045"
"62501","0.5081342117806595","0.348926303854945","0.7293390262446823","83298","83298","83298","0.2991791819621169","0.13754830493466758","0.40340225820466824","83297.2","83296","83298","0.7514996476216259","0.39961427512903797","0.945719364961849","83298","83298","83298","0.5749355173785027","0.47003184199715226","0.7481034071997096","83297.2","83296","83298"
"62751","0.5365496320591513","0.38543671474515734","0.6841121398144275","83551","83551","83551","0.3024913407315093","0.12106814670565716","0.44925631875961336","83550.2","83549","83551","0.7987915939526731","0.5648741938949025","0.955530613746926","83551","83551","83551","0.5383480566698584","0.12683862600514098","0.7892590739406607","83550.2","83549","83551"
"63001","0.5599374927371435","0.45880342182777833","0.7691943948722809","83804","83804","83804","0.2791910417581042","0.18741511159422686","0.5076289438741091","83803.2","83802","83804","0.8192766094041041","0.64614390200061","0.9743149220434976","83804","83804","83804","0.5836310977795895","0.4044269955798095","0.8054152248649388","83803.2","83802","83804"
"63251","0.5155224102077496","0.3532878996953421","0.6755666436376407","84057","84057","84057","0.34088971988363415","0.2502650884750902","0.4139548661532261","84056.2","84055","84057","0.7788958435834623","0.4146408655680455","0.9602000542665436","84057","84057","84057","0.616625786105668","0.5020385841247039","0.7475260518736015","84056.2","84055","84057"
"63501","0.5376286587479413","0.40889839367274217","0.6607339921588934","84310","84310","84310","0.31557007544014604","0.22731071094172442","0.39657447278512775","84309.2","84308","84310","0.7552577753543668","0.4563173188878427","0.958654304579195","84310","84310","84310","0.562228861410677","0.4068913576934444","0.7089176141586067","84309.2","84308","84310"
"63751","0.5303912835669982","0.3987262763765849","0.632889712329869","84563","84563","84563","0.2918283922333746","0.15572948793691962","0.432879872745694","84562.2","84561","84563","0.8245896288007248","0.5788397125149651","0.9776976372882059","84563","84563","84563","0.5523505191401876","0.35996393731503656","0.7912948789114889","84562.2","84561","84563"
