"stage2/step","Group: Ours_BN_Simple_cauchy - stage2/mcc_pearson","Group: Ours_BN_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_BN_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_BN_Simple_cauchy - _step","Group: Ours_BN_Simple_cauchy - _step__MIN","Group: Ours_BN_Simple_cauchy - _step__MAX","Group: Ours_BN_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_BN_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_BN_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_BN_Complicate_cauchy - _step","Group: Ours_BN_Complicate_cauchy - _step__MIN","Group: Ours_BN_Complicate_cauchy - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_pearson","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX"
"61251","0.5515614546838133","0.33848155438793626","0.8279742562742368","82033","82033","82033","0.15091475619243275","0.052421026498640264","0.3632888688676175","82032.2","82031","82033","0.7871416187413681","0.3653685632897709","0.9755944876573586","82033","82033","82033","0.5230667495480338","0.37340144058123415","0.6993837756087382","82032.2","82031","82033"
"61501","0.5075349625512255","0.4000869783777578","0.6223482856859783","82286","82286","82286","0.15147692348063274","0.06432002510357859","0.3624683515855638","82285.2","82284","82286","0.774292824861171","0.5386772177731834","0.9719798258728516","82286","82286","82286","0.525941854463069","0.26466601455715455","0.7904385000602392","82285.2","82284","82286"
"61751","0.5317654639151687","0.43247075339320523","0.686678921375802","82539","82539","82539","0.11994168726973975","0.06482179064552754","0.19312535686949125","82538.2","82537","82539","0.7954356530345412","0.6723727363897359","0.9790525446593837","82539","82539","82539","0.5619954829049763","0.36789659615289183","0.7486092454154075","82538.2","82537","82539"
"62001","0.49254705286750244","0.30664129427631204","0.6436583972917491","82792","82792","82792","0.12410104771360106","0.05657601376192158","0.24377127677860672","82791.2","82790","82792","0.7888211748775988","0.44672377616416054","0.9648674324855863","82792","82792","82792","0.5383158230517796","0.2641688264314762","0.6878059936517825","82791.2","82790","82792"
"62251","0.5792066358699992","0.416562203907358","0.7162136714215976","83045","83045","83045","0.13491640555004453","0.06875544611305004","0.36320371149927816","83044.2","83043","83045","0.8299762313537528","0.677763717162763","0.9708205885366897","83045","83045","83045","0.5227509225460015","0.2809288900122074","0.6696125881310125","83044.2","83043","83045"
"62501","0.49900244081683914","0.3063799626398514","0.6929916041631036","83298","83298","83298","0.10581386683197842","0.057041614394393404","0.20759695976062473","83297.2","83296","83298","0.7514996476216259","0.39961427512903797","0.945719364961849","83298","83298","83298","0.5749355173785027","0.47003184199715226","0.7481034071997096","83297.2","83296","83298"
"62751","0.533648733394515","0.33780136706716507","0.7077067816134702","83551","83551","83551","0.11354633658456201","0.06638644764869842","0.2264089647008109","83550.2","83549","83551","0.7987915939526731","0.5648741938949025","0.955530613746926","83551","83551","83551","0.5383480566698584","0.12683862600514098","0.7892590739406607","83550.2","83549","83551"
"63001","0.5330856986631948","0.31357586850856445","0.7007155340237473","83804","83804","83804","0.14614964678524373","0.05679949703834978","0.31404086217213006","83803.2","83802","83804","0.8192766094041041","0.64614390200061","0.9743149220434976","83804","83804","83804","0.5836310977795895","0.4044269955798095","0.8054152248649388","83803.2","83802","83804"
"63251","0.5127741488992144","0.3336354870592735","0.6628584242059521","84057","84057","84057","0.20324987945111875","0.0532170076289311","0.481439403197683","84056.2","84055","84057","0.7788958435834623","0.4146408655680455","0.9602000542665436","84057","84057","84057","0.616625786105668","0.5020385841247039","0.7475260518736015","84056.2","84055","84057"
"63501","0.5428453402622272","0.3137141775601421","0.7113754854356626","84310","84310","84310","0.13873289561877253","0.05854509185490627","0.3107176271065187","84309.2","84308","84310","0.7552577753543668","0.4563173188878427","0.958654304579195","84310","84310","84310","0.562228861410677","0.4068913576934444","0.7089176141586067","84309.2","84308","84310"
"63751","0.5362318988692436","0.41386970685494634","0.631309372145539","84563","84563","84563","0.1450147398601418","0.06705528697517855","0.2949914249791827","84562.2","84561","84563","0.8245896288007248","0.5788397125149651","0.9776976372882059","84563","84563","84563","0.5523505191401876","0.35996393731503656","0.7912948789114889","84562.2","84561","84563"
"64001","0.5269818258635481","0.3640863032935467","0.7503481409977487","84816","84816","84816","0.12671346195204652","0.05054553751279831","0.22823389026144505","84815.2","84814","84816","0.7712221531553399","0.39135907609595116","0.9675828032204553","84816","84816","84816","0.5516673462058267","0.19265317779801575","0.7401200573328439","84815.2","84814","84816"
"64251","0.5156700862131263","0.3683331439100086","0.6429935723348777","85069","85069","85069","0.12674199130218164","0.05977082859755449","0.29552814249042664","85068.2","85067","85069","0.7876272975764239","0.41739698402985265","0.9724025543945989","85069","85069","85069","0.5913233832259672","0.46277137518489847","0.84370833574974","85068.2","85067","85069"
"64501","0.5390330009308586","0.36286883107263473","0.7003079934820698","85322","85322","85322","0.13338235367310686","0.059955843938378585","0.4154441069387687","85321.2","85320","85322","0.769652375019865","0.5168180648446173","0.9692772823676968","85322","85322","85322","0.5571403625817369","0.4662927657670064","0.6698854695557415","85321.2","85320","85322"
"64751","0.5372564091312327","0.3940472028071376","0.7330656294935931","85575","85575","85575","0.11983543705355026","0.03555136963511015","0.22720189070424435","85574.2","85573","85575","0.7455706253270102","0.3561966609098473","0.9355501264599712","85575","85575","85575","0.607810920677097","0.4822711763794885","0.8110598448006476","85574.2","85573","85575"
"65001","0.5127209781400219","0.3785773709486617","0.7565381063791289","85828","85828","85828","0.12909893591795435","0.0455539908336995","0.30297514482260274","85827.2","85826","85828","0.73890960723494","0.3731830380946762","0.9766571495722592","85828","85828","85828","0.589501285197574","0.47725937254607304","0.7127512744458919","85827.2","85826","85828"
"65251","0.5721311456015515","0.40160373508277486","0.7572029177762313","86081","86081","86081","0.1367839613445799","0.057844201250167336","0.2588214106901416","86080.2","86079","86081","0.7296815422950373","0.5856547696812455","0.9486731696378546","86081","86081","86081","0.5457384944359365","0.20929300982947058","0.7570695543687622","86080.2","86079","86081"
"65501","0.5128739763144885","0.34907902287963194","0.5790390783959496","86334","86334","86334","0.16293913710011013","0.05222770614653882","0.30130646000575567","86333.2","86332","86334","0.7090548746752047","0.38196023864545686","0.9714251340310521","86334","86334","86334","0.5210765294783152","0.3107144145875887","0.6884627302291182","86333.2","86332","86334"
"65751","0.5738158855113373","0.41872559846084517","0.8940108912669218","86587","86587","86587","0.1400341090670205","0.04851148625413222","0.4000794426307648","86586.2","86585","86587","0.7606292783367061","0.40251675279159843","0.961657298433337","86587","86587","86587","0.5633350910455361","0.4517116016455465","0.7262184871676548","86586.2","86585","86587"
"66001","0.5252994347852311","0.35210588591383735","0.6654538668373254","86840","86840","86840","0.13538485702878916","0.05088501490217747","0.3149077285785437","86839.2","86838","86840","0.7814343062323078","0.6460664130720503","0.9365910028454613","86840","86840","86840","0.581300212311553","0.37990397340040866","0.7657036873701946","86839.2","86838","86840"
"66251","0.5278036374837283","0.348213041758904","0.7090916530869414","87093","87093","87093","0.11969521470398907","0.07745438512504146","0.3030927618745724","87092.2","87091","87093","0.7733837334675872","0.5461058404539988","0.976505952639461","87093","87093","87093","0.5822250290414794","0.37586533059627003","0.8406878648861875","87092.2","87091","87093"
"66501","0.5654531657125075","0.32903022078416866","0.8053112133203982","87346","87346","87346","0.14374136820137204","0.05292450771205211","0.22772400773215273","87345.2","87344","87346","0.759906283956257","0.5429547750631039","0.973713583628174","87346","87346","87346","0.5589287861459542","0.2749597907982878","0.7551750780163822","87345.2","87344","87346"
"66751","0.5091077136864219","0.3572035104014615","0.6172465342247669","87599","87599","87599","0.13212391386013195","0.0679506163833911","0.2525791084218863","87598.2","87597","87599","0.6934177410627579","0.45800559132482327","0.8523101701236634","87599","87599","87599","0.4561906253259518","0.19741954067356088","0.6896831881543267","87598.2","87597","87599"
"67001","0.5600927942503603","0.4076323694423172","0.7346334810889394","87852","87852","87852","0.12537727594787562","0.059098806239001635","0.2631616025838074","87851.2","87850","87852","0.8240239038522533","0.5149107451789148","0.9710497948664919","87852","87852","87852","0.608907490113299","0.2692422400543149","0.8178163675850891","87851.2","87850","87852"
"67251","0.5524528541010081","0.3686969210375595","0.7193138132936358","88105","88105","88105","0.15945092050543647","0.08170665612218023","0.24752197585684904","88104.2","88103","88105","0.8207158706149933","0.6231523477030145","0.9579429622981026","88105","88105","88105","0.5147768277758036","0.13700108923344367","0.6734592101583636","88104.2","88103","88105"
"67501","0.4946297029894574","0.3379303081895228","0.7292121602632161","88358","88358","88358","0.1919263717092004","0.06197303669913125","0.344065634798943","88357.2","88356","88358","0.7754990916504807","0.6278918192674898","0.9839190876687973","88358","88358","88358","0.562922025930936","0.3958660718243243","0.7276692687901838","88357.2","88356","88358"
"67751","0.474191527343812","0.3458724791564464","0.5691735125135585","88611","88611","88611","0.11448148382747889","0.0538247738184105","0.22827270354346707","88610.2","88609","88611","0.6788010025641734","0.38076003236627326","0.8959599478079566","88611","88611","88611","0.6110000314348266","0.4040226715338527","0.7939998955330152","88610.2","88609","88611"
"68001","0.5328634736863879","0.3983519050891484","0.6814154828369178","88864","88864","88864","0.1908947438935746","0.046089224999730644","0.4239082199910972","88863.2","88862","88864","0.7563688544066718","0.5767384781147247","0.9464807746080982","88864","88864","88864","0.5000835754836537","0.21603853393941677","0.677859001628017","88863.2","88862","88864"
"68251","0.5226523844322576","0.2939613671181635","0.7479650709086801","89117","89117","89117","0.13442237508863839","0.060480872281543405","0.24124194143003747","89116.2","89115","89117","0.8169142107934153","0.5380439761137366","0.959776945270698","89117","89117","89117","0.567323058722291","0.4031659873835588","0.7705437931519541","89116.2","89115","89117"
"68501","0.5485205759535636","0.3544190399327584","0.7225721532277717","89370","89370","89370","0.1313345005328449","0.04819326158779167","0.2377503845805206","89369.2","89368","89370","0.7275861818421332","0.48653606480059786","0.9736702174783932","89370","89370","89370","0.595860183749359","0.30677576027102077","0.8137857354936878","89369.2","89368","89370"
"68751","0.5015334719935234","0.3547478861773002","0.7938980003332953","89623","89623","89623","0.114313486783713","0.06731141331035399","0.17927074875304544","89622.2","89621","89623","0.6799726957454301","0.3699771104633906","0.8934354805306604","89623","89623","89623","0.5215908055700038","0.3307501643038058","0.6769526550100262","89622.2","89621","89623"
"69001","0.5212109107191913","0.38790538690076276","0.6499686185083823","89876","89876","89876","0.15763303345667742","0.05854809102997656","0.3287721195424143","89875.2","89874","89876","0.7859326639416186","0.5633838333144321","0.9538222589901734","89876","89876","89876","0.5477708586226371","0.288764027536919","0.6996489230719044","89875.2","89874","89876"
"69251","0.5056849889263964","0.3487895481238086","0.6236605198250796","90129","90129","90129","0.13465287232515932","0.052651460831974764","0.3636558061072393","90128.2","90127","90129","0.765210369018517","0.4870766691518192","0.9606453134527296","90129","90129","90129","0.5694355263493966","0.3744434294795935","0.6326697695449746","90128.2","90127","90129"
"69501","0.5324064782888568","0.3668313742125831","0.7595238477019818","90382","90382","90382","0.11985905906262798","0.04934609521025761","0.20023158059946367","90381.2","90380","90382","0.7286006134591372","0.40357757766160657","0.9805844669792808","90382","90382","90382","0.6097610424657447","0.32959515676455564","0.8530808764756579","90381.2","90380","90382"
"69751","0.49589163971150574","0.3654939348660839","0.7075192656094721","90635","90635","90635","0.15374428283433697","0.0686396709384984","0.3500437804429864","90634.2","90633","90635","0.7991163472626701","0.512274197714511","0.9809058963536338","90635","90635","90635","0.5954113525547797","0.42795298408382026","0.7270287754407165","90634.2","90633","90635"
"70001","0.5426656746977218","0.45481158488947004","0.7299921250433096","90888","90888","90888","0.14688067982278516","0.06310350041284576","0.32261494020753256","90887.2","90886","90888","0.7593832290143163","0.3890225372225518","0.9469814089671065","90888","90888","90888","0.5819205893891018","0.16496876976245578","0.8294557592275182","90887.2","90886","90888"
"70251","0.5416829311572597","0.3396910089044314","0.7659575150416624","91141","91141","91141","0.16242900944696398","0.04627823598110256","0.6329607765806842","91140.2","91139","91141","0.7508058202433011","0.42266181729228597","0.98702908940019","91141","91141","91141","0.6005599790571807","0.3979338337645199","0.7099023500107856","91140.2","91139","91141"
"70501","0.5246586737185095","0.32066795608924914","0.6673237165826587","91394","91394","91394","0.17007446041110202","0.059867415718594684","0.3654188979523794","91393.2","91392","91394","0.7601483411569216","0.3864944153349696","0.9698471564653416","91394","91394","91394","0.5627790511446621","0.4256285802862432","0.7331612755006702","91393.2","91392","91394"
"70751","0.5135221512310607","0.3548480726298424","0.7858646017172802","91647","91647","91647","0.1488288214697705","0.05508158275339971","0.3483594402074652","91646.2","91645","91647","0.7503272755764465","0.4967905062816116","0.9667882414812282","91647","91647","91647","0.6369355599640346","0.39238960074165374","0.7795682292305303","91646.2","91645","91647"
"71001","0.5189190727870121","0.366627467134708","0.6936004774512091","91900","91900","91900","0.12475071443909869","0.050848710453438625","0.3046887931438565","91899.2","91898","91900","0.7735199059350707","0.574469565862537","0.9738217634691058","91900","91900","91900","0.6051078366187312","0.46020672780429733","0.7644846167472883","91899.2","91898","91900"
"71251","0.5036305636881764","0.3928534834250614","0.6947198423643414","92153","92153","92153","0.15766838552180668","0.040634961351331586","0.30987070112739784","92152.2","92151","92153","0.7933052694083826","0.4507318807415954","0.9752484774906541","92153","92153","92153","0.5224490596820439","0.37967769811325036","0.7203420058930836","92152.2","92151","92153"
"71501","0.5246715609590407","0.2941741431712654","0.7262211154205653","92406","92406","92406","0.14556931280119997","0.041975402239008176","0.27540647524146605","92405.2","92404","92406","0.7715384603486986","0.5210170423282117","0.9866104608254043","92406","92406","92406","0.5806496191822312","0.3353866455284284","0.783197524458034","92405.2","92404","92406"
"71751","0.5165426023667374","0.3100694335798255","0.647175137822305","92659","92659","92659","0.11784565053403147","0.0595715528961804","0.2608055997919295","92658.2","92657","92659","0.7472220681086232","0.492566154975768","0.9592835130388968","92659","92659","92659","0.5718096867711684","0.3939880840383635","0.7950863999712607","92658.2","92657","92659"
"72001","0.5931272712882086","0.4185506305322448","0.7872639297103969","92912","92912","92912","0.1559732694525186","0.06491951008384003","0.44136620255680814","92911.2","92910","92912","0.794365775274021","0.6167425418181431","0.9439636302956148","92912","92912","92912","0.5287588486310408","0.3830392619358912","0.7362506349799767","92911.2","92910","92912"
"72251","0.5414087014400683","0.37211826742255955","0.6385200798180134","93165","93165","93165","0.13200498995521123","0.07211013114450936","0.2340406423070341","93164.2","93163","93165","0.7525427455015019","0.4065450821953038","0.9814865209454977","93165","93165","93165","0.5991211417126608","0.40637963157416135","0.734731523847792","93164.2","93163","93165"
"72501","0.5344560276874615","0.44490256648584675","0.6465743275890353","93418","93418","93418","0.1591761861703202","0.06837565154634916","0.34759233252257404","93417.2","93416","93418","0.8186908959923397","0.4904634959607457","0.9648114843642336","93418","93418","93418","0.4767620123237748","0.20305549645674842","0.6603067708562744","93417.2","93416","93418"
"72751","0.512947533907251","0.30015342574874243","0.7107220162831412","93671","93671","93671","0.11089713139497796","0.03662984922299991","0.2288917055371304","93670.2","93669","93671","0.6701397936768551","0.3622183997950273","0.9572596461794732","93671","93671","93671","0.6162404728698582","0.430318988137261","0.8024070621079646","93670.2","93669","93671"
"73001","0.5369182253498492","0.3943943033821058","0.817942493873907","93924","93924","93924","0.14922285867359372","0.05106516049824143","0.3054973884037978","93923.2","93922","93924","0.7847355463288667","0.4188052489715474","0.9758503699032102","93924","93924","93924","0.6261836032101298","0.47152494686562374","0.7878967721557173","93923.2","93922","93924"
"73251","0.48502375289417915","0.32793861751526826","0.6945110912762528","94177","94177","94177","0.1386398052475899","0.0625894774262219","0.24056554363385346","94176.2","94175","94177","0.7766053179352691","0.6248179059931414","0.9256374460024359","94177","94177","94177","0.6035363697264561","0.31159593085875825","0.7636352931094613","94176.2","94175","94177"
"73501","0.4886671600466353","0.38502790831346617","0.5860401468454587","94430","94430","94430","0.11285914232956695","0.04638965255070907","0.21853494768307963","94429.2","94428","94430","0.7192188664617054","0.37642704469168153","0.9342316373743316","94430","94430","94430","0.5716563057563853","0.35141484602009493","0.7972959762438432","94429.2","94428","94430"
"73751","0.5094280234819075","0.3581365959943696","0.6442227810208568","94683","94683","94683","0.1420113143885683","0.05531217825296336","0.3525589973669402","94682.2","94681","94683","0.7795794912038483","0.5684193915483982","0.9806319485129058","94683","94683","94683","0.6292534505668156","0.5062750815082764","0.7764905226898818","94682.2","94681","94683"
"74001","0.5464919371004591","0.4016103132173358","0.9282862421893769","94936","94936","94936","0.1471329834940787","0.059471501595531086","0.37713197500895357","94935.2","94934","94936","0.7652238816815264","0.489601126719708","0.8943220837645128","94936","94936","94936","0.5499437552692988","0.3389562767011798","0.6852885136761623","94935.2","94934","94936"
"74251","0.5288003911691688","0.38134898859884053","0.6633655546340266","95189","95189","95189","0.12751534936174852","0.04866371001884848","0.2825791431281513","95188.2","95187","95189","0.7599957618191692","0.44919417020979613","0.9455962706297182","95189","95189","95189","0.571663348660881","0.39973903532722355","0.7424932541645085","95188.2","95187","95189"
"74501","0.5554565137288305","0.34020940814128525","0.7875459322605541","95442","95442","95442","0.1423696444139272","0.05305226430724552","0.2860461527367776","95441.2","95440","95442","0.7348847740419533","0.5579181803882661","0.9818299463037571","95442","95442","95442","0.5914657176413425","0.3748179366263566","0.7324037501797463","95441.2","95440","95442"
"74751","0.5185181919841113","0.4066341244752592","0.7072073554405011","95695","95695","95695","0.10268468387165401","0.04749765857189841","0.19602480284017704","95694.2","95693","95695","0.8337259030089411","0.631708764771969","0.9726062147514224","95695","95695","95695","0.6462928900996363","0.4654909099378811","0.7931602936439826","95694.2","95693","95695"
"75001","0.5124675139392292","0.34521443793631623","0.5998629543577008","95948","95948","95948","0.15819891169864783","0.05425205627256552","0.2932594794980525","95947.2","95946","95948","0.7208609187096021","0.4466684179698663","0.952224075849637","95948","95948","95948","0.5617370118892766","0.2558138750207002","0.7562314710493967","95947.2","95946","95948"
"75251","0.4857885495005333","0.3145485579938576","0.6773092446867178","96201","96201","96201","0.1506713639702157","0.04309253904878961","0.3937730465123189","96200.2","96199","96201","0.7899144273160351","0.519010105638242","0.9532475738980012","96201","96201","96201","0.5409534141875093","0.3274800598160677","0.752183021028017","96200.2","96199","96201"
"75501","0.499640464852858","0.3406118120345074","0.6878928916760408","96454","96454","96454","0.13022096596591007","0.0489263239481024","0.32434960952554703","96453.2","96452","96454","0.7876237898878499","0.5095395474359344","0.9639235492584324","96454","96454","96454","0.6477583827920241","0.4155016699138324","0.7879631043731401","96453.2","96452","96454"
"75751","0.5168068698360794","0.3349235650488615","0.7297909108659842","96707","96707","96707","0.16759528825006165","0.0440780198522214","0.28061507118522394","96706.2","96705","96707","0.8015622477267839","0.6026613120512002","0.973625942464667","96707","96707","96707","0.5691624320168561","0.30624214026539665","0.7064899741290475","96706.2","96705","96707"
"76001","0.5081159385685725","0.33556325378262003","0.7406086646197313","96960","96960","96960","0.15398434947153794","0.06784196793493472","0.32132708972929175","96959.2","96958","96960","0.7217011331872867","0.3825179846606555","0.9761229448522414","96960","96960","96960","0.48441612500521847","0.10098383335250258","0.7359706276634742","96959.2","96958","96960"
"76251","0.5233898701396844","0.3746998514956708","0.692928289780362","97213","97213","97213","0.1325221247221593","0.05002235632198744","0.24134253220109952","97212.2","97211","97213","0.6913587405908812","0.5305703635504909","0.9614972801064531","97213","97213","97213","0.5756602403827413","0.3134703697265767","0.8103164930563596","97212.2","97211","97213"
"76501","0.5561512209771842","0.34196957547703993","0.689839720834645","97466","97466","97466","0.14701165519812434","0.05862499600221009","0.37823750981710685","97465.2","97464","97466","0.7388241256916074","0.6711495041087551","0.8095372783603395","97466","97466","97466","0.6246973743724691","0.45787330110329805","0.8077821795313073","97465.2","97464","97466"
"76751","0.5134647195552201","0.347728627885972","0.7483103167763065","97719","97719","97719","0.13797368684798422","0.059574554795313886","0.2738360535465993","97718.2","97717","97719","0.6907735486078843","0.44595244348628454","0.9362306172406781","97719","97719","97719","0.564352553102414","0.30973331243903585","0.797001463221201","97718.2","97717","97719"
"77001","0.5334783577739398","0.3097631351743758","0.7633131174594916","97972","97972","97972","0.20256728428840126","0.05702372861058208","0.4873830581676282","97971.2","97970","97972","0.7215259804698432","0.36594422635574947","0.9842500408095063","97972","97972","97972","0.5663163358724044","0.33019270806873163","0.7541853871741125","97971.2","97970","97972"
"77251","0.5088426850747308","0.3486141530505489","0.6398788276037557","98225","98225","98225","0.1381246584931655","0.06784750188880151","0.229109427474996","98224.2","98223","98225","0.6985113883873855","0.4116136843152305","0.9385712016558497","98225","98225","98225","0.5153703088085544","0.15318558714676858","0.846013114576819","98224.2","98223","98225"
"77501","0.4899644182446575","0.3423024803421821","0.6447139744620878","98478","98478","98478","0.11723577247069779","0.05535738193621457","0.2907199471012028","98477.2","98476","98478","0.7207727251221889","0.38370042298510026","0.9743233731853284","98478","98478","98478","0.5886793825080608","0.3928470964178533","0.6890874759376977","98477.2","98476","98478"
"77751","0.498257730272738","0.2862672410075044","0.6951981079807537","98731","98731","98731","0.1444318129649541","0.05590137131820951","0.37241894660983393","98730.2","98729","98731","0.6994876743079445","0.47148681483963256","0.9773651583930413","98731","98731","98731","0.5942543865781776","0.3197989723079774","0.7982497894804712","98730.2","98729","98731"
"78001","0.4950050026641569","0.3559993753798309","0.6335863375100873","98984","98984","98984","0.12269737886835344","0.056334688254484476","0.20360291698465843","98983.2","98982","98984","0.7493652911243143","0.37896551652686733","0.9742307245954921","98984","98984","98984","0.5644319773403699","0.3594471826611946","0.7970863171777557","98983.2","98982","98984"
"78251","0.5169654507328427","0.3762806543817514","0.7616847572088746","99237","99237","99237","0.14751109342021318","0.06528354139575557","0.2598264009931245","99236.2","99235","99237","0.764922124719909","0.5159597470295779","0.934892984268287","99237","99237","99237","0.5539062595294488","0.30319838906648533","0.7926532689562785","99236.2","99235","99237"
"78501","0.47488479551461704","0.32859724063812296","0.6621762996852011","99490","99490","99490","0.1321571324687017","0.05720691082486751","0.30689399681902674","99489.2","99488","99490","0.7407251421873966","0.3985188708202572","0.9393462402728638","99490","99490","99490","0.4858289282330567","0.186694519156747","0.7148701154405078","99489.2","99488","99490"
"78751","0.5432942584632053","0.37008011139398267","0.6898036283521075","99743","99743","99743","0.10131999881912226","0.050403101827136844","0.15247342715565915","99742.2","99741","99743","0.7584246295581223","0.46057048850240384","0.9652779764828557","99743","99743","99743","0.575103191855214","0.3324982127879068","0.8179197324045676","99742.2","99741","99743"
"79001","0.5557346342370074","0.37199435391996066","0.6803074235689511","99996","99996","99996","0.1117394008266599","0.06128784945461836","0.28108685639625586","99995.2","99994","99996","0.7849719487246418","0.6154541975169702","0.9460367651150164","99996","99996","99996","0.5564140586830701","0.259115607660102","0.7580577320253408","99995.2","99994","99996"
"79251","0.5299441458046052","0.3745705977724148","0.6779850022711474","100249","100249","100249","0.16695447747216557","0.056069935173439875","0.3062174335417303","100248.2","100247","100249","0.802815865588852","0.4342310286563789","0.9433593148132314","100249","100249","100249","0.5416214426343664","0.31161795171431383","0.7136162490455931","100248.2","100247","100249"
"79501","0.5499357875735352","0.42725896725498974","0.7080554854518772","100502","100502","100502","0.11980581365265437","0.053078733796660414","0.25327056536801307","100501.2","100500","100502","0.7521204508026312","0.49951305981184174","0.9699177152071549","100502","100502","100502","0.5609817132198665","0.34823396662820844","0.7749046889191048","100501.2","100500","100502"
"79751","0.5566849800314106","0.3906274900842406","0.691378308696741","100755","100755","100755","0.13831435799450223","0.05871331798028388","0.22776516718643697","100754.2","100753","100755","0.7852617806991261","0.6086023206848687","0.9629896875964806","100755","100755","100755","0.6124318735577973","0.4333679628168466","0.7541056732316757","100754.2","100753","100755"
"80001","0.4995334965662191","0.37283323946805313","0.614583111589738","101008","101008","101008","0.1629370063849422","0.07436680895790988","0.4919267652362593","101007.2","101006","101008","0.7876434252529473","0.3801057975172364","0.964145626466876","101008","101008","101008","0.5642963369755385","0.4252506402916116","0.7307483801659597","101007.2","101006","101008"
"80251","0.4895199727180496","0.26368709308789445","0.7652493214339847","101261","101261","101261","0.1183694993273697","0.05286655524073214","0.2148731573076803","101260.2","101259","101261","0.7723747000553034","0.6506055059403262","0.9795694057576907","101261","101261","101261","0.5910675548025507","0.4339760896117504","0.7990589811996305","101260.2","101259","101261"
"80501","0.5236975681136641","0.36320832567624634","0.7512355137065793","101514","101514","101514","0.1290088582145525","0.05035897825119311","0.363359457845592","101513.2","101512","101514","0.7511182311011985","0.43924633457562345","0.916603311979987","101514","101514","101514","0.5846490029918612","0.41820809838399653","0.7696844212779814","101513.2","101512","101514"
"80751","0.5552517540862495","0.3688710058481109","0.7208236788222994","101767","101767","101767","0.1667830651267234","0.06476837840015015","0.3118754333624142","101766.2","101765","101767","0.7996178058583727","0.427813199664052","0.9769970490048224","101767","101767","101767","0.5426687794689162","0.4764889326505809","0.7290903078547813","101766.2","101765","101767"
"81001","0.5036769475792376","0.326751298403939","0.661233287981679","102020","102020","102020","0.13200095412330953","0.059750459624252274","0.3014500973544238","102019.2","102018","102020","0.786270288324497","0.41294616749185925","0.9742952404194275","102020","102020","102020","0.5674932096341616","0.2006243593881758","0.8576237902907359","102019.2","102018","102020"
"81251","0.5209914062484697","0.30724315031800287","0.6463835894632003","102273","102273","102273","0.14371370018532442","0.053253248822555464","0.24600352162756706","102272.2","102271","102273","0.8044244907867816","0.5978186656345589","0.9655245550485777","102273","102273","102273","0.5287085917185949","0.213301655409487","0.7612934022639953","102272.2","102271","102273"
"81501","0.5334187132713392","0.4464143387933704","0.6448469302791666","102526","102526","102526","0.11449007687987453","0.04879178711128722","0.2048097046822987","102525.2","102524","102526","0.8123005233547698","0.5921468662212864","0.9639376652622594","102526","102526","102526","0.5769681954171151","0.42219835323803945","0.7780506859428052","102525.2","102524","102526"
"81751","0.5223504853280762","0.338904414071477","0.7694583895544153","102779","102779","102779","0.1394403511088599","0.05458229554939868","0.46677084663933527","102778.2","102777","102779","0.7310968540900612","0.35451775715871653","0.9768200642983933","102779","102779","102779","0.5416601710410818","0.20529241781037327","0.748688519010008","102778.2","102777","102779"
"82001","0.5116493776411981","0.3339532722479765","0.7000055925712143","103032","103032","103032","0.14553135074458484","0.0617337175533227","0.37056567144614316","103031.2","103030","103032","0.7298310725987176","0.38895407819402683","0.9737028870287915","103032","103032","103032","0.4654805739920039","0.10688071336914376","0.6692196388385157","103031.2","103030","103032"
"82251","0.5217449876018592","0.38041929746583786","0.7081387570162715","103285","103285","103285","0.15089236264268305","0.06092216678267659","0.32253584031725285","103284.2","103283","103285","0.7615969498417867","0.6097342536356926","0.9503264210699647","103285","103285","103285","0.49572111769705945","0.2208164193430806","0.7272634965443524","103284.2","103283","103285"
"82501","0.4760342395126099","0.34696852621629093","0.6306893547104636","103538","103538","103538","0.11445717765338323","0.047130303246554095","0.22375040126613494","103537.2","103536","103538","0.7418679923887622","0.4714684212494972","0.9391298357424721","103538","103538","103538","0.5501187034915065","0.1541914935892112","0.8296423105262847","103537.2","103536","103538"
"82751","0.5180100891873476","0.40221060496495165","0.6594340279071248","103791","103791","103791","0.1599430118162371","0.06510595587103912","0.37603104157638095","103790.2","103789","103791","0.7489471549636578","0.3899906598027551","0.9699458142620593","103791","103791","103791","0.5662497834547678","0.34854131994888154","0.8019671931960701","103790.2","103789","103791"
