"stage2/step","Group: VaDE_Simple_gumbel - stage2/mcc_pearson","Group: VaDE_Simple_gumbel - stage2/mcc_pearson__MIN","Group: VaDE_Simple_gumbel - stage2/mcc_pearson__MAX","Group: VaDE_Simple_gumbel - _step","Group: VaDE_Simple_gumbel - _step__MIN","Group: VaDE_Simple_gumbel - _step__MAX","Group: Danru_Simple_gumbel - stage2/mcc_pearson","Group: Danru_Simple_gumbel - stage2/mcc_pearson__MIN","Group: Danru_Simple_gumbel - stage2/mcc_pearson__MAX","Group: Danru_Simple_gumbel - _step","Group: Danru_Simple_gumbel - _step__MIN","Group: Danru_Simple_gumbel - _step__MAX","Group: Ours_Simple_gumbel - stage2/mcc_pearson","Group: Ours_Simple_gumbel - stage2/mcc_pearson__MIN","Group: Ours_Simple_gumbel - stage2/mcc_pearson__MAX","Group: Ours_Simple_gumbel - _step","Group: Ours_Simple_gumbel - _step__MIN","Group: Ours_Simple_gumbel - _step__MAX"
"89001","0.4517931173909986","0.1185989128464698","0.6198106191063678","100115","100115","100115","0.7222191334519267","0.5030540415710183","0.9400431478209811","110116","110116","110116","0.9748481240638192","0.9451722784724285","0.9894627914606833","110116","110116","110116"
"89251","0.45628988873616017","0.2883801155187597","0.6067437856760122","100368","100368","100368","0.7178419762811555","0.49677771928646547","0.9202939972270007","110369","110369","110369","0.9749093974335569","0.9467499076807947","0.9899642630469945","110369","110369","110369"
"89501","0.4107794913559144","0.06110035919857399","0.5691017042218732","100621","100621","100621","0.7188616754627366","0.4897103766261111","0.9255233846586811","110622","110622","110622","0.9750886503431044","0.9418241145348922","0.989477269897583","110622","110622","110622"
"89751","0.45617371678363944","0.217212474203483","0.5854625298553161","100874","100874","100874","0.7199954462268441","0.4993667769338937","0.9259944196378048","110875","110875","110875","0.9747170539488051","0.942551134674126","0.990851978863534","110875","110875","110875"
"90001","0.41228355733738037","0.13468787186503753","0.6740167926481355","101127","101127","101127","0.718917501862923","0.5025547245171331","0.9248052330228433","111128","111128","111128","0.9746809311759369","0.9414140205107989","0.9894349647770994","111128","111128","111128"
"90251","0.3995598917293222","0.06789850744432818","0.5334270059560268","101380","101380","101380","0.7173729568696159","0.4861022092276262","0.9316773940654984","111381","111381","111381","0.9744252426596866","0.9432499879490922","0.9901794908776115","111381","111381","111381"
"90501","0.4237679025222462","0.16265460956727512","0.6189518978438492","101633","101633","101633","0.7198054685188771","0.5084876564543103","0.9338516985552042","111634","111634","111634","0.9742370884239102","0.9385068465966387","0.9896885428998085","111634","111634","111634"
"90751","0.43176855162915445","0.123099376997107","0.5771444714052237","101886","101886","101886","0.7167534674196543","0.48688564096065484","0.938255081780501","111887","111887","111887","0.9741427422844696","0.9419732865011373","0.9900200447489526","111887","111887","111887"
"91001","0.45117501025047596","0.21389039212300898","0.590157080578394","102139","102139","102139","0.7214630787887548","0.4998919671105672","0.9398965462345968","112140","112140","112140","0.9746024429747798","0.9403415154710265","0.9898775397672878","112140","112140","112140"
"91251","0.41864547851558276","0.1990095249958861","0.5563785629768969","102392","102392","102392","0.7203936824550192","0.48557534028373145","0.9431662983167208","112393","112393","112393","0.974406005154067","0.9405961016487469","0.990012515127164","112393","112393","112393"
"91501","0.4289560404948644","0.10992552837691916","0.5462657572478705","102645","102645","102645","0.7115014881244875","0.4886993512238346","0.9399709727761884","112646","112646","112646","0.9747567423187716","0.9464186125760462","0.9903334227598579","112646","112646","112646"
"91751","0.42796430823089615","0.29172426779172783","0.5805737223805809","102898","102898","102898","0.7191235137330627","0.49596449065797765","0.9417261142114993","112899","112899","112899","0.9747750869370515","0.9464291704082791","0.990265393043363","112899","112899","112899"
"92001","0.38359702503767223","0.10692700791138042","0.5535659704656807","103151","103151","103151","0.7193287554938238","0.4871202283413893","0.9407687713344927","113152","113152","113152","0.9747739029866362","0.9451143021432081","0.9897176447929076","113152","113152","113152"
"92251","0.45736053025265483","0.21243696518250613","0.6273712093925665","103404","103404","103404","0.717024014918092","0.4871057307295826","0.9419104812566936","113405","113405","113405","0.9744258215667531","0.9387841489223926","0.9904378499056726","113405","113405","113405"
"92501","0.4415000818230084","0.1460380641596526","0.6008435679684386","103657","103657","103657","0.7202091923916627","0.48900455499730183","0.9423113563315003","113658","113658","113658","0.9752239891623041","0.9449804387075753","0.9892452739193036","113658","113658","113658"
"92751","0.47504808682074373","0.14759680709806908","0.65874722340138","103910","103910","103910","0.7183636654020816","0.487057039896452","0.9441331354104464","113911","113911","113911","0.9742663725658062","0.9391627695194286","0.9900369372797616","113911","113911","113911"
"93001","0.42890590977652127","0.18445814372859345","0.6429320523361904","104163","104163","104163","0.720115884941259","0.47618322159637333","0.93861473322305","114164","114164","114164","0.9753638365520191","0.9444760517765132","0.9899217606367176","114164","114164","114164"
"93251","0.4090750191321074","0.09703714685981711","0.5750623719869336","104416","104416","104416","0.7187450360764733","0.4884980019963418","0.9401767594477252","114417","114417","114417","0.974116997646159","0.941758843961911","0.9898248636235704","114417","114417","114417"
"93501","0.42422600790254866","0.10516644208205256","0.631984662575591","104669","104669","104669","0.7164263308995624","0.4708039176236591","0.9362648731946542","114670","114670","114670","0.9750772776207677","0.9468075165925386","0.9904215817823155","114670","114670","114670"
"93751","0.3921950396235484","0.21711493880276223","0.5560465254027612","104922","104922","104922","0.7172656718139504","0.474618844819481","0.9383057971178169","114923","114923","114923","0.9737947883550401","0.9383951147240882","0.9904481555245711","114923","114923","114923"
"94001","0.45556455105546345","0.21687206786567595","0.6825442393528546","105175","105175","105175","0.7191397302013403","0.4944996576077993","0.937284160515258","115176","115176","115176","0.9752946966377485","0.94544472379859","0.9901639913293777","115176","115176","115176"
"94251","0.45927115428768894","0.15911150623242684","0.6065828258905439","105428","105428","105428","0.7177421296110152","0.4949140089653374","0.9391061806818629","115429","115429","115429","0.9745932224257775","0.9440115187554484","0.9901692140993018","115429","115429","115429"
"94501","0.4311866469303786","0.18486545087471784","0.6393558189108571","105681","105681","105681","0.7165882142071905","0.4827022252302638","0.9414440252243578","115682","115682","115682","0.9739140250355686","0.9392934986489464","0.9892793836638285","115682","115682","115682"
"94751","0.42294567572576786","0.07302262021926188","0.5956767908092341","105934","105934","105934","0.7186558498995762","0.49606158997886474","0.9384313216917293","115935","115935","115935","0.9743267566322406","0.9401855250293395","0.9896590605939574","115935","115935","115935"
"95001","0.4372395085870993","0.08734907414282111","0.6566710983824394","106187","106187","106187","0.7181871290931422","0.4862399090530569","0.940487493514708","116188","116188","116188","0.9746519538569942","0.9440024430045786","0.9897493925808935","116188","116188","116188"
"95251","0.5030511735494962","0.28472282645031444","0.6437064901078077","106440","106440","106440","0.7189517176306824","0.488774880571024","0.9368555979636651","116441","116441","116441","0.9749096336068238","0.9435695683278332","0.9900978682925873","116441","116441","116441"
"95501","0.42333952291901317","0.15884637965406714","0.567267046166983","106693","106693","106693","0.7198987832371546","0.4969135480782538","0.938972822765059","116694","116694","116694","0.9749292409438743","0.9451303310772062","0.9894200693280079","116694","116694","116694"
"95751","0.431377076983428","0.20662510309973384","0.6366068541531017","106946","106946","106946","0.7204754346840417","0.4882836417903335","0.9454551364872185","116947","116947","116947","0.9743963650766165","0.9431384020672727","0.9896997967032911","116947","116947","116947"
"96001","0.39875936440656257","0.07936154442018299","0.5713996118524715","107199","107199","107199","0.7173742083382917","0.5041395057282873","0.9433102622506908","117200","117200","117200","0.9754912501978451","0.9425719659515478","0.9903512231288819","117200","117200","117200"
"96251","0.4271088381204356","0.2316207824378723","0.510382106424985","107452","107452","107452","0.7108879258219846","0.4733494442576512","0.9410820541392407","117453","117453","117453","0.9742209155718855","0.9372990023176632","0.9903841468825195","117453","117453","117453"
"96501","0.4409289747057077","0.16231434313505946","0.6155454314652848","107705","107705","107705","0.7163698082030141","0.4947820081984091","0.940338304313339","117706","117706","117706","0.9743701712022721","0.9421315461877192","0.9901964659654695","117706","117706","117706"
"96751","0.4027680146782496","0.20446128290518759","0.597428935339945","107958","107958","107958","0.7140602047352449","0.4834715949205611","0.9389411301585288","117959","117959","117959","0.9741978597718486","0.9381985727058549","0.9891873003819424","117959","117959","117959"
"97001","0.4121735591060999","0.09466647354958058","0.5290427295555139","108211","108211","108211","0.7130353286148531","0.47504917582661904","0.931304298172562","118212","118212","118212","0.974820603145442","0.9446634906799645","0.9901488254082395","118212","118212","118212"
"97251","0.41653994862882715","0.2274072157568714","0.5461704629248125","108464","108464","108464","0.7144827664627015","0.493139481518637","0.9331831312795559","118465","118465","118465","0.9743075814160832","0.939237264826185","0.9894757115548743","118465","118465","118465"
"97501","0.4330642207817367","0.22559450245670334","0.5743489976548649","108717","108717","108717","0.7129262155139255","0.48120657041533227","0.9329612262310651","118718","118718","118718","0.9738290286281048","0.9404343384960185","0.9897914618359978","118718","118718","118718"
"97751","0.4607331196445864","0.26473182025009817","0.6912708857499236","108970","108970","108970","0.7136764166338747","0.4812894592198063","0.9296689436404072","118971","118971","118971","0.9748500788171184","0.9438811716023827","0.9894622932789389","118971","118971","118971"
"98001","0.4394354575422882","0.12471360869075161","0.6571895847353385","109223","109223","109223","0.7155664804242194","0.47524448203188147","0.9336123569124988","119224","119224","119224","0.9747236649371562","0.9421001475607754","0.9895823695006137","119224","119224","119224"
"98251","0.45681152062830865","0.16966461366579735","0.6332992754719509","109476","109476","109476","0.7153369331510585","0.49406270933510843","0.9320294816740172","119477","119477","119477","0.9746488242247994","0.9399688476688212","0.9899132966051978","119477","119477","119477"
"98501","0.43777049560414555","0.1431102988957547","0.606718870776628","109729","109729","109729","0.7133637130182915","0.4745439825724323","0.9358022151643647","119730","119730","119730","0.9741178930425075","0.9362937427919378","0.9900677909492188","119730","119730","119730"
"98751","0.42649254964324124","0.12762905800501256","0.5684141744745851","109982","109982","109982","0.7153701240133467","0.4782820822069082","0.9384488037330213","119983","119983","119983","0.9738202581376253","0.9397543896629195","0.9896511609227318","119983","119983","119983"
"99001","0.41876015506731507","0.06490323466927941","0.6041326991266582","110235","110235","110235","0.7176608453585066","0.48181404688625173","0.9372187179373322","120236","120236","120236","0.9746573719976069","0.9423106564766676","0.9887823537872137","120236","120236","120236"
"99251","0.4405865594624725","0.06718372618033065","0.6088033487632627","110488","110488","110488","0.7156070947678941","0.47153069208136716","0.9390807545667461","120489","120489","120489","0.974677671060107","0.938406814232288","0.9897274927231864","120489","120489","120489"
"99501","0.3950879634127712","0.08841400495294933","0.605383421749627","110741","110741","110741","0.7155038699927514","0.4824388362311857","0.9393806251737925","120742","120742","120742","0.9737590599661793","0.9384633113001438","0.9900770449179251","120742","120742","120742"
"99751","0.4180063543271716","0.09437020500897307","0.5278732803188592","110994","110994","110994","0.7169838700000193","0.47798030391138885","0.9409392269637727","120995","120995","120995","0.9746862810307153","0.944492542934357","0.9895616689640526","120995","120995","120995"
"100001","0.41019802766859376","0.20514936682746288","0.5254940826191572","111247","111247","111247","0.7187641969416727","0.4783761833473504","0.9421094993326399","121248","121248","121248","0.9748290696205985","0.9451723742512077","0.9895222656617344","121248","121248","121248"
