"stage2/step","Group: VaDE_Complicate_gumbel - stage2/mcc_spearman","Group: VaDE_Complicate_gumbel - stage2/mcc_spearman__MIN","Group: VaDE_Complicate_gumbel - stage2/mcc_spearman__MAX","Group: VaDE_Complicate_gumbel - _step","Group: VaDE_Complicate_gumbel - _step__MIN","Group: VaDE_Complicate_gumbel - _step__MAX","Group: Danru_Complicate_gumbel - stage2/mcc_spearman","Group: Danru_Complicate_gumbel - stage2/mcc_spearman__MIN","Group: Danru_Complicate_gumbel - stage2/mcc_spearman__MAX","Group: Danru_Complicate_gumbel - _step","Group: Danru_Complicate_gumbel - _step__MIN","Group: Danru_Complicate_gumbel - _step__MAX","Group: Ours_Complicate_gumbel - stage2/mcc_spearman","Group: Ours_Complicate_gumbel - stage2/mcc_spearman__MIN","Group: Ours_Complicate_gumbel - stage2/mcc_spearman__MAX","Group: Ours_Complicate_gumbel - _step","Group: Ours_Complicate_gumbel - _step__MIN","Group: Ours_Complicate_gumbel - _step__MAX"
"82251","0.195143358523933","0.12826449022463632","0.2742906208518468","93284","93284","93284","0.5001389896173613","0.4111809525024991","0.7352097623185511","103284.4","103283","103285","0.8429565999680401","0.8184175825126829","0.8646785966636322","103284.2","103283","103285"
"82501","0.19031156868107607","0.1265076120484457","0.26533517156417397","93537","93537","93537","0.5046800685447055","0.4164235030370591","0.7426603805279247","103537.4","103536","103538","0.8422767145094131","0.8178108863699626","0.8648058084053076","103537.2","103536","103538"
"82751","0.18332877973102277","0.10188406438245674","0.2689095862291595","93790","93790","93790","0.5072324057947095","0.4205197557764061","0.750272646828655","103790.4","103789","103791","0.843483659307352","0.820830297376476","0.8649934679329888","103790.2","103789","103791"
"83001","0.17365284679783338","0.09696240474094592","0.26265958839613124","94043","94043","94043","0.5076335006261621","0.41849522906147685","0.7268395420037351","104043.4","104042","104044","0.8444265462732226","0.8200425700864893","0.8669084816806683","104043.2","104042","104044"
"83251","0.19713735608384841","0.13044834489278656","0.2624501214749585","94296","94296","94296","0.5067847728661161","0.4161076425277367","0.7425521665884364","104296.4","104295","104297","0.8433030543277272","0.8197471088452561","0.8650354127054858","104296.2","104295","104297"
"83501","0.19757654176509695","0.10450888691546487","0.2515252265197921","94549","94549","94549","0.5076715762756722","0.41214284333025936","0.7552344963038602","104549.4","104548","104550","0.8437103321909966","0.821510416578817","0.8655915870184394","104549.2","104548","104550"
"83751","0.20508081578064458","0.11970548019834557","0.2732867528488878","94802","94802","94802","0.4741235598032745","0.4162977316821365","0.7068563266882422","104802.4","104801","104803","0.8434645073738732","0.8162136381789974","0.8662038962952765","104802.2","104801","104803"
"84001","0.18447489115512652","0.1312470364351159","0.2505907740603763","95055","95055","95055","0.4943020803882541","0.4184777495679869","0.6755108487488769","105055.4","105054","105056","0.8438954905989238","0.8175176660624045","0.8652795004804303","105055.2","105054","105056"
"84251","0.19157271893253905","0.1261035261659748","0.26374639575668835","95308","95308","95308","0.49773192882759804","0.4198996191653824","0.6950897097690735","105308.4","105307","105309","0.8441979204823602","0.8195875264257217","0.8646250259332012","105308.2","105307","105309"
"84501","0.180438141500455","0.11745326697422571","0.2573352486053867","95561","95561","95561","0.4989473113169288","0.4182849221138792","0.7078985380875864","105561.4","105560","105562","0.8434769520214683","0.8196535518098653","0.8649059302824054","105561.2","105560","105562"
"84751","0.20243533668721952","0.11924471279618376","0.2708781507986219","95814","95814","95814","0.5007621610110445","0.4206552784382661","0.7115858844666958","105814.4","105813","105815","0.8438352027133853","0.8232888571021484","0.8672126602393634","105814.2","105813","105815"
"85001","0.1801776342114461","0.12993778790655763","0.24426616244628438","96067","96067","96067","0.5019685187623025","0.420057858293286","0.707323913439253","106067.4","106066","106068","0.8432572505433553","0.8198589744541014","0.8658722989148634","106067.2","106066","106068"
"85251","0.16738621827307715","0.11228383894092434","0.26424156972394075","96320","96320","96320","0.5017060174100374","0.41705897948831144","0.7073906442842526","106320.4","106319","106321","0.8439682674850773","0.8201418417276214","0.8663978809214743","106320.2","106319","106321"
"85501","0.17693216194682057","0.12068136923128485","0.24762054057355934","96573","96573","96573","0.49878498552793193","0.41788414740557583","0.6837911371501985","106573.4","106572","106574","0.8437889112291955","0.8170973954446952","0.8662753113340129","106573.2","106572","106574"
"85751","0.20063621963258912","0.12372628681751148","0.27485283370418034","96826","96826","96826","0.5041645558172692","0.42103447279388223","0.713261727992909","106826.4","106825","106827","0.8430841377346164","0.8189093963277326","0.8644360914953916","106826.2","106825","106827"
"86001","0.1993728098603864","0.12259821458114513","0.258578578787679","97079","97079","97079","0.4962966123570468","0.41685003324274544","0.7264759736203767","107079.4","107078","107080","0.8435182144925761","0.8208722975395094","0.8657372698584753","107079.2","107078","107080"
"86251","0.21967619137380345","0.14222020117584563","0.2798150445828996","97332","97332","97332","0.49717838391338587","0.41935951727681414","0.726775715385096","107332.4","107331","107333","0.8432944201943723","0.8227941220514043","0.8652770905090474","107332.2","107331","107333"
"86501","0.19906920988402774","0.12174726671618312","0.24528216755703278","97585","97585","97585","0.49958951011624075","0.4186742431729975","0.731133897931366","107585.4","107584","107586","0.8445858729330015","0.8227582937272653","0.86726016151986","107585.2","107584","107586"
"86751","0.18233577916453242","0.11851508623965441","0.25879368223461624","97838","97838","97838","0.49952254296902376","0.42107212948377554","0.7311572057013287","107838.4","107837","107839","0.8445470314309734","0.8206666371517584","0.8671375449081336","107838.2","107837","107839"
"87001","0.19095026215750288","0.13845913606842727","0.24320423587620432","98091","98091","98091","0.5012283645932124","0.4184796562285924","0.7452058166282522","108091.4","108090","108092","0.844263936524371","0.8199457959711683","0.865886664357648","108091.2","108090","108092"
"87251","0.19627672399681156","0.13120861257841474","0.24759916102695317","98344","98344","98344","0.5021198124632656","0.4177965000964455","0.7491650135881632","108344.4","108343","108345","0.8443160256907184","0.8199172037597469","0.8649501803497618","108344.2","108343","108345"
"87501","0.18944466903556414","0.10416222433338387","0.2517473025152084","98597","98597","98597","0.5049547548568556","0.4183955549657615","0.7508601223965823","108597.4","108596","108598","0.842833146616002","0.8146440706987065","0.8643490017498413","108597.2","108596","108598"
"87751","0.20652004744499114","0.12215826632108939","0.285412961849565","98850","98850","98850","0.5068265751462925","0.4132764035430087","0.754206582911439","108850.4","108849","108851","0.8431118861061959","0.8186561466561166","0.8670223163088217","108850.2","108849","108851"
"88001","0.20196680657634522","0.11183134201983129","0.293010322243571","99103","99103","99103","0.5014436480428344","0.41464982719998444","0.744393170564226","109103.4","109102","109104","0.8435254415056607","0.8233442842326817","0.8685612401336561","109103.2","109102","109104"
"88251","0.18221933002402596","0.13261629464720376","0.24598367366153578","99356","99356","99356","0.5030770662453606","0.4197181346177493","0.7506641938899663","109356.4","109355","109357","0.8433948020881964","0.8219701796992815","0.8669627494355355","109356.2","109355","109357"
"88501","0.19790565650865477","0.13971187273698377","0.3498642783943427","99609","99609","99609","0.5044344208642235","0.4171660197003975","0.7679889719134085","109609.4","109608","109610","0.8433219854736931","0.820109022102353","0.8642900117862402","109609.2","109608","109610"
"88751","0.2079243455703721","0.14214396796441703","0.2746456760970494","99862","99862","99862","0.5058505549750838","0.41781356940475967","0.7794295808038638","109862.4","109861","109863","0.8446263808780063","0.8230436924756661","0.8666077531905195","109862.2","109861","109863"
"89001","0.19115238640555002","0.13623956755162192","0.31660413620079464","100115","100115","100115","0.5019278420980544","0.4176266919059152","0.7267335946187214","110115.4","110114","110116","0.8434749908644786","0.820095558570148","0.8665130921579068","110115.2","110114","110116"
"89251","0.18823247916632002","0.14025613393321604","0.3185362806005952","100368","100368","100368","0.4988230212906476","0.4180348360431337","0.6865379419179265","110368.4","110367","110369","0.8444232055633671","0.8235282104694246","0.8679855450512246","110368.2","110367","110369"
"89501","0.19015229835946149","0.12412258899234847","0.259354792233681","100621","100621","100621","0.503710536401595","0.41935733517419377","0.7274438897163001","110621.4","110620","110622","0.844343240458136","0.8228388561610747","0.8661232803692227","110621.2","110620","110622"
"89751","0.22597426745415855","0.15368707139675805","0.3602371527717729","100874","100874","100874","0.5038262120091038","0.41493184924697185","0.7267690731822197","110874.4","110873","110875","0.842950872170063","0.8211254554481575","0.8643582240871384","110874.2","110873","110875"
"90001","0.21048260024585702","0.15914990177165783","0.26470022995649733","101127","101127","101127","0.5040882511739955","0.4130836297975378","0.7233656916124088","111127.4","111126","111128","0.8433805760158399","0.820514367138963","0.8647308539324605","111127.2","111126","111128"
"90251","0.21129723649249338","0.13741372228413556","0.3090856515301912","101380","101380","101380","0.5054094739123101","0.4149982907742106","0.7247065334113213","111380.4","111379","111381","0.843868698597588","0.8201827099890728","0.8662965699558516","111380.2","111379","111381"
"90501","0.21876549054461458","0.11793757346961727","0.3226227014613298","101633","101633","101633","0.49381633852063367","0.4160821879463005","0.7305832466394826","111633.4","111632","111634","0.8431741658191111","0.8242319460133671","0.8662899360317944","111633.2","111632","111634"
"90751","0.20327878158861862","0.13279766864700043","0.26652548788491426","101886","101886","101886","0.49591619396655906","0.4201906176136193","0.7353169894623648","111886.4","111885","111887","0.8439001676865165","0.8232107563039636","0.865008552582198","111886.2","111885","111887"
"91001","0.19213194636754644","0.13162564519926803","0.26718749109889317","102139","102139","102139","0.4974759900953452","0.4201198090075636","0.7491771063958715","112139.4","112138","112140","0.8443618432563407","0.8202893036775899","0.8658708946332044","112139.2","112138","112140"
"91251","0.19504206104116978","0.11521054962087682","0.2698147260985685","102392","102392","102392","0.49988939311180375","0.4208902049392586","0.7550878903141828","112392.4","112391","112393","0.8435145626182855","0.8216692604313943","0.8659914896998622","112392.2","112391","112393"
"91501","0.20648151892032346","0.1350537162481644","0.27429865062567205","102645","102645","102645","0.4986656710593945","0.41424896050405646","0.7485340115896604","112645.4","112644","112646","0.8439044877607458","0.8237393761476524","0.865258200236708","112645.2","112644","112646"
"91751","0.19884436153440696","0.15746842384759246","0.2769641888149116","102898","102898","102898","0.5008822620863131","0.41878073173728714","0.748100390087375","112898.4","112897","112899","0.8434519959552176","0.8207740040126088","0.864185916260254","112898.2","112897","112899"
"92001","0.19194325909016613","0.12217969641331632","0.28435320674209036","103151","103151","103151","0.5033347257152783","0.41600896193051834","0.7575438429130571","113151.4","113150","113152","0.844288487174331","0.8214517501044819","0.8665037183013305","113151.2","113150","113152"
"92251","0.20813636631411558","0.15207876949181087","0.255292332618202","103404","103404","103404","0.5045621575984204","0.41488060723790887","0.7672356968976972","113404.4","113403","113405","0.8441020317999103","0.8221936605773695","0.8642531485041074","113404.2","113403","113405"
"92501","0.19502856082821554","0.11833560932459877","0.2990385112496619","103657","103657","103657","0.5068645893561137","0.41650036969709686","0.7719768666733281","113657.4","113656","113658","0.8445528907908797","0.8241849381502273","0.8664420806165822","113657.2","113656","113658"
"92751","0.19741593462617907","0.1220749562761285","0.26892339439368296","103910","103910","103910","0.5094669311691359","0.4159634604263037","0.7789738538772825","113910.4","113909","113911","0.8454276398962592","0.8245862311926448","0.8670282676481961","113910.2","113909","113911"
"93001","0.19569815487263814","0.11534073866956093","0.2710049970680985","104163","104163","104163","0.5128030140661612","0.4162222641245935","0.7845880797823009","114163.4","114162","114164","0.8448690278563469","0.8244112990433397","0.8663185393607857","114163.2","114162","114164"
"93251","0.20593227033848405","0.11531928206032382","0.2890736212411667","104416","104416","104416","0.505750856080603","0.4147402382015393","0.7931346601681961","114416.4","114415","114417","0.8433354405331869","0.8228474881044958","0.8658031554286281","114416.2","114415","114417"
"93501","0.18841769729996466","0.12936169138168752","0.26078707718032346","104669","104669","104669","0.507101338588241","0.4176752610379122","0.7953040864545995","114669.4","114668","114670","0.8440518637903021","0.8255197837098892","0.8632734669065997","114669.2","114668","114670"
"93751","0.17723733300808453","0.10970698758959338","0.2716665590284326","104922","104922","104922","0.5081847196851016","0.41471990122261426","0.8030851833356725","114922.4","114921","114923","0.8434499884765998","0.8212293252455469","0.867016535374414","114922.2","114921","114923"
"94001","0.20711871258405493","0.13077792679230388","0.2703475516840287","105175","105175","105175","0.4968012354443478","0.4142084201848439","0.6854329019141516","115175.4","115174","115176","0.8437814575953315","0.8225425490057351","0.8646893446546307","115175.2","115174","115176"
"94251","0.19855610813396676","0.09819702280245654","0.2876722930333567","105428","105428","105428","0.501507487425962","0.41710890715679677","0.6975854629836208","115428.4","115427","115429","0.8444129125708166","0.8243462358238778","0.8683475040612553","115428.2","115427","115429"
"94501","0.19959549388060524","0.12427703082245858","0.28552208626532505","105681","105681","105681","0.5022859210903017","0.41560105598772773","0.7003479158699656","115681.4","115680","115682","0.8441748941425484","0.8229297911513699","0.8668735528911202","115681.2","115680","115682"
"94751","0.18708696456908983","0.11013738123408176","0.2652130048322644","105934","105934","105934","0.5023125855020208","0.4115693612864743","0.7045762669855218","115934.4","115933","115935","0.8450576952504745","0.8261769443189685","0.8662127118663016","115934.2","115933","115935"
"95001","0.20467051394600358","0.13156727838327684","0.2666022327370162","106187","106187","106187","0.5047933351741738","0.4161388590005445","0.7118200193988811","116187.4","116186","116188","0.8443194528151834","0.8199153334151346","0.8658407925242532","116187.2","116186","116188"
"95251","0.2091786840739224","0.12449304979700271","0.2612449947000361","106440","106440","106440","0.507298316431999","0.4109181172950593","0.721800062287054","116440.4","116439","116441","0.8436425512020704","0.8237067241939764","0.8645932748748558","116440.2","116439","116441"
"95501","0.23405641387865922","0.16479942395267586","0.3006349237584284","106693","106693","106693","0.5073081622980697","0.4089911429439243","0.7315843112426611","116693.4","116692","116694","0.8443580179161728","0.8258964413415647","0.8667226623449575","116693.2","116692","116694"
"95751","0.19287273523659096","0.12166567222376648","0.26027503277374026","106946","106946","106946","0.4983632999508538","0.4180282024631506","0.7311234786600064","116946.4","116945","116947","0.8445565440519631","0.8258582377808501","0.866187271583035","116946.2","116945","116947"
"96001","0.19229691378148395","0.12394853074187132","0.28146237032263344","107199","107199","107199","0.5011928946458896","0.4142205112144075","0.7408447401605629","117199.4","117198","117200","0.8446693709799711","0.8252571614921547","0.8654908928407024","117199.2","117198","117200"
"96251","0.20113918949772258","0.11293192416196769","0.2646874085590326","107452","107452","107452","0.5016012715888177","0.41770964059460736","0.7442614138047421","117452.4","117451","117453","0.8439054351624355","0.8246910278197237","0.865895400960035","117452.2","117451","117453"
"96501","0.2004295091853406","0.11999312968803595","0.28828746090454066","107705","107705","107705","0.5022513707726506","0.41179953372306466","0.7527563275332242","117705.4","117704","117706","0.844322405902887","0.8254165983789198","0.8642259809695723","117705.2","117704","117706"
"96751","0.21194710878604822","0.1287051037382513","0.2899135058305977","107958","107958","107958","0.5053013217295176","0.41354910001353307","0.7623017569681924","117958.4","117957","117959","0.8446109684400109","0.8231643134525818","0.8670807064917471","117958.2","117957","117959"
"97001","0.2129404237847064","0.13504895778666232","0.27142449554525266","108211","108211","108211","0.5048416138687201","0.41113277319899","0.7707498524211968","118211.4","118210","118212","0.8443339465024586","0.8217070026849991","0.8650961436620126","118211.2","118210","118212"
"97251","0.20581491362053228","0.12495214686674008","0.27557168966676426","108464","108464","108464","0.5105359923514327","0.4119840932598825","0.7739549767001975","118464.4","118463","118465","0.8438444789397781","0.828384205044177","0.8678108172115456","118464.2","118463","118465"
"97501","0.2017103675324244","0.1305109685115167","0.2712061271513615","108717","108717","108717","0.5128326071416931","0.4157976205222398","0.7767049758709118","118717.4","118716","118718","0.8445916195167127","0.824942772014657","0.8658888961617134","118717.2","118716","118718"
"97751","0.1942843441881637","0.13479963441873252","0.27084209065645615","108970","108970","108970","0.5136098337276347","0.4073779112988345","0.783766902961856","118970.4","118969","118971","0.844193870417282","0.8264975921726796","0.8646195298024895","118970.2","118969","118971"
"98001","0.19183510610162946","0.11885629204951169","0.25553229286173584","109223","109223","109223","0.5047132864314554","0.40863643336001143","0.7721107604597248","119223.4","119222","119224","0.8444930644743371","0.8256288758502933","0.8667243146744491","119223.2","119222","119224"
"98251","0.19362167064942978","0.12253477809713112","0.2702148925148373","109476","109476","109476","0.506926704956677","0.41128071802979926","0.7812805571388884","119476.4","119475","119477","0.8445752657130008","0.8242275482932765","0.8678307854656337","119476.2","119475","119477"
"98501","0.20138346492895337","0.1361147522863337","0.31343297607739473","109729","109729","109729","0.5086901642200738","0.4120566195013119","0.7897799917712286","119729.4","119728","119730","0.844972463299164","0.8268513403610462","0.8666141919584913","119729.2","119728","119730"
"98751","0.18838497991102185","0.12756061968823004","0.26896459732477507","109982","109982","109982","0.5118860996223172","0.41136728544907336","0.7998066570495201","119982.4","119981","119983","0.8447528595779034","0.8278352461244409","0.8656604560892376","119982.2","119981","119983"
"99001","0.21598567267385746","0.13993309196332943","0.2828624147591751","110235","110235","110235","0.5112621416176597","0.409851214572289","0.8045783318115148","120235.4","120234","120236","0.8445431715236943","0.8251992523716281","0.8654042860133696","120235.2","120234","120236"
"99251","0.20461670805889595","0.15883145589602352","0.2630128068995012","110488","110488","110488","0.5065153831357686","0.4143533422539756","0.7317002752632098","120488.4","120487","120489","0.8450779899386202","0.825684122019932","0.8659360017008204","120488.2","120487","120489"
"99501","0.20330515030792093","0.13635563417138583","0.30636797547106226","110741","110741","110741","0.5059140177371338","0.40873611860797715","0.7146882221578753","120741.4","120740","120742","0.8446678583365405","0.8263767108551832","0.8654896565038387","120741.2","120740","120742"
"99751","0.20934165031489432","0.1323620292632844","0.27500834567588706","110994","110994","110994","0.5052064615318864","0.40153797839218114","0.7160847433520181","120994.4","120993","120995","0.8437899200646098","0.8269719620654821","0.8664866509708841","120994.2","120993","120995"
"100001","0.21300274552524895","0.14110657115455813","0.3140132598159737","111247","111247","111247","0.5098308483684469","0.40891090634223","0.7370434767862897","121247.4","121246","121248","0.8440985199962417","0.8236550222818911","0.8648258458783452","121247.2","121246","121248"
