"stage2/step","Group: Danru_Complicate_cauchy - stage2/mcc_pearson","Group: Danru_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Danru_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Danru_Complicate_cauchy - _step","Group: Danru_Complicate_cauchy - _step__MIN","Group: Danru_Complicate_cauchy - _step__MAX","Group: Danru_Complicate_gumbel - stage2/mcc_pearson","Group: Danru_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: Danru_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: Danru_Complicate_gumbel - _step","Group: Danru_Complicate_gumbel - _step__MIN","Group: Danru_Complicate_gumbel - _step__MAX","Group: Danru_Complicate_gauss - stage2/mcc_pearson","Group: Danru_Complicate_gauss - stage2/mcc_pearson__MIN","Group: Danru_Complicate_gauss - stage2/mcc_pearson__MAX","Group: Danru_Complicate_gauss - _step","Group: Danru_Complicate_gauss - _step__MIN","Group: Danru_Complicate_gauss - _step__MAX","Group: Danru_Simple_cauchy - stage2/mcc_pearson","Group: Danru_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Danru_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Danru_Simple_cauchy - _step","Group: Danru_Simple_cauchy - _step__MIN","Group: Danru_Simple_cauchy - _step__MAX","Group: Danru_Simple_gumbel - stage2/mcc_pearson","Group: Danru_Simple_gumbel - stage2/mcc_pearson__MIN","Group: Danru_Simple_gumbel - stage2/mcc_pearson__MAX","Group: Danru_Simple_gumbel - _step","Group: Danru_Simple_gumbel - _step__MIN","Group: Danru_Simple_gumbel - _step__MAX","Group: Danru_Simple_gauss - stage2/mcc_pearson","Group: Danru_Simple_gauss - stage2/mcc_pearson__MIN","Group: Danru_Simple_gauss - stage2/mcc_pearson__MAX","Group: Danru_Simple_gauss - _step","Group: Danru_Simple_gauss - _step__MIN","Group: Danru_Simple_gauss - _step__MAX"
"78251","0.20593963141558186","0.12501484855753447","0.28587762441774134","99236.2","99235","99237","0.5628929461980483","0.4488750729441057","0.8482055239532527","99236.4","99235","99237","0.761865356428546","0.4977209538962981","0.8775727590381848","99236.4","99235","99237","0.3601738239750705","0.21891029348372681","0.44493730062161313","99237","99237","99237","0.7254401570648843","0.5008557254364739","0.937154418884079","99237","99237","99237","0.7711646795575382","0.5885828879061689","0.9959761315440598","99237","99237","99237"
"78501","0.2472450195322038","0.11259600494050567","0.3324113378465082","99489.2","99488","99490","0.5637000653459037","0.4453533780939726","0.8535332845516056","99489.4","99488","99490","0.7645900920505945","0.4981796694643278","0.8823538307518008","99489.4","99488","99490","0.40395218775480546","0.16230959184758104","0.5461371964644227","99490","99490","99490","0.7267132846146142","0.4989722661898764","0.9351206719580444","99490","99490","99490","0.7767759230713238","0.6037398989334858","0.9956437030543492","99490","99490","99490"
"78751","0.23528837168281452","0.12994893978654307","0.3132025354047301","99742.2","99741","99743","0.5684739978274079","0.4496754865071293","0.8590123594692969","99742.4","99741","99743","0.7745628437604293","0.5007125697936841","0.8925666526686671","99742.4","99741","99743","0.39092589921036847","0.30338438078856034","0.582216588895525","99743","99743","99743","0.7276849591343658","0.49664058607650413","0.9376498209667185","99743","99743","99743","0.7724371618719046","0.5737702830467437","0.9957833509170889","99743","99743","99743"
"79001","0.2632126755964479","0.14202001003094503","0.44805897127924393","99995.2","99994","99996","0.5427447612002692","0.4464984784446183","0.7587528137911077","99995.4","99994","99996","0.7779707946294552","0.49749583827044147","0.9017707083647493","99995.4","99994","99996","0.449293632916081","0.28616629019284606","0.6613709910602972","99996","99996","99996","0.7284760204775376","0.5108771196313281","0.9392072179343863","99996","99996","99996","0.7742846771947881","0.5966300744295531","0.9959519076521058","99996","99996","99996"
"79251","0.2339295156911967","0.11776538812907755","0.4040681554525471","100248.2","100247","100249","0.549074296740165","0.4500199329461586","0.8010573748588804","100248.4","100247","100249","0.7790408604791553","0.49554145608553357","0.9098289438070868","100248.4","100247","100249","0.4670168127218486","0.23228582694293587","0.6952635130852101","100249","100249","100249","0.7262913613685559","0.5098183802035252","0.9418118194109889","100249","100249","100249","0.7616504722056484","0.5752061422811996","0.9956325714963191","100249","100249","100249"
"79501","0.22427753882207496","0.16174927220577617","0.31286273094319406","100501.2","100500","100502","0.5477053708464756","0.445304862707539","0.7608380651106217","100501.4","100500","100502","0.7671655470043135","0.49929522241316004","0.9148038075718936","100501.4","100500","100502","0.3898796594983086","0.27199965573863744","0.5226534747114129","100502","100502","100502","0.7253063245753758","0.5103592743789228","0.9395917480001991","100502","100502","100502","0.7599625751177623","0.5855352410244926","0.9952619701581882","100502","100502","100502"
"79751","0.2397584599320191","0.16404576954083486","0.3212471474070645","100754.2","100753","100755","0.5491187045553738","0.44805955952407406","0.7985129249964593","100754.4","100753","100755","0.7736557928604182","0.4958835154833114","0.920886830390937","100754.4","100753","100755","0.44657613487188436","0.3404089887718114","0.553186015462885","100755","100755","100755","0.7259386705477778","0.5171711585287931","0.9390678099075176","100755","100755","100755","0.7621034268131781","0.5817866228823798","0.9955613761960992","100755","100755","100755"
"80001","0.22417129098647753","0.10580499616274933","0.3169953833550346","101007.2","101006","101008","0.551697386139762","0.4507930961318065","0.7938369872269457","101007.4","101006","101008","0.7393576073175638","0.4913547702930764","0.9237173014446848","101007.4","101006","101008","0.4480121182696881","0.33545702756254947","0.6078600968407034","101008","101008","101008","0.7239082361823911","0.5043696470097245","0.9357282260976314","101008","101008","101008","0.7612606467301554","0.5754230430193451","0.9954104440021888","101008","101008","101008"
"80251","0.21841217296781007","0.10733269505294112","0.34769464044024323","101260.2","101259","101261","0.5552922981940623","0.45139450145750376","0.8056187430231319","101260.4","101259","101261","0.7456608312277393","0.4936835351871001","0.9323019700477637","101260.4","101259","101261","0.3987865337969051","0.2972091380205055","0.627996814450042","101261","101261","101261","0.7218997571296354","0.48930044771544456","0.9347696484843208","101261","101261","101261","0.758936528467473","0.5796698635989904","0.9917576294183551","101261","101261","101261"
"80501","0.22447322582572996","0.1503743601344802","0.30360357631388196","101513.2","101512","101514","0.5589619917377286","0.44821041344200296","0.8222717103195549","101513.4","101512","101514","0.7484648640813802","0.4890194480746531","0.9375807415895915","101513.4","101512","101514","0.3389357561151583","0.1831654227543739","0.45190193946613144","101514","101514","101514","0.7241649671133777","0.5129326115302688","0.936407737528377","101514","101514","101514","0.7573716766183359","0.5703233171310722","0.992793856454266","101514","101514","101514"
"80751","0.24642060960777395","0.11040273677326655","0.3919556018242048","101766.2","101765","101767","0.5558835688065205","0.45081563696204086","0.8053429357423486","101766.4","101765","101767","0.7186596841042243","0.4916326022845765","0.7955771391025811","101766.4","101765","101767","0.47301135076430334","0.31884584591550874","0.6027788584483305","101767","101767","101767","0.7265249139934655","0.5244320737664834","0.9358020735906013","101767","101767","101767","0.7639715841150233","0.6087914483024481","0.993497430442496","101767","101767","101767"
"81001","0.25915189657723825","0.15785044834344916","0.4200369165616712","102019.2","102018","102020","0.5602875679376573","0.4552857840958905","0.8152980651240826","102019.4","102018","102020","0.7280000946866231","0.49036017299265877","0.7987347854583589","102019.4","102018","102020","0.4019227943470288","0.26672114603418795","0.5806097182179003","102020","102020","102020","0.7235366025523697","0.4971416838384261","0.9364200960376584","102020","102020","102020","0.7639884341102199","0.5866111543283231","0.9938745748624122","102020","102020","102020"
"81251","0.24568649778781598","0.11028240141060505","0.31780962101442556","102272.2","102271","102273","0.5510714780985929","0.44215751377648765","0.8164160936302585","102272.4","102271","102273","0.733138528644867","0.4900403051929717","0.8059217157326362","102272.4","102271","102273","0.3776107895519888","0.19729494150380786","0.48998559417719667","102273","102273","102273","0.7249804157655118","0.5035475676213567","0.9365184248845391","102273","102273","102273","0.7641086027038655","0.5824536727952031","0.9945594167630766","102273","102273","102273"
"81501","0.26062710337848155","0.15916767305250584","0.40597721988787994","102525.2","102524","102526","0.5531152143422815","0.45774263795072656","0.805759204567224","102525.4","102524","102526","0.7321522477123399","0.49136815604324235","0.804131383912094","102525.4","102524","102526","0.3525284833284517","0.14860710961876997","0.5429094398594169","102526","102526","102526","0.7220294920872687","0.4941609215728273","0.9335064931263872","102526","102526","102526","0.770034230319689","0.6151098616525071","0.9949300188308235","102526","102526","102526"
"81751","0.2357204686904834","0.1775818334362051","0.36637493220093487","102778.2","102777","102779","0.5550124251887822","0.45791410088966655","0.8229874346866136","102778.4","102777","102779","0.7369379709257637","0.4892546236705507","0.8083056311828412","102778.4","102777","102779","0.3991819781137118","0.2730431078193189","0.610809145165632","102779","102779","102779","0.7231813680132204","0.4920826182264071","0.9381793080011457","102779","102779","102779","0.7677153249973794","0.5824744789936218","0.995157229930158","102779","102779","102779"
"82001","0.2737041155175487","0.13678680076343364","0.40834150826930193","103031.2","103030","103032","0.5578106692675006","0.453758916713655","0.8311746869402479","103031.4","103030","103032","0.7445327993864345","0.49124308340578154","0.8149234546179163","103031.4","103030","103032","0.39666854494730697","0.23214334679677698","0.5703835494075499","103032","103032","103032","0.721474137634926","0.4999557029775163","0.9344521149586816","103032","103032","103032","0.7688965618611758","0.577851460079776","0.9954068750745177","103032","103032","103032"
"82251","0.229781350270382","0.13150383707342342","0.33745345762381407","103284.2","103283","103285","0.559323519769819","0.4566849366456525","0.8379588693484374","103284.4","103283","103285","0.7486381032871552","0.49182725360138174","0.822226885273715","103284.4","103283","103285","0.39495123339149785","0.26050171605906486","0.6054073429374727","103285","103285","103285","0.7241134756998704","0.4980871229503341","0.9385060185226809","103285","103285","103285","0.7705899642418673","0.5865542700555312","0.9952759537655798","103285","103285","103285"
"82501","0.2431918471198095","0.1839221839804257","0.3411091175141697","103537.2","103536","103538","0.5640471839342815","0.46168141220702485","0.8420713612732555","103537.4","103536","103538","0.7549557560088311","0.49595566463171287","0.8245050290825373","103537.4","103536","103538","0.3705540320236259","0.16720448284170908","0.6211195353359819","103538","103538","103538","0.7231331368730842","0.49705927269125905","0.9379268032167404","103538","103538","103538","0.7697937829662732","0.5708430174066802","0.9954367609614083","103538","103538","103538"
"82751","0.2602956495224005","0.12899914046332683","0.4056664575887473","103790.2","103789","103791","0.565886151328894","0.46594442572871053","0.849951204244413","103790.4","103789","103791","0.7582390010246067","0.4930266958149453","0.8379456699860814","103790.4","103789","103791","0.32945886456070234","0.1540271295946519","0.5066899521942313","103791","103791","103791","0.7205121272104384","0.49015262183459485","0.9421354156366494","103791","103791","103791","0.7693008294222081","0.5987023591941973","0.9746962946228431","103791","103791","103791"
"83001","0.2642901375752359","0.16577043526474772","0.429671970643206","104043.2","104042","104044","0.5651689249967756","0.46145361828098624","0.8278272435689148","104043.4","104042","104044","0.7664874053288642","0.4910059731119653","0.8479137519656232","104043.4","104042","104044","0.36520861289175116","0.20420181915537916","0.49458986709459224","104044","104044","104044","0.722496264925721","0.497588684690518","0.9399172541632118","104044","104044","104044","0.7723114385321426","0.5899953595328497","0.975799852515966","104044","104044","104044"
"83251","0.196151996232024","0.09458183437244869","0.338347499150064","104296.2","104295","104297","0.5639342980707304","0.4607310856786276","0.8420874462081184","104296.4","104295","104297","0.7738898574894014","0.49109403762696174","0.8604305232713007","104296.4","104295","104297","0.41990701727807683","0.16557712358966106","0.6580983248850516","104297","104297","104297","0.7199283210455462","0.48020463352567094","0.9424619366037826","104297","104297","104297","0.7752748748849949","0.6179958391524963","0.9769150634575204","104297","104297","104297"
"83501","0.25476301955160874","0.1524826078432907","0.5069922693692541","104549.2","104548","104550","0.5653315535560132","0.4521650298883973","0.8525167083726656","104549.4","104548","104550","0.7629105777903928","0.49153702658544696","0.8680265357195827","104549.4","104548","104550","0.4396209515246987","0.1635714018608211","0.5912877460532033","104550","104550","104550","0.7204344537209719","0.47907962662212794","0.9429332620929012","104550","104550","104550","0.7708671186255283","0.590925294114146","0.9800637396991299","104550","104550","104550"
"83751","0.2319238900014205","0.20408093935163482","0.2780148506284235","104802.2","104801","104803","0.5266082635385733","0.4599368033742287","0.8036474511151276","104802.4","104801","104803","0.7606466060000698","0.49238971534999754","0.8768100878521272","104802.4","104801","104803","0.3871135801314297","0.11129763866702717","0.5805532710847858","104803","104803","104803","0.7225305623789662","0.5045851529732355","0.9438090480652633","104803","104803","104803","0.7709128007073234","0.6071354188624892","0.981908884976586","104803","104803","104803"
"84001","0.22843326652957496","0.06804174456668598","0.3493994835738584","105055.2","105054","105056","0.5526334921706442","0.4661923484924215","0.7625378732192589","105055.4","105054","105056","0.7658226082250732","0.49112398184742523","0.884810526527424","105055.4","105054","105056","0.4553655447887399","0.31032727760374607","0.639217518551666","105056","105056","105056","0.7202855689116051","0.4998515284532816","0.9428819330110493","105056","105056","105056","0.7764597231550826","0.6005313598670758","0.9839918961331366","105056","105056","105056"
"84251","0.23317210629674207","0.11102825636427685","0.3444284904844783","105308.2","105307","105309","0.5553817476395589","0.46243327489143055","0.7888152935130418","105308.4","105307","105309","0.7694881663238716","0.4952117062048173","0.8927630451462386","105308.4","105307","105309","0.37580623591036144","0.22018936974003048","0.5065706136539054","105309","105309","105309","0.7227012672788058","0.499970748411202","0.9433855718225529","105309","105309","105309","0.772608478280335","0.5863446017542088","0.9858843980707864","105309","105309","105309"
"84501","0.22910030906047107","0.14401428525341037","0.3313389906837004","105561.2","105560","105562","0.5565935382444981","0.45949495595571854","0.8032894767940058","105561.4","105560","105562","0.7576611732657943","0.4927865946884782","0.889339164354239","105561.4","105560","105562","0.33422856894239866","0.15036874460676944","0.5917475606547311","105562","105562","105562","0.7256905842289856","0.5211788762628898","0.9439791580424787","105562","105562","105562","0.7717280240888525","0.5988160737157285","0.9873520283583641","105562","105562","105562"
"84751","0.24583482602494472","0.11068973508148847","0.3640143804501153","105814.2","105813","105815","0.559350038996344","0.46869892764730237","0.808204350739951","105814.4","105813","105815","0.7639155952259032","0.4935270797352702","0.9013262119541391","105814.4","105813","105815","0.4241777812083475","0.2171289829522206","0.5618414230378334","105815","105815","105815","0.7198896107012465","0.49267215504292866","0.9318063272313903","105815","105815","105815","0.7710209234678433","0.583527171618442","0.9888693408135482","105815","105815","105815"
"85001","0.22648886541361338","0.11270148940292372","0.4106249992594605","106067.2","106066","106068","0.5602244657614566","0.4655865740891009","0.8037900225713391","106067.4","106066","106068","0.7469506755748752","0.493902375625185","0.9107674562171241","106067.4","106066","106068","0.3771799965174589","0.19216064166355684","0.5852445557945055","106068","106068","106068","0.7205928389463706","0.49966210757983626","0.9287326774463859","106068","106068","106068","0.7710672208261455","0.592569378712399","0.9899920131939615","106068","106068","106068"
"85251","0.24198104673455342","0.1311865669443284","0.35987413922129524","106320.2","106319","106321","0.5607322407821115","0.4665215104477974","0.8023269885268653","106320.4","106319","106321","0.7424689770533527","0.4906992230603544","0.9201923583122262","106320.4","106319","106321","0.37871779750281664","0.03332808866308821","0.6159631426200846","106321","106321","106321","0.7187722697763967","0.4938736465102078","0.935462322991337","106321","106321","106321","0.7727222680185629","0.5926264793370212","0.9911503825206456","106321","106321","106321"
"85501","0.18889173121180644","0.1381247150750179","0.25472508281890993","106573.2","106572","106574","0.5567340773944413","0.4657718358253929","0.7758474408275223","106573.4","106572","106574","0.7467620496295571","0.4957526823073236","0.9262786261058263","106573.4","106572","106574","0.3836421942208483","0.18954876474713733","0.5484308371294845","106574","106574","106574","0.7213914417866271","0.48997239193007197","0.9342453393897082","106574","106574","106574","0.7752929969121426","0.5890190423090065","0.9921670480091338","106574","106574","106574"
"85751","0.2886635990678767","0.21715238764242328","0.40153379673431766","106826.2","106825","106827","0.5618685580748585","0.4656292182539053","0.8092986713937517","106826.4","106825","106827","0.7412299581256448","0.49187785178850846","0.934540052520609","106826.4","106825","106827","0.40826909708941284","0.25452856568715215","0.597701042570994","106827","106827","106827","0.7174869249890191","0.4798324141957637","0.9365173548951025","106827","106827","106827","0.7752354905012966","0.5910502279570617","0.9936879568816946","106827","106827","106827"
"86001","0.2640244201585194","0.12992045106487068","0.39126778649695504","107079.2","107078","107080","0.556186447212437","0.4646992448009072","0.8243838956495149","107079.4","107078","107080","0.740715098020003","0.4848068547594604","0.9379634089626702","107079.4","107078","107080","0.4107243261189885","0.16639794180465303","0.6507610920115533","107080","107080","107080","0.7189086534794605","0.485834062096311","0.933337673830474","107080","107080","107080","0.7739740901016648","0.5964723336332833","0.9943370415112511","107080","107080","107080"
"86251","0.24050926407993253","0.14481047499431665","0.4163484056636168","107332.2","107331","107333","0.5556695758040223","0.4646972394717257","0.8246269877751914","107332.4","107331","107333","0.7373317254666426","0.49256291188374063","0.8709038194561135","107332.4","107331","107333","0.4229147540289243","0.28907562345214394","0.5927262212756953","107333","107333","107333","0.7216742076446586","0.5063280189707341","0.9352794637213498","107333","107333","107333","0.7740100045324171","0.5849852741100595","0.9945397211109385","107333","107333","107333"
"86501","0.262372255754279","0.09300806751036292","0.3482129112792302","107585.2","107584","107586","0.5591366962202635","0.46354644276520346","0.8273515040650977","107585.4","107584","107586","0.742713346040454","0.49000704480685053","0.8743971561435613","107585.4","107584","107586","0.4439652553619786","0.0900618329872313","0.6080571359090584","107586","107586","107586","0.719085418082184","0.49692245872730395","0.9364154683272333","107586","107586","107586","0.7765096410563694","0.6041127772072735","0.9953173880711058","107586","107586","107586"
"86751","0.18172695342934614","0.13830995698597076","0.25846324509651025","107838.2","107837","107839","0.5582593647588168","0.4679210793386611","0.8276911204694999","107838.4","107837","107839","0.7484565540007119","0.4903930930275221","0.8768483493938071","107838.4","107837","107839","0.41975796493860623","0.20439171578721868","0.6299519009572719","107839","107839","107839","0.7198965210090507","0.5034877777143297","0.9329314029934538","107839","107839","107839","0.7749662671658223","0.5749171149072193","0.9925901462579573","107839","107839","107839"
"87001","0.21089139836416","0.12087305594658357","0.35819580527083617","108091.2","108090","108092","0.5594762838736166","0.46537154747919773","0.845651434071453","108091.4","108090","108092","0.7542976549085153","0.48826189735428854","0.8861178869067926","108091.4","108090","108092","0.35706355897046643","0.14218505665017592","0.48577475248854546","108092","108092","108092","0.7218788015552622","0.5039575122237123","0.9388159566033533","108092","108092","108092","0.7762984292534532","0.5813499380008146","0.9926202751187159","108092","108092","108092"
"87251","0.22632435354706376","0.14490374128728697","0.3961329002650614","108344.2","108343","108345","0.5616304752952823","0.4629586558668163","0.8463937535219601","108344.4","108343","108345","0.75889761775836","0.4928241242977395","0.8947474002927936","108344.4","108343","108345","0.38246972168503457","0.27429142642541","0.5542000930814177","108345","108345","108345","0.7194179992851268","0.49806816758483413","0.9366714993838049","108345","108345","108345","0.769828289759945","0.580372101718047","0.992871411699838","108345","108345","108345"
"87501","0.1990577532932935","0.04743021095690737","0.3251966510410533","108597.2","108596","108598","0.5650143414164229","0.4628658703449341","0.8540055024386334","108597.4","108596","108598","0.760948622454851","0.4851597576441242","0.8858889911044614","108597.4","108596","108598","0.3573947555685013","0.1608370692841559","0.5055330650254853","108598","108598","108598","0.7208445574229697","0.4885746402657177","0.9411855467468576","108598","108598","108598","0.7794094175205795","0.6088574095086942","0.992727191273817","108598","108598","108598"
"87751","0.2231059135464959","0.11235234426807199","0.4031968908583271","108850.2","108849","108851","0.5667700020999626","0.46312703605281264","0.853217483166129","108850.4","108849","108851","0.7733008221087452","0.49542452668483916","0.9020637816918089","108850.4","108849","108851","0.34294526103176126","0.15556272474339825","0.5882981140508147","108851","108851","108851","0.719163512868636","0.4931785016763741","0.9379153389297269","108851","108851","108851","0.7769422485576614","0.595768669302243","0.9932414541923246","108851","108851","108851"
"88001","0.2593829209294065","0.10481014693675564","0.40236612088583","109103.2","109102","109104","0.5598932230224895","0.4551971410445989","0.8463268992094026","109103.4","109102","109104","0.7765862913346666","0.4900544443602753","0.9076191542738371","109103.4","109102","109104","0.39345320984089566","0.21488665591470277","0.6144126485543244","109104","109104","109104","0.7208442671835048","0.4947954821916009","0.9426364532937045","109104","109104","109104","0.7819634550771746","0.5943638490419233","0.9931653279871946","109104","109104","109104"
"88251","0.25096410546506037","0.14242626837756306","0.3692874898362327","109356.2","109355","109357","0.5624200399283519","0.46570782773054387","0.8569672307629194","109356.4","109355","109357","0.7849080976002095","0.4858246692297715","0.9155419662518763","109356.4","109355","109357","0.38113764731875827","0.21425067907255976","0.5211103088692343","109357","109357","109357","0.7205345346038083","0.4971071511909761","0.9402732480145701","109357","109357","109357","0.7762832896414434","0.595394876744287","0.9941101006825502","109357","109357","109357"
"88501","0.21951904649086992","0.10293123293023088","0.4164350478385897","109609.2","109608","109610","0.5630715608708254","0.45804463795588807","0.8699121562161498","109609.4","109608","109610","0.7918518730936976","0.48289662817738305","0.9231613654256792","109609.4","109608","109610","0.39505353882455574","0.1615085949211644","0.5054731740912283","109610","109610","109610","0.7173695207851827","0.4829528609309768","0.9391927473961812","109610","109610","109610","0.7775104151214726","0.5995155679134929","0.9943733860542031","109610","109610","109610"
"88751","0.2441480235455848","0.12437471676981886","0.4315807310350374","109862.2","109861","109863","0.5644833344556153","0.46052867109281104","0.8816628459514979","109862.4","109861","109863","0.7967478705316065","0.48560293493310847","0.9319850266535523","109862.4","109861","109863","0.3859319967143661","0.27675772857533554","0.5797989839892521","109863","109863","109863","0.7208135690481974","0.49739518616205586","0.9410568887828483","109863","109863","109863","0.7728949495918631","0.6114783458564783","0.994550237602149","109863","109863","109863"
"89001","0.22488106672396518","0.13580640902361701","0.3866007047192142","110115.2","110114","110116","0.5604063461249043","0.4622733325155755","0.8302426261381248","110115.4","110114","110116","0.7985882634907053","0.4841470994670714","0.9396346244933431","110115.4","110114","110116","0.378727110653829","0.15437822664016607","0.562189999173545","110116","110116","110116","0.7222191334519267","0.5030540415710183","0.9400431478209811","110116","110116","110116","0.7751215249668678","0.6056624551596282","0.9946365934821774","110116","110116","110116"
"89251","0.22938896574896667","0.12642137486857943","0.34271777751714316","110368.2","110367","110369","0.5576036615320543","0.4605831024596954","0.7841573199757409","110368.4","110367","110369","0.8031853888784193","0.4814947327370625","0.9433810476808882","110368.4","110367","110369","0.3170613943631572","0.05562809167254604","0.5142708860734735","110369","110369","110369","0.7178419762811555","0.49677771928646547","0.9202939972270007","110369","110369","110369","0.7732653936528723","0.5948530898794947","0.9947512302161775","110369","110369","110369"
"89501","0.2532539429220821","0.13221313858278452","0.3766167176851918","110621.2","110620","110622","0.5629268677757968","0.4627994096507372","0.8312051435529699","110621.4","110620","110622","0.7932270860782824","0.48944863222737023","0.9516136989461741","110621.4","110620","110622","0.3939132949081565","0.28278398817758676","0.6773091527977275","110622","110622","110622","0.7188616754627366","0.4897103766261111","0.9255233846586811","110622","110622","110622","0.7757090254779976","0.6087006619703256","0.9948821067324678","110622","110622","110622"
"89751","0.21530769935318622","0.1706407522087507","0.3358785485724775","110874.2","110873","110875","0.5648749536998288","0.4610026056885809","0.8313096686099662","110874.4","110873","110875","0.7836870293685957","0.4853481490786429","0.9565665024275727","110874.4","110873","110875","0.3823696005117219","0.23096571569511012","0.5490564944427193","110875","110875","110875","0.7199954462268441","0.4993667769338937","0.9259944196378048","110875","110875","110875","0.7716441842896644","0.602262459816515","0.9748198141224323","110875","110875","110875"
"90001","0.23379455497335","0.13465385473905775","0.34144089039213804","111127.2","111126","111128","0.5630619778773204","0.4569858828303509","0.8313603354615896","111127.4","111126","111128","0.7831627326019327","0.48724303601744745","0.9615791520012463","111127.4","111126","111128","0.4462817182227347","0.3009530013233363","0.6180350202291339","111128","111128","111128","0.718917501862923","0.5025547245171331","0.9248052330228433","111128","111128","111128","0.770932772555486","0.594056042845266","0.9767395560054752","111128","111128","111128"
"90251","0.25390841520744195","0.1573346413788774","0.4055982139157946","111380.2","111379","111381","0.5648157342893579","0.4618923160285884","0.8282098948490695","111380.4","111379","111381","0.7721029787972771","0.4889369740481353","0.9644143071704955","111380.4","111379","111381","0.33194035723201065","0.19718961311246755","0.43746045985933724","111381","111381","111381","0.7173729568696159","0.4861022092276262","0.9316773940654984","111381","111381","111381","0.7722730000298456","0.5751139399912012","0.979613186452262","111381","111381","111381"
"90501","0.24112701890354188","0.13319895563402523","0.39145140652503035","111633.2","111632","111634","0.552478479817233","0.4645756004771158","0.8327459821019214","111633.4","111632","111634","0.7692476401515478","0.48641153113182767","0.966403794441119","111633.4","111632","111634","0.2848665724286138","0.13440368231317626","0.565543380839628","111634","111634","111634","0.7198054685188771","0.5084876564543103","0.9338516985552042","111634","111634","111634","0.772158672285305","0.5905275032262632","0.981992383529033","111634","111634","111634"
"90751","0.2560975574798038","0.1700281001850129","0.39224309505476035","111886.2","111885","111887","0.5541016241715353","0.4653773722965033","0.8384723281044344","111886.4","111885","111887","0.7556673963358617","0.4881173824642867","0.8709684777302137","111886.4","111885","111887","0.4106190075795036","0.28883634133374453","0.589044238847578","111887","111887","111887","0.7167534674196543","0.48688564096065484","0.938255081780501","111887","111887","111887","0.7720962861694477","0.5969991939800098","0.9838565835278325","111887","111887","111887"
"91001","0.2659348917691437","0.11994051844660569","0.38987267700264244","112139.2","112138","112140","0.5581838281459406","0.46763320542735876","0.8578850778553315","112139.4","112138","112140","0.7630465376636278","0.4875981529758002","0.867692720296529","112139.4","112138","112140","0.32093700329771735","0.13029557314710274","0.5013026570058033","112140","112140","112140","0.7214630787887548","0.4998919671105672","0.9398965462345968","112140","112140","112140","0.7726361471616728","0.5861469561928018","0.98547064509444","112140","112140","112140"
"91251","0.2068591400538354","0.11794509658586061","0.30818330572761327","112392.2","112391","112393","0.5581684864987441","0.46550755908348007","0.8589238492134852","112392.4","112391","112393","0.7675959812991208","0.48655541459501367","0.8733214243325247","112392.4","112391","112393","0.39856890105078074","0.2625741326717663","0.5083819242862682","112393","112393","112393","0.7203936824550192","0.48557534028373145","0.9431662983167208","112393","112393","112393","0.7729733550488856","0.6013744786655779","0.9872907575740482","112393","112393","112393"
"91501","0.2699105496992154","0.19321075609573307","0.40482577256466656","112645.2","112644","112646","0.5580813684179379","0.46081289923220614","0.8529954462250627","112645.4","112644","112646","0.7690034360513096","0.48209191987607325","0.8755957788845977","112645.4","112644","112646","0.46147007947834906","0.3349001921536756","0.6152525302696382","112646","112646","112646","0.7115014881244875","0.4886993512238346","0.9399709727761884","112646","112646","112646","0.7742641343629162","0.60662065716538","0.9884326982246162","112646","112646","112646"
"91751","0.22087228711453263","0.08834974583529477","0.31266801072091144","112898.2","112897","112899","0.5604926015903025","0.46070277910561785","0.8527646555453234","112898.4","112897","112899","0.7749103733323075","0.4849976222844263","0.8739728770689551","112898.4","112897","112899","0.44809694052724164","0.26509403133543746","0.6693189667314323","112899","112899","112899","0.7191235137330627","0.49596449065797765","0.9417261142114993","112899","112899","112899","0.7725676755465294","0.6052036924337366","0.9894706773764081","112899","112899","112899"
"92001","0.2708523092255756","0.16139958785282765","0.48179401275421796","113151.2","113150","113152","0.562407128841067","0.46013711606462665","0.8624756924540028","113151.4","113150","113152","0.7817536517328146","0.484277702944374","0.8866595524603967","113151.4","113150","113152","0.4415716007692561","0.33153756992027067","0.6340092202204007","113152","113152","113152","0.7193287554938238","0.4871202283413893","0.9407687713344927","113152","113152","113152","0.7720609123356167","0.6040932026140003","0.9911563004975595","113152","113152","113152"
"92251","0.2506435647768881","0.11408518471908886","0.40338222544338737","113404.2","113403","113405","0.5643481849116121","0.4628906447787398","0.8704595443632914","113404.4","113403","113405","0.7873655322820918","0.48622532519056233","0.8702326849097737","113404.4","113403","113405","0.3786327635866332","0.1288477076019757","0.5505037661671762","113405","113405","113405","0.717024014918092","0.4871057307295826","0.9419104812566936","113405","113405","113405","0.7705375337029661","0.591331871820549","0.9922966866676638","113405","113405","113405"
