"stage2/step","Group: Ours_MSE_Simple_cauchy - stage2/mcc_spearman","Group: Ours_MSE_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Ours_MSE_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Ours_MSE_Simple_cauchy - _step","Group: Ours_MSE_Simple_cauchy - _step__MIN","Group: Ours_MSE_Simple_cauchy - _step__MAX","Group: Ours_MSE_Complicate_cauchy - stage2/mcc_spearman","Group: Ours_MSE_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Ours_MSE_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Ours_MSE_Complicate_cauchy - _step","Group: Ours_MSE_Complicate_cauchy - _step__MIN","Group: Ours_MSE_Complicate_cauchy - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_spearman","Group: Ours_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Ours_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_spearman","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX"
"60001","0.5637322398279779","0.42396321987257285","0.6486760001146697","80768","80768","80768","0.22978727864598208","0.1478384474998546","0.3084658371832998","80767.2","80766","80768","0.7128507520261517","0.6299414011842136","0.771755454687295","80768","80768","80768","0.5439120456434422","0.4523800555082101","0.6298553546858807","80767.2","80766","80768"
"60251","0.5725884501254135","0.5212389724202701","0.6470205978977707","81021","81021","81021","0.23303983067565048","0.15309325823417413","0.3063888249762566","81020.2","81019","81021","0.7137445251345131","0.6311194913309298","0.7685292265075151","81021","81021","81021","0.5448809930908126","0.45085600461102376","0.6341831425820007","81020.2","81019","81021"
"60501","0.5733019270906977","0.519866751166608","0.6527622609803999","81274","81274","81274","0.22998759381887884","0.1444551189917673","0.30993853283249023","81273.2","81272","81274","0.71346434204349","0.6281664307043012","0.7651791237409569","81274","81274","81274","0.5420604998314518","0.45727753211827926","0.6310166847377479","81273.2","81272","81274"
"60751","0.5745042561115221","0.5237652172989135","0.6546550244605003","81527","81527","81527","0.22512137905008225","0.1352979793300771","0.3066136867850968","81526.2","81525","81527","0.7126264281231748","0.6343190100016985","0.7686903085919331","81527","81527","81527","0.5437784131828762","0.45426764020065036","0.6341503958543717","81526.2","81525","81527"
"61001","0.5745309111601743","0.5239918151082391","0.6521373346356129","81780","81780","81780","0.2363849306668985","0.1446326831628516","0.3122075342552887","81779.2","81778","81780","0.7129298927521136","0.6291310012064607","0.7688131464429245","81780","81780","81780","0.5433113755063513","0.4487362818357494","0.6330883670219578","81779.2","81778","81780"
"61251","0.5738320589443208","0.5254323900121244","0.6509777828558203","82033","82033","82033","0.23652091460985297","0.15472485266374653","0.30704599443885344","82032.2","82031","82033","0.7128418820068851","0.6294481821430553","0.767562121072021","82033","82033","82033","0.5433962162988762","0.4487593011585835","0.63397624414901","82032.2","82031","82033"
"61501","0.5728363383436991","0.5183438198079546","0.649431892393094","82286","82286","82286","0.2407976761597896","0.18253927950657556","0.3119379582304231","82285.2","82284","82286","0.7120132763823793","0.6276224684138648","0.7665973675977146","82286","82286","82286","0.5437134191466596","0.45176304435713527","0.6370530964805103","82285.2","82284","82286"
"61751","0.5747592869548475","0.5244645398821349","0.6536220756614161","82539","82539","82539","0.2474782392192676","0.16455114043463095","0.31733056337717624","82538.2","82537","82539","0.7121951504026351","0.6332756570777026","0.7673968575700449","82539","82539","82539","0.5402044027804911","0.44521193270501663","0.6375280068556349","82538.2","82537","82539"
"62001","0.5753694811902179","0.5246415958548036","0.6502489780199635","82792","82792","82792","0.2432702819150113","0.2000302923832029","0.2971996656905832","82791.2","82790","82792","0.7115827888481306","0.6336470321989661","0.7690802703732523","82792","82792","82792","0.5444584792632796","0.4546810783334819","0.633943207204102","82791.2","82790","82792"
"62251","0.5752403133909524","0.5117453453401433","0.6546953368295715","83045","83045","83045","0.2543964901851382","0.2062386996306172","0.3310857195567916","83044.2","83043","83045","0.7143154800557098","0.629318061281355","0.7682577635056754","83045","83045","83045","0.5429923268979098","0.44717607516839575","0.6279720004039315","83044.2","83043","83045"
"62501","0.5780218031385196","0.5312809658977731","0.6522728596039485","83298","83298","83298","0.25093268948525105","0.21578465567893063","0.31372427016545357","83297.2","83296","83298","0.7126999212872802","0.6276364300096021","0.7667809646104266","83298","83298","83298","0.5458878137401962","0.44658280060986566","0.6374507385609737","83297.2","83296","83298"
"62751","0.5778781175583074","0.5234921493624173","0.6498904128151385","83551","83551","83551","0.2562882975076939","0.20833859036151875","0.30416232227091494","83550.2","83549","83551","0.7141077300686405","0.6311762383538353","0.7670759008794604","83551","83551","83551","0.5444528964339092","0.4516893077233971","0.633621145015069","83550.2","83549","83551"
"63001","0.5791080165872788","0.5261765245001331","0.6578735254875719","83804","83804","83804","0.2528176245160006","0.21878723433480646","0.2999097543998498","83803.2","83802","83804","0.7137959710247241","0.6301514577567812","0.7704408373101174","83804","83804","83804","0.5459401852446114","0.4532966823291189","0.6368845472866915","83803.2","83802","83804"
"63251","0.5704505332180282","0.4570653234611499","0.6389448454783165","84057","84057","84057","0.25494690727474173","0.2202647313710872","0.3006935014730255","84056.2","84055","84057","0.7128769883573933","0.6266260916090781","0.769977981519599","84057","84057","84057","0.5460983245158688","0.4416545254603504","0.6369850963079824","84056.2","84055","84057"
"63501","0.5727047975737427","0.4614948626414508","0.6472526842172374","84310","84310","84310","0.2391642566778705","0.11911003466926658","0.29941032349040203","84309.2","84308","84310","0.7133555194681611","0.62987871291319","0.7660514534235947","84310","84310","84310","0.5485552328858887","0.45437402473186717","0.6347078936892872","84309.2","84308","84310"
"63751","0.5734731806899902","0.4559161600075725","0.6540061196281286","84563","84563","84563","0.2496216521064208","0.22219609721779882","0.2972258020196489","84562.2","84561","84563","0.712884736316892","0.6295463409518162","0.7664908412973048","84563","84563","84563","0.5481578108174501","0.4489554640631006","0.6401979423435149","84562.2","84561","84563"
"64001","0.5728951064833867","0.4687835325130454","0.6490114906557137","84816","84816","84816","0.2534069734782619","0.2167979728799406","0.29878831913450266","84815.2","84814","84816","0.7140988517691826","0.6352184991841948","0.7707201846525468","84816","84816","84816","0.5465262971078902","0.45033218383809004","0.6405340096549446","84815.2","84814","84816"
"64251","0.5688426743788135","0.46165926966965337","0.6425623441615046","85069","85069","85069","0.2531369150009638","0.22080073011552398","0.2968600050314668","85068.2","85067","85069","0.712869437499614","0.6283623522629015","0.7667360624397824","85069","85069","85069","0.5464951717234772","0.4520533364634227","0.6340531054873036","85068.2","85067","85069"
"64501","0.569655607065233","0.4616746043688467","0.6547019397780344","85322","85322","85322","0.25393732916204265","0.16390595049963083","0.3161398122057052","85321.2","85320","85322","0.7126763833818593","0.632372281805099","0.7662515309416555","85322","85322","85322","0.5486160019417539","0.4545988378301959","0.6446603375104958","85321.2","85320","85322"
"64751","0.5770451522802693","0.5102616043334723","0.654179801155663","85575","85575","85575","0.25309265017545385","0.17586545997066805","0.32045029026546357","85574.2","85573","85575","0.7130010752130534","0.6313313920699358","0.7687969986027987","85575","85575","85575","0.5499792498385281","0.4520063915664432","0.6351897136865631","85574.2","85573","85575"
"65001","0.5769275548683522","0.5024900522744745","0.6565118161013856","85828","85828","85828","0.25290669664639626","0.178234174768702","0.3116796560750133","85827.2","85826","85828","0.7126699459040076","0.6308512257479945","0.7703025415895445","85828","85828","85828","0.5501561825699288","0.4539677815973843","0.6366854535412159","85827.2","85826","85828"
"65251","0.5713945485633959","0.495841961511871","0.6301793237576694","86081","86081","86081","0.24803022724611581","0.17331997610487035","0.32374397104760666","86080.2","86079","86081","0.7130591359079752","0.6328242776995533","0.7716031259961739","86081","86081","86081","0.5495870039979305","0.45332011830668895","0.6381644837948567","86080.2","86079","86081"
"65501","0.5703801594048232","0.5003461515868692","0.6304774694714032","86334","86334","86334","0.23629814496617377","0.16493126985838288","0.30280589687561654","86333.2","86332","86334","0.7129344828991409","0.6297939125542737","0.7687703587686544","86334","86334","86334","0.5474879035125856","0.46042637215804083","0.6416799150061124","86333.2","86332","86334"
"65751","0.5644803009399064","0.44747098300365673","0.6301665098871837","86587","86587","86587","0.23408913292485542","0.1690581457735965","0.30143662735779053","86586.2","86585","86587","0.7128090855249302","0.6297810202900093","0.7634933974117941","86587","86587","86587","0.5485059613456797","0.45545447057312727","0.6345287104999089","86586.2","86585","86587"
"66001","0.5607642651769724","0.43854653366388624","0.6355412387624442","86840","86840","86840","0.24153220661094346","0.1727697155013614","0.30259192730987516","86839.2","86838","86840","0.7146859365272313","0.6320165057399939","0.7673966930148869","86840","86840","86840","0.5513385710975522","0.4536613867856182","0.6427388318746016","86839.2","86838","86840"
"66251","0.5645532021316335","0.44966750495154956","0.6395011590126497","87093","87093","87093","0.23724347138002697","0.1656543229549296","0.30260768468455607","87092.2","87091","87093","0.7134055183858665","0.6302359978609732","0.7668920068831976","87093","87093","87093","0.5519422389334635","0.4546689066252257","0.6409711610844055","87092.2","87091","87093"
"66501","0.5698718352066082","0.46714345691904047","0.643459644707072","87346","87346","87346","0.24438002227433095","0.1650955116186372","0.32953932888572346","87345.2","87344","87346","0.7128740793374375","0.6298222951024202","0.7644528605209416","87346","87346","87346","0.5496015784531891","0.4494970097932435","0.6351655657490161","87345.2","87344","87346"
"66751","0.5656872479269849","0.4425767093963886","0.6377695620992765","87599","87599","87599","0.252598758272769","0.16694864695336648","0.3364129905863439","87598.2","87597","87599","0.7124270415804628","0.6280542242943753","0.7640475977314095","87599","87599","87599","0.5517870965572435","0.45304231461653377","0.6362435244631136","87598.2","87597","87599"
"67001","0.5656460726468798","0.44498449817604263","0.6411121283398941","87852","87852","87852","0.25924501971823133","0.16192298235289068","0.33221467844343466","87851.2","87850","87852","0.7118622091736275","0.626405876136001","0.7659454008716314","87852","87852","87852","0.5502618254074836","0.45082563492780786","0.6372686728991814","87851.2","87850","87852"
"67251","0.5663525498935557","0.4924463930857961","0.6280956587637209","88105","88105","88105","0.2675872036621459","0.21843341013688242","0.33690650313905873","88104.2","88103","88105","0.7134715359694234","0.6281914514201351","0.7640697458014357","88105","88105","88105","0.5528028992681777","0.45287459154847465","0.6383307774513529","88104.2","88103","88105"
"67501","0.5684285108713232","0.48575762297405234","0.6277393149347621","88358","88358","88358","0.2662567141645839","0.20906183465458886","0.32609125657150445","88357.2","88356","88358","0.7137902470288793","0.6280438904943141","0.7677919082992757","88358","88358","88358","0.5491319964739804","0.44549579626142544","0.6403079217319231","88357.2","88356","88358"
"67751","0.5678250411563279","0.4772126242418547","0.6240749130051466","88611","88611","88611","0.26712005290763574","0.21240381032543665","0.334108301670807","88610.2","88609","88611","0.7147421647242131","0.6278427835454926","0.7684185738230465","88611","88611","88611","0.5506227082753827","0.45299003685011","0.6442177325402363","88610.2","88609","88611"
"68001","0.5633294003557541","0.46508890376462125","0.6207497346234222","88864","88864","88864","0.26401927791464924","0.212047672677001","0.3442283420843256","88863.2","88862","88864","0.7140511664185001","0.6279622826312962","0.7668615794713082","88864","88864","88864","0.5507497782177798","0.45777518060403866","0.6371390491690951","88863.2","88862","88864"
"68251","0.5632946998917776","0.4668941741418049","0.626467874002624","89117","89117","89117","0.2651904681905345","0.2104526816198312","0.3328281730030232","89116.2","89115","89117","0.7124458755168298","0.6279986342934878","0.7641900930338861","89117","89117","89117","0.5536245871864547","0.45982753706060214","0.6426445138935566","89116.2","89115","89117"
"68501","0.5703621126670736","0.501100963049809","0.6228071225912081","89370","89370","89370","0.26114593647166284","0.2109917423850814","0.3294204440331822","89369.2","89368","89370","0.7128023302324765","0.6291490872244567","0.7683462363523832","89370","89370","89370","0.5539072219663174","0.4561745317308371","0.6458476411262489","89369.2","89368","89370"
"68751","0.5710073346813094","0.5041297253995275","0.6250249525900132","89623","89623","89623","0.2655134647195162","0.21412914315755222","0.33457505021834244","89622.2","89621","89623","0.7150201805995139","0.6302805989544237","0.7691391456067201","89623","89623","89623","0.5556176380987314","0.46067577225522055","0.6444935855981148","89622.2","89621","89623"
"69001","0.5715601248665243","0.5102443968451529","0.6252912562868541","89876","89876","89876","0.2573986093634986","0.21152244825220357","0.33205521303472846","89875.2","89874","89876","0.7138011975589629","0.6284730655912626","0.7717996198122744","89876","89876","89876","0.5549772631392259","0.450211348679104","0.6417618183675391","89875.2","89874","89876"
"69251","0.5724569874169061","0.5217427468691304","0.6214326408893354","90129","90129","90129","0.25487208928940747","0.2186216805094182","0.3383783843583531","90128.2","90127","90129","0.714140225210376","0.6297172441276299","0.7671900794654789","90129","90129","90129","0.5552323264075347","0.4556354427550251","0.6462686134125408","90128.2","90127","90129"
"69501","0.569619314226004","0.4972921996290551","0.6297854137286089","90382","90382","90382","0.26085457559743086","0.21342602502529254","0.3261594866187526","90381.2","90380","90382","0.7148893841596224","0.6288614858217415","0.768709227893142","90382","90382","90382","0.5554160085349281","0.44882497417180545","0.6447315403081391","90381.2","90380","90382"
"69751","0.5689938545999018","0.49541542038647","0.6242794026250135","90635","90635","90635","0.2621229547295841","0.21118765749347537","0.332032686180757","90634.2","90633","90635","0.7137785525674771","0.6272629088096268","0.7662804104920883","90635","90635","90635","0.5531837112481519","0.4509300455851009","0.63612423442513","90634.2","90633","90635"
"70001","0.5702465933533539","0.5003269070022904","0.6435959248231553","90888","90888","90888","0.2655241071619378","0.21225470431868904","0.33382294605378815","90887.2","90886","90888","0.7124536049660676","0.6275285046589197","0.7672070657717273","90888","90888","90888","0.5549272216321803","0.45575846886766447","0.6445528013032487","90887.2","90886","90888"
"70251","0.5698160419017653","0.5001644331964229","0.6393305815199845","91141","91141","91141","0.2639202677005499","0.20151230360658695","0.3336030006743481","91140.2","91139","91141","0.7120457502344477","0.6269607136833063","0.76691657090527","91141","91141","91141","0.5553893310281022","0.45157028344412636","0.6393506206234562","91140.2","91139","91141"
"70501","0.5766652909767512","0.498900534588753","0.6436240610170726","91394","91394","91394","0.263428391413943","0.20565193406676455","0.329818882909207","91393.2","91392","91394","0.7116414489841925","0.628080679280084","0.767386968897802","91394","91394","91394","0.5553626609429118","0.4555877767086464","0.6372828299658114","91393.2","91392","91394"
"70751","0.5779504092955162","0.5059574188650278","0.6416144930552576","91647","91647","91647","0.25772680710642737","0.20057769395776562","0.3290346720430983","91646.2","91645","91647","0.7141825710896283","0.6279068237828399","0.7675135122956306","91647","91647","91647","0.5548400085508025","0.45335680350516033","0.6355469802224425","91646.2","91645","91647"
"71001","0.5806238211193031","0.5186467759795833","0.6455943152451599","91900","91900","91900","0.26011323965362904","0.1912938338543016","0.3398856480286288","91899.2","91898","91900","0.7126438491596654","0.6278731428204634","0.7671154233913683","91900","91900","91900","0.5543538388472808","0.4525200814351896","0.6393904178864359","91899.2","91898","91900"
"71251","0.5791093785251774","0.5261808211770092","0.64028520712109","92153","92153","92153","0.25584776227005485","0.19217198278769737","0.34564055410293915","92152.2","92151","92153","0.7127069824104592","0.6294105626121754","0.7661693280409562","92153","92153","92153","0.5564444197737576","0.45621903473007963","0.6437065801719396","92152.2","92151","92153"
"71501","0.5721117776767104","0.5153559418926198","0.6368162867538502","92406","92406","92406","0.25785998196216064","0.21060774945917018","0.34124129516838286","92405.2","92404","92406","0.7124448013056126","0.6250767263663725","0.7678350170606588","92406","92406","92406","0.5569111895301658","0.4577716929632329","0.637279575782993","92405.2","92404","92406"
"71751","0.5757218036621994","0.5330288580653167","0.6325260436263257","92659","92659","92659","0.2545654581517593","0.20834464770029126","0.338065028306727","92658.2","92657","92659","0.7137965827949007","0.6280979287348728","0.7674809687326016","92659","92659","92659","0.5558608301804011","0.46008905546645906","0.6431303393067698","92658.2","92657","92659"
"72001","0.5757443613088314","0.5270705754705518","0.6328619404116766","92912","92912","92912","0.2571805475041592","0.21215212572559347","0.33830048645114863","92911.2","92910","92912","0.7123430324403437","0.6262900537638699","0.7667365089092293","92912","92912","92912","0.5563279090592242","0.4561749927535863","0.6383494652095761","92911.2","92910","92912"
"72251","0.576862289516696","0.5273686603942199","0.6361293763376179","93165","93165","93165","0.2516272604044515","0.1579390030264758","0.3375074025081085","93164.2","93163","93165","0.7131186481800615","0.6252659336859548","0.7702021314612021","93165","93165","93165","0.5550870735124475","0.458597552444035","0.6441638304632136","93164.2","93163","93165"
"72501","0.5765391360366301","0.526687652600172","0.6511744199490029","93418","93418","93418","0.250619828918378","0.1634952530609266","0.33337104120863265","93417.2","93416","93418","0.7122313120547311","0.6264665428515389","0.7640512619369094","93418","93418","93418","0.5583684816341502","0.46252327873580895","0.6422762389850403","93417.2","93416","93418"
"72751","0.5773637683723977","0.5195786559195433","0.648308965688582","93671","93671","93671","0.253676248557928","0.15304876027233066","0.3410155110777836","93670.2","93669","93671","0.7128230178551106","0.6289234814740531","0.7721553142366444","93671","93671","93671","0.5577247394559431","0.4590430717508223","0.6447892748530484","93670.2","93669","93671"
"73001","0.5763175080949597","0.5117878455613384","0.6455065462338605","93924","93924","93924","0.25241754428906826","0.16326489955526863","0.3364972126811807","93923.2","93922","93924","0.7125629879500387","0.6266114766504446","0.7645979843934514","93924","93924","93924","0.5588923653930299","0.4642026781299041","0.6462139302741593","93923.2","93922","93924"
"73251","0.5758332351531344","0.5208698115053209","0.6420582077440367","94177","94177","94177","0.25306126232235937","0.156050165170629","0.3301522076196769","94176.2","94175","94177","0.7128756930413388","0.6310015865005554","0.7646919885691693","94177","94177","94177","0.5550592394259912","0.46271898181568866","0.6434165970894428","94176.2","94175","94177"
"73501","0.5758354182850317","0.5189377966088952","0.6459558116006053","94430","94430","94430","0.25174157145577325","0.1582122840853664","0.33377436464908483","94429.2","94428","94430","0.7131677276121847","0.6237741472023973","0.7705357707891617","94430","94430","94430","0.5566080602317907","0.4647439230213356","0.6472135560931463","94429.2","94428","94430"
"73751","0.5717691667643937","0.5141380192543957","0.6460586835259848","94683","94683","94683","0.2531704966256325","0.15310932332380672","0.330119911013613","94682.2","94681","94683","0.7116409695418784","0.6247877762304649","0.7655024751839093","94683","94683","94683","0.5565570800224452","0.4660181609067088","0.6446679461398833","94682.2","94681","94683"
"74001","0.5743280803849296","0.5230712683393647","0.6402614460960772","94936","94936","94936","0.2453407057601666","0.15878003158599424","0.3322289852994042","94935.2","94934","94936","0.7131347549897525","0.623950131075894","0.7641914372767813","94936","94936","94936","0.5570729632862477","0.4621926218553717","0.6397474789381729","94935.2","94934","94936"
"74251","0.5748572714771987","0.5129119327273318","0.6400611964690853","95189","95189","95189","0.2480535092548699","0.13845101411456154","0.3293902822040788","95188.2","95187","95189","0.7123579629754117","0.6274304139423913","0.7694478102649859","95189","95189","95189","0.5598663989752206","0.4640547173061777","0.6458499194342048","95188.2","95187","95189"
"74501","0.5706542844964975","0.5150812367176069","0.6394849341962031","95442","95442","95442","0.25327800972712955","0.14277843047608302","0.3291183659472398","95441.2","95440","95442","0.7126465518508485","0.6238275075028036","0.7654795898348555","95442","95442","95442","0.5539073374400707","0.46871840393941866","0.6353396362394526","95441.2","95440","95442"
"74751","0.5711721209672606","0.5215545483406393","0.6376075718710156","95695","95695","95695","0.2471459023263214","0.1450367421794323","0.32406991030926535","95694.2","95693","95695","0.7123444721073062","0.6248599604934402","0.7655585155933958","95695","95695","95695","0.5550770041087583","0.4603617115613913","0.6408860954150738","95694.2","95693","95695"
"75001","0.5732276874090412","0.5205126277591136","0.6410880979054956","95948","95948","95948","0.24919173208092332","0.1679200372516241","0.3286127902733015","95947.2","95946","95948","0.7119038255932972","0.6227391356527431","0.7662439591576035","95948","95948","95948","0.5559282154416261","0.45592707451774644","0.6449655517103483","95947.2","95946","95948"
"75251","0.5694771541843235","0.5037431592922922","0.6327245315674276","96201","96201","96201","0.25073388830392374","0.15992614806112743","0.3273186706749861","96200.2","96199","96201","0.7129228534142934","0.6296890085144863","0.7633451610708551","96201","96201","96201","0.5541779707180989","0.46784130769895615","0.6426789750726047","96200.2","96199","96201"
"75501","0.567584902468856","0.5078212464255294","0.6405860612555802","96454","96454","96454","0.2564445966134599","0.16673994540220774","0.33719662533948397","96453.2","96452","96454","0.7116685373443754","0.6274209638773385","0.7600069059632465","96454","96454","96454","0.5526440777738623","0.4671995726373569","0.6240604630211327","96453.2","96452","96454"
"75751","0.563506165189434","0.5021412805690669","0.6410750214361361","96707","96707","96707","0.25093756171718284","0.1693715877749363","0.3305936403550695","96706.2","96705","96707","0.7106521587898385","0.6273266376138987","0.7549682850555782","96707","96707","96707","0.5514808382953162","0.4593273114364056","0.6255437504158832","96706.2","96705","96707"
"76001","0.5630675958503252","0.5072686076352451","0.6388462676519361","96960","96960","96960","0.24416493666194478","0.13382537922907975","0.3207227436528221","96959.2","96958","96960","0.7121773669753393","0.6299118261006854","0.7584288419498643","96960","96960","96960","0.5539025363190909","0.467935911993156","0.6340717855410791","96959.2","96958","96960"
"76251","0.567197531856808","0.505619256544709","0.6340905649807028","97213","97213","97213","0.23895323403017416","0.10743773915499219","0.3238852227327971","97212.2","97211","97213","0.7120807951696004","0.628162552268882","0.7555064721119596","97213","97213","97213","0.5524057511996301","0.4612682316173772","0.6352427150335218","97212.2","97211","97213"
"76501","0.5675241842977449","0.5020690831257197","0.6420644523602336","97466","97466","97466","0.2460016610375071","0.1457674510737844","0.31674487954326985","97465.2","97464","97466","0.7123444401666733","0.628100156008844","0.7594965683561319","97466","97466","97466","0.5536056517959038","0.46346360822948773","0.6316231046507428","97465.2","97464","97466"
"76751","0.5739391211363154","0.5107071714353304","0.6374461291612742","97719","97719","97719","0.24781341096799828","0.1717031235200206","0.33316589646579703","97718.2","97717","97719","0.7110016443515195","0.626670727204303","0.7604022854758145","97719","97719","97719","0.5531846468635335","0.4589375754841578","0.637475677349302","97718.2","97717","97719"
"77001","0.5812953552947014","0.5178140271103803","0.6406422416749528","97972","97972","97972","0.24985313564159806","0.19111204376078833","0.3272513119984656","97971.2","97970","97972","0.7123475525002314","0.6300730070668618","0.760327882782697","97972","97972","97972","0.5572161402038562","0.46373275239150635","0.6373460960016996","97971.2","97970","97972"
"77251","0.5827922648965835","0.5407188285235448","0.6376049754623535","98225","98225","98225","0.24654354154735847","0.185920926775496","0.31068969520530726","98224.2","98223","98225","0.7112737660056843","0.6254055430955016","0.7588265132223951","98225","98225","98225","0.5549611482047303","0.4673024511570188","0.6365954948562085","98224.2","98223","98225"
"77501","0.5802986978352762","0.5366648980559685","0.6385595864708574","98478","98478","98478","0.2509711150485687","0.1912148669213209","0.3147235756922788","98477.2","98476","98478","0.7104786833858053","0.6241852544418944","0.7607400753018151","98478","98478","98478","0.5566071843137338","0.462428076012242","0.6447979279222531","98477.2","98476","98478"
"77751","0.5739686487074025","0.48768293888329356","0.6388669466156994","98731","98731","98731","0.25219553797454053","0.19699843482092974","0.31105684793396776","98730.2","98729","98731","0.7126498039222344","0.6262152424795359","0.7632842723694052","98731","98731","98731","0.5566129535841235","0.4586888770626447","0.6434629138418863","98730.2","98729","98731"
"78001","0.564568052930794","0.491978769354207","0.6408840065359213","98984","98984","98984","0.25408171423971737","0.1975101011091747","0.3059503171439263","98983.2","98982","98984","0.7128393222051843","0.6283390211121677","0.7637138145940239","98984","98984","98984","0.5552639152908351","0.4602307011414748","0.6498242866354528","98983.2","98982","98984"
"78251","0.5657479902797229","0.48097284955194697","0.6392163094096129","99237","99237","99237","0.25541280777953623","0.19733420058957205","0.3026925595365927","99236.2","99235","99237","0.7116223049693225","0.6215058920146176","0.7604451745700579","99237","99237","99237","0.5558330030453031","0.4637778954134995","0.646255248371409","99236.2","99235","99237"
"78501","0.5687346258834252","0.4937326068804356","0.6399761443151113","99490","99490","99490","0.2589167290316655","0.22182311889004197","0.3319086626540041","99489.2","99488","99490","0.7117281732849372","0.6272574494557169","0.7652605126202993","99490","99490","99490","0.5567903398727614","0.4693850422632181","0.6470324417573258","99489.2","99488","99490"
"78751","0.5714369646649624","0.5055341423373133","0.6375480965815871","99743","99743","99743","0.2624654135758597","0.2112028730223671","0.34683313012040434","99742.2","99741","99743","0.7123517679572803","0.6241442883160145","0.7636437905837417","99743","99743","99743","0.5577640900610132","0.46263767368949615","0.6501431687881883","99742.2","99741","99743"
"79001","0.5715583456556315","0.4967393756428267","0.6442287915337906","99996","99996","99996","0.26394810540955016","0.21187486777316825","0.35062105814629063","99995.2","99994","99996","0.7125406300544868","0.6283562378018651","0.7630649161139623","99996","99996","99996","0.555055803464616","0.4674062693349824","0.6487522746140965","99995.2","99994","99996"
"79251","0.5736196713554744","0.5056699643130625","0.639630139962614","100249","100249","100249","0.27006028411849947","0.2088423071586599","0.35785446373416196","100248.2","100247","100249","0.7123556866958718","0.6295267342753632","0.7631984320441229","100249","100249","100249","0.5512692625329414","0.4675443663656698","0.6531141766033566","100248.2","100247","100249"
"79501","0.577166033899089","0.5288024170982956","0.6356434641113804","100502","100502","100502","0.2654612694191733","0.2067824921201978","0.34786803260137716","100501.2","100500","100502","0.7118821839945227","0.6259303673073635","0.7635218501495299","100502","100502","100502","0.5537852307428826","0.47263962385575387","0.6540168562315343","100501.2","100500","100502"
"79751","0.5831603668403624","0.5522767972126996","0.6298478971697838","100755","100755","100755","0.2653509583707569","0.20663757965635568","0.3499701857473992","100754.2","100753","100755","0.7116271138354666","0.6232148627725359","0.7632096167505654","100755","100755","100755","0.5536178444158942","0.4696053667916372","0.6592261579335337","100754.2","100753","100755"
"80001","0.58406966521209","0.5561077102996588","0.6349981853829268","101008","101008","101008","0.2659515665195114","0.19100238451123996","0.3406108173264075","101007.2","101006","101008","0.7129532630930134","0.6253580325766647","0.7637394298873992","101008","101008","101008","0.5526975133333544","0.4704161409960113","0.6568963469101889","101007.2","101006","101008"
"80251","0.5788018813729313","0.5182908408027972","0.6371169105140416","101261","101261","101261","0.26741897009360616","0.18855769945091033","0.3504458468751656","101260.2","101259","101261","0.7127273454117133","0.6246877679132203","0.7629929593762977","101261","101261","101261","0.5532781133903264","0.458111318883867","0.6535178114618104","101260.2","101259","101261"
"80501","0.5816205301407917","0.5230509044728662","0.633145462875458","101514","101514","101514","0.25672212386935234","0.1928774446826738","0.29990055469593274","101513.2","101512","101514","0.7121635127412016","0.6307120191826691","0.7641205639615033","101514","101514","101514","0.5533908543243555","0.45947083902530717","0.6607927375977731","101513.2","101512","101514"
"80751","0.5859609979554206","0.5315656758145552","0.6396050449554499","101767","101767","101767","0.2503141941467707","0.1584811089602453","0.28724407182583234","101766.2","101765","101767","0.711286883226037","0.6237608369209289","0.7631680814152721","101767","101767","101767","0.556989072754997","0.4735506488139757","0.6578229107007314","101766.2","101765","101767"
"81001","0.582385368162919","0.5242529448989711","0.6348210682533364","102020","102020","102020","0.25671232407987615","0.16389862503298336","0.3112073182703229","102019.2","102018","102020","0.7119933629911549","0.6257641731831768","0.7627589069566215","102020","102020","102020","0.5560487717641075","0.46853504972636884","0.6608239739998194","102019.2","102018","102020"
"81251","0.5841053960178716","0.5303724013209387","0.643611667658692","102273","102273","102273","0.24779874031912602","0.158050276162108","0.3239863964714169","102272.2","102271","102273","0.7112205616755995","0.6244243646379076","0.766573415265543","102273","102273","102273","0.5559918109277258","0.46353943525578883","0.6567683268859257","102272.2","102271","102273"
"81501","0.5819616137240128","0.5210504242508824","0.6339309610469325","102526","102526","102526","0.2506299234329181","0.1577947302665499","0.3198657144252829","102525.2","102524","102526","0.711926690145849","0.6262099268017672","0.7646711055272687","102526","102526","102526","0.5570377808782069","0.46336158288045964","0.6582312568120934","102525.2","102524","102526"
