"stage2/step","Group: VaDE_Complicate_gauss - stage2/mcc_spearman","Group: VaDE_Complicate_gauss - stage2/mcc_spearman__MIN","Group: VaDE_Complicate_gauss - stage2/mcc_spearman__MAX","Group: VaDE_Complicate_gauss - _step","Group: VaDE_Complicate_gauss - _step__MIN","Group: VaDE_Complicate_gauss - _step__MAX","Group: Danru_Complicate_gauss - stage2/mcc_spearman","Group: Danru_Complicate_gauss - stage2/mcc_spearman__MIN","Group: Danru_Complicate_gauss - stage2/mcc_spearman__MAX","Group: Danru_Complicate_gauss - _step","Group: Danru_Complicate_gauss - _step__MIN","Group: Danru_Complicate_gauss - _step__MAX","Group: Ours_Complicate_gauss - stage2/mcc_spearman","Group: Ours_Complicate_gauss - stage2/mcc_spearman__MIN","Group: Ours_Complicate_gauss - stage2/mcc_spearman__MAX","Group: Ours_Complicate_gauss - _step","Group: Ours_Complicate_gauss - _step__MIN","Group: Ours_Complicate_gauss - _step__MAX"
"80751","0.19339371990407095","0.11101506796050768","0.28342618432595573","91766","91766","91766","0.6345514118510008","0.44120816511593164","0.6976102690035926","101766.4","101765","101767","0.8179202402613421","0.7813661553999858","0.849142250231037","101766.2","101765","101767"
"81001","0.20304915524192846","0.12920559982974117","0.32492355223952235","92019","92019","92019","0.642908763510878","0.44261252102009124","0.703842035580212","102019.4","102018","102020","0.8177754585068471","0.7799001190058013","0.8521038267126047","102019.2","102018","102020"
"81251","0.1680050846311219","0.1275326915612039","0.27260292800756264","92272","92272","92272","0.6468790145873999","0.44547363047416544","0.7092618241323871","102272.4","102271","102273","0.8174307934836389","0.7801834368479929","0.8450778011549618","102272.2","102271","102273"
"81501","0.20205167878809682","0.12537616267755852","0.26797314136772804","92525","92525","92525","0.646758752925557","0.44673735812297855","0.705174792651999","102525.4","102524","102526","0.8173585810876233","0.7813557778800033","0.8470432013754232","102525.2","102524","102526"
"81751","0.18226642858783876","0.11943771551080642","0.30440082231135296","92778","92778","92778","0.6506790967298753","0.43911528777926245","0.7104038484703217","102778.4","102777","102779","0.8177006467218222","0.7798969154138679","0.8473199628200565","102778.2","102777","102779"
"82001","0.1783015903594665","0.11972338148560246","0.2939507833877556","93031","93031","93031","0.6581278181017866","0.44699233627740054","0.7176743364601817","103031.4","103030","103032","0.8187194920180186","0.7825264442096522","0.8509413047726235","103031.2","103030","103032"
"82251","0.21627849504948723","0.13040854120147277","0.36736902414524814","93284","93284","93284","0.6608197379376989","0.44365036782410633","0.7231317822889956","103284.4","103283","103285","0.8180116085739346","0.7847474570477228","0.8463713945796808","103284.2","103283","103285"
"82501","0.18066281609039087","0.13320842480088158","0.2785442098175493","93537","93537","93537","0.6661087664888526","0.44927178235243603","0.725835072912979","103537.4","103536","103538","0.8175271413843015","0.7856616640044376","0.8484470060541035","103537.2","103536","103538"
"82751","0.20266062336813495","0.11499609122846302","0.2861598314680819","93790","93790","93790","0.6710563010510734","0.4476184523025738","0.7344094465472547","103790.4","103789","103791","0.8189572903560288","0.7818931543178027","0.8497737779610018","103790.2","103789","103791"
"83001","0.18271018472625417","0.11919693214246525","0.2902296779031678","94043","94043","94043","0.6769661178070994","0.4424954250840347","0.7457119678715497","104043.4","104042","104044","0.8184646022729714","0.7853612350035286","0.8491222865139283","104043.2","104042","104044"
"83251","0.2015696603007159","0.12950146995221495","0.33860939098497467","94296","94296","94296","0.6838275992945473","0.44074339913982274","0.7582837290805979","104296.4","104295","104297","0.8185061964089874","0.7853731870151096","0.8491064598186409","104296.2","104295","104297"
"83501","0.20208050031337396","0.10682608503645155","0.3091685623837551","94549","94549","94549","0.6744497128822149","0.446307023804562","0.7665187644553011","104549.4","104548","104550","0.819245676827344","0.7869535287409676","0.8497237881925981","104549.2","104548","104550"
"83751","0.18313547796844504","0.12570980345885382","0.2813837645212476","94802","94802","94802","0.6729833609074537","0.44372824656490695","0.7765505851682111","104802.4","104801","104803","0.8189407872254078","0.7867699968618809","0.8451666516624048","104802.2","104801","104803"
"84001","0.20981619466711954","0.13268123977795443","0.2825398747050068","95055","95055","95055","0.677064029857162","0.4440563638712899","0.7778905269668384","105055.4","105054","105056","0.8187798548503226","0.7866970909245578","0.848044886732638","105055.2","105054","105056"
"84251","0.19883293819772013","0.11758246175760383","0.2935901466391052","95308","95308","95308","0.6806596599751691","0.44742924888788044","0.7899207105271067","105308.4","105307","105309","0.8177752766254395","0.784400853210459","0.8477951457818333","105308.2","105307","105309"
"84501","0.18128201757873122","0.1373339367306357","0.2754755249518678","95561","95561","95561","0.6686377072915326","0.44182524992795286","0.7856362355613871","105561.4","105560","105562","0.8172943799247697","0.7847996175464913","0.8480764225027763","105561.2","105560","105562"
"84751","0.21473431019121816","0.1380557494751309","0.31255129016760497","95814","95814","95814","0.6768043009340206","0.4437970685270865","0.7996102888372014","105814.4","105813","105815","0.8184350109809031","0.7891261853735919","0.849606822780553","105814.2","105813","105815"
"85001","0.18920258337232523","0.127417608181624","0.32051952707389086","96067","96067","96067","0.6606025821214548","0.44632722955260185","0.8077765717656904","106067.4","106066","106068","0.8179884615351067","0.7892115314394812","0.8476094638163231","106067.2","106066","106068"
"85251","0.18795649424621394","0.13384709352207486","0.39000527262625156","96320","96320","96320","0.6562855509706507","0.439260929224239","0.8157435257724002","106320.4","106319","106321","0.818886408800563","0.7872550718460091","0.848066326787069","106320.2","106319","106321"
"85501","0.20217667209408044","0.12208444068162103","0.29027818474584954","96573","96573","96573","0.660100410076299","0.444391067039128","0.8217787555007978","106573.4","106572","106574","0.8186247300912012","0.7897030558022579","0.84749812178952","106573.2","106572","106574"
"85751","0.19400271241247355","0.13529787808587856","0.27077866660466887","96826","96826","96826","0.6551288982589945","0.4434012547145132","0.8313299887338065","106826.4","106825","106827","0.8186810871375414","0.7887536127776407","0.8485058577518032","106826.2","106825","106827"
"86001","0.1600611652376192","0.10012599180102491","0.2859581603926652","97079","97079","97079","0.6554719169302567","0.4393326778245873","0.8347400328668154","107079.4","107078","107080","0.8189628866082643","0.7882714664945871","0.8525367920627274","107079.2","107078","107080"
"86251","0.18945882040500384","0.11828946345409908","0.26615093950239455","97332","97332","97332","0.6500394326389001","0.4443516649573572","0.7641932120398314","107332.4","107331","107333","0.8191392897024942","0.7901168056359444","0.8504125125092784","107332.2","107331","107333"
"86501","0.21369344331833923","0.13224580567546512","0.30749778470168393","97585","97585","97585","0.6549466598842616","0.4414366954853087","0.7679764554901307","107585.4","107584","107586","0.8184956781615587","0.7847516450620649","0.848902570391432","107585.2","107584","107586"
"86751","0.2047071024172232","0.1573675763326219","0.2915891141136642","97838","97838","97838","0.660815811660312","0.4430685296447323","0.7736542194357305","107838.4","107837","107839","0.8185680477334284","0.790622255393688","0.8486579366044429","107838.2","107837","107839"
"87001","0.20330271255360213","0.10167937572467527","0.3092676197724592","98091","98091","98091","0.6653440059038899","0.43640451527704827","0.7806474385652201","108091.4","108090","108092","0.8184585978177795","0.7909822972497229","0.8453381695105916","108091.2","108090","108092"
"87251","0.22207578709289702","0.12974798295235945","0.3051888515167615","98344","98344","98344","0.6702183142117624","0.4471061224527516","0.7897541980937943","108344.4","108343","108345","0.8196102438885374","0.7879211486189244","0.8500483582327286","108344.2","108343","108345"
"87501","0.20818399884071198","0.12978827567737333","0.31135446771228525","98597","98597","98597","0.6712252708452379","0.43797726582763596","0.7761985572130752","108597.4","108596","108598","0.819515659321324","0.7903169783561903","0.8499081991920218","108597.2","108596","108598"
"87751","0.2053827465551396","0.12244218274164194","0.2683869066260344","98850","98850","98850","0.6825792876690863","0.4441858736926295","0.7952303115195093","108850.4","108849","108851","0.8204538467240019","0.7907638169596061","0.8506635329376527","108850.2","108849","108851"
"88001","0.186374188504352","0.10236027031103452","0.26845079543530026","99103","99103","99103","0.6854349109576934","0.4432190876079664","0.8014621273769424","109103.4","109102","109104","0.8193285445467074","0.7902494209125581","0.8470427597725576","109103.2","109102","109104"
"88251","0.2264567457744194","0.13430210626113756","0.32701742166740744","99356","99356","99356","0.6932324985954432","0.43866919629939477","0.809395735465427","109356.4","109355","109357","0.8181192676088337","0.7889317335035115","0.846497447016767","109356.2","109355","109357"
"88501","0.184311463960603","0.11880022388227549","0.28310259458665177","99609","99609","99609","0.7006593400263609","0.44224148768709404","0.8179396303612417","109609.4","109608","109610","0.8194025097605415","0.7921328112194341","0.8488324219111669","109609.2","109608","109610"
"88751","0.2190496381026848","0.14888878454570526","0.31035556647875","99862","99862","99862","0.7046684828379408","0.4424642474989712","0.8264317384871461","109862.4","109861","109863","0.8191487352893052","0.7906242118781315","0.8481870761878458","109862.2","109861","109863"
"89001","0.18960595660995855","0.13284179847896266","0.2514881787066587","100115","100115","100115","0.7061203058961766","0.43563586768566037","0.8339346763900473","110115.4","110114","110116","0.8193752248077543","0.7910366691761693","0.8500352421122803","110115.2","110114","110116"
"89251","0.23652077060254925","0.11430107268508657","0.34617565138219736","100368","100368","100368","0.7109292961761398","0.4342021324170335","0.8382048426544968","110368.4","110367","110369","0.819501293680549","0.7888106594391141","0.8476081116814369","110368.2","110367","110369"
"89501","0.21494904107226281","0.14260492828554333","0.32762102636458335","100621","100621","100621","0.704100660867839","0.44379581325343465","0.8498374046004893","110621.4","110620","110622","0.8189366599572626","0.7912287561693834","0.8477826092187353","110621.2","110620","110622"
"89751","0.1854833206597061","0.12383244209199036","0.27332294989198647","100874","100874","100874","0.694719366034915","0.44215590175423236","0.853446167243702","110874.4","110873","110875","0.8182974601742682","0.7893053952385423","0.8487506978571675","110874.2","110873","110875"
"90001","0.2092321040427488","0.14376361607765326","0.3292107065452929","101127","101127","101127","0.6933082674056517","0.4382455683282457","0.8577342168519129","111127.4","111126","111128","0.8201526180655264","0.790703407631721","0.8473471288896384","111127.2","111126","111128"
"90251","0.21114110803995825","0.15058006368208768","0.28792998319119234","101380","101380","101380","0.683361184731034","0.44120559085708466","0.8606695462622718","111380.4","111379","111381","0.8189601336271517","0.7901796990208313","0.8488450960328763","111380.2","111379","111381"
"90501","0.21086261964304906","0.10521957202456445","0.31178492445168066","101633","101633","101633","0.6801432361899615","0.4405337009643152","0.8657617177714542","111633.4","111632","111634","0.8193811695142295","0.7891368413375546","0.8485562120103793","111633.2","111632","111634"
"90751","0.2131629492291783","0.13894996909868532","0.3197000691008845","101886","101886","101886","0.6675645067163101","0.440819758945839","0.7668234739282784","111886.4","111885","111887","0.8208799581622166","0.7906484320113012","0.8511793144092488","111886.2","111885","111887"
"91001","0.2067382946665937","0.1193255451572712","0.3024981549959526","102139","102139","102139","0.6728304809764782","0.43783333151549525","0.7613461187830967","112139.4","112138","112140","0.8195775524049728","0.7900221832663009","0.8480935905106382","112139.2","112138","112140"
"91251","0.20300288418201667","0.1317457354343661","0.30144399088447704","102392","102392","102392","0.6759785779697751","0.43985238709474067","0.7653426706232918","112392.4","112391","112393","0.8194296002638376","0.7885647566681458","0.8441980060972311","112392.2","112391","112393"
"91501","0.2234004833080999","0.14705878066935418","0.31989317263772776","102645","102645","102645","0.6796875276918272","0.4372668730652819","0.7709356345980936","112645.4","112644","112646","0.8197045553604694","0.788957538835277","0.8497732162024596","112645.2","112644","112646"
"91751","0.22551240514022047","0.13566985413374383","0.3015319070679662","102898","102898","102898","0.6832570000324504","0.43652492940542664","0.7693041597781706","112898.4","112897","112899","0.8203009954665982","0.7924246665559517","0.8488384459721001","112898.2","112897","112899"
"92001","0.21628344165142802","0.16178837404947277","0.3121805227548283","103151","103151","103151","0.6903379225418633","0.4383840977859081","0.7795186348137242","113151.4","113150","113152","0.819363820826464","0.7904737607600706","0.8472620387570787","113151.2","113150","113152"
"92251","0.24412319797516643","0.1544148176533397","0.3374388718666753","103404","103404","103404","0.6944837843142004","0.438882296735532","0.7635246494314484","113404.4","113403","113405","0.8210038823571795","0.792578744089322","0.8471567294437754","113404.2","113403","113405"
"92501","0.20807277713109462","0.10009141798037376","0.3318840554102646","103657","103657","103657","0.6987597442642273","0.44264628499612924","0.7759960233137614","113657.4","113656","113658","0.8203488930052268","0.7878515052467733","0.8507722773274763","113657.2","113656","113658"
"92751","0.18825614170929988","0.11580025316742264","0.31943598663911577","103910","103910","103910","0.7037297951666152","0.4399906485418568","0.7839070454458709","113910.4","113909","113911","0.819692872888592","0.7904234881863454","0.8463122988646697","113910.2","113909","113911"
"93001","0.24484942244051777","0.14620359122850418","0.3167896979314389","104163","104163","104163","0.707424835371035","0.440442773685206","0.7904100167798813","114163.4","114162","114164","0.8200741548726406","0.7915773707045382","0.8493884986416701","114163.2","114162","114164"
"93251","0.2406110871559156","0.16371896760961865","0.33300661724588415","104416","104416","104416","0.714588282569214","0.44050629225934845","0.8023367431791616","114416.4","114415","114417","0.8197414911634434","0.7870138379001503","0.8486430105236235","114416.2","114415","114417"
"93501","0.20159874262288274","0.15349413555118832","0.2740662600260443","104669","104669","104669","0.720144235684889","0.4402461677401391","0.8099002734270737","114669.4","114668","114670","0.8208553228181851","0.7928868927910231","0.847671954850618","114669.2","114668","114670"
"93751","0.22816346756215253","0.14146444994066856","0.3499687925133429","104922","104922","104922","0.7020454541178534","0.43906927814431784","0.8172125491274599","114922.4","114921","114923","0.8211112481635766","0.7921521997214347","0.8500393147136753","114922.2","114921","114923"
"94001","0.21076805758177816","0.15778407968300706","0.3178009854217542","105175","105175","105175","0.7112333684523888","0.4384762858739836","0.821807620805368","115175.4","115174","115176","0.8210577047912834","0.7908899072346209","0.8515954873416856","115175.2","115174","115176"
"94251","0.21817595391870737","0.14055445217604226","0.32468830038177743","105428","105428","105428","0.7092072978830761","0.43718519503623854","0.8280156450147509","115428.4","115427","115429","0.8196170753891036","0.7888919080140181","0.8489246359778022","115428.2","115427","115429"
"94501","0.21689215491642072","0.1509455368673301","0.30158849706407626","105681","105681","105681","0.7123892291000461","0.4366324016091553","0.8291637058190184","115681.4","115680","115682","0.8213362774313631","0.7918638832442606","0.8460459392481372","115681.2","115680","115682"
"94751","0.2143771866116976","0.13818551549589456","0.3416495238439031","105934","105934","105934","0.6886503795548499","0.438035654144005","0.7998960809992142","115934.4","115933","115935","0.8215470734343835","0.7910210092158054","0.8501807672966232","115934.2","115933","115935"
"95001","0.17701159292854765","0.12457752038745404","0.33103847611896425","106187","106187","106187","0.6795381825913651","0.4460661511333436","0.8011338479200196","116187.4","116186","116188","0.8204921312798203","0.7909978053736627","0.850201290486198","116187.2","116186","116188"
"95251","0.21199265698575376","0.14674004014593867","0.31153847663015555","106440","106440","106440","0.6846760230789641","0.43862301120564284","0.8107182591522599","116440.4","116439","116441","0.8204474215327192","0.7917421015389906","0.8474144548616958","116440.2","116439","116441"
"95501","0.22141211131640567","0.14092273198581937","0.30760664258708487","106693","106693","106693","0.6753903684234681","0.44287387455523197","0.8147127527320738","116693.4","116692","116694","0.8209292982227139","0.7936343439146946","0.84973723162998","116693.2","116692","116694"
"95751","0.20075627063130605","0.13664632800124338","0.3615278722838707","106946","106946","106946","0.6762828451871565","0.444819872146728","0.8231304131199593","116946.4","116945","116947","0.8212208639168808","0.7939651561630238","0.8500190327085869","116946.2","116945","116947"
"96001","0.22694731292563586","0.1351302454929137","0.3256972245584081","107199","107199","107199","0.666914120435376","0.43580987329315163","0.7516800698113546","117199.4","117198","117200","0.8204562400933246","0.7890837655102474","0.8498804999306696","117199.2","117198","117200"
"96251","0.22528968333196175","0.14619306753722516","0.319547069976412","107452","107452","107452","0.6694504433884999","0.4401821360791569","0.7544169839861532","117452.4","117451","117453","0.8221395010139005","0.7919958724507319","0.8497161511455887","117452.2","117451","117453"
"96501","0.2189262173581687","0.15055098697646324","0.333741277957624","107705","107705","107705","0.6744751617227946","0.43901273284991393","0.7529087135248546","117705.4","117704","117706","0.8219059520873764","0.7933965071289842","0.8489512161651886","117705.2","117704","117706"
"96751","0.23296865691269","0.15058777454258326","0.31495223810184486","107958","107958","107958","0.6780052053460293","0.43883846855291786","0.7590432536560834","117958.4","117957","117959","0.8211224313969258","0.7915388176715037","0.8518337387548668","117958.2","117957","117959"
"97001","0.1977126374549065","0.14556840686182693","0.2867738962003219","108211","108211","108211","0.6854689123669814","0.4413047776266811","0.762379539878191","118211.4","118210","118212","0.8198975611487708","0.7887594946455228","0.8480495196246262","118211.2","118210","118212"
"97251","0.19739073367364746","0.14349026207457316","0.2601825973606415","108464","108464","108464","0.6938292760900191","0.4378318120797421","0.7693578602342431","118464.4","118463","118465","0.8220700552382596","0.7898714326798777","0.8478109353524241","118464.2","118463","118465"
"97501","0.21533074887483128","0.12187593632971312","0.30243472589770315","108717","108717","108717","0.6980426429077271","0.43725552189870526","0.779789309331596","118717.4","118716","118718","0.8217573239306928","0.79377339121571","0.848805231401456","118717.2","118716","118718"
"97751","0.22089089818067845","0.12955361981598018","0.33356216372855685","108970","108970","108970","0.7040355441967939","0.43684753828197326","0.7921103964973033","118970.4","118969","118971","0.8219756850591947","0.7893162731721252","0.8510776364853484","118970.2","118969","118971"
"98001","0.18304556035684802","0.10286732142500757","0.3388540970301292","109223","109223","109223","0.7076863491057171","0.4383082728303269","0.799482833976454","119223.4","119222","119224","0.8209264827303336","0.791907312097519","0.8492314823333785","119223.2","119222","119224"
"98251","0.2219708523238178","0.13867473956759913","0.32686960174712437","109476","109476","109476","0.7142963587614954","0.4327919424367487","0.8041636853471641","119476.4","119475","119477","0.8214274747799564","0.788546719296433","0.8486029495711478","119476.2","119475","119477"
"98501","0.2278816775385613","0.15436922727100463","0.346311379446796","109729","109729","109729","0.7025873221920621","0.4391885225746103","0.8109336499966459","119729.4","119728","119730","0.8205049200174332","0.7906866497148191","0.8471891245321347","119729.2","119728","119730"
"98751","0.20599003153246626","0.12715087891989926","0.2988854185402038","109982","109982","109982","0.7117533099289727","0.43563426865978333","0.8151160217058638","119982.4","119981","119983","0.8212142258976843","0.7915844152047977","0.8488973954635659","119982.2","119981","119983"
"99001","0.20957445582117376","0.13384292139173914","0.3183711911287914","110235","110235","110235","0.6864858036448682","0.43401482355975113","0.7961866530184536","120235.4","120234","120236","0.8215933257650685","0.7899977603888683","0.8490968859940082","120235.2","120234","120236"
"99251","0.2238393149400751","0.14389156038946105","0.3231230245238996","110488","110488","110488","0.6905797092009551","0.43265846998809454","0.8041493480463929","120488.4","120487","120489","0.8216282903854271","0.7915065055070303","0.8458017184206769","120488.2","120487","120489"
"99501","0.22985493575403337","0.11982804792581288","0.3222801035795527","110741","110741","110741","0.6924974334508179","0.43580284320645274","0.7974490687165805","120741.4","120740","120742","0.8223313620572783","0.7909481321633248","0.8502829486367063","120741.2","120740","120742"
"99751","0.22817747620120446","0.13812410967591343","0.3472032821470559","110994","110994","110994","0.6880747650748322","0.43957827775727826","0.8035605321155954","120994.4","120993","120995","0.8227414587663837","0.7908294687183065","0.8491152099673214","120994.2","120993","120995"
"100001","0.20227756616881262","0.13877838754106683","0.289105032674107","111247","111247","111247","0.6875301125790244","0.43402193158186664","0.8138351165940708","121247.4","121246","121248","0.8210262982190916","0.7884609399808867","0.8476490141079577","121247.2","121246","121248"
