"stage2/step","Group: VaDE_Complicate_gumbel - stage2/mcc_pearson","Group: VaDE_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: VaDE_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: VaDE_Complicate_gumbel - _step","Group: VaDE_Complicate_gumbel - _step__MIN","Group: VaDE_Complicate_gumbel - _step__MAX","Group: Danru_Complicate_gumbel - stage2/mcc_pearson","Group: Danru_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: Danru_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: Danru_Complicate_gumbel - _step","Group: Danru_Complicate_gumbel - _step__MIN","Group: Danru_Complicate_gumbel - _step__MAX","Group: Ours_Complicate_gumbel - stage2/mcc_pearson","Group: Ours_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: Ours_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: Ours_Complicate_gumbel - _step","Group: Ours_Complicate_gumbel - _step__MIN","Group: Ours_Complicate_gumbel - _step__MAX"
"81501","0.18585909380325866","0.08900280640052298","0.2739804652676794","92525","92525","92525","0.5531152143422815","0.45774263795072656","0.805759204567224","102525.4","102524","102526","0.9493960943436409","0.9270879372458563","0.9678576615567691","102525.2","102524","102526"
"81751","0.17050079832847273","0.10670873844710597","0.28097997269611247","92778","92778","92778","0.5550124251887822","0.45791410088966655","0.8229874346866136","102778.4","102777","102779","0.9496425781648389","0.9288272333994791","0.967530575290762","102778.2","102777","102779"
"82001","0.19839050782699305","0.11553786531141814","0.3027615988177568","93031","93031","93031","0.5578106692675006","0.453758916713655","0.8311746869402479","103031.4","103030","103032","0.9496961053503995","0.9246275361341738","0.968377977407122","103031.2","103030","103032"
"82251","0.17840602140194686","0.11792437472841551","0.29702962588761844","93284","93284","93284","0.559323519769819","0.4566849366456525","0.8379588693484374","103284.4","103283","103285","0.9488096396888901","0.9279016382200995","0.9680417871796461","103284.2","103283","103285"
"82501","0.18207975877049257","0.10930021990378402","0.27908077362134","93537","93537","93537","0.5640471839342815","0.46168141220702485","0.8420713612732555","103537.4","103536","103538","0.9492837010955736","0.9277550343336302","0.9685295933262846","103537.2","103536","103538"
"82751","0.17080336572835006","0.09358536533585224","0.28090612161836953","93790","93790","93790","0.565886151328894","0.46594442572871053","0.849951204244413","103790.4","103789","103791","0.9498131083732355","0.9284726818999666","0.9681247239008679","103790.2","103789","103791"
"83001","0.16746938737271794","0.10105729019584442","0.2742882890964203","94043","94043","94043","0.5651689249967756","0.46145361828098624","0.8278272435689148","104043.4","104042","104044","0.9502731861699882","0.9302322900188302","0.9682614392967286","104043.2","104042","104044"
"83251","0.18590144291642058","0.12060799572688566","0.2639461856694554","94296","94296","94296","0.5639342980707304","0.4607310856786276","0.8420874462081184","104296.4","104295","104297","0.949383200317631","0.9288591372792517","0.9676861291216643","104296.2","104295","104297"
"83501","0.18498066243432804","0.09362070917967862","0.2675687694937366","94549","94549","94549","0.5653315535560132","0.4521650298883973","0.8525167083726656","104549.4","104548","104550","0.9502868384718159","0.9236149710376663","0.9690922238495702","104549.2","104548","104550"
"83751","0.19412358709000888","0.11019486654972996","0.2871218987936468","94802","94802","94802","0.5266082635385733","0.4599368033742287","0.8036474511151276","104802.4","104801","104803","0.9497694072022709","0.9281155381944485","0.9683283604429374","104802.2","104801","104803"
"84001","0.1752968279034958","0.1157271916356262","0.28628501534728856","95055","95055","95055","0.5526334921706442","0.4661923484924215","0.7625378732192589","105055.4","105054","105056","0.9497621469912396","0.9275411794417062","0.9683344078569718","105055.2","105054","105056"
"84251","0.179428167364463","0.12104596560049341","0.28591081648315486","95308","95308","95308","0.5553817476395589","0.46243327489143055","0.7888152935130418","105308.4","105307","105309","0.9507032565650873","0.9290241008697855","0.9687102603362308","105308.2","105307","105309"
"84501","0.16561487871898103","0.10046301232430108","0.27258173782379674","95561","95561","95561","0.5565935382444981","0.45949495595571854","0.8032894767940058","105561.4","105560","105562","0.9501110024975719","0.9300623328125267","0.9685624461805556","105561.2","105560","105562"
"84751","0.18541812888601997","0.11603197653995942","0.283215868622532","95814","95814","95814","0.559350038996344","0.46869892764730237","0.808204350739951","105814.4","105813","105815","0.9500069155524649","0.9259763719951586","0.9688853081102096","105814.2","105813","105815"
"85001","0.163939434412248","0.1182914354349501","0.2724924991027294","96067","96067","96067","0.5602244657614566","0.4655865740891009","0.8037900225713391","106067.4","106066","106068","0.9498219832995188","0.9305129374082826","0.968239868722098","106067.2","106066","106068"
"85251","0.15641076079101085","0.102134873285696","0.27263633885506044","96320","96320","96320","0.5607322407821115","0.4665215104477974","0.8023269885268653","106320.4","106319","106321","0.9503568323005517","0.9274586940335606","0.9683092591364696","106320.2","106319","106321"
"85501","0.15957094217561768","0.10629278393564703","0.254953061364411","96573","96573","96573","0.5567340773944413","0.4657718358253929","0.7758474408275223","106573.4","106572","106574","0.9502429682647776","0.9292776659014939","0.9679411960443522","106573.2","106572","106574"
"85751","0.18482373118187628","0.10294312682209619","0.2901036922175825","96826","96826","96826","0.5618685580748585","0.4656292182539053","0.8092986713937517","106826.4","106825","106827","0.9499442818505024","0.931450828858732","0.9691021013620069","106826.2","106825","106827"
"86001","0.18269419911793647","0.10220908471624471","0.2524000523772009","97079","97079","97079","0.556186447212437","0.4646992448009072","0.8243838956495149","107079.4","107078","107080","0.9501453292471295","0.9283988512332769","0.9692734559729466","107079.2","107078","107080"
"86251","0.19995690809077574","0.11648495202766758","0.2704877239622756","97332","97332","97332","0.5556695758040223","0.4646972394717257","0.8246269877751914","107332.4","107331","107333","0.9496576723514538","0.9270633747839717","0.9681873003787451","107332.2","107331","107333"
"86501","0.1909906513028345","0.11690994610905617","0.2633048664566202","97585","97585","97585","0.5591366962202635","0.46354644276520346","0.8273515040650977","107585.4","107584","107586","0.9503182271497312","0.9300684385252816","0.9679763336464184","107585.2","107584","107586"
"86751","0.15948090411230523","0.09877629167505567","0.2783849008001994","97838","97838","97838","0.5582593647588168","0.4679210793386611","0.8276911204694999","107838.4","107837","107839","0.950801330851229","0.931046952279968","0.9682472652169558","107838.2","107837","107839"
"87001","0.1711784391385775","0.11594213585049074","0.2564069237207778","98091","98091","98091","0.5594762838736166","0.46537154747919773","0.845651434071453","108091.4","108090","108092","0.9500778219561654","0.9287524041320248","0.968009091718872","108091.2","108090","108092"
"87251","0.17717560916802227","0.12712704193516078","0.2611817107925892","98344","98344","98344","0.5616304752952823","0.4629586558668163","0.8463937535219601","108344.4","108343","108345","0.9506045122981963","0.9310964992532377","0.9687928346041478","108344.2","108343","108345"
"87501","0.1751227998836133","0.11317480228487933","0.2717039355672738","98597","98597","98597","0.5650143414164229","0.4628658703449341","0.8540055024386334","108597.4","108596","108598","0.9496201844300787","0.9208615963747526","0.9681149539773045","108597.2","108596","108598"
"87751","0.1905318042504017","0.10325004815376429","0.2735671603831057","98850","98850","98850","0.5667700020999626","0.46312703605281264","0.853217483166129","108850.4","108849","108851","0.9494708486631724","0.9235680548457272","0.9685436045308953","108850.2","108849","108851"
"88001","0.18306715192101614","0.10413583917817641","0.3023879170593963","99103","99103","99103","0.5598932230224895","0.4551971410445989","0.8463268992094026","109103.4","109102","109104","0.9498923920073972","0.925881909901789","0.9688843833969394","109103.2","109102","109104"
"88251","0.16191260891798726","0.11333912422581564","0.2671748057008418","99356","99356","99356","0.5624200399283519","0.46570782773054387","0.8569672307629194","109356.4","109355","109357","0.9503023965318997","0.9294329964003605","0.9688293983307386","109356.2","109355","109357"
"88501","0.19035561415488397","0.12376789499788743","0.32605542817698185","99609","99609","99609","0.5630715608708254","0.45804463795588807","0.8699121562161498","109609.4","109608","109610","0.9503919079040883","0.929972547576112","0.9674728115762429","109609.2","109608","109610"
"88751","0.18866215481347948","0.12157812732354986","0.2718511828955665","99862","99862","99862","0.5644833344556153","0.46052867109281104","0.8816628459514979","109862.4","109861","109863","0.9505170858479017","0.9289901124935419","0.9681113157242512","109862.2","109861","109863"
"89001","0.17617004309047174","0.12355981805612044","0.2642360579781454","100115","100115","100115","0.5604063461249043","0.4622733325155755","0.8302426261381248","110115.4","110114","110116","0.9502640664025105","0.9303954053442537","0.9681765540572982","110115.2","110114","110116"
"89251","0.17725216676878117","0.12666684128950884","0.2813954683301146","100368","100368","100368","0.5576036615320543","0.4605831024596954","0.7841573199757409","110368.4","110367","110369","0.950546371194933","0.9291798633983168","0.9678899009624233","110368.2","110367","110369"
"89501","0.17183970614896366","0.12142884319352183","0.26183188779532796","100621","100621","100621","0.5629268677757968","0.4627994096507372","0.8312051435529699","110621.4","110620","110622","0.9503411897928833","0.9302399660133347","0.9684384171104272","110621.2","110620","110622"
"89751","0.2092343156651688","0.13288630421248865","0.3849124155072242","100874","100874","100874","0.5648749536998288","0.4610026056885809","0.8313096686099662","110874.4","110873","110875","0.9502327605158248","0.9304872283219761","0.9680542610659748","110874.2","110873","110875"
"90001","0.19058969360132447","0.14439231963963714","0.2559689582040895","101127","101127","101127","0.5630619778773204","0.4569858828303509","0.8313603354615896","111127.4","111126","111128","0.9498648093284949","0.9295578306334102","0.9676908588214449","111127.2","111126","111128"
"90251","0.19129523714991553","0.1096074364357879","0.27478259600201355","101380","101380","101380","0.5648157342893579","0.4618923160285884","0.8282098948490695","111380.4","111379","111381","0.949860922237965","0.9313495239105511","0.9683219928541593","111380.2","111379","111381"
"90501","0.2050063262578346","0.10559279768841731","0.3043899699730922","101633","101633","101633","0.552478479817233","0.4645756004771158","0.8327459821019214","111633.4","111632","111634","0.9494848246178919","0.9274490096541663","0.9686919758259271","111633.2","111632","111634"
"90751","0.18402623355942235","0.11566874813827496","0.2802789184800618","101886","101886","101886","0.5541016241715353","0.4653773722965033","0.8384723281044344","111886.4","111885","111887","0.9504149450770487","0.9285124395678487","0.9673853917783497","111886.2","111885","111887"
"91001","0.1733273921513136","0.11583664381174774","0.285467985344764","102139","102139","102139","0.5581838281459406","0.46763320542735876","0.8578850778553315","112139.4","112138","112140","0.9505958276830508","0.9313218070875923","0.9697096059543734","112139.2","112138","112140"
"91251","0.17731583191022934","0.10418392047349538","0.2598530235459299","102392","102392","102392","0.5581684864987441","0.46550755908348007","0.8589238492134852","112392.4","112391","112393","0.9504079218143545","0.9310804162422572","0.9679040472595724","112392.2","112391","112393"
"91501","0.19041369130058566","0.11605552018812289","0.27588538995926143","102645","102645","102645","0.5580813684179379","0.46081289923220614","0.8529954462250627","112645.4","112644","112646","0.9507058218344403","0.9313681487178386","0.9692641820848531","112645.2","112644","112646"
"91751","0.17916109782206482","0.13467528548034285","0.27373057992053","102898","102898","102898","0.5604926015903025","0.46070277910561785","0.8527646555453234","112898.4","112897","112899","0.9503096888872193","0.9294434340427739","0.9683474288165327","112898.2","112897","112899"
"92001","0.1740081952316382","0.11286328288153709","0.2829247674198416","103151","103151","103151","0.562407128841067","0.46013711606462665","0.8624756924540028","113151.4","113150","113152","0.9502546306425831","0.9280008336077292","0.9685289750996867","113151.2","113150","113152"
"92251","0.1909810621077231","0.132869658196277","0.2653039207061013","103404","103404","103404","0.5643481849116121","0.4628906447787398","0.8704595443632914","113404.4","113403","113405","0.9503323863254046","0.9317328567342834","0.9679859425197632","113404.2","113403","113405"
"92501","0.18076454483293786","0.1126584402929915","0.2949836882330355","103657","103657","103657","0.5662793182501604","0.4611138992380489","0.8771543513996374","113657.4","113656","113658","0.9507455137263603","0.9307683057563938","0.9687037608106049","113657.2","113656","113658"
"92751","0.1787508970599002","0.11150096748153068","0.2784531373334615","103910","103910","103910","0.5689200431329662","0.46132324428775257","0.8831362912816202","113910.4","113909","113911","0.950816399379468","0.9327301121370816","0.9682906742099776","113910.2","113909","113911"
"93001","0.17877607554793096","0.10831867984646162","0.26858664989552816","104163","104163","104163","0.5723934226980891","0.46401482012586637","0.888719742520998","114163.4","114162","114164","0.9509576565440474","0.9310963176209859","0.9678729123039916","114163.2","114162","114164"
"93251","0.18797416737747533","0.10047791411503401","0.30604960111870405","104416","104416","104416","0.5655631935891243","0.46542288096921486","0.8968667094188204","114416.4","114415","114417","0.9499193241792673","0.9280086405018875","0.9682301406782681","114416.2","114415","114417"
"93501","0.1748986017922147","0.12037569108477883","0.2794481314051425","104669","104669","104669","0.5664006644058174","0.46409205065084363","0.900012655366987","114669.4","114668","114670","0.9508712986013338","0.9340232354466551","0.9675276017504346","114669.2","114668","114670"
"93751","0.16389710298523094","0.10209115545111322","0.2825875490518002","104922","104922","104922","0.5680771464070148","0.4600154270803237","0.9078488733953662","114922.4","114921","114923","0.95028475766441","0.9291121705365304","0.9675547146046766","114922.2","114921","114923"
"94001","0.18284493165974447","0.1126777802543096","0.27390941455058887","105175","105175","105175","0.5550114986142126","0.4580669875546177","0.7801342261328141","115175.4","115174","115176","0.9503979345227895","0.9302346814376369","0.9675406282734565","115175.2","115174","115176"
"94251","0.1779042836792994","0.09653758862360276","0.29190920478266547","105428","105428","105428","0.5588834286546017","0.4576233203401524","0.7899409065653147","115428.4","115427","115429","0.9506623404735455","0.9297140687748344","0.9684499603785461","115428.2","115427","115429"
"94501","0.1807285060687905","0.12014775867955593","0.2678042580010769","105681","105681","105681","0.5617525083322148","0.4608322388270679","0.7946623591021366","115681.4","115680","115682","0.9503624674029965","0.9288544714466488","0.9688145754231803","115681.2","115680","115682"
"94751","0.16448785198555588","0.10268236503911743","0.2820634126485306","105934","105934","105934","0.5627138327041926","0.4589422380969723","0.801915089268217","115934.4","115933","115935","0.9513321713284444","0.9323795136270624","0.9679816106695112","115934.2","115933","115935"
"95001","0.18484118955578108","0.12961709487797352","0.2740224496894275","106187","106187","106187","0.5655242119815161","0.46378049939080723","0.8062891119245086","116187.4","116186","116188","0.9509532549430203","0.9277593157875685","0.9692243756742844","116187.2","116186","116188"
"95251","0.19466261413874125","0.11813656670975896","0.2676849121115456","106440","106440","106440","0.5653715412123909","0.4545348833879858","0.8155553692739191","116440.4","116439","116441","0.9503851612155264","0.9292623772645163","0.9684326407420117","116440.2","116439","116441"
"95501","0.21985631930592295","0.15076254024014268","0.2917775357449314","106693","106693","106693","0.5673712414821886","0.458633997645473","0.8278278444150695","116693.4","116692","116694","0.9504762466010414","0.931192131367772","0.9691931672089444","116693.2","116692","116694"
"95751","0.17175168925651554","0.11278335919901075","0.2536992975705508","106946","106946","106946","0.5577179145523833","0.46444993978006155","0.8294140042531308","116946.4","116945","116947","0.9510963876899229","0.9319829753631661","0.9689632367056845","116946.2","116945","116947"
"96001","0.17527300077747357","0.10355483004976733","0.23669243441180807","107199","107199","107199","0.5615176385448799","0.4623153923553491","0.8407419230467246","117199.4","117198","117200","0.9508254595351936","0.932766833970937","0.9682324485825188","117199.2","117198","117200"
"96251","0.1805171419223037","0.10299007799576321","0.2603661843648986","107452","107452","107452","0.5607640302726211","0.46433654579937367","0.8434740025923414","117452.4","117451","117453","0.9505828954519459","0.9311334286681037","0.9667542467088757","117452.2","117451","117453"
"96501","0.1790075885482606","0.10175135898697715","0.2672520504510864","107705","107705","107705","0.5626519134720456","0.4589509417101271","0.8514180510588153","117705.4","117704","117706","0.9505685385676801","0.9328651221361659","0.967446759149119","117705.2","117704","117706"
"96751","0.19764814672415026","0.11881991970433467","0.2807462996311644","107958","107958","107958","0.5646131982176937","0.4581909079681036","0.8603081274296972","117958.4","117957","117959","0.9507125635145186","0.9286085735263079","0.9691951707581679","117958.2","117957","117959"
"97001","0.19515799462721972","0.12506937733157136","0.27516700510161585","108211","108211","108211","0.5665434793799525","0.46047436635653993","0.8713737236443558","118211.4","118210","118212","0.9506114070966921","0.9297994945615583","0.9691040483475278","118211.2","118210","118212"
"97251","0.1820178632054521","0.11471833681252808","0.24751185241447646","108464","108464","108464","0.5716342449458924","0.4630215928026414","0.8754572422415265","118464.4","118463","118465","0.9505552654249119","0.9305299635422811","0.967016061904407","118464.2","118463","118465"
"97501","0.17959541350690206","0.10582560448539262","0.2828047606858672","108717","108717","108717","0.5726344533312102","0.4612824814848541","0.881018554524237","118717.4","118716","118718","0.950631526111567","0.9315862536913728","0.9680115888094726","118717.2","118716","118718"
"97751","0.17002946718055925","0.11542939415392628","0.27971523827941214","108970","108970","108970","0.574583303016999","0.45921826627969775","0.8849471189482785","118970.4","118969","118971","0.9510781547555711","0.9293142850122337","0.9690756489526173","118970.2","118969","118971"
"98001","0.1678019406132555","0.10160150135078261","0.2593333249709883","109223","109223","109223","0.5642656469799581","0.4524528007041015","0.877854520185358","119223.4","119222","119224","0.9515222044059435","0.928911531849662","0.9685485609672847","119223.2","119222","119224"
"98251","0.1741338672844997","0.09584661679668545","0.2807790151127825","109476","109476","109476","0.567267779113978","0.45875693165151066","0.8883101466567084","119476.4","119475","119477","0.9511940663771767","0.9311439129825316","0.9687447676506211","119476.2","119475","119477"
"98501","0.18650554995329544","0.11891516258098486","0.28833049721354176","109729","109729","109729","0.5700888358751255","0.4568064607235384","0.8962568539674025","119729.4","119728","119730","0.9512484442014051","0.9307140706433655","0.9678841449904608","119729.2","119728","119730"
"98751","0.17319151965455476","0.12112941647609277","0.25285323778710855","109982","109982","109982","0.5714969240863599","0.45811160208979473","0.9052048832663753","119982.4","119981","119983","0.9511941438952249","0.9315976966616513","0.9681239860026427","119982.2","119981","119983"
"99001","0.19501658684798423","0.12863525547038737","0.27107396313769117","110235","110235","110235","0.5729030140222605","0.4602082727794638","0.9102891469643233","120235.4","120234","120236","0.9511609298317758","0.9312946355863646","0.9680118115595553","120235.2","120234","120236"
"99251","0.18507024648648765","0.13033840023700013","0.2704050189820656","110488","110488","110488","0.5661561997684876","0.45755013625329133","0.8355500069848864","120488.4","120487","120489","0.950880947439433","0.9313972293955253","0.9681694497240245","120488.2","120487","120489"
"99501","0.1784092796653009","0.11745042723953296","0.3136808219155892","110741","110741","110741","0.5669806753927042","0.4594363833638754","0.8173987055817875","120741.4","120740","120742","0.9510313018465213","0.9316837750295079","0.9686188879526968","120741.2","120740","120742"
"99751","0.1904987522376141","0.11774256494765564","0.2803934708416813","110994","110994","110994","0.5648064908769983","0.4525911083306432","0.8136691514533604","120994.4","120993","120995","0.950643913492294","0.9306398090689516","0.9678082388138403","120994.2","120993","120995"
"100001","0.1904054506512737","0.11514981263703328","0.29997009091227034","111247","111247","111247","0.570027337724057","0.4597341767937486","0.8396852013959115","121247.4","121246","121248","0.950904771417405","0.9275789289879851","0.9685250968195946","121247.2","121246","121248"
