"stage2/step","Group: VaDE_Complicate_gauss - stage2/mcc_pearson","Group: VaDE_Complicate_gauss - stage2/mcc_pearson__MIN","Group: VaDE_Complicate_gauss - stage2/mcc_pearson__MAX","Group: VaDE_Complicate_gauss - _step","Group: VaDE_Complicate_gauss - _step__MIN","Group: VaDE_Complicate_gauss - _step__MAX","Group: VaDE_Complicate_gumbel - stage2/mcc_pearson","Group: VaDE_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: VaDE_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: VaDE_Complicate_gumbel - _step","Group: VaDE_Complicate_gumbel - _step__MIN","Group: VaDE_Complicate_gumbel - _step__MAX","Group: VaDE_Complicate_cauchy - stage2/mcc_pearson","Group: VaDE_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: VaDE_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: VaDE_Complicate_cauchy - _step","Group: VaDE_Complicate_cauchy - _step__MIN","Group: VaDE_Complicate_cauchy - _step__MAX","Group: VaDE_Simple_gauss - stage2/mcc_pearson","Group: VaDE_Simple_gauss - stage2/mcc_pearson__MIN","Group: VaDE_Simple_gauss - stage2/mcc_pearson__MAX","Group: VaDE_Simple_gauss - _step","Group: VaDE_Simple_gauss - _step__MIN","Group: VaDE_Simple_gauss - _step__MAX","Group: VaDE_Simple_gumbel - stage2/mcc_pearson","Group: VaDE_Simple_gumbel - stage2/mcc_pearson__MIN","Group: VaDE_Simple_gumbel - stage2/mcc_pearson__MAX","Group: VaDE_Simple_gumbel - _step","Group: VaDE_Simple_gumbel - _step__MIN","Group: VaDE_Simple_gumbel - _step__MAX","Group: VaDE_Simple_cauchy - stage2/mcc_pearson","Group: VaDE_Simple_cauchy - stage2/mcc_pearson__MIN","Group: VaDE_Simple_cauchy - stage2/mcc_pearson__MAX","Group: VaDE_Simple_cauchy - _step","Group: VaDE_Simple_cauchy - _step__MIN","Group: VaDE_Simple_cauchy - _step__MAX"
"52751","0.14014988988454088","0.08615030520911289","0.2282254952346702","63430","63430","63430","0.16903678834722244","0.09644986629270007","0.29592149001397405","63430","63430","63430","0","0","0","63430","63430","63430","0.28668860668143636","0","0.6331746039570761","63430","63430","63430","0.46464148836738833","0.28463218858028555","0.6117932413517378","63430","63430","63430","0","0","0","63430","63430","63430"
"53001","0.17422135001614428","0.08035039158838679","0.2705819369940495","63683","63683","63683","0.15210444083273625","0.09094108984776753","0.25580777413349737","63683","63683","63683","0","0","0","63683","63683","63683","0.294357652297956","0","0.6280498301990461","63683","63683","63683","0.45234594636648956","0.18004291382267812","0.5791446593253183","63683","63683","63683","0","0","0","63683","63683","63683"
"53251","0.18599787794173622","0.10577750349743183","0.3210631266214656","63936","63936","63936","0.15358314925327943","0.10183018317261545","0.270711320354329","63936","63936","63936","0","0","0","63936","63936","63936","0.3133247709741637","0","0.7155094435820976","63936","63936","63936","0.4363915452270022","0.09967240223662505","0.6879095368378779","63936","63936","63936","0","0","0","63936","63936","63936"
"53501","0.14910996916858876","0.09569281359114158","0.2317648627204238","64189","64189","64189","0.1520762804158246","0.10229002750218089","0.2662555071380862","64189","64189","64189","0","0","0","64189","64189","64189","0.31886350138182834","0","0.6515374127472827","64189","64189","64189","0.4537980696356757","0.1926510566821514","0.6211399964531147","64189","64189","64189","0","0","0","64189","64189","64189"
"53751","0.13388855291097185","0.08678323352431044","0.17996339407710682","64442","64442","64442","0.15321819741944515","0.10092013477893787","0.27650365716181574","64442","64442","64442","0","0","0","64442","64442","64442","0.2775754879245328","0","0.6033781533372916","64442","64442","64442","0.46126854340608736","0.18139838038850342","0.6174259525118817","64442","64442","64442","0","0","0","64442","64442","64442"
"54001","0.17568187951117453","0.10291871726618082","0.2934688565301095","64695","64695","64695","0.1570594144994112","0.09255117143391202","0.3013027678367847","64695","64695","64695","0","0","0","64695","64695","64695","0.31284251893115356","0","0.7089873837952939","64695","64695","64695","0.39672053551183784","0.09874362645502632","0.5188348628617017","64695","64695","64695","0","0","0","64695","64695","64695"
"54251","0.16708214653400005","0.10238451844131749","0.27817226324030864","64948","64948","64948","0.1591681641675343","0.09920975372323111","0.2949414053238927","64948","64948","64948","0","0","0","64948","64948","64948","0.2987796779212374","0","0.6477071427132935","64948","64948","64948","0.45948258056432","0.19589531776762534","0.7386284573008127","64948","64948","64948","0","0","0","64948","64948","64948"
"54501","0.16893233125762064","0.13037323735573864","0.23775510956509954","65201","65201","65201","0.15068940096140565","0.0974902622348537","0.2415093306585121","65201","65201","65201","0","0","0","65201","65201","65201","0.2713448647951343","0","0.6367688141895841","65201","65201","65201","0.44692720284081205","0.1814693530771084","0.5573344704687108","65201","65201","65201","0","0","0","65201","65201","65201"
"54751","0.15828754640267403","0.12857829679995764","0.22458295952666027","65454","65454","65454","0.1432202859301772","0.08929324332062856","0.28117893699700625","65454","65454","65454","0","0","0","65454","65454","65454","0.32408313176206066","0","0.6863687577278665","65454","65454","65454","0.4454270916179455","0.15759487502400063","0.6025459319147782","65454","65454","65454","0","0","0","65454","65454","65454"
"55001","0.16001409625425891","0.10053914381516338","0.2180380332714904","65707","65707","65707","0.16137170910071222","0.08369067262712279","0.2625507798524336","65707","65707","65707","0","0","0","65707","65707","65707","0.2629871202695963","0","0.5592782623274714","65707","65707","65707","0.45327755782347856","0.2837006494814531","0.5727826239042048","65707","65707","65707","0","0","0","65707","65707","65707"
"55251","0.15372109038456155","0.10024903785761408","0.2771780044072455","65960","65960","65960","0.1630365734889702","0.09371986507347312","0.29082655518668254","65960","65960","65960","0","0","0","65960","65960","65960","0.2838802960107222","0","0.6207622268067091","65960","65960","65960","0.4522301147401467","0.2080265715985553","0.6704344204307192","65960","65960","65960","0","0","0","65960","65960","65960"
"55501","0.15301718879782414","0.09425228209321228","0.2240404116556868","66213","66213","66213","0.17511069567882281","0.08553427116213431","0.28577065368557564","66213","66213","66213","0","0","0","66213","66213","66213","0.3089483654489956","0","0.5173993785093499","66213","66213","66213","0.41511278258863615","0.14766121054752476","0.5684566502486822","66213","66213","66213","0","0","0","66213","66213","66213"
"55751","0.18165554418132118","0.10236353938528034","0.33202058031086207","66466","66466","66466","0.16669750153974464","0.08909613274775326","0.2647363562329518","66466","66466","66466","0","0","0","66466","66466","66466","0.28354637719945863","0","0.647463582798307","66466","66466","66466","0.44793464686665496","0.18027829296417594","0.6604283819934502","66466","66466","66466","0","0","0","66466","66466","66466"
"56001","0.15960608916074445","0.09243785626234316","0.3061458732058001","66719","66719","66719","0.16876505914830683","0.10626469821817328","0.2628964255074804","66719","66719","66719","0","0","0","66719","66719","66719","0.2644732215357288","0","0.5665289896414779","66719","66719","66719","0.4007961502651208","0.13999002735401614","0.680318050600936","66719","66719","66719","0","0","0","66719","66719","66719"
"56251","0.18379223185795698","0.13032497494436673","0.25774662757604444","66972","66972","66972","0.1496341586310384","0.10714947989847083","0.2453963140525781","66972","66972","66972","0","0","0","66972","66972","66972","0.3327667049786834","0","0.6515070525944487","66972","66972","66972","0.4423788876934774","0.1689634138723577","0.6105910784204247","66972","66972","66972","0","0","0","66972","66972","66972"
"56501","0.14972009071147402","0.09096654902334574","0.24916119180934504","67225","67225","67225","0.1548086645712296","0.09618671347545163","0.2666248709178154","67225","67225","67225","0","0","0","67225","67225","67225","0.2783756632758727","0","0.59817656149362","67225","67225","67225","0.4556778501731146","0.2226841525907953","0.6532286174598243","67225","67225","67225","0","0","0","67225","67225","67225"
"56751","0.17926645770632027","0.08509689041295634","0.340479170528898","67478","67478","67478","0.16738777921251774","0.09567968668380165","0.26790361302010973","67478","67478","67478","0","0","0","67478","67478","67478","0.28798524313425494","0","0.6049392826205245","67478","67478","67478","0.42481865956691356","0.19555105599729425","0.6545236937284465","67478","67478","67478","0","0","0","67478","67478","67478"
"57001","0.16553625225347954","0.10601385256383791","0.2555820378890685","67731","67731","67731","0.18302629754997676","0.09955534970193758","0.30066679993292766","67731","67731","67731","0","0","0","67731","67731","67731","0.2890366611386961","0","0.5989008884296195","67731","67731","67731","0.42818939904016523","0.19538063259431684","0.5398546129187857","67731","67731","67731","0","0","0","67731","67731","67731"
"57251","0.14506189816285603","0.09694377732247832","0.21275934648177702","67984","67984","67984","0.16000881337922124","0.10162131607188137","0.2675628209782527","67984","67984","67984","0","0","0","67984","67984","67984","0.3078532360776817","0","0.6036243528907473","67984","67984","67984","0.43950891423137073","0.17859129038332824","0.6488456130080352","67984","67984","67984","0","0","0","67984","67984","67984"
"57501","0.15351053917389837","0.07723591515913317","0.27535139028688244","68237","68237","68237","0.17684557387979866","0.10310594035463602","0.2844725114911296","68237","68237","68237","0","0","0","68237","68237","68237","0.28571553832108815","0","0.6192070246614357","68237","68237","68237","0.43969680245167975","0.1874276618098374","0.5907026694218424","68237","68237","68237","0","0","0","68237","68237","68237"
"57751","0.1473338984215355","0.10741039435660475","0.22034105089714978","68490","68490","68490","0.16092546372896477","0.09653538575222821","0.2799560401950382","68490","68490","68490","0","0","0","68490","68490","68490","0.2613395080184219","0","0.5076403376531962","68490","68490","68490","0.4278721093905637","0.22964419829222196","0.6383416017003872","68490","68490","68490","0","0","0","68490","68490","68490"
"58001","0.16717946149173077","0.07800013269676412","0.33579471231512453","68743","68743","68743","0.15728308279911205","0.11695904635466892","0.25997557719761843","68743","68743","68743","0","0","0","68743","68743","68743","0.30094465425036565","0","0.6053853312437507","68743","68743","68743","0.45834608419523376","0.12490461982056694","0.6063083710715195","68743","68743","68743","0","0","0","68743","68743","68743"
"58251","0.1576314302389727","0.08543337780098278","0.3846858669220289","68996","68996","68996","0.16431386122365568","0.08532041168349787","0.25888825304354524","68996","68996","68996","0","0","0","68996","68996","68996","0.26662837752819574","0","0.7054469630528498","68996","68996","68996","0.41488799608004606","0.11420770824654569","0.6139938213101189","68996","68996","68996","0","0","0","68996","68996","68996"
"58501","0.1623921075680093","0.0899222358357697","0.23142874924492798","69249","69249","69249","0.15624904824410762","0.09578447002881414","0.25071642033856634","69249","69249","69249","0","0","0","69249","69249","69249","0.28656203030833904","0","0.6149887174481509","69249","69249","69249","0.4161870881146341","0.19381653094855822","0.6309469306369676","69249","69249","69249","0","0","0","69249","69249","69249"
"58751","0.15155442437332695","0.09418848207802","0.20913810207340183","69502","69502","69502","0.16173084742066893","0.09593487047352452","0.2770200538720489","69502","69502","69502","0","0","0","69502","69502","69502","0.2930729705577767","0","0.6106509362916235","69502","69502","69502","0.4105122353580379","0.25837123978211407","0.5088058049505692","69502","69502","69502","0","0","0","69502","69502","69502"
"59001","0.16720840785852475","0.09645811083686874","0.28704926328297153","69755","69755","69755","0.166496325864624","0.12146012878242625","0.24785445967028036","69755","69755","69755","0","0","0","69755","69755","69755","0.29209101775260227","0","0.6048431163438551","69755","69755","69755","0.40977561101345195","0.09909881756709","0.5689716643381573","69755","69755","69755","0","0","0","69755","69755","69755"
"59251","0.15119031169702624","0.10152651499443961","0.25752788436582635","70008","70008","70008","0.160456209440278","0.1010471296750256","0.293655162660616","70008","70008","70008","0","0","0","70008","70008","70008","0.2726919044912203","0","0.5909894040034739","70008","70008","70008","0.397234987272664","0.11544338301085781","0.602829305983477","70008","70008","70008","0","0","0","70008","70008","70008"
"59501","0.17442482228695727","0.0792263080407805","0.33543396986475965","70261","70261","70261","0.15952259364418242","0.10505019702739993","0.28170507556727764","70261","70261","70261","0","0","0","70261","70261","70261","0.316240739741822","0","0.708114911552248","70261","70261","70261","0.4375703290098791","0.12544073774589112","0.6310129663748397","70261","70261","70261","0","0","0","70261","70261","70261"
"59751","0.1269262247182908","0.08380338130404005","0.15322162477365214","70514","70514","70514","0.1830461781442756","0.10177555381869977","0.26767731234657577","70514","70514","70514","0","0","0","70514","70514","70514","0.26678189534562635","0","0.5335714397721688","70514","70514","70514","0.4395212688183497","0.15161231849180304","0.6711612581124659","70514","70514","70514","0","0","0","70514","70514","70514"
"60001","0.17183872974762393","0.12118130192890572","0.22854685849414763","70767","70767","70767","0.1819456128759986","0.08048477408879594","0.2741358897271299","70767","70767","70767","0","0","0","70767","70767","70767","0.3206407331990436","0","0.6228179465944743","70767","70767","70767","0.4134251925498127","0.14887975301119252","0.6369531854756887","70767","70767","70767","0","0","0","70767","70767","70767"
"60251","0.16564833515022565","0.09648684102961765","0.30786139862213563","71020","71020","71020","0.17481349059240503","0.09610370847622748","0.2681455465522862","71020","71020","71020","0","0","0","71020","71020","71020","0.3027229638053283","0","0.6292137973410236","71020","71020","71020","0.4175489976104264","0.16801902642999147","0.623742728313264","71020","71020","71020","0","0","0","71020","71020","71020"
"60501","0.16360431987770754","0.10415317461488945","0.2614827252202206","71273","71273","71273","0.16053986489177313","0.08123152792530203","0.2591199836768646","71273","71273","71273","0","0","0","71273","71273","71273","0.28589977552251755","0","0.5880591611192041","71273","71273","71273","0.3967010145649631","0.11213125848392685","0.6382806320316164","71273","71273","71273","0","0","0","71273","71273","71273"
"60751","0.14426094895415903","0.0770082749498308","0.2549157171999098","71526","71526","71526","0.17102293966624454","0.08564318119013692","0.2809286847214569","71526","71526","71526","0","0","0","71526","71526","71526","0.3521985861878011","0","0.6457061443900467","71526","71526","71526","0.36939716884504376","0.09986651736740766","0.5145490708316808","71526","71526","71526","0","0","0","71526","71526","71526"
"61001","0.17391323411241638","0.09854829730512017","0.30872696423841417","71779","71779","71779","0.15194441449511004","0.09962606917210416","0.27659051794378253","71779","71779","71779","0","0","0","71779","71779","71779","0.2593593401351025","0","0.5808343842616299","71779","71779","71779","0.3947423029553271","0.2138800824407068","0.5477293071304555","71779","71779","71779","0","0","0","71779","71779","71779"
"61251","0.17548611274298218","0.10561563696820073","0.27665488398986227","72032","72032","72032","0.17373641661649777","0.10170262751529173","0.31762256984200105","72032","72032","72032","0","0","0","72032","72032","72032","0.30716378719219684","0","0.6368847879706901","72032","72032","72032","0.427389439349443","0.29098169233559085","0.5476207752746","72032","72032","72032","0","0","0","72032","72032","72032"
"61501","0.1720956602604816","0.09915020725780943","0.27535214896614063","72285","72285","72285","0.18169116106921152","0.09628104836237703","0.2557667457618338","72285","72285","72285","0","0","0","72285","72285","72285","0.2515211920759589","0","0.599916211298204","72285","72285","72285","0.4615999953390252","0.19927734632768979","0.6252646246791472","72285","72285","72285","0","0","0","72285","72285","72285"
"61751","0.16803817817927383","0.10184595163720049","0.25052590900834687","72538","72538","72538","0.15562658145806968","0.1074325554310217","0.27632209708170496","72538","72538","72538","0","0","0","72538","72538","72538","0.286211819316026","0","0.6959003519530943","72538","72538","72538","0.38519851819456685","0.14731376055667741","0.6063450555864659","72538","72538","72538","0","0","0","72538","72538","72538"
"62001","0.17289863961824942","0.10989086426516455","0.25550413133292926","72791","72791","72791","0.17530127568575649","0.09363685514349071","0.27452439849739596","72791","72791","72791","0","0","0","72791","72791","72791","0.2774387689165423","0","0.558335859914029","72791","72791","72791","0.408900072266731","0.16105415604590362","0.6143052885241639","72791","72791","72791","0","0","0","72791","72791","72791"
"62251","0.14429864095234463","0.09678050518373718","0.2713095126282107","73044","73044","73044","0.2075974681661668","0.12942334112899445","0.3156951179629272","73044","73044","73044","0","0","0","73044","73044","73044","0.33887163594825165","0","0.67143747196014","73044","73044","73044","0.37420885345940186","0.12552322769167915","0.5711831261872254","73044","73044","73044","0","0","0","73044","73044","73044"
"62501","0.1696175171830471","0.08814196844385927","0.28599692960840495","73297","73297","73297","0.17102873227053988","0.09531755113943433","0.30589342519383567","73297","73297","73297","0","0","0","73297","73297","73297","0.3477320069197628","0","0.6883083045601329","73297","73297","73297","0.4385577692772086","0.20257757031995258","0.6099186879741799","73297","73297","73297","0","0","0","73297","73297","73297"
"62751","0.18883782870634278","0.13112274495093823","0.2838248872193272","73550","73550","73550","0.17047298331971072","0.10462290763734423","0.2852914192123726","73550","73550","73550","0","0","0","73550","73550","73550","0.2703277104954891","0","0.5461703357391271","73550","73550","73550","0.4114578427523511","0.25994796225825595","0.5727694342742156","73550","73550","73550","0","0","0","73550","73550","73550"
"63001","0.158058055874414","0.08857503737337832","0.2736634139583416","73803","73803","73803","0.18479062052111525","0.13161058783135318","0.2875538714202332","73803","73803","73803","0","0","0","73803","73803","73803","0.3549815448903687","0","0.6203255147456349","73803","73803","73803","0.4090563298145956","0.0697451926449024","0.6390342763178744","73803","73803","73803","0","0","0","73803","73803","73803"
"63251","0.17012555585145192","0.11943116027599696","0.23440856102043517","74056","74056","74056","0.1628967062896513","0.10153015812822712","0.28675653396290735","74056","74056","74056","0","0","0","74056","74056","74056","0.2768793835091593","0","0.561922588681563","74056","74056","74056","0.4265446550817044","0.15443470158040032","0.5730634933040383","74056","74056","74056","0","0","0","74056","74056","74056"
"63501","0.15390725401010566","0.08969122747961691","0.24210614110917894","74309","74309","74309","0.18126440055741946","0.11066409657332332","0.29756677525181147","74309","74309","74309","0","0","0","74309","74309","74309","0.28769230059715367","0","0.6153808774675228","74309","74309","74309","0.3738819549279528","0.10096425422474394","0.5684672984332885","74309","74309","74309","0","0","0","74309","74309","74309"
"63751","0.15691128562390164","0.11060806609033733","0.2249934758490703","74562","74562","74562","0.17608608354788086","0.12777329341493973","0.24976851700687389","74562","74562","74562","0","0","0","74562","74562","74562","0.28244422739431935","0","0.6694827041880208","74562","74562","74562","0.40188795185710335","0.10054895998314813","0.7060482919725372","74562","74562","74562","0","0","0","74562","74562","74562"
"64001","0.17629879498087472","0.1155707892432946","0.2514626058668226","74815","74815","74815","0.15906951533109998","0.0878746849257506","0.25465213280363536","74815","74815","74815","0","0","0","74815","74815","74815","0.29454656206445207","0","0.5746371400749821","74815","74815","74815","0.390770577206127","0.1591771661355173","0.6133545791616933","74815","74815","74815","0","0","0","74815","74815","74815"
"64251","0.1697842489049622","0.10924095440926322","0.2815900690259202","75068","75068","75068","0.1524408984707659","0.09948693049934292","0.24124000407252896","75068","75068","75068","0","0","0","75068","75068","75068","0.3374365856141931","0","0.7368169581934603","75068","75068","75068","0.43368042207924934","0.2221654641668532","0.6051857555582719","75068","75068","75068","0","0","0","75068","75068","75068"
"64501","0.1625178713046445","0.0961388077092056","0.25045222924693716","75321","75321","75321","0.17505669074697033","0.11182281386853052","0.2938136125264393","75321","75321","75321","0","0","0","75321","75321","75321","0.30569092925657426","0","0.6536922474927542","75321","75321","75321","0.40449500538956595","0.2489648380432036","0.5530395303379768","75321","75321","75321","0","0","0","75321","75321","75321"
"64751","0.17241184596897352","0.11047566715247525","0.2613741536640187","75574","75574","75574","0.19656568258023716","0.11344223916588411","0.3138887670260125","75574","75574","75574","0","0","0","75574","75574","75574","0.3022741020913927","0","0.6445906958555521","75574","75574","75574","0.40974882178071026","0.19804028916082886","0.5660343778021316","75574","75574","75574","0","0","0","75574","75574","75574"
"65001","0.17909377342148838","0.10531468028777105","0.303367482318979","75827","75827","75827","0.16990119304671367","0.10081946769890573","0.27772793619731984","75827","75827","75827","0","0","0","75827","75827","75827","0.2997229844289862","0","0.7392259519519047","75827","75827","75827","0.3923689347039843","0.20834745744433755","0.5982386611608771","75827","75827","75827","0","0","0","75827","75827","75827"
"65251","0.18276411565430373","0.12043527350633113","0.2463619780223872","76080","76080","76080","0.1713600413475861","0.0993393559779637","0.30224735295149036","76080","76080","76080","0","0","0","76080","76080","76080","0.2703371426931689","0","0.5930561673072544","76080","76080","76080","0.4200716466283442","0.0889094554430483","0.6385367344657923","76080","76080","76080","0","0","0","76080","76080","76080"
"65501","0.164909621023206","0.10461983142229965","0.30209763680662793","76333","76333","76333","0.16671638328533367","0.10307304681486833","0.26190144175681523","76333","76333","76333","0","0","0","76333","76333","76333","0.2743664447600852","0","0.602116773726138","76333","76333","76333","0.4128408755481828","0.11524266896214837","0.5670187576628516","76333","76333","76333","0","0","0","76333","76333","76333"
"65751","0.16295621408160274","0.09774715414028987","0.24081300454783108","76586","76586","76586","0.16702493017335565","0.10767262362961998","0.277603035113744","76586","76586","76586","0","0","0","76586","76586","76586","0.2803988763330241","0","0.6351341475549026","76586","76586","76586","0.4172682594247849","0.24137104115517252","0.6577606908477823","76586","76586","76586","0","0","0","76586","76586","76586"
"66001","0.1666758847411095","0.10857531780234583","0.29497248001030874","76839","76839","76839","0.16780463845838517","0.10960271682212464","0.2907138419419178","76839","76839","76839","0","0","0","76839","76839","76839","0.30461383295987343","0","0.573476378223511","76839","76839","76839","0.4355958895414105","0.12531305316337693","0.6746223485601025","76839","76839","76839","0","0","0","76839","76839","76839"
"66251","0.15202117627421066","0.0843818287642167","0.2311453011597145","77092","77092","77092","0.17393363718292645","0.08877763530478036","0.29039036282300834","77092","77092","77092","0","0","0","77092","77092","77092","0.3090840457574912","0","0.6748050816254629","77092","77092","77092","0.4529586143076149","0.10513303575230902","0.6514843899078474","77092","77092","77092","0","0","0","77092","77092","77092"
"66501","0.17024227070702222","0.11929274814821347","0.2535048257351237","77345","77345","77345","0.16803877041687265","0.11375524912374817","0.24697490307880798","77345","77345","77345","0","0","0","77345","77345","77345","0.2797804937740097","0","0.5591372220147326","77345","77345","77345","0.40894966787365394","0.1521720513698895","0.6165184967608112","77345","77345","77345","0","0","0","77345","77345","77345"
"66751","0.18928019063344986","0.09947561626483824","0.292529190301432","77598","77598","77598","0.1814131035614977","0.11516291914131042","0.29228863233849345","77598","77598","77598","0","0","0","77598","77598","77598","0.28453437360160094","0","0.6302586986848697","77598","77598","77598","0.39600535512960255","0.12263574575592491","0.6046438999084115","77598","77598","77598","0","0","0","77598","77598","77598"
"67001","0.16244987307431352","0.1004713202327056","0.2726507815595901","77851","77851","77851","0.1512340369900462","0.10286783501998051","0.25302882826446815","77851","77851","77851","0","0","0","77851","77851","77851","0.2754799886541693","0","0.5272863514920971","77851","77851","77851","0.37675464060981234","0.1397252778443204","0.5779560934828805","77851","77851","77851","0","0","0","77851","77851","77851"
"67251","0.1531355030592238","0.0862643066731972","0.23960479943718332","78104","78104","78104","0.16098141788826664","0.08504038233557136","0.2860195311700623","78104","78104","78104","0","0","0","78104","78104","78104","0.31006283895264597","0","0.6137250171512347","78104","78104","78104","0.38197319683679576","0.12487472652270276","0.620614536013484","78104","78104","78104","0","0","0","78104","78104","78104"
"67501","0.15263036309083006","0.10406982711122179","0.2064867946384529","78357","78357","78357","0.17271120412510915","0.11560806153814487","0.3009805232938075","78357","78357","78357","0","0","0","78357","78357","78357","0.3407138985022641","0","0.5964470860877026","78357","78357","78357","0.4628935888598937","0.19600727269645293","0.6189771616209313","78357","78357","78357","0","0","0","78357","78357","78357"
"67751","0.17298737119109914","0.08511314135295679","0.29702941964816554","78610","78610","78610","0.17090072936729134","0.0931491036512619","0.2583243895175534","78610","78610","78610","0","0","0","78610","78610","78610","0.2886882665502436","0","0.536508167590754","78610","78610","78610","0.41244259884732226","0.08884022290572054","0.6635872021769736","78610","78610","78610","0","0","0","78610","78610","78610"
"68001","0.15849851787976274","0.11287172966796047","0.2633016435679522","78863","78863","78863","0.17683338500966903","0.10032885162487641","0.2701420917050966","78863","78863","78863","0","0","0","78863","78863","78863","0.31756090455907315","0","0.5932189595510903","78863","78863","78863","0.4213190658178779","0.11468668365825875","0.6190721930173326","78863","78863","78863","0","0","0","78863","78863","78863"
"68251","0.14650096555805936","0.09473045389709962","0.19901635167947881","79116","79116","79116","0.16143962669358347","0.10649874803185193","0.26152650273105105","79116","79116","79116","0","0","0","79116","79116","79116","0.2871313688928413","0","0.6023045632092888","79116","79116","79116","0.4110056835722086","0.09723024974967404","0.5642959611117869","79116","79116","79116","0","0","0","79116","79116","79116"
"68501","0.17147853055707732","0.1177786451387776","0.21954946970326294","79369","79369","79369","0.15723404098056043","0.10818372412278672","0.25700023895690344","79369","79369","79369","0","0","0","79369","79369","79369","0.29896586190487734","0","0.6868766714233759","79369","79369","79369","0.4320153392547453","0.16090060291577626","0.6465932423808822","79369","79369","79369","0","0","0","79369","79369","79369"
"68751","0.18268522485494815","0.12128355496522802","0.2862098797774105","79622","79622","79622","0.17019459500150805","0.09689053451014285","0.28678426785616756","79622","79622","79622","0","0","0","79622","79622","79622","0.2757246235223878","0","0.5721522499069968","79622","79622","79622","0.3841251497315996","0.09448515168574456","0.6106009480786797","79622","79622","79622","0","0","0","79622","79622","79622"
"69001","0.17536798484220772","0.09837985312060818","0.2844218898641141","79875","79875","79875","0.17849265872589246","0.1188185519869448","0.26760665369148073","79875","79875","79875","0","0","0","79875","79875","79875","0.2974948195827965","0","0.6258756756804744","79875","79875","79875","0.39414186530031997","0.19408916504421383","0.6390358857664645","79875","79875","79875","0","0","0","79875","79875","79875"
"69251","0.1906165495701948","0.10670885254651157","0.30905995464937386","80128","80128","80128","0.1762490818564471","0.12191746279483832","0.2545503161564468","80128","80128","80128","0","0","0","80128","80128","80128","0.3297109331399974","0","0.5422968667187886","80128","80128","80128","0.38770940332117115","0.13083046685941915","0.5168072210593074","80128","80128","80128","0","0","0","80128","80128","80128"
"69501","0.15549039304302542","0.13045106484618801","0.19903171393614966","80381","80381","80381","0.18396908367285944","0.0918242704750059","0.28652901063935243","80381","80381","80381","0","0","0","80381","80381","80381","0.3239550111053732","0","0.5983847652189155","80381","80381","80381","0.41468831325727074","0.24368495565308654","0.5739714435479385","80381","80381","80381","0","0","0","80381","80381","80381"
"69751","0.16358114065686774","0.10139710086727924","0.3031682731035965","80634","80634","80634","0.1756199153946557","0.0893536092922257","0.2785109511639418","80634","80634","80634","0","0","0","80634","80634","80634","0.2745923136577166","0","0.7082291512813806","80634","80634","80634","0.44536904075726785","0.3032210383175104","0.6144895040579205","80634","80634","80634","0","0","0","80634","80634","80634"
"70001","0.1973209483247313","0.10998295773740072","0.2629298956796905","80887","80887","80887","0.1820291594487234","0.1298507119493613","0.27218980546900695","80887","80887","80887","0","0","0","80887","80887","80887","0.2832513995091402","0","0.5524040638633937","80887","80887","80887","0.4100869180418206","0.12456388470289172","0.553774125712197","80887","80887","80887","0","0","0","80887","80887","80887"
"70251","0.14805158224418388","0.09752942688652654","0.27829228861143157","81140","81140","81140","0.1842952434923135","0.12840848739939673","0.2750935078031158","81140","81140","81140","0","0","0","81140","81140","81140","0.3038948294908106","0","0.5871152470401382","81140","81140","81140","0.42709672499992146","0.10296068051069118","0.563589471392993","81140","81140","81140","0","0","0","81140","81140","81140"
"70501","0.1560331660524133","0.09360312349521455","0.2417837799599462","81393","81393","81393","0.15364332132930947","0.0920968837202271","0.2678879672218734","81393","81393","81393","0","0","0","81393","81393","81393","0.308437061682552","0","0.6456833801945577","81393","81393","81393","0.4344573231106469","0.28128673826929157","0.5706697736339557","81393","81393","81393","0","0","0","81393","81393","81393"
"70751","0.19462113339565096","0.11495965019180703","0.3010298124849288","81646","81646","81646","0.18419532438239175","0.08900539516326324","0.29073754190037854","81646","81646","81646","0","0","0","81646","81646","81646","0.32449710597460113","0","0.6660709994509857","81646","81646","81646","0.4362908607841646","0.09009302827403491","0.6638190234465577","81646","81646","81646","0","0","0","81646","81646","81646"
"71001","0.17342443132852417","0.10623800728272073","0.2637761917016777","81899","81899","81899","0.1835815958739368","0.1104627184737437","0.2724282351691957","81899","81899","81899","0","0","0","81899","81899","81899","0.30172505755366064","0","0.6235922234659045","81899","81899","81899","0.4140877642329538","0.16309674554237896","0.6261783899509802","81899","81899","81899","0","0","0","81899","81899","81899"
"71251","0.1543785108140449","0.09089367625920289","0.2303031433557004","82152","82152","82152","0.17012926603945464","0.12181705968123588","0.2831573922150773","82152","82152","82152","0","0","0","82152","82152","82152","0.32141169869402314","0","0.6955434686108388","82152","82152","82152","0.4256320476091008","0.16881877772293175","0.5832806685839634","82152","82152","82152","0","0","0","82152","82152","82152"
