"stage2/step","Group: VaDE_Simple_gauss - stage2/mcc_spearman","Group: VaDE_Simple_gauss - stage2/mcc_spearman__MIN","Group: VaDE_Simple_gauss - stage2/mcc_spearman__MAX","Group: VaDE_Simple_gauss - _step","Group: VaDE_Simple_gauss - _step__MIN","Group: VaDE_Simple_gauss - _step__MAX","Group: Danru_Simple_gauss - stage2/mcc_spearman","Group: Danru_Simple_gauss - stage2/mcc_spearman__MIN","Group: Danru_Simple_gauss - stage2/mcc_spearman__MAX","Group: Danru_Simple_gauss - _step","Group: Danru_Simple_gauss - _step__MIN","Group: Danru_Simple_gauss - _step__MAX","Group: Ours_Simple_gauss - stage2/mcc_spearman","Group: Ours_Simple_gauss - stage2/mcc_spearman__MIN","Group: Ours_Simple_gauss - stage2/mcc_spearman__MAX","Group: Ours_Simple_gauss - _step","Group: Ours_Simple_gauss - _step__MIN","Group: Ours_Simple_gauss - _step__MAX"
"95001","0.3566180315587863","0","0.5889949139541348","106187","106187","106187","0.671799433794814","0.4491261232585493","0.8215981075745011","116188","116188","116188","0.8009972250104564","0.7666271292555186","0.8232205698726727","116188","116188","116188"
"95251","0.3129488168938656","0","0.552312339098763","106440","106440","106440","0.6729471663360662","0.45323069840926705","0.8219783560625095","116441","116441","116441","0.7993250147763731","0.7645011174895494","0.8219287004331303","116441","116441","116441"
"95501","0.31802862810812166","0","0.6124846866080708","106693","106693","106693","0.6759932684973071","0.48214990051939394","0.8204858378186565","116694","116694","116694","0.7992334204971362","0.7627277730451337","0.8211734008584733","116694","116694","116694"
"95751","0.30819065638755977","0","0.5432297673430426","106946","106946","106946","0.6785692412854097","0.49642057883207585","0.8203815098764151","116947","116947","116947","0.799367793794795","0.7648885659918346","0.8214428516112878","116947","116947","116947"
"96001","0.3112568108784414","0","0.6548366409886436","107199","107199","107199","0.6780428666593057","0.504414655988604","0.820244292651466","117200","117200","117200","0.7986075916560762","0.764214923146762","0.8211983179632382","117200","117200","117200"
"96251","0.29023446943946396","0","0.5946116264963077","107452","107452","107452","0.6807069497566027","0.525330397705991","0.8184176821900593","117453","117453","117453","0.7979916936019048","0.7653957421033036","0.821117830258198","117453","117453","117453"
"96501","0.3062624036423004","0","0.5895103961395014","107705","107705","107705","0.6807051430519235","0.5141293243286765","0.8198620981565349","117706","117706","117706","0.7992880776192908","0.7666633253222003","0.8206578036554039","117706","117706","117706"
"96751","0.30602003023656854","0","0.6048839233568164","107958","107958","107958","0.6819330779971666","0.526988964668365","0.8188632059156872","117959","117959","117959","0.7991049185854827","0.7614211677313657","0.8202997775971558","117959","117959","117959"
"97001","0.33634036890221297","0","0.5668340522711313","108211","108211","108211","0.6824820355091432","0.5204181120860859","0.8173394558357213","118212","118212","118212","0.7995628433016744","0.766482255686134","0.822114363530181","118212","118212","118212"
"97251","0.27951850349305085","0","0.530609772118151","108464","108464","108464","0.6809946300929425","0.5161924171009583","0.8180457651504945","118465","118465","118465","0.7997477857194736","0.765147854227096","0.8208394985857614","118465","118465","118465"
"97501","0.30307379500609166","0","0.569924364376177","108717","108717","108717","0.681677560268571","0.5240621704244515","0.8180080029386577","118718","118718","118718","0.8004727805600856","0.7646331029742658","0.8209786817297439","118718","118718","118718"
"97751","0.33424971027583505","0","0.6164710457018705","108970","108970","108970","0.676930410964403","0.5378392171097489","0.8195799625976004","118971","118971","118971","0.7989678989567789","0.7619308952234446","0.8229706909732704","118971","118971","118971"
"98001","0.3310628133602095","0","0.5392972114938032","109223","109223","109223","0.6790000680724569","0.5484096097530125","0.8193254448557968","119224","119224","119224","0.7998297709995927","0.7640842104637011","0.8219852506884182","119224","119224","119224"
"98251","0.3423516637572036","0","0.5848163247125492","109476","109476","109476","0.6794656441270696","0.5329953522870787","0.8208857712245982","119477","119477","119477","0.8002150935940836","0.7644446388733387","0.8234832303353308","119477","119477","119477"
"98501","0.3302047754569283","0","0.5922324323485036","109729","109729","109729","0.6776543498075458","0.5188302948186821","0.8208715632497028","119730","119730","119730","0.7989968186077057","0.7611640984610718","0.8222821122862074","119730","119730","119730"
"98751","0.30727315157638674","0","0.5992121816030296","109982","109982","109982","0.6783854307382717","0.5082164816704008","0.8210496355028868","119983","119983","119983","0.7996583712315852","0.7633822604349598","0.8239414383954747","119983","119983","119983"
"99001","0.30476526770583695","0","0.579299398490953","110235","110235","110235","0.6783618966083097","0.5009224447383775","0.8211792427309033","120236","120236","120236","0.7995853445531383","0.762802652292696","0.8248252607393883","120236","120236","120236"
"99251","0.2940281127063902","0","0.6612266407572318","110488","110488","110488","0.6741976884293853","0.4811545756916655","0.8204043574560219","120489","120489","120489","0.7989180900964421","0.7633007959104693","0.8219117828121889","120489","120489","120489"
"99501","0.3079239376868837","0","0.5495839619595062","110741","110741","110741","0.6784015244773062","0.5090712733068299","0.8198689501677406","120742","120742","120742","0.7998452935239818","0.7624766232372565","0.8220047596206369","120742","120742","120742"
"99751","0.31150836687110617","0","0.5485210977321392","110994","110994","110994","0.6745336281491543","0.4897070166293834","0.821349523534952","120995","120995","120995","0.8001162270125224","0.7670951128098817","0.8235280708767875","120995","120995","120995"
"100001","0.3221534279084284","0","0.5552979349939501","111247","111247","111247","0.6733227791697535","0.48739038050145483","0.804772640935102","121248","121248","121248","0.8005006456441555","0.7665169223232579","0.8237160712140538","121248","121248","121248"
