"stage2/step","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_trunc_Complicate_cauchy - _step","Group: Ours_trunc_Complicate_cauchy - _step__MIN","Group: Ours_trunc_Complicate_cauchy - _step__MAX","Group: Ours_trunc_Simple_cauchy - stage2/mcc_pearson","Group: Ours_trunc_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_trunc_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_trunc_Simple_cauchy - _step","Group: Ours_trunc_Simple_cauchy - _step__MIN","Group: Ours_trunc_Simple_cauchy - _step__MAX","Group: Ours_Complicate_gauss - stage2/mcc_pearson","Group: Ours_Complicate_gauss - stage2/mcc_pearson__MIN","Group: Ours_Complicate_gauss - stage2/mcc_pearson__MAX","Group: Ours_Complicate_gauss - _step","Group: Ours_Complicate_gauss - _step__MIN","Group: Ours_Complicate_gauss - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_pearson","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX","Group: Ours_Complicate_gumbel - stage2/mcc_pearson","Group: Ours_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: Ours_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: Ours_Complicate_gumbel - _step","Group: Ours_Complicate_gumbel - _step__MIN","Group: Ours_Complicate_gumbel - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX","Group: Ours_Simple_gauss - stage2/mcc_pearson","Group: Ours_Simple_gauss - stage2/mcc_pearson__MIN","Group: Ours_Simple_gauss - stage2/mcc_pearson__MAX","Group: Ours_Simple_gauss - _step","Group: Ours_Simple_gauss - _step__MIN","Group: Ours_Simple_gauss - _step__MAX","Group: Ours_Simple_gumbel - stage2/mcc_pearson","Group: Ours_Simple_gumbel - stage2/mcc_pearson__MIN","Group: Ours_Simple_gumbel - stage2/mcc_pearson__MAX","Group: Ours_Simple_gumbel - _step","Group: Ours_Simple_gumbel - _step__MIN","Group: Ours_Simple_gumbel - _step__MAX"
"83251","0.5785691925236912","0.4937293119691022","0.6442336220930581","104296.2","104295","104297","0.7524025748809916","0.6423569445669545","0.8242357545638584","104297","104297","104297","0.9169355795419195","0.8784810411890511","0.9523986512864786","104296.2","104295","104297","0.7829697758902389","0.37447051793926384","0.9691776804887752","104297","104297","104297","0.949383200317631","0.9288591372792517","0.9676861291216643","104296.2","104295","104297","0.5604839595935192","0.36956649280936754","0.7802255993332063","104296.2","104295","104297","0.9680135370861344","0.8845549248647296","0.9944889809598884","104297","104297","104297","0.9746942023625836","0.9416839460135119","0.9902304147664176","104297","104297","104297"
"83501","0.5776045348581309","0.49411471963628273","0.6403414733168094","104549.2","104548","104550","0.7532120505943631","0.6420508744101033","0.8328806044036993","104550","104550","104550","0.9172034285605222","0.8792194190869965","0.9526387486356584","104549.2","104548","104550","0.7762428784935239","0.6261913920658015","0.9633525847456457","104550","104550","104550","0.9502868384718159","0.9236149710376663","0.9690922238495702","104549.2","104548","104550","0.5266336385442243","0.20093692980522934","0.7816010052152491","104549.2","104548","104550","0.9664355806566525","0.8721442410621997","0.9948543829783097","104550","104550","104550","0.9741497123786829","0.9416843782280142","0.9890728485126283","104550","104550","104550"
"83751","0.5758986670844524","0.4909943065523758","0.641063901944306","104802.2","104801","104803","0.7513733927826273","0.6420818020368004","0.8271933555429781","104803","104803","104803","0.9170031320225401","0.8818778900455582","0.9503295302873568","104802.2","104801","104803","0.7972928534864006","0.5273040748427217","0.9847074840982017","104803","104803","104803","0.9497694072022709","0.9281155381944485","0.9683283604429374","104802.2","104801","104803","0.5928070636603917","0.3016327549000955","0.7622378382053545","104802.2","104801","104803","0.9674142734458139","0.882502950213293","0.9950629435650805","104803","104803","104803","0.974964631452312","0.9444940085193575","0.9899286304896622","104803","104803","104803"
"84001","0.576716902972884","0.4932703342502641","0.646913077280679","105055.2","105054","105056","0.7534023744589555","0.6512059342043556","0.8333334298738236","105056","105056","105056","0.9170829810428529","0.8799688252271203","0.9515861075764459","105055.2","105054","105056","0.7058083959321846","0.3338165726863515","0.9372810567778327","105056","105056","105056","0.9497621469912396","0.9275411794417062","0.9683344078569718","105055.2","105054","105056","0.5925302521518085","0.44388762518127994","0.8347659576463359","105055.2","105054","105056","0.9664973484447748","0.8788800675571239","0.9946772370140003","105056","105056","105056","0.9744147637979512","0.9403569675149086","0.990489924096031","105056","105056","105056"
"84251","0.5774193256743423","0.49550153886930115","0.6410208530917505","105308.2","105307","105309","0.7508460617494882","0.6439237059014831","0.822727543123353","105309","105309","105309","0.91611521282632","0.877696920912524","0.9510686377016503","105308.2","105307","105309","0.8242664750937548","0.6546444358360975","0.982593356939832","105309","105309","105309","0.9507032565650873","0.9290241008697855","0.9687102603362308","105308.2","105307","105309","0.5888337380521587","0.37698952939465946","0.7465376739125061","105308.2","105307","105309","0.9652762172976773","0.8685249138434523","0.9947341839868685","105309","105309","105309","0.9743139633652016","0.9390010724040619","0.9898226972817069","105309","105309","105309"
"84501","0.576430943439401","0.4901873249751036","0.6442286535260167","105561.2","105560","105562","0.7534224721106861","0.6440255930526767","0.8244218446779136","105562","105562","105562","0.9168152237492965","0.8805593735112334","0.9525153933334449","105561.2","105560","105562","0.7733049518422198","0.5157033721681789","0.9567851421316917","105562","105562","105562","0.9501110024975719","0.9300623328125267","0.9685624461805556","105561.2","105560","105562","0.5444667780039109","0.31956607405190196","0.7350789887610782","105561.2","105560","105562","0.9658801318404141","0.8708229591810578","0.9949869709465434","105562","105562","105562","0.9740008808754356","0.941302248872466","0.9896986528417279","105562","105562","105562"
"84751","0.5766984121645449","0.4942965649935446","0.6448060582127099","105814.2","105813","105815","0.7512236189474961","0.6399434105716022","0.8279006060223574","105815","105815","105815","0.9166442379071686","0.8823889841208523","0.9520010114612967","105814.2","105813","105815","0.7994539503324185","0.4504075397535156","0.971637903640093","105815","105815","105815","0.9500069155524649","0.9259763719951586","0.9688853081102096","105814.2","105813","105815","0.5883047199999423","0.3733442594067406","0.8020053426145417","105814.2","105813","105815","0.9674098858127481","0.8796646763085872","0.9948268165598773","105815","105815","105815","0.9747932859632276","0.9456779868345384","0.989793417059675","105815","105815","105815"
"85001","0.5771975998869724","0.48956675108228165","0.6448097408533039","106067.2","106066","106068","0.7522630752437851","0.6447646079283111","0.8273859660199282","106068","106068","106068","0.9164965678011047","0.8797618589221715","0.9504162198614992","106067.2","106066","106068","0.7200353274611881","0.37596380442933025","0.9760486752100256","106068","106068","106068","0.9498219832995188","0.9305129374082826","0.968239868722098","106067.2","106066","106068","0.5636909648220525","0.2761064633411641","0.7619544180041627","106067.2","106066","106068","0.9663759687659743","0.8727996785759397","0.9941201991912019","106068","106068","106068","0.9748804999672387","0.9414336103491001","0.9901589406917245","106068","106068","106068"
"85251","0.5772228368322065","0.4925414433222519","0.6470117294323184","106320.2","106319","106321","0.7533233429400944","0.6420816747076947","0.8312495659990482","106321","106321","106321","0.9176256918189918","0.8812944019480561","0.9523989952189396","106320.2","106319","106321","0.7830817904818027","0.49601070002107006","0.9713870599309296","106321","106321","106321","0.9503568323005517","0.9274586940335606","0.9683092591364696","106320.2","106319","106321","0.5694293415446515","0.16756481878658344","0.7234467049154676","106320.2","106319","106321","0.9658309057583268","0.8711839857491969","0.9951979695678524","106321","106321","106321","0.9742989586664799","0.9409861906744403","0.9902423183573829","106321","106321","106321"
"85501","0.5779658261639046","0.49259823057269675","0.640451162024322","106573.2","106572","106574","0.7519040742129601","0.643302864721376","0.8315969051430194","106574","106574","106574","0.9169728830711803","0.8814841927324671","0.9513320543500221","106573.2","106572","106574","0.7316336275397402","0.3569479463348433","0.9397371798582913","106574","106574","106574","0.9502429682647776","0.9292776659014939","0.9679411960443522","106573.2","106572","106574","0.6077467503240163","0.3307968169054769","0.7723323809999186","106573.2","106572","106574","0.9682148750791105","0.8857149440823412","0.9950002326854664","106574","106574","106574","0.9742554910680863","0.9406448186647877","0.9897742799737658","106574","106574","106574"
"85751","0.5781091320634235","0.4916393687174989","0.6430509599393859","106826.2","106825","106827","0.7502166389119782","0.6484547004755551","0.8323367920837864","106827","106827","106827","0.9175903516009882","0.8809238390100582","0.95126241216546","106826.2","106825","106827","0.7682083822097496","0.35418678472722576","0.9798406742937157","106827","106827","106827","0.9499442818505024","0.931450828858732","0.9691021013620069","106826.2","106825","106827","0.5450212066316494","0.35417481683956453","0.768094074964573","106826.2","106825","106827","0.9659864565444618","0.8697097940938233","0.9945715314856943","106827","106827","106827","0.9746965857987959","0.9432440359704897","0.9900237980632983","106827","106827","106827"
"86001","0.5767628963871332","0.49229536726549383","0.642363606948842","107079.2","107078","107080","0.750991779279951","0.6462550656978572","0.8287545485451536","107080","107080","107080","0.9171239806897498","0.8822954723686947","0.9534394397154472","107079.2","107078","107080","0.7008863207253322","0.5445204576932674","0.9034851314269473","107080","107080","107080","0.9501453292471295","0.9283988512332769","0.9692734559729466","107079.2","107078","107080","0.5929944181691161","0.3436555024907649","0.7770782124106617","107079.2","107078","107080","0.9668046007038699","0.8807848332626826","0.9952686775237044","107080","107080","107080","0.9746867180065986","0.9473286458804789","0.9900272435853953","107080","107080","107080"
"86251","0.5757195768515946","0.48788411233918766","0.6412852490889351","107332.2","107331","107333","0.7526252596345112","0.6508731408164613","0.8299855650982334","107333","107333","107333","0.9180591229446856","0.8850992743783355","0.9530036393523067","107332.2","107331","107333","0.7798651869953513","0.5967284093641473","0.9767806919836626","107333","107333","107333","0.9496576723514538","0.9270633747839717","0.9681873003787451","107332.2","107331","107333","0.5501570260944495","0.3950435229619866","0.7503974492804334","107332.2","107331","107333","0.9664339398039001","0.8764112404982649","0.9945288549807696","107333","107333","107333","0.9745208438123122","0.9411622320151061","0.9898354712432805","107333","107333","107333"
"86501","0.5768908008466223","0.48824496658243427","0.6440584496784995","107585.2","107584","107586","0.7532992160168749","0.6532542705088592","0.8260688423587711","107586","107586","107586","0.9168690746521346","0.8803151026440987","0.9530554921420988","107585.2","107584","107586","0.7895795990117557","0.5782858111486419","0.9828292881153597","107586","107586","107586","0.9503182271497312","0.9300684385252816","0.9679763336464184","107585.2","107584","107586","0.602216542917418","0.3889424280699478","0.7211942409305326","107585.2","107584","107586","0.966945010579462","0.8796953347706599","0.9953336935899446","107586","107586","107586","0.974824689445715","0.9411151461529369","0.9889928656070398","107586","107586","107586"
"86751","0.5763836748259415","0.48695252440849507","0.6444052529200955","107838.2","107837","107839","0.7528028910427482","0.6447518346810216","0.835106317943661","107839","107839","107839","0.9168457742260777","0.8831559388275261","0.9520354493617763","107838.2","107837","107839","0.7816616469230111","0.5522586072206442","0.9508286552032357","107839","107839","107839","0.950801330851229","0.931046952279968","0.9682472652169558","107838.2","107837","107839","0.5324107101399452","0.3256799223034695","0.7072205996882304","107838.2","107837","107839","0.9667542783599862","0.8756790610379094","0.9949955135169813","107839","107839","107839","0.9748012944423998","0.9418170907556433","0.9891334086578926","107839","107839","107839"
"87001","0.5765446130064329","0.49278753893940425","0.6419685089249917","108091.2","108090","108092","0.7518378527883949","0.6469908243333097","0.8281410621153453","108092","108092","108092","0.9172736167040526","0.8859782916106399","0.9506773623984319","108091.2","108090","108092","0.8045728162916644","0.6072059181593806","0.9640437011174287","108092","108092","108092","0.9500778219561654","0.9287524041320248","0.968009091718872","108091.2","108090","108092","0.5645451326957662","0.44077570801564026","0.7029545029421124","108091.2","108090","108092","0.9669967535384082","0.8792646852600621","0.9950851331572089","108092","108092","108092","0.9750030398053402","0.9449932149344012","0.9898727982745266","108092","108092","108092"
"87251","0.5767050085412759","0.48725534959032435","0.6416353726055151","108344.2","108343","108345","0.7525163044817973","0.652470071224687","0.8281358573103526","108345","108345","108345","0.9177168527394354","0.8857553550486784","0.9519988023609477","108344.2","108343","108345","0.719880500751025","0.513646968105311","0.9523182085398325","108345","108345","108345","0.9506045122981963","0.9310964992532377","0.9687928346041478","108344.2","108343","108345","0.5991488228394226","0.47397469441017764","0.8156068135841984","108344.2","108343","108345","0.9665526152804432","0.8796209422486294","0.9948658212894834","108345","108345","108345","0.9747391423441508","0.9474462380781801","0.9898737998817064","108345","108345","108345"
"87501","0.5753237143400838","0.48666175210417617","0.6431598288025203","108597.2","108596","108598","0.7551244248248188","0.6546432239575496","0.8298489491157452","108598","108598","108598","0.9181995012884296","0.8864646730778662","0.9516915029821431","108597.2","108596","108598","0.7943509212403266","0.5979067183629412","0.9805164527003122","108598","108598","108598","0.9496201844300787","0.9208615963747526","0.9681149539773045","108597.2","108596","108598","0.5823713920871307","0.3450867953529274","0.7278189812504735","108597.2","108596","108598","0.9674504598713971","0.8847686387948183","0.995028120280196","108598","108598","108598","0.9751346297631642","0.9450262061981979","0.9896828930243878","108598","108598","108598"
"87751","0.5774530925003563","0.49108694326013647","0.643374772550811","108850.2","108849","108851","0.7529961085734408","0.6531375301134779","0.8230760778722347","108851","108851","108851","0.9183327467951715","0.8867600928434529","0.9523396137614343","108850.2","108849","108851","0.7357606302002511","0.39755909711396087","0.9867055816691184","108851","108851","108851","0.9494708486631724","0.9235680548457272","0.9685436045308953","108850.2","108849","108851","0.5493714822202709","0.3535583403631204","0.7157437496824485","108850.2","108849","108851","0.9664198215753755","0.8748012128273697","0.9949338180638853","108851","108851","108851","0.974521538432193","0.9398728717853305","0.9900595021889899","108851","108851","108851"
"88001","0.5774415536947107","0.49516484823362816","0.6449486874888374","109103.2","109102","109104","0.7502010434631299","0.6531929267795474","0.8160065124605776","109104","109104","109104","0.9179027502685418","0.8867423523747618","0.9525387120266743","109103.2","109102","109104","0.7508383886453931","0.5877854682726671","0.9530326186254978","109104","109104","109104","0.9498923920073972","0.925881909901789","0.9688843833969394","109103.2","109102","109104","0.5993835512168677","0.40836696939666206","0.7765219432335695","109103.2","109102","109104","0.9667929509746198","0.874954871479113","0.995258605141041","109104","109104","109104","0.9740246245677909","0.9423726304817824","0.9892329462331894","109104","109104","109104"
"88251","0.577884792182189","0.4948747749715131","0.6403881309559172","109356.2","109355","109357","0.7525130535468929","0.6479882900998186","0.8267409197754839","109357","109357","109357","0.9172686061506454","0.8867393689471303","0.9512658736663167","109356.2","109355","109357","0.6970405166077001","0.3973544344458198","0.8771704821163854","109357","109357","109357","0.9503023965318997","0.9294329964003605","0.9688293983307386","109356.2","109355","109357","0.5634198165674013","0.39490681102766195","0.7081312656961961","109356.2","109355","109357","0.9671748724764987","0.8770264729878354","0.995050163961082","109357","109357","109357","0.9742844661012408","0.9406494861724134","0.9897733371782326","109357","109357","109357"
"88501","0.5775715926759114","0.4901289461677056","0.6471906659429721","109609.2","109608","109610","0.75155629998253","0.6489415281050159","0.8336837068958377","109610","109610","109610","0.9182187541231679","0.8878407312237213","0.9515786188753201","109609.2","109608","109610","0.7743042552243756","0.3369945608458717","0.9401230959856149","109610","109610","109610","0.9503919079040883","0.929972547576112","0.9674728115762429","109609.2","109608","109610","0.6110401640956071","0.5002393763170085","0.798602282823262","109609.2","109608","109610","0.9665217019782526","0.878202243642677","0.9948224348127267","109610","109610","109610","0.9751727312482033","0.9478187949425605","0.9901519924777052","109610","109610","109610"
"88751","0.576351116119502","0.49720139594236035","0.6420843202127302","109862.2","109861","109863","0.7529753258105945","0.652173535943366","0.8313383457727186","109863","109863","109863","0.9186264381538978","0.8877947522302684","0.9521116254520429","109862.2","109861","109863","0.7964101301795553","0.48665005013965135","0.943430004864484","109863","109863","109863","0.9505170858479017","0.9289901124935419","0.9681113157242512","109862.2","109861","109863","0.5999199738579126","0.41265917079937553","0.7187645983170687","109862.2","109861","109863","0.9666663309906349","0.8807486523046717","0.9950179211378279","109863","109863","109863","0.9743434036644721","0.9424849081828514","0.9898259483877544","109863","109863","109863"
"89001","0.5762731077948364","0.4942445480836035","0.6434668412837253","110115.2","110114","110116","0.7535748426849491","0.6503005277931098","0.8272181753248016","110116","110116","110116","0.9179927390119472","0.887164842062073","0.9523753213284849","110115.2","110114","110116","0.6811810544007911","0.35319029062461377","0.9396369171431572","110116","110116","110116","0.9502640664025105","0.9303954053442537","0.9681765540572982","110115.2","110114","110116","0.6131959133909701","0.46219677708836365","0.8202975221262628","110115.2","110114","110116","0.9669639376326213","0.8797828123202907","0.9951924237132469","110116","110116","110116","0.9748481240638192","0.9451722784724285","0.9894627914606833","110116","110116","110116"
"89251","0.575648927717829","0.49033416878850494","0.6392784766164893","110368.2","110367","110369","0.7523045457246907","0.6417033539847445","0.822105975304174","110369","110369","110369","0.918152201741474","0.8844533933585288","0.9527621723446874","110368.2","110367","110369","0.7395611622792821","0.45457610072396304","0.9724203253504576","110369","110369","110369","0.950546371194933","0.9291798633983168","0.9678899009624233","110368.2","110367","110369","0.498484859022896","0.1740926550483823","0.6628594527793645","110368.2","110367","110369","0.9663442180665852","0.8745321449784155","0.9949351596979387","110369","110369","110369","0.9749093974335569","0.9467499076807947","0.9899642630469945","110369","110369","110369"
"89501","0.575487703440548","0.48577842160124235","0.6453259726700076","110621.2","110620","110622","0.7520932053031637","0.6483906718523778","0.8334627620449441","110622","110622","110622","0.917381766068417","0.8870269737875898","0.9482059190254508","110621.2","110620","110622","0.7390268846858055","0.3509707360857314","0.9852302652062858","110622","110622","110622","0.9503411897928833","0.9302399660133347","0.9684384171104272","110621.2","110620","110622","0.5839983556597502","0.37046151037523434","0.824311482038949","110621.2","110620","110622","0.9681926373533599","0.8851484386401401","0.9950821886883862","110622","110622","110622","0.9750886503431044","0.9418241145348922","0.989477269897583","110622","110622","110622"
"89751","0.5765136459099487","0.48847421190778856","0.642807864304115","110874.2","110873","110875","0.7529274315663422","0.6485416661324592","0.8242716580968072","110875","110875","110875","0.9180299597670224","0.8875713377614941","0.9520941285578008","110874.2","110873","110875","0.7096333885074338","0.47256049070864165","0.9848111031287536","110875","110875","110875","0.9502327605158248","0.9304872283219761","0.9680542610659748","110874.2","110873","110875","0.5804246702799074","0.47857092266465334","0.6474176016711131","110874.2","110873","110875","0.9666127910514248","0.8775921193221907","0.9944776371209679","110875","110875","110875","0.9747170539488051","0.942551134674126","0.990851978863534","110875","110875","110875"
"90001","0.5741122823830235","0.48079240626820513","0.642127240659029","111127.2","111126","111128","0.7530634467501699","0.6531512968043846","0.8264906039168225","111128","111128","111128","0.9176810064170811","0.8857085088046839","0.950557391191573","111127.2","111126","111128","0.7692032892003927","0.48857134916830586","0.9368761913940803","111128","111128","111128","0.9498648093284949","0.9295578306334102","0.9676908588214449","111127.2","111126","111128","0.5975260153612789","0.425412633322895","0.7883126494156769","111127.2","111126","111128","0.9684603725198088","0.8886524098768458","0.9948427181835663","111128","111128","111128","0.9746809311759369","0.9414140205107989","0.9894349647770994","111128","111128","111128"
"90251","0.575559166426667","0.4893803453880848","0.6417488014232364","111380.2","111379","111381","0.7516833822783192","0.6464677015517585","0.8296211762630157","111381","111381","111381","0.9179565336006643","0.8860145540505382","0.9525845816326053","111380.2","111379","111381","0.7749254027051985","0.39510642078067043","0.9624295572903164","111381","111381","111381","0.949860922237965","0.9313495239105511","0.9683219928541593","111380.2","111379","111381","0.5522270809281628","0.4146717297100581","0.7026253085650497","111380.2","111379","111381","0.9669949143515385","0.8742128163202044","0.9947482556694602","111381","111381","111381","0.9744252426596866","0.9432499879490922","0.9901794908776115","111381","111381","111381"
"90501","0.576726051091459","0.4928245520894371","0.642072937506606","111633.2","111632","111634","0.7520647667470276","0.6463611630913143","0.8310639323865386","111634","111634","111634","0.9184395528499021","0.8853627497154569","0.9515689124070494","111633.2","111632","111634","0.7589214023136365","0.3946298318796346","0.9720519290546679","111634","111634","111634","0.9494848246178919","0.9274490096541663","0.9686919758259271","111633.2","111632","111634","0.6582337743510118","0.5575064421542115","0.8161228738779144","111633.2","111632","111634","0.9657584292241953","0.875940454507249","0.9949554868508489","111634","111634","111634","0.9742370884239102","0.9385068465966387","0.9896885428998085","111634","111634","111634"
"90751","0.5764601966112843","0.48906439180542155","0.645394924383859","111886.2","111885","111887","0.7507960522914081","0.6445160283986479","0.8225343968749895","111887","111887","111887","0.918937762609545","0.8846929600230696","0.9525459378756403","111886.2","111885","111887","0.7070214575559217","0.4510839307261856","0.9835351936246012","111887","111887","111887","0.9504149450770487","0.9285124395678487","0.9673853917783497","111886.2","111885","111887","0.585209149254241","0.39590817145442275","0.7344675830053309","111886.2","111885","111887","0.966936377188189","0.8784637825046845","0.9950931066261935","111887","111887","111887","0.9741427422844696","0.9419732865011373","0.9900200447489526","111887","111887","111887"
"91001","0.5755311310204514","0.48537595798994493","0.6447494677730916","112139.2","112138","112140","0.7530475532893168","0.6494272430443108","0.8249392242810029","112140","112140","112140","0.9185733146823015","0.8855367899397377","0.9528237720953191","112139.2","112138","112140","0.7767142156341728","0.5000550117363672","0.9576090301885404","112140","112140","112140","0.9505958276830508","0.9313218070875923","0.9697096059543734","112139.2","112138","112140","0.4907314808568799","0.3955241500937781","0.6433748620375563","112139.2","112138","112140","0.9675198165118826","0.8795233786119393","0.9950275014840448","112140","112140","112140","0.9746024429747798","0.9403415154710265","0.9898775397672878","112140","112140","112140"
"91251","0.5772119100441199","0.4950421418488933","0.6462890058387978","112392.2","112391","112393","0.7530729507172869","0.6533655960382552","0.8252789051963217","112393","112393","112393","0.9182079353050587","0.8857752022110998","0.9514977391647124","112392.2","112391","112393","0.753051418969352","0.4224406840758161","0.9883525350896255","112393","112393","112393","0.9504079218143545","0.9310804162422572","0.9679040472595724","112392.2","112391","112393","0.6207048471923698","0.3963346415176078","0.8796233986945159","112392.2","112391","112393","0.9668933543379998","0.8828250362246025","0.995410181253679","112393","112393","112393","0.974406005154067","0.9405961016487469","0.990012515127164","112393","112393","112393"
"91501","0.576491351605268","0.4927193175508789","0.6365332951688764","112645.2","112644","112646","0.7546897457155014","0.651141298023267","0.828681728809385","112646","112646","112646","0.9179248065836572","0.8856041908516759","0.9524723270128381","112645.2","112644","112646","0.7295859006610192","0.3354578669548212","0.8997142682214826","112646","112646","112646","0.9507058218344403","0.9313681487178386","0.9692641820848531","112645.2","112644","112646","0.6052483764523651","0.3873604885173535","0.8408787204296824","112645.2","112644","112646","0.9673832824236369","0.8817506429383086","0.995085388988031","112646","112646","112646","0.9747567423187716","0.9464186125760462","0.9903334227598579","112646","112646","112646"
"91751","0.5769828979368453","0.4911921228562238","0.6422425952843613","112898.2","112897","112899","0.7518919247651178","0.6468035950614502","0.8247903592688112","112899","112899","112899","0.9186941133814754","0.8861007334685451","0.9515587519832126","112898.2","112897","112899","0.7161563080353078","0.36253401604153956","0.982359097387933","112899","112899","112899","0.9503096888872193","0.9294434340427739","0.9683474288165327","112898.2","112897","112899","0.5689443965588434","0.10347402008146944","0.7280234138895134","112898.2","112897","112899","0.9666828995762323","0.8744354130921069","0.9948405874825897","112899","112899","112899","0.9747750869370515","0.9464291704082791","0.990265393043363","112899","112899","112899"
"92001","0.5761747376590636","0.49129524234393845","0.6406643344890275","113151.2","113150","113152","0.7528545118843915","0.6478638756660224","0.8259185869136677","113152","113152","113152","0.918705116688068","0.8867436329691503","0.951872362246499","113151.2","113150","113152","0.7789688469634375","0.42735827758620887","0.9830037426067118","113152","113152","113152","0.9502546306425831","0.9280008336077292","0.9685289750996867","113151.2","113150","113152","0.5693766603990997","0.3166432332763743","0.8177508766010316","113151.2","113150","113152","0.9669525889865757","0.8801468978439453","0.9951769282842432","113152","113152","113152","0.9747739029866362","0.9451143021432081","0.9897176447929076","113152","113152","113152"
"92251","0.5779852605814153","0.4967410105972917","0.6482581824610488","113404.2","113403","113405","0.7523473409722935","0.6537200411359216","0.8266422682856073","113405","113405","113405","0.9194544527424016","0.8863096809768688","0.9508157327362552","113404.2","113403","113405","0.7770306089831911","0.4602334620690822","0.9041395055018753","113405","113405","113405","0.9503323863254046","0.9317328567342834","0.9679859425197632","113404.2","113403","113405","0.5878882892525139","0.32249410611221174","0.8215756083224195","113404.2","113403","113405","0.9671413722820417","0.8759165682988218","0.9948586381937056","113405","113405","113405","0.9744258215667531","0.9387841489223926","0.9904378499056726","113405","113405","113405"
"92501","0.5767806006473591","0.48954681512021725","0.643925611146041","113657.2","113656","113658","0.7523120417039013","0.6491537336292397","0.8268963713741221","113658","113658","113658","0.9190152599237452","0.8864820594325951","0.9519378320736143","113657.2","113656","113658","0.7683777583467797","0.6004278042713121","0.9642524323320306","113658","113658","113658","0.9507455137263603","0.9307683057563938","0.9687037608106049","113657.2","113656","113658","0.5180411642977163","0.21797249523341633","0.7528761341092907","113657.2","113656","113658","0.9662870221859199","0.8782920704039618","0.994794517572792","113658","113658","113658","0.9752239891623041","0.9449804387075753","0.9892452739193036","113658","113658","113658"
"92751","0.5765022516168059","0.4905497383042186","0.6403560027509188","113910.2","113909","113911","0.7528814744108215","0.6520523735815494","0.8269469003379927","113911","113911","113911","0.9186763104151229","0.8859781121379522","0.951800054106348","113910.2","113909","113911","0.740610044262006","0.350663035994416","0.9307315262575321","113911","113911","113911","0.950816399379468","0.9327301121370816","0.9682906742099776","113910.2","113909","113911","0.6089498157384077","0.52055147124389","0.6879013173180277","113910.2","113909","113911","0.9673937216295287","0.8864821567056214","0.9947220868454383","113911","113911","113911","0.9742663725658062","0.9391627695194286","0.9900369372797616","113911","113911","113911"
"93001","0.5772940325978629","0.4905774772975816","0.6456854653622043","114163.2","114162","114164","0.7515985138823292","0.6442865491549262","0.8303331521517898","114164","114164","114164","0.9190165052126487","0.8874400322169501","0.9533252801406584","114163.2","114162","114164","0.7811284322308115","0.5766395647432287","0.9571215598869949","114164","114164","114164","0.9509576565440474","0.9310963176209859","0.9678729123039916","114163.2","114162","114164","0.5712702635111758","0.511625652137854","0.7394423851996528","114163.2","114162","114164","0.9682731485825176","0.8866301208003174","0.9951260274229218","114164","114164","114164","0.9753638365520191","0.9444760517765132","0.9899217606367176","114164","114164","114164"
"93251","0.5767789720335588","0.4906059314822605","0.6411675742359122","114416.2","114415","114417","0.7523044388076083","0.6498115939216783","0.8273869544942651","114417","114417","114417","0.9183229320762895","0.8838177396582036","0.9504859107216206","114416.2","114415","114417","0.7580723843187303","0.5136737874256937","0.9669301794501881","114417","114417","114417","0.9499193241792673","0.9280086405018875","0.9682301406782681","114416.2","114415","114417","0.5920179451883045","0.3292966516120964","0.8109232710906845","114416.2","114415","114417","0.9659583958823568","0.8708763019231535","0.9949674171584425","114417","114417","114417","0.974116997646159","0.941758843961911","0.9898248636235704","114417","114417","114417"
"93501","0.5774154607792175","0.49060882570924963","0.6480959222648175","114669.2","114668","114670","0.7535356447634463","0.649635203094234","0.829095328261848","114670","114670","114670","0.9193298711315899","0.8883992497969431","0.9520989140496147","114669.2","114668","114670","0.7763524714775398","0.6154410812027297","0.957221658295218","114670","114670","114670","0.9508712986013338","0.9340232354466551","0.9675276017504346","114669.2","114668","114670","0.5548126736264535","0.4846694087298923","0.695902585634745","114669.2","114668","114670","0.9663971520796784","0.8711449178735321","0.9950939134635272","114670","114670","114670","0.9750772776207677","0.9468075165925386","0.9904215817823155","114670","114670","114670"
