"stage2/step","Group: VaDE_Complicate_gauss - stage2/mcc_pearson","Group: VaDE_Complicate_gauss - stage2/mcc_pearson__MIN","Group: VaDE_Complicate_gauss - stage2/mcc_pearson__MAX","Group: VaDE_Complicate_gauss - _step","Group: VaDE_Complicate_gauss - _step__MIN","Group: VaDE_Complicate_gauss - _step__MAX","Group: Danru_Complicate_gauss - stage2/mcc_pearson","Group: Danru_Complicate_gauss - stage2/mcc_pearson__MIN","Group: Danru_Complicate_gauss - stage2/mcc_pearson__MAX","Group: Danru_Complicate_gauss - _step","Group: Danru_Complicate_gauss - _step__MIN","Group: Danru_Complicate_gauss - _step__MAX","Group: Ours_Complicate_gauss - stage2/mcc_pearson","Group: Ours_Complicate_gauss - stage2/mcc_pearson__MIN","Group: Ours_Complicate_gauss - stage2/mcc_pearson__MAX","Group: Ours_Complicate_gauss - _step","Group: Ours_Complicate_gauss - _step__MIN","Group: Ours_Complicate_gauss - _step__MAX"
"81251","0.15061352896836794","0.09954508170568346","0.267550632579171","92272","92272","92272","0.733138528644867","0.4900403051929717","0.8059217157326362","102272.4","102271","102273","0.9159619361766256","0.8742172789146322","0.9501709325994854","102272.2","102271","102273"
"81501","0.18375092690877134","0.10784027998792897","0.2721336846788414","92525","92525","92525","0.7321522477123399","0.49136815604324235","0.804131383912094","102525.4","102524","102526","0.9159741943235321","0.8760225271084764","0.9515696644476875","102525.2","102524","102526"
"81751","0.16282275674419772","0.10896460812578104","0.30900111067526576","92778","92778","92778","0.7369379709257637","0.4892546236705507","0.8083056311828412","102778.4","102777","102779","0.9162546181858167","0.8759217689285782","0.951651952963941","102778.2","102777","102779"
"82001","0.15414088035374768","0.10456841135109515","0.22087693533645059","93031","93031","93031","0.7445327993864345","0.49124308340578154","0.8149234546179163","103031.4","103030","103032","0.916996893242833","0.8773217180933187","0.9534229888939583","103031.2","103030","103032"
"82251","0.20113647755643424","0.11170751401518016","0.37916552532096426","93284","93284","93284","0.7486381032871552","0.49182725360138174","0.822226885273715","103284.4","103283","103285","0.9162304217822085","0.8772744194508441","0.9508141341263894","103284.2","103283","103285"
"82501","0.15838655438525678","0.11688084453937146","0.24897988215538375","93537","93537","93537","0.7549557560088311","0.49595566463171287","0.8245050290825373","103537.4","103536","103538","0.9158502514446514","0.8777922871395702","0.951738196916524","103537.2","103536","103538"
"82751","0.17906546096875736","0.10295513444520495","0.2772043375227709","93790","93790","93790","0.7582390010246067","0.4930266958149453","0.8379456699860814","103790.4","103789","103791","0.9170338555380578","0.8767221165993744","0.9523317894061718","103790.2","103789","103791"
"83001","0.15883796617948173","0.09838860312060932","0.2183178075910718","94043","94043","94043","0.7664874053288642","0.4910059731119653","0.8479137519656232","104043.4","104042","104044","0.916177600296845","0.8778580666643458","0.9518773628268147","104043.2","104042","104044"
"83251","0.18051259059486152","0.11137666170072535","0.3154980493970094","94296","94296","94296","0.7738898574894014","0.49109403762696174","0.8604305232713007","104296.4","104295","104297","0.9169355795419195","0.8784810411890511","0.9523986512864786","104296.2","104295","104297"
"83501","0.1837030535303193","0.10114854052295634","0.3045592443462114","94549","94549","94549","0.7629105777903928","0.49153702658544696","0.8680265357195827","104549.4","104548","104550","0.9172034285605222","0.8792194190869965","0.9526387486356584","104549.2","104548","104550"
"83751","0.16488089353845786","0.10829875092435826","0.24559148183535484","94802","94802","94802","0.7606466060000698","0.49238971534999754","0.8768100878521272","104802.4","104801","104803","0.9170031320225401","0.8818778900455582","0.9503295302873568","104802.2","104801","104803"
"84001","0.18907619506456097","0.11316306279249119","0.2762383280711744","95055","95055","95055","0.7658226082250732","0.49112398184742523","0.884810526527424","105055.4","105054","105056","0.9170829810428529","0.8799688252271203","0.9515861075764459","105055.2","105054","105056"
"84251","0.18694289088068317","0.11246241843390918","0.29521584073720314","95308","95308","95308","0.7694881663238716","0.4952117062048173","0.8927630451462386","105308.4","105307","105309","0.91611521282632","0.877696920912524","0.9510686377016503","105308.2","105307","105309"
"84501","0.1547142810649905","0.12058644782362501","0.22020465400649764","95561","95561","95561","0.7576611732657943","0.4927865946884782","0.889339164354239","105561.4","105560","105562","0.9168152237492965","0.8805593735112334","0.9525153933334449","105561.2","105560","105562"
"84751","0.19483388993523607","0.11796396361609607","0.3020472103322241","95814","95814","95814","0.7639155952259032","0.4935270797352702","0.9013262119541391","105814.4","105813","105815","0.9166442379071686","0.8823889841208523","0.9520010114612967","105814.2","105813","105815"
"85001","0.16563106960756474","0.11583999218121976","0.31865766354805264","96067","96067","96067","0.7469506755748752","0.493902375625185","0.9107674562171241","106067.4","106066","106068","0.9164965678011047","0.8797618589221715","0.9504162198614992","106067.2","106066","106068"
"85251","0.1708204495469106","0.1129632721425063","0.4149704780778173","96320","96320","96320","0.7424689770533527","0.4906992230603544","0.9201923583122262","106320.4","106319","106321","0.9176256918189918","0.8812944019480561","0.9523989952189396","106320.2","106319","106321"
"85501","0.18573130387614167","0.1185826534973307","0.2830109197187009","96573","96573","96573","0.7467620496295571","0.4957526823073236","0.9262786261058263","106573.4","106572","106574","0.9169728830711803","0.8814841927324671","0.9513320543500221","106573.2","106572","106574"
"85751","0.1799665381194703","0.10647280823827117","0.2850781452613789","96826","96826","96826","0.7412299581256448","0.49187785178850846","0.934540052520609","106826.4","106825","106827","0.9175903516009882","0.8809238390100582","0.95126241216546","106826.2","106825","106827"
"86001","0.14063285853461993","0.09611506994669525","0.24868108835839794","97079","97079","97079","0.740715098020003","0.4848068547594604","0.9379634089626702","107079.4","107078","107080","0.9171239806897498","0.8822954723686947","0.9534394397154472","107079.2","107078","107080"
"86251","0.169000601322601","0.11565754948935551","0.24961266095461684","97332","97332","97332","0.7373317254666426","0.49256291188374063","0.8709038194561135","107332.4","107331","107333","0.9180591229446856","0.8850992743783355","0.9530036393523067","107332.2","107331","107333"
"86501","0.18974445839652407","0.11011942779365565","0.24670817615387858","97585","97585","97585","0.742713346040454","0.49000704480685053","0.8743971561435613","107585.4","107584","107586","0.9168690746521346","0.8803151026440987","0.9530554921420988","107585.2","107584","107586"
"86751","0.1833955619871765","0.13434459460467754","0.3037479813656529","97838","97838","97838","0.7484565540007119","0.4903930930275221","0.8768483493938071","107838.4","107837","107839","0.9168457742260777","0.8831559388275261","0.9520354493617763","107838.2","107837","107839"
"87001","0.189319001854878","0.0946040113855243","0.3261955451918954","98091","98091","98091","0.7542976549085153","0.48826189735428854","0.8861178869067926","108091.4","108090","108092","0.9172736167040526","0.8859782916106399","0.9506773623984319","108091.2","108090","108092"
"87251","0.20750448996745846","0.12083688917579512","0.3130397376451177","98344","98344","98344","0.75889761775836","0.4928241242977395","0.8947474002927936","108344.4","108343","108345","0.9177168527394354","0.8857553550486784","0.9519988023609477","108344.2","108343","108345"
"87501","0.19181432265593726","0.11850660631765415","0.32061619061172586","98597","98597","98597","0.760948622454851","0.4851597576441242","0.8858889911044614","108597.4","108596","108598","0.9181995012884296","0.8864646730778662","0.9516915029821431","108597.2","108596","108598"
"87751","0.18807903501372877","0.11961310930828761","0.23090677602602822","98850","98850","98850","0.7733008221087452","0.49542452668483916","0.9020637816918089","108850.4","108849","108851","0.9183327467951715","0.8867600928434529","0.9523396137614343","108850.2","108849","108851"
"88001","0.1587393254251142","0.086961920804739","0.24178554093640697","99103","99103","99103","0.7765862913346666","0.4900544443602753","0.9076191542738371","109103.4","109102","109104","0.9179027502685418","0.8867423523747618","0.9525387120266743","109103.2","109102","109104"
"88251","0.2078479449138067","0.11926579182992544","0.320024463075513","99356","99356","99356","0.7849080976002095","0.4858246692297715","0.9155419662518763","109356.4","109355","109357","0.9172686061506454","0.8867393689471303","0.9512658736663167","109356.2","109355","109357"
"88501","0.1593144019046085","0.09982743014389875","0.23923238163122731","99609","99609","99609","0.7918518730936976","0.48289662817738305","0.9231613654256792","109609.4","109608","109610","0.9182187541231679","0.8878407312237213","0.9515786188753201","109609.2","109608","109610"
"88751","0.1972612992148954","0.13046771514341662","0.2946743407333773","99862","99862","99862","0.7967478705316065","0.48560293493310847","0.9319850266535523","109862.4","109861","109863","0.9186264381538978","0.8877947522302684","0.9521116254520429","109862.2","109861","109863"
"89001","0.17052890300197363","0.11471790772583335","0.245300037414428","100115","100115","100115","0.7985882634907053","0.4841470994670714","0.9396346244933431","110115.4","110114","110116","0.9179927390119472","0.887164842062073","0.9523753213284849","110115.2","110114","110116"
"89251","0.23263695780103616","0.09740276406957218","0.36009884854277613","100368","100368","100368","0.8031853888784193","0.4814947327370625","0.9433810476808882","110368.4","110367","110369","0.918152201741474","0.8844533933585288","0.9527621723446874","110368.2","110367","110369"
"89501","0.19780343672087058","0.1188604488532858","0.32645103335000114","100621","100621","100621","0.7932270860782824","0.48944863222737023","0.9516136989461741","110621.4","110620","110622","0.917381766068417","0.8870269737875898","0.9482059190254508","110621.2","110620","110622"
"89751","0.17221604710066754","0.11783136310875844","0.2345458698590277","100874","100874","100874","0.7836870293685957","0.4853481490786429","0.9565665024275727","110874.4","110873","110875","0.9180299597670224","0.8875713377614941","0.9520941285578008","110874.2","110873","110875"
"90001","0.18199471791515576","0.11790149433045942","0.3060438516586792","101127","101127","101127","0.7831627326019327","0.48724303601744745","0.9615791520012463","111127.4","111126","111128","0.9176810064170811","0.8857085088046839","0.950557391191573","111127.2","111126","111128"
"90251","0.1865927927319305","0.12742174992746347","0.27832034160420294","101380","101380","101380","0.7721029787972771","0.4889369740481353","0.9644143071704955","111380.4","111379","111381","0.9179565336006643","0.8860145540505382","0.9525845816326053","111380.2","111379","111381"
"90501","0.19439423198912753","0.08610801081951185","0.3011703859625583","101633","101633","101633","0.7692476401515478","0.48641153113182767","0.966403794441119","111633.4","111632","111634","0.9184395528499021","0.8853627497154569","0.9515689124070494","111633.2","111632","111634"
"90751","0.18770456271665742","0.13233277544657654","0.2594076162434952","101886","101886","101886","0.7556673963358617","0.4881173824642867","0.8709684777302137","111886.4","111885","111887","0.918937762609545","0.8846929600230696","0.9525459378756403","111886.2","111885","111887"
"91001","0.18911195646311735","0.11983568472392543","0.30675966914270214","102139","102139","102139","0.7630465376636278","0.4875981529758002","0.867692720296529","112139.4","112138","112140","0.9185733146823015","0.8855367899397377","0.9528237720953191","112139.2","112138","112140"
"91251","0.17610922954079175","0.10315727579186626","0.28347392218162176","102392","102392","102392","0.7675959812991208","0.48655541459501367","0.8733214243325247","112392.4","112391","112393","0.9182079353050587","0.8857752022110998","0.9514977391647124","112392.2","112391","112393"
"91501","0.20199996084937913","0.1520537389884929","0.26666222627950614","102645","102645","102645","0.7690034360513096","0.48209191987607325","0.8755957788845977","112645.4","112644","112646","0.9179248065836572","0.8856041908516759","0.9524723270128381","112645.2","112644","112646"
"91751","0.20463435851777012","0.13706658200817579","0.28973198775546183","102898","102898","102898","0.7749103733323075","0.4849976222844263","0.8739728770689551","112898.4","112897","112899","0.9186941133814754","0.8861007334685451","0.9515587519832126","112898.2","112897","112899"
"92001","0.18937208280689447","0.1268071352308563","0.29547885575374944","103151","103151","103151","0.7817536517328146","0.484277702944374","0.8866595524603967","113151.4","113150","113152","0.918705116688068","0.8867436329691503","0.951872362246499","113151.2","113150","113152"
"92251","0.227286840851561","0.13795294138736897","0.33957631138508604","103404","103404","103404","0.7873655322820918","0.48622532519056233","0.8702326849097737","113404.4","113403","113405","0.9194544527424016","0.8863096809768688","0.9508157327362552","113404.2","113403","113405"
"92501","0.1896977825866959","0.1048998016701724","0.3314967061536626","103657","103657","103657","0.7915900939990143","0.48638207894368335","0.8799083331481045","113657.4","113656","113658","0.9190152599237452","0.8864820594325951","0.9519378320736143","113657.2","113656","113658"
"92751","0.16012865717153288","0.09757005266882567","0.27767240323361403","103910","103910","103910","0.7975927002823484","0.48739065978936014","0.8899398696802706","113910.4","113909","113911","0.9186763104151229","0.8859781121379522","0.951800054106348","113910.2","113909","113911"
"93001","0.2252332773777191","0.124709786715774","0.31857689621369356","104163","104163","104163","0.801302165179211","0.4875374344822189","0.8962472088706198","114163.4","114162","114164","0.9190165052126487","0.8874400322169501","0.9533252801406584","114163.2","114162","114164"
"93251","0.21867960283135507","0.140597779493673","0.3142610736935407","104416","104416","104416","0.8094442806394501","0.4906266669675808","0.9084090588102438","114416.4","114415","114417","0.9183229320762895","0.8838177396582036","0.9504859107216206","114416.2","114415","114417"
"93501","0.17381339343779884","0.11805084206821861","0.23940688509365748","104669","104669","104669","0.8137020019844685","0.4880120414521273","0.9145960867564362","114669.4","114668","114670","0.9193298711315899","0.8883992497969431","0.9520989140496147","114669.2","114668","114670"
"93751","0.21127443889299818","0.12755395579858178","0.337214796804101","104922","104922","104922","0.794525196702275","0.48449335638420427","0.9220338975183793","114922.4","114921","114923","0.9190609056220612","0.8862607107330007","0.9528947731172297","114922.2","114921","114923"
"94001","0.18865743127537518","0.13660568638866638","0.27588108996719113","105175","105175","105175","0.8036280029955322","0.4862882787764617","0.9274392194547787","115175.4","115174","115176","0.9193717442018065","0.8873011265312115","0.9530558077721889","115175.2","115174","115176"
"94251","0.1987959905264546","0.11923026423405136","0.322555560565747","105428","105428","105428","0.8012358821185979","0.4824738218727046","0.9315723289055139","115428.4","115427","115429","0.9183076343661716","0.8859469003691045","0.9517773946432518","115428.2","115427","115429"
"94501","0.1921662566571927","0.11859991319039558","0.3139159522757694","105681","105681","105681","0.8043094413974042","0.4818639982536183","0.9314309464703525","115681.4","115680","115682","0.9203528170381539","0.88769049184937","0.9524075385775805","115681.2","115680","115682"
"94751","0.1841202759728365","0.10190689941259996","0.30196628546630194","105934","105934","105934","0.7764814330130989","0.4820378700400908","0.9050241911359904","115934.4","115933","115935","0.9202557335962733","0.8857177826289044","0.9533258779710365","115934.2","115933","115935"
"95001","0.1485067742058162","0.09743349938719156","0.23278377137671727","106187","106187","106187","0.767607014104067","0.48943614282541487","0.909997276969273","116187.4","116186","116188","0.9192918879427927","0.886870744718169","0.9528346611671555","116187.2","116186","116188"
"95251","0.18355461677794438","0.12266294071745279","0.3020452154299673","106440","106440","106440","0.773555127921339","0.484559033481238","0.9181192990538799","116440.4","116439","116441","0.919457923583716","0.8865405727636432","0.9519886769822685","116440.2","116439","116441"
"95501","0.1924462440046337","0.12481529824367796","0.24574803010420312","106693","106693","106693","0.760643573473452","0.49131124254425185","0.9218278419682727","116693.4","116692","116694","0.9197684543769586","0.8892829349606887","0.9530283056321835","116693.2","116692","116694"
"95751","0.17650107744551252","0.12852231539182318","0.3370207679210199","106946","106946","106946","0.7624086582322042","0.486390469536137","0.931161575950694","116946.4","116945","116947","0.9197403840295036","0.8867307830761832","0.9526250159041734","116946.2","116945","116947"
"96001","0.19895213393280636","0.11303527814527355","0.30326034098213805","107199","107199","107199","0.7539542939796048","0.4836772798033052","0.8527462238091491","117199.4","117198","117200","0.9197592002368667","0.8862421954891759","0.9539111284432293","117199.2","117198","117200"
"96251","0.20668991411102539","0.1254475110642403","0.2729803946684476","107452","107452","107452","0.7560599517648589","0.48776770927316004","0.8545627325692582","117452.4","117451","117453","0.9201092066051327","0.8875455025000702","0.9518859203128738","117452.2","117451","117453"
"96501","0.19448353147479763","0.13178029701930982","0.33537409167802573","107705","107705","107705","0.7626966523022135","0.48522044844020645","0.8492245137695715","117705.4","117704","117706","0.9203503117932135","0.8880716609919104","0.952132906593822","117705.2","117704","117706"
"96751","0.20559274148477263","0.111860876089694","0.28240747555909324","107958","107958","107958","0.7669284458686806","0.4862289462175589","0.8579282014035075","117958.4","117957","117959","0.9196756548377895","0.8867148024178979","0.9533575574944726","117958.2","117957","117959"
"97001","0.1664688899303636","0.1316958952491894","0.23124251941972002","108211","108211","108211","0.7764159360386532","0.4907668365257071","0.862138896046007","118211.4","118210","118212","0.919707325184026","0.8854499825307117","0.9519168883782969","118211.2","118210","118212"
"97251","0.17005351705584584","0.12088614046895736","0.233900520392456","108464","108464","108464","0.783615067363982","0.4819807005814175","0.8680235852540843","118464.4","118463","118465","0.9200003100831367","0.8838871764144276","0.951201219163295","118464.2","118463","118465"
"97501","0.18971499939658715","0.09108773708564122","0.2987111518323868","108717","108717","108717","0.7892605203315463","0.4831823612775944","0.8813342975114586","118717.4","118716","118718","0.9201431120942617","0.8867542650401992","0.9528100303084731","118717.2","118716","118718"
"97751","0.2018168558162738","0.12802745156004175","0.3237603298401738","108970","108970","108970","0.7964700306758976","0.4840809070112388","0.8935288556908196","118970.4","118969","118971","0.920555229346896","0.8870541472892622","0.9535526531039537","118970.2","118969","118971"
"98001","0.1501766594339197","0.09969390088932867","0.259117180377537","109223","109223","109223","0.8006098323142382","0.4848175238869672","0.902966438993959","119223.4","119222","119224","0.9200554370127272","0.8862926085291924","0.9522526028058561","119223.2","119222","119224"
"98251","0.20104826408869925","0.12633561709545615","0.32511784580837744","109476","109476","109476","0.8078819358741182","0.48289902930556367","0.9098566238757788","119476.4","119475","119477","0.920127229163131","0.8841946173395583","0.952297912626441","119476.2","119475","119477"
"98501","0.20340011118493315","0.12932660116416556","0.33315848123386255","109729","109729","109729","0.7946712951315607","0.4867558422885482","0.9176842849404296","119729.4","119728","119730","0.9197585786992682","0.8873839909199658","0.9517079483833321","119729.2","119728","119730"
"98751","0.17438906090014542","0.10427424344942544","0.23642451318333513","109982","109982","109982","0.8045593222169323","0.4848749890128314","0.9210503683726884","119982.4","119981","119983","0.9203677377565385","0.8867144427939285","0.9514695910947781","119982.2","119981","119983"
"99001","0.17765190804851025","0.12246048348128366","0.2706540139753222","110235","110235","110235","0.7738951568529079","0.4823501594385042","0.9006864290329626","120235.4","120234","120236","0.9204494748371894","0.8876058064010304","0.9519635912679115","120235.2","120234","120236"
"99251","0.19387886164641707","0.11680656870296684","0.28963093124558176","110488","110488","110488","0.7787085549586681","0.4781525276150633","0.9068974714296745","120488.4","120487","120489","0.9212936947389642","0.8871645886702204","0.9520348457378965","120488.2","120487","120489"
"99501","0.20708641697745875","0.10447696426440622","0.28332086679907664","110741","110741","110741","0.7815185058281798","0.4845899818987345","0.900908176371578","120741.4","120740","120742","0.921310491050878","0.8875462399931207","0.9531516180175684","120741.2","120740","120742"
"99751","0.21502916285408818","0.11428197327351157","0.3509795637111794","110994","110994","110994","0.7755145926915784","0.4817268375742835","0.9106474282861396","120994.4","120993","120995","0.9214238898665144","0.8891614980462974","0.9516197868820852","120994.2","120993","120995"
"100001","0.17667409317824173","0.11286510080312398","0.2323985434254418","111247","111247","111247","0.7762699120114931","0.48581938558734034","0.9204781313964581","121247.4","121246","121248","0.9199883069563439","0.8849993013584949","0.9511768808216757","121247.2","121246","121248"
