"stage2/step","Group: VaDE_Simple_cauchy - stage2/mcc_pearson","Group: VaDE_Simple_cauchy - stage2/mcc_pearson__MIN","Group: VaDE_Simple_cauchy - stage2/mcc_pearson__MAX","Group: VaDE_Simple_cauchy - _step","Group: VaDE_Simple_cauchy - _step__MIN","Group: VaDE_Simple_cauchy - _step__MAX","Group: Danru_Simple_cauchy - stage2/mcc_pearson","Group: Danru_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Danru_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Danru_Simple_cauchy - _step","Group: Danru_Simple_cauchy - _step__MIN","Group: Danru_Simple_cauchy - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_pearson","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX"
"70251","0","0","0","81140","81140","81140","0.4066426977761095","0.2507743141460683","0.5717959661862245","91141","91141","91141","0.7508058202433011","0.42266181729228597","0.98702908940019","91141","91141","91141"
"70501","0","0","0","81393","81393","81393","0.4122004216702001","0.27645204681772484","0.5762358806846553","91394","91394","91394","0.7601483411569216","0.3864944153349696","0.9698471564653416","91394","91394","91394"
"70751","0","0","0","81646","81646","81646","0.37759417900151604","0.19171172257730287","0.6665170286999916","91647","91647","91647","0.7503272755764465","0.4967905062816116","0.9667882414812282","91647","91647","91647"
"71001","0","0","0","81899","81899","81899","0.4376230883155955","0.3147775786958094","0.597416475501317","91900","91900","91900","0.7735199059350707","0.574469565862537","0.9738217634691058","91900","91900","91900"
"71251","0","0","0","82152","82152","82152","0.4051506451421756","0.1391249582428073","0.5876242427783073","92153","92153","92153","0.7933052694083826","0.4507318807415954","0.9752484774906541","92153","92153","92153"
"71501","0","0","0","82405","82405","82405","0.35758981882038243","0.2437656559242141","0.535115959016716","92406","92406","92406","0.7715384603486986","0.5210170423282117","0.9866104608254043","92406","92406","92406"
"71751","0","0","0","82658","82658","82658","0.45398599995968497","0.28672629025535873","0.6565457214916901","92659","92659","92659","0.7472220681086232","0.492566154975768","0.9592835130388968","92659","92659","92659"
"72001","0","0","0","82911","82911","82911","0.399045755954917","0.30863516770756727","0.6663633284855239","92912","92912","92912","0.794365775274021","0.6167425418181431","0.9439636302956148","92912","92912","92912"
"72251","0","0","0","83164","83164","83164","0.377397582522475","0.08816369725832136","0.6627176819819371","93165","93165","93165","0.7525427455015019","0.4065450821953038","0.9814865209454977","93165","93165","93165"
"72501","0","0","0","83417","83417","83417","0.3973650724170916","0.1717652524711392","0.6286516146743749","93418","93418","93418","0.8186908959923397","0.4904634959607457","0.9648114843642336","93418","93418","93418"
"72751","0","0","0","83670","83670","83670","0.4559655081166253","0.24817909421553988","0.6960309437330102","93671","93671","93671","0.6701397936768551","0.3622183997950273","0.9572596461794732","93671","93671","93671"
"73001","0","0","0","83923","83923","83923","0.390029535320651","0.15521674373127306","0.652025665883289","93924","93924","93924","0.7847355463288667","0.4188052489715474","0.9758503699032102","93924","93924","93924"
"73251","0","0","0","84176","84176","84176","0.40340782483399984","0.24082027698815936","0.5483589109001047","94177","94177","94177","0.7766053179352691","0.6248179059931414","0.9256374460024359","94177","94177","94177"
"73501","0","0","0","84429","84429","84429","0.41677287056951196","0.11736391474651875","0.5826473299990452","94430","94430","94430","0.7192188664617054","0.37642704469168153","0.9342316373743316","94430","94430","94430"
"73751","0","0","0","84682","84682","84682","0.36678464465976435","0.08407177512125803","0.6333548013909374","94683","94683","94683","0.7795794912038483","0.5684193915483982","0.9806319485129058","94683","94683","94683"
"74001","0","0","0","84935","84935","84935","0.36196894018150544","0.007377806361732551","0.5610786025186371","94936","94936","94936","0.7652238816815264","0.489601126719708","0.8943220837645128","94936","94936","94936"
"74251","0","0","0","85188","85188","85188","0.409590266418427","0.2745362484581009","0.6114548314867919","95189","95189","95189","0.7599957618191692","0.44919417020979613","0.9455962706297182","95189","95189","95189"
"74501","0","0","0","85441","85441","85441","0.3659056979093809","0.20080411851262184","0.4288546559295412","95442","95442","95442","0.7348847740419533","0.5579181803882661","0.9818299463037571","95442","95442","95442"
"74751","0","0","0","85694","85694","85694","0.3909945395097878","0.16627885813520987","0.6180171492570574","95695","95695","95695","0.8337259030089411","0.631708764771969","0.9726062147514224","95695","95695","95695"
"75001","0","0","0","85947","85947","85947","0.3478828355063762","0.1799882709197795","0.4842481104194761","95948","95948","95948","0.7208609187096021","0.4466684179698663","0.952224075849637","95948","95948","95948"
"75251","0","0","0","86200","86200","86200","0.3430786735038503","0.2219244515414063","0.46313729920413005","96201","96201","96201","0.7899144273160351","0.519010105638242","0.9532475738980012","96201","96201","96201"
"75501","0","0","0","86453","86453","86453","0.41078259513415133","0.28371530916003046","0.5748525065862643","96454","96454","96454","0.7876237898878499","0.5095395474359344","0.9639235492584324","96454","96454","96454"
"75751","0","0","0","86706","86706","86706","0.3763731184214192","0.21901917909386315","0.6313482007316159","96707","96707","96707","0.8015622477267839","0.6026613120512002","0.973625942464667","96707","96707","96707"
"76001","0","0","0","86959","86959","86959","0.33875737860381844","0.1631100145668039","0.5377472740250125","96960","96960","96960","0.7217011331872867","0.3825179846606555","0.9761229448522414","96960","96960","96960"
"76251","0","0","0","87212","87212","87212","0.40477493978082385","0.31689311959288735","0.5195783943141002","97213","97213","97213","0.6913587405908812","0.5305703635504909","0.9614972801064531","97213","97213","97213"
"76501","0","0","0","87465","87465","87465","0.38906062619677473","0.32272491261857905","0.5085000750013458","97466","97466","97466","0.7388241256916074","0.6711495041087551","0.8095372783603395","97466","97466","97466"
"76751","0","0","0","87718","87718","87718","0.37714792860274926","0.19547600972864743","0.512321202700073","97719","97719","97719","0.6907735486078843","0.44595244348628454","0.9362306172406781","97719","97719","97719"
"77001","0","0","0","87971","87971","87971","0.443219389403671","0.30320372207695995","0.6211165395874391","97972","97972","97972","0.7215259804698432","0.36594422635574947","0.9842500408095063","97972","97972","97972"
"77251","0","0","0","88224","88224","88224","0.43499892539917634","0.2730459457187916","0.6384368436252325","98225","98225","98225","0.6985113883873855","0.4116136843152305","0.9385712016558497","98225","98225","98225"
"77501","0","0","0","88477","88477","88477","0.43423508475243844","0.08349337753957929","0.7509259894518282","98478","98478","98478","0.7207727251221889","0.38370042298510026","0.9743233731853284","98478","98478","98478"
"77751","0","0","0","88730","88730","88730","0.38358827024493525","0.201550684886477","0.5147960394709384","98731","98731","98731","0.6994876743079445","0.47148681483963256","0.9773651583930413","98731","98731","98731"
"78001","0","0","0","88983","88983","88983","0.39299201563816716","0.3049394989334235","0.5419346825876604","98984","98984","98984","0.7493652911243143","0.37896551652686733","0.9742307245954921","98984","98984","98984"
"78251","0","0","0","89236","89236","89236","0.3601738239750705","0.21891029348372681","0.44493730062161313","99237","99237","99237","0.764922124719909","0.5159597470295779","0.934892984268287","99237","99237","99237"
"78501","0","0","0","89489","89489","89489","0.40395218775480546","0.16230959184758104","0.5461371964644227","99490","99490","99490","0.7407251421873966","0.3985188708202572","0.9393462402728638","99490","99490","99490"
"78751","0","0","0","89742","89742","89742","0.39092589921036847","0.30338438078856034","0.582216588895525","99743","99743","99743","0.7584246295581223","0.46057048850240384","0.9652779764828557","99743","99743","99743"
"79001","0","0","0","89995","89995","89995","0.449293632916081","0.28616629019284606","0.6613709910602972","99996","99996","99996","0.7849719487246418","0.6154541975169702","0.9460367651150164","99996","99996","99996"
"79251","0","0","0","90248","90248","90248","0.4670168127218486","0.23228582694293587","0.6952635130852101","100249","100249","100249","0.802815865588852","0.4342310286563789","0.9433593148132314","100249","100249","100249"
"79501","0","0","0","90501","90501","90501","0.3898796594983086","0.27199965573863744","0.5226534747114129","100502","100502","100502","0.7521204508026312","0.49951305981184174","0.9699177152071549","100502","100502","100502"
"79751","0","0","0","90754","90754","90754","0.44657613487188436","0.3404089887718114","0.553186015462885","100755","100755","100755","0.7852617806991261","0.6086023206848687","0.9629896875964806","100755","100755","100755"
"80001","0","0","0","91007","91007","91007","0.4480121182696881","0.33545702756254947","0.6078600968407034","101008","101008","101008","0.7876434252529473","0.3801057975172364","0.964145626466876","101008","101008","101008"
"80251","0","0","0","91260","91260","91260","0.3987865337969051","0.2972091380205055","0.627996814450042","101261","101261","101261","0.7723747000553034","0.6506055059403262","0.9795694057576907","101261","101261","101261"
"80501","0","0","0","91513","91513","91513","0.3389357561151583","0.1831654227543739","0.45190193946613144","101514","101514","101514","0.7511182311011985","0.43924633457562345","0.916603311979987","101514","101514","101514"
"80751","0","0","0","91766","91766","91766","0.47301135076430334","0.31884584591550874","0.6027788584483305","101767","101767","101767","0.7996178058583727","0.427813199664052","0.9769970490048224","101767","101767","101767"
"81001","0","0","0","92019","92019","92019","0.4019227943470288","0.26672114603418795","0.5806097182179003","102020","102020","102020","0.786270288324497","0.41294616749185925","0.9742952404194275","102020","102020","102020"
"81251","0","0","0","92272","92272","92272","0.3776107895519888","0.19729494150380786","0.48998559417719667","102273","102273","102273","0.8044244907867816","0.5978186656345589","0.9655245550485777","102273","102273","102273"
"81501","0","0","0","92525","92525","92525","0.3525284833284517","0.14860710961876997","0.5429094398594169","102526","102526","102526","0.8123005233547698","0.5921468662212864","0.9639376652622594","102526","102526","102526"
"81751","0","0","0","92778","92778","92778","0.3991819781137118","0.2730431078193189","0.610809145165632","102779","102779","102779","0.7310968540900612","0.35451775715871653","0.9768200642983933","102779","102779","102779"
"82001","0","0","0","93031","93031","93031","0.39666854494730697","0.23214334679677698","0.5703835494075499","103032","103032","103032","0.7298310725987176","0.38895407819402683","0.9737028870287915","103032","103032","103032"
"82251","0","0","0","93284","93284","93284","0.39495123339149785","0.26050171605906486","0.6054073429374727","103285","103285","103285","0.7615969498417867","0.6097342536356926","0.9503264210699647","103285","103285","103285"
"82501","0","0","0","93537","93537","93537","0.3705540320236259","0.16720448284170908","0.6211195353359819","103538","103538","103538","0.7418679923887622","0.4714684212494972","0.9391298357424721","103538","103538","103538"
"82751","0","0","0","93790","93790","93790","0.32945886456070234","0.1540271295946519","0.5066899521942313","103791","103791","103791","0.7489471549636578","0.3899906598027551","0.9699458142620593","103791","103791","103791"
"83001","0","0","0","94043","94043","94043","0.36520861289175116","0.20420181915537916","0.49458986709459224","104044","104044","104044","0.7653373125808869","0.3639808899701431","0.9847020086655176","104044","104044","104044"
"83251","0","0","0","94296","94296","94296","0.41990701727807683","0.16557712358966106","0.6580983248850516","104297","104297","104297","0.7829697758902389","0.37447051793926384","0.9691776804887752","104297","104297","104297"
"83501","0","0","0","94549","94549","94549","0.4396209515246987","0.1635714018608211","0.5912877460532033","104550","104550","104550","0.7762428784935239","0.6261913920658015","0.9633525847456457","104550","104550","104550"
"83751","0","0","0","94802","94802","94802","0.3871135801314297","0.11129763866702717","0.5805532710847858","104803","104803","104803","0.7972928534864006","0.5273040748427217","0.9847074840982017","104803","104803","104803"
"84001","0","0","0","95055","95055","95055","0.4553655447887399","0.31032727760374607","0.639217518551666","105056","105056","105056","0.7058083959321846","0.3338165726863515","0.9372810567778327","105056","105056","105056"
"84251","0","0","0","95308","95308","95308","0.37580623591036144","0.22018936974003048","0.5065706136539054","105309","105309","105309","0.8242664750937548","0.6546444358360975","0.982593356939832","105309","105309","105309"
"84501","0","0","0","95561","95561","95561","0.33422856894239866","0.15036874460676944","0.5917475606547311","105562","105562","105562","0.7733049518422198","0.5157033721681789","0.9567851421316917","105562","105562","105562"
"84751","0","0","0","95814","95814","95814","0.4241777812083475","0.2171289829522206","0.5618414230378334","105815","105815","105815","0.7994539503324185","0.4504075397535156","0.971637903640093","105815","105815","105815"
"85001","0","0","0","96067","96067","96067","0.3771799965174589","0.19216064166355684","0.5852445557945055","106068","106068","106068","0.7200353274611881","0.37596380442933025","0.9760486752100256","106068","106068","106068"
"85251","0","0","0","96320","96320","96320","0.37871779750281664","0.03332808866308821","0.6159631426200846","106321","106321","106321","0.7830817904818027","0.49601070002107006","0.9713870599309296","106321","106321","106321"
"85501","0","0","0","96573","96573","96573","0.3836421942208483","0.18954876474713733","0.5484308371294845","106574","106574","106574","0.7316336275397402","0.3569479463348433","0.9397371798582913","106574","106574","106574"
"85751","0","0","0","96826","96826","96826","0.40826909708941284","0.25452856568715215","0.597701042570994","106827","106827","106827","0.7682083822097496","0.35418678472722576","0.9798406742937157","106827","106827","106827"
"86001","0","0","0","97079","97079","97079","0.4107243261189885","0.16639794180465303","0.6507610920115533","107080","107080","107080","0.7008863207253322","0.5445204576932674","0.9034851314269473","107080","107080","107080"
"86251","0","0","0","97332","97332","97332","0.4229147540289243","0.28907562345214394","0.5927262212756953","107333","107333","107333","0.7798651869953513","0.5967284093641473","0.9767806919836626","107333","107333","107333"
"86501","0","0","0","97585","97585","97585","0.4439652553619786","0.0900618329872313","0.6080571359090584","107586","107586","107586","0.7895795990117557","0.5782858111486419","0.9828292881153597","107586","107586","107586"
"86751","0","0","0","97838","97838","97838","0.41975796493860623","0.20439171578721868","0.6299519009572719","107839","107839","107839","0.7816616469230111","0.5522586072206442","0.9508286552032357","107839","107839","107839"
"87001","0","0","0","98091","98091","98091","0.35706355897046643","0.14218505665017592","0.48577475248854546","108092","108092","108092","0.8045728162916644","0.6072059181593806","0.9640437011174287","108092","108092","108092"
"87251","0","0","0","98344","98344","98344","0.38246972168503457","0.27429142642541","0.5542000930814177","108345","108345","108345","0.719880500751025","0.513646968105311","0.9523182085398325","108345","108345","108345"
"87501","0","0","0","98597","98597","98597","0.3573947555685013","0.1608370692841559","0.5055330650254853","108598","108598","108598","0.7943509212403266","0.5979067183629412","0.9805164527003122","108598","108598","108598"
"87751","0","0","0","98850","98850","98850","0.34294526103176126","0.15556272474339825","0.5882981140508147","108851","108851","108851","0.7357606302002511","0.39755909711396087","0.9867055816691184","108851","108851","108851"
"88001","0","0","0","99103","99103","99103","0.39345320984089566","0.21488665591470277","0.6144126485543244","109104","109104","109104","0.7508383886453931","0.5877854682726671","0.9530326186254978","109104","109104","109104"
"88251","0","0","0","99356","99356","99356","0.38113764731875827","0.21425067907255976","0.5211103088692343","109357","109357","109357","0.6970405166077001","0.3973544344458198","0.8771704821163854","109357","109357","109357"
"88501","0","0","0","99609","99609","99609","0.39505353882455574","0.1615085949211644","0.5054731740912283","109610","109610","109610","0.7743042552243756","0.3369945608458717","0.9401230959856149","109610","109610","109610"
"88751","0","0","0","99862","99862","99862","0.3859319967143661","0.27675772857533554","0.5797989839892521","109863","109863","109863","0.7964101301795553","0.48665005013965135","0.943430004864484","109863","109863","109863"
"89001","0","0","0","100115","100115","100115","0.378727110653829","0.15437822664016607","0.562189999173545","110116","110116","110116","0.6811810544007911","0.35319029062461377","0.9396369171431572","110116","110116","110116"
"89251","0","0","0","100368","100368","100368","0.3170613943631572","0.05562809167254604","0.5142708860734735","110369","110369","110369","0.7395611622792821","0.45457610072396304","0.9724203253504576","110369","110369","110369"
"89501","0","0","0","100621","100621","100621","0.3939132949081565","0.28278398817758676","0.6773091527977275","110622","110622","110622","0.7390268846858055","0.3509707360857314","0.9852302652062858","110622","110622","110622"
"89751","0","0","0","100874","100874","100874","0.3823696005117219","0.23096571569511012","0.5490564944427193","110875","110875","110875","0.7096333885074338","0.47256049070864165","0.9848111031287536","110875","110875","110875"
"90001","0","0","0","101127","101127","101127","0.4462817182227347","0.3009530013233363","0.6180350202291339","111128","111128","111128","0.7692032892003927","0.48857134916830586","0.9368761913940803","111128","111128","111128"
"90251","0","0","0","101380","101380","101380","0.33194035723201065","0.19718961311246755","0.43746045985933724","111381","111381","111381","0.7749254027051985","0.39510642078067043","0.9624295572903164","111381","111381","111381"
"90501","0","0","0","101633","101633","101633","0.2848665724286138","0.13440368231317626","0.565543380839628","111634","111634","111634","0.7589214023136365","0.3946298318796346","0.9720519290546679","111634","111634","111634"
"90751","0","0","0","101886","101886","101886","0.4106190075795036","0.28883634133374453","0.589044238847578","111887","111887","111887","0.7070214575559217","0.4510839307261856","0.9835351936246012","111887","111887","111887"
"91001","0","0","0","102139","102139","102139","0.32093700329771735","0.13029557314710274","0.5013026570058033","112140","112140","112140","0.7767142156341728","0.5000550117363672","0.9576090301885404","112140","112140","112140"
"91251","0","0","0","102392","102392","102392","0.39856890105078074","0.2625741326717663","0.5083819242862682","112393","112393","112393","0.753051418969352","0.4224406840758161","0.9883525350896255","112393","112393","112393"
"91501","0","0","0","102645","102645","102645","0.46147007947834906","0.3349001921536756","0.6152525302696382","112646","112646","112646","0.7295859006610192","0.3354578669548212","0.8997142682214826","112646","112646","112646"
"91751","0","0","0","102898","102898","102898","0.44809694052724164","0.26509403133543746","0.6693189667314323","112899","112899","112899","0.7161563080353078","0.36253401604153956","0.982359097387933","112899","112899","112899"
"92001","0","0","0","103151","103151","103151","0.4415716007692561","0.33153756992027067","0.6340092202204007","113152","113152","113152","0.7789688469634375","0.42735827758620887","0.9830037426067118","113152","113152","113152"
"92251","0","0","0","103404","103404","103404","0.3786327635866332","0.1288477076019757","0.5505037661671762","113405","113405","113405","0.7770306089831911","0.4602334620690822","0.9041395055018753","113405","113405","113405"
"92501","0","0","0","103657","103657","103657","0.3532008235223073","0.14458125894651716","0.5736661975770007","113658","113658","113658","0.7683777583467797","0.6004278042713121","0.9642524323320306","113658","113658","113658"
"92751","0","0","0","103910","103910","103910","0.365569809725922","0.14776597202097316","0.5143178627066072","113911","113911","113911","0.740610044262006","0.350663035994416","0.9307315262575321","113911","113911","113911"
"93001","0","0","0","104163","104163","104163","0.3564137910644547","0.2482099026268303","0.5012169538699831","114164","114164","114164","0.7811284322308115","0.5766395647432287","0.9571215598869949","114164","114164","114164"
"93251","0","0","0","104416","104416","104416","0.3844990778069307","0.18260718955570954","0.6120048388641496","114417","114417","114417","0.7580723843187303","0.5136737874256937","0.9669301794501881","114417","114417","114417"
"93501","0","0","0","104669","104669","104669","0.4092908464276235","0.2852132170088098","0.5744548361932512","114670","114670","114670","0.7763524714775398","0.6154410812027297","0.957221658295218","114670","114670","114670"
"93751","0","0","0","104922","104922","104922","0.45345930002482715","0.23254749673006078","0.637527913861614","114923","114923","114923","0.8178152739192728","0.612326697327965","0.9549999625259625","114923","114923","114923"
"94001","0","0","0","105175","105175","105175","0.364228087813526","0.17698026120260493","0.4833531325419231","115176","115176","115176","0.7671809876967229","0.6470108784707078","0.9444372905144817","115176","115176","115176"
"94251","0","0","0","105428","105428","105428","0.40019617062927015","0.30427761504678535","0.5193942497639138","115429","115429","115429","0.7359269205998548","0.5889247379246401","0.9577040477472578","115429","115429","115429"
"94501","0","0","0","105681","105681","105681","0.39276293966330783","0.17304905314539695","0.5780115502529322","115682","115682","115682","0.7610551324067409","0.4256746008070352","0.9929756884444306","115682","115682","115682"
"94751","0","0","0","105934","105934","105934","0.39892773535929965","0.3159919308779656","0.5658026865641143","115935","115935","115935","0.7921444527256087","0.6413567773350805","0.9576840187761692","115935","115935","115935"
"95001","0","0","0","106187","106187","106187","0.46632443664765766","0.3208909898854406","0.6079590820321278","116188","116188","116188","0.7910760275902624","0.6404618055051685","0.8920452071225712","116188","116188","116188"
"95251","0","0","0","106440","106440","106440","0.43731711351420055","0.1681931160125718","0.6515177335128871","116441","116441","116441","0.7358867927679854","0.58050957812603","0.9779060130923664","116441","116441","116441"
"95501","0","0","0","106693","106693","106693","0.40886287619793854","0.14136059672870185","0.6093360367012697","116694","116694","116694","0.7861811995050445","0.6477963118766098","0.9413323131602499","116694","116694","116694"
"95751","0","0","0","106946","106946","106946","0.36252025446884667","0.2316297812543406","0.469591246495825","116947","116947","116947","0.7524598788492853","0.6388898572930838","0.9743476494743312","116947","116947","116947"
"96001","0","0","0","107199","107199","107199","0.4602536017609751","0.27726122592083047","0.6372097977846012","117200","117200","117200","0.766652444726327","0.4645065199955513","0.9632138861773757","117200","117200","117200"
"96251","0","0","0","107452","107452","107452","0.4143639290873201","0.19339508358144733","0.672558317412666","117453","117453","117453","0.7188693620021527","0.5260506503110195","0.971084475412852","117453","117453","117453"
"96501","0","0","0","107705","107705","107705","0.42296389414284397","0.08299691640969581","0.7226050742580358","117706","117706","117706","0.7817064555775655","0.3799701072783437","0.9493155289941374","117706","117706","117706"
"96751","0","0","0","107958","107958","107958","0.37085502114676167","0.27658020993823423","0.5630441787328326","117959","117959","117959","0.7351749628671054","0.5781025448146216","0.9706037259864964","117959","117959","117959"
"97001","0","0","0","108211","108211","108211","0.3384556958998142","0.1266367117496371","0.5441693874984311","118212","118212","118212","0.7804609516008574","0.5908503776456121","0.953053344645086","118212","118212","118212"
"97251","0","0","0","108464","108464","108464","0.35791724401708186","0.21846243386597208","0.49685763937145816","118465","118465","118465","0.7552809631057779","0.5365885421580896","0.9455396353548173","118465","118465","118465"
"97501","0","0","0","108717","108717","108717","0.3770970524277876","0.10555366634803748","0.6081741867571823","118718","118718","118718","0.7770165311876245","0.4832287149386754","0.9623423208837615","118718","118718","118718"
"97751","0","0","0","108970","108970","108970","0.32378559643146826","0.144129325312354","0.42457518634707103","118971","118971","118971","0.7826296036060625","0.5821880266036509","0.9519423790127033","118971","118971","118971"
"98001","0","0","0","109223","109223","109223","0.3964038815458943","0.09155366467294056","0.5476825044556917","119224","119224","119224","0.6951014748026607","0.35752020903235165","0.9593220737091689","119224","119224","119224"
"98251","0","0","0","109476","109476","109476","0.3279527084825348","0.18052620310549086","0.4315764307581331","119477","119477","119477","0.7571925042019305","0.4647432503248769","0.9854837666048567","119477","119477","119477"
"98501","0","0","0","109729","109729","109729","0.35285213369814905","0.20344591076936983","0.4724252427001528","119730","119730","119730","0.7413742611001091","0.3683136532400508","0.9820672026330483","119730","119730","119730"
"98751","0","0","0","109982","109982","109982","0.3653167085088093","0.22519270327985852","0.5231240089509663","119983","119983","119983","0.7012462883197108","0.45950467946199614","0.9762256687678641","119983","119983","119983"
"99001","0","0","0","110235","110235","110235","0.3020492165883325","0.0888273643863533","0.5268503157395661","120236","120236","120236","0.836953408321375","0.6375926546862475","0.9795998214617092","120236","120236","120236"
"99251","0","0","0","110488","110488","110488","0.451521569433604","0.30557212612942336","0.6160579440566165","120489","120489","120489","0.7425027585347995","0.5703782795730051","0.9480558383087474","120489","120489","120489"
"99501","0","0","0","110741","110741","110741","0.34727697009768654","0.16472645055512905","0.5553574668767343","120742","120742","120742","0.7396342342795507","0.38109214624499826","0.9493479223035205","120742","120742","120742"
"99751","0","0","0","110994","110994","110994","0.37131891462906585","0.12177884465382825","0.5028222442667761","120995","120995","120995","0.7686253424162952","0.4789981145537634","0.9640968544742702","120995","120995","120995"
"100001","0","0","0","111247","111247","111247","0.335895738717444","0.1273011565385967","0.547415102471042","121248","121248","121248","0.7188405474497431","0.48776004445379056","0.9506838732064766","121248","121248","121248"
